"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.927170,51.278889,84.126869,64.260201,4.942666,11.532088,3.890402,13.096662,5.408501,13.762208,0,3.840672,9.516276,5.486732,7.888454,7.825257,12.756938,7.775550,9.635201,8.003452,9.051115,8.458755,8.601869,8.609948,10.067560,10.000116,9.790597,9.763919,10.658672,0,-0.01799,0.00375,-0.02115,-0.01300,0.02269,-0.01322,0.00726,0.00219,-0.60472,0.10580,3.27744
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.694504,51.426624,83.880280,64.639839,4.939509,11.524526,3.886955,13.154747,5.406158,13.752049,0,3.838096,9.502888,5.484342,7.876219,7.865785,13.278703,7.771837,9.615632,8.004333,9.022068,8.456808,8.589800,8.598271,10.055829,9.988464,9.782231,9.757066,10.648206,0,-0.01833,0.00273,-0.02031,-0.01292,0.00449,-0.01181,0.00585,0.00290,-0.62510,0.09929,3.27744
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.091843,51.803696,83.767372,65.009560,4.932040,11.514502,3.883308,13.217835,5.403930,13.739077,0,3.835741,9.492771,5.482013,7.862370,7.861273,13.430771,7.765239,9.595814,8.000194,9.007466,8.455533,8.576513,8.588283,10.043689,9.977664,9.772601,9.751266,10.636600,0,-0.01650,0.00294,-0.02012,-0.01350,0.00479,-0.01291,0.00723,0.00280,-0.64979,0.12028,3.27720
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.394379,52.239536,83.688721,65.376747,4.923465,11.503846,3.879609,13.282207,5.401732,13.725382,0,3.833442,9.483492,5.479700,7.848109,7.845218,13.488094,7.757900,9.575931,7.994768,8.996567,8.454431,8.562916,8.578726,10.031443,9.967083,9.762647,9.745737,10.624703,0,-0.01816,0.00381,-0.02150,-0.01277,0.00949,-0.01162,0.00234,0.00311,-0.66730,0.11427,3.27689
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.696915,52.675377,83.610069,65.743927,4.914890,11.493192,3.875909,13.346578,5.399534,13.711687,0,3.831143,9.474214,5.477387,7.833848,7.829164,13.545417,7.750562,9.556048,7.989342,8.985667,8.453327,8.549318,8.569170,10.019197,9.956502,9.752692,9.740208,10.612807,0,-0.01544,0.00461,-0.01922,-0.01454,0.00731,-0.01219,0.00800,0.00175,-0.69438,0.11919,3.27682
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.999451,53.111217,83.531418,66.111107,4.906315,11.482536,3.872210,13.410948,5.397335,13.697992,0,3.828845,9.464935,5.475074,7.819586,7.813109,13.602739,7.743224,9.536165,7.983916,8.974768,8.452225,8.535721,8.559613,10.006950,9.945920,9.742738,9.734679,10.600910,0,-0.01851,0.00366,-0.02262,-0.01442,0.00931,-0.01147,0.00648,0.00214,-0.71616,0.10753,3.27682
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.040466,53.697174,83.566689,66.554718,4.903091,11.472059,3.868071,13.476675,5.395070,13.682686,0,3.826783,9.444958,5.472818,7.805554,7.837625,13.655420,7.739146,9.499955,7.969657,8.955455,8.448121,8.523376,8.549457,9.991714,9.937858,9.733361,9.728198,10.592669,0,-0.02410,0.00310,-0.02086,-0.01239,0.00711,-0.01222,0.00745,0.00178,-0.76404,0.08624,3.27700
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.014465,54.321598,83.631165,67.017921,4.901238,11.461628,3.863818,13.542750,5.392787,13.666965,0,3.824781,9.422239,5.470576,7.791580,7.872537,13.706912,7.735905,9.459560,7.953135,8.933986,8.443249,8.511352,8.539146,9.975710,9.930441,9.724133,9.721473,10.585365,0,-0.02005,0.00295,-0.02103,-0.01259,0.00822,-0.01297,0.00249,0.00305,-0.78438,0.10007,3.27723
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.988464,54.946022,83.695633,67.481125,4.899385,11.451197,3.859566,13.608825,5.390505,13.651245,0,3.822780,9.399521,5.468335,7.777606,7.907449,13.758404,7.732664,9.419167,7.936613,8.912518,8.438376,8.499327,8.528836,9.959707,9.923023,9.714905,9.714747,10.578062,0,0.00452,0.00319,-0.02115,-0.01312,0.00941,-0.01225,0.01349,0.00193,-0.80668,0.10857,3.27746
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.962463,55.570446,83.760101,67.944328,4.897532,11.440764,3.855314,13.674900,5.388222,13.635526,0,3.820779,9.376802,5.466093,7.763633,7.942362,13.809896,7.729423,9.378772,7.920091,8.891048,8.433504,8.487303,8.518525,9.943704,9.915606,9.705676,9.708023,10.570758,0,-0.02073,0.00267,-0.01992,-0.01412,-0.00359,-0.01337,-0.00471,0.00398,-0.82827,0.11357,3.27769
0.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.718048,55.719997,83.664337,68.323486,4.896319,11.432660,3.850560,13.728889,5.386081,13.623252,0,3.818959,9.359395,5.463900,7.751551,7.979515,13.837213,7.731701,9.337566,7.919009,8.860318,8.428590,8.468342,8.506678,9.927079,9.905778,9.696915,9.701199,10.562483,0,-0.01484,0.00381,-0.01970,-0.01278,0.01652,-0.01248,0.00837,0.00187,-0.84747,0.12626,3.27732
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.673950,55.747845,83.527504,68.681122,4.895271,11.425153,3.845678,13.779782,5.383976,13.611861,0,3.817186,9.343349,5.461720,7.739954,8.017242,13.858335,7.735395,9.296152,7.921885,8.827214,8.423665,8.447603,8.494436,9.910295,9.895332,9.688273,9.694348,10.553959,0,-0.01856,0.00203,-0.02169,-0.01375,0.00818,-0.01317,0.00406,-0.00201,-0.87034,0.10526,3.27679
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.629837,55.775692,83.390671,69.038742,4.894223,11.417645,3.840796,13.830675,5.381872,13.600471,0,3.815413,9.327303,5.459539,7.728358,8.054970,13.879456,7.739089,9.254739,7.924761,8.794110,8.418739,8.426864,8.482194,9.893510,9.884886,9.679632,9.687499,10.545435,0,-0.01653,0.00324,-0.02053,-0.01366,0.00704,-0.01266,-0.00203,0.00706,-0.90709,0.12114,3.27679
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.585739,55.803543,83.253845,69.396378,4.893175,11.410136,3.835914,13.881568,5.379767,13.589081,0,3.813640,9.311256,5.457359,7.716761,8.092698,13.900578,7.742782,9.213326,7.927637,8.761005,8.413815,8.406125,8.469953,9.876725,9.874440,9.670991,9.680649,10.536910,0,-0.01608,0.00306,-0.02050,-0.01282,0.00969,-0.01250,0.00696,0.00520,-0.93312,0.10731,3.27694
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.105881,55.864971,82.940826,69.524445,4.890556,11.400807,3.830726,13.926875,5.377769,13.567680,0,3.811652,9.295447,5.455322,7.703464,8.097573,13.946423,7.739311,9.192823,7.925971,8.742190,8.410864,8.390985,8.459749,9.862572,9.862664,9.658062,9.671570,10.525865,0,-0.01638,0.00425,-0.02022,-0.01383,-0.00463,-0.01254,0.00421,0.00198,-0.95223,0.08174,3.27680
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.514343,55.935005,82.582664,69.593689,4.887535,11.391012,3.825460,13.970752,5.375797,13.543715,0,3.809608,9.279699,5.453321,7.689730,8.094029,13.998604,7.734003,9.177680,7.923140,8.727037,8.408420,8.377279,8.450068,9.849092,9.850547,9.644032,9.661919,10.514174,0,-0.01875,0.00472,-0.02027,-0.01312,0.00778,-0.01227,0.00532,0.00193,-0.97130,0.10071,3.27657
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.922806,56.005039,82.224495,69.662933,4.884513,11.381217,3.820193,14.014628,5.373825,13.519750,0,3.807565,9.263951,5.451321,7.675996,8.090485,14.050786,7.728695,9.162538,7.920309,8.711884,8.405975,8.363574,8.440387,9.835611,9.838430,9.630004,9.652267,10.502481,0,-0.01958,0.00285,-0.02004,-0.01350,0.00892,-0.01269,0.00641,0.00340,-0.99026,0.10568,3.27700
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.331268,56.075073,81.866333,69.732178,4.881492,11.371422,3.814927,14.058504,5.371853,13.495784,0,3.805521,9.248203,5.449321,7.662263,8.086941,14.102967,7.723387,9.147394,7.917478,8.696731,8.403531,8.349869,8.430706,9.822131,9.826314,9.615975,9.642616,10.490790,0,-0.01650,0.00309,-0.02012,-0.01280,0.00963,-0.01357,0.00374,0.00280,-1.00927,0.11858,3.27761
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.591537,56.117455,81.670753,69.830391,4.883797,11.363206,3.809438,14.092591,5.369880,13.478138,0,3.803608,9.233720,5.447210,7.646761,8.080373,14.130917,7.721110,9.132209,7.910098,8.682614,8.405137,8.336107,8.424222,9.808097,9.817696,9.600588,9.634963,10.477565,0,-0.01783,0.00388,-0.01998,-0.01428,0.00854,-0.01226,0.00781,0.00269,-1.04368,0.12066,3.27744
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.813828,56.152748,81.516838,69.936020,4.887467,11.355394,3.803894,14.124168,5.367907,13.462111,0,3.801729,9.219560,5.445072,7.630807,8.073030,14.152656,7.719610,9.117013,7.901553,8.668764,8.407781,8.322330,8.418557,9.793921,9.809973,9.584853,9.627821,10.463945,0,-0.01830,0.00345,-0.02029,-0.01284,-0.00582,-0.01282,0.01241,0.00278,-1.06832,0.10629,3.27706
0.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.036118,56.188042,81.362923,70.041649,4.891138,11.347583,3.798349,14.155746,5.365934,13.446083,0,3.799849,9.205400,5.442933,7.614853,8.065686,14.174396,7.718110,9.101817,7.893007,8.654914,8.410424,8.308555,8.412892,9.779743,9.802251,9.569118,9.620679,10.450327,0,-0.01743,0.00382,-0.01911,-0.01601,0.01055,-0.01165,0.00212,0.00442,-1.08264,0.12102,3.27668
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.258408,56.223339,81.209007,70.147285,4.894808,11.339771,3.792804,14.187323,5.363961,13.430056,0,3.797970,9.191241,5.440794,7.598899,8.058343,14.196135,7.716609,9.086621,7.884461,8.641064,8.413068,8.294779,8.407228,9.765567,9.794529,9.553383,9.613538,10.436707,0,-0.01753,0.00381,-0.02009,-0.01395,0.00888,-0.01339,0.00533,0.00199,-1.10013,0.12008,3.27630
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.387772,55.832195,81.317520,70.334015,4.895127,11.331842,3.787223,14.210816,5.362117,13.417237,0,3.796186,9.173843,5.438493,7.581145,8.053397,14.216908,7.716136,9.072225,7.879647,8.629035,8.413437,8.280316,8.403291,9.749259,9.790245,9.541078,9.609516,10.424351,0,-0.01832,0.00260,-0.02108,-0.01386,0.00815,-0.01244,0.00397,0.00310,-1.11832,0.09605,3.27663
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.749603,55.331760,81.493279,70.541542,4.894588,11.323884,3.781632,14.232239,5.360306,13.405241,0,3.794428,9.155617,5.436150,7.562931,8.049066,14.237435,7.715924,9.058034,7.875790,8.617474,8.413224,8.265677,8.399796,9.732406,9.786842,9.529651,9.606294,10.412317,0,-0.01877,0.00293,-0.02094,-0.01359,0.00689,-0.01227,0.00535,0.00209,-1.13503,0.10369,3.27717
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.111450,54.831329,81.669037,70.749062,4.894048,11.315926,3.776042,14.253661,5.358495,13.393245,0,3.792669,9.137389,5.433807,7.544716,8.044735,14.257962,7.715714,9.043842,7.871933,8.605912,8.413011,8.251039,8.396302,9.715552,9.783440,9.518224,9.603071,10.400283,0,-0.01859,0.00345,-0.02097,-0.01390,-0.00245,-0.01183,0.00441,0.00106,-1.16141,0.09164,3.27722
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.473282,54.330898,81.844795,70.956581,4.893509,11.307967,3.770451,14.275084,5.356684,13.381248,0,3.790910,9.119163,5.431464,7.526502,8.040403,14.278489,7.715502,9.029652,7.868075,8.594351,8.412798,8.236400,8.392808,9.698699,9.780037,9.506797,9.599849,10.388249,0,-0.01863,0.00367,-0.02031,-0.01382,0.01088,-0.01304,0.00516,0.00219,-1.18400,0.11041,3.27715
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.149246,53.706028,81.903252,71.084190,4.895615,11.300145,3.764800,14.289300,5.354931,13.370771,0,3.789543,9.106080,5.429410,7.510160,8.033240,14.296608,7.715481,9.017077,7.868190,8.581980,8.407188,8.218235,8.387660,9.679669,9.777452,9.492570,9.596921,10.374878,0,-0.01796,0.00294,-0.02039,-0.01354,0.00848,-0.01228,0.00464,0.00326,-1.19701,0.12196,3.27719
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.905701,53.049271,81.931633,71.191322,4.898400,11.292358,3.759133,14.301671,5.353193,13.360682,0,3.788277,9.094316,5.427431,7.494298,8.025351,14.314109,7.715508,9.004917,7.869322,8.569401,8.400197,8.199166,8.382088,9.660081,9.775076,9.477626,9.594069,10.361163,0,-0.01624,0.00374,-0.02028,-0.01291,0.00839,-0.01156,0.00419,0.00142,-1.21022,0.10299,3.27727
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.662155,52.392513,81.960022,71.298454,4.901185,11.284572,3.753467,14.314041,5.351455,13.350595,0,3.787010,9.082553,5.425451,7.478436,8.017461,14.331610,7.715536,8.992758,7.870455,8.556822,8.393206,8.180099,8.376516,9.640493,9.772699,9.462682,9.591216,10.347448,0,-0.01786,0.00378,-0.02007,-0.01387,0.00902,-0.01032,0.00211,0.00229,-1.22929,0.11209,3.27710
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.418625,51.735756,81.988403,71.405579,4.903969,11.276785,3.747800,14.326412,5.349717,13.340506,0,3.785744,9.070789,5.423471,7.462574,8.009571,14.349111,7.715563,8.980597,7.871587,8.544243,8.386214,8.161030,8.370945,9.620905,9.770324,9.447738,9.588364,10.333734,0,-0.01761,0.00414,-0.01981,-0.01324,0.00853,-0.01156,0.00565,0.00263,-1.24362,0.11310,3.27687
0.030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.591949,51.523979,81.664894,71.493187,4.904893,11.269944,3.741855,14.334573,5.348125,13.323376,0,3.784293,9.058719,5.421618,7.450432,8.006765,14.376145,7.713948,8.968225,7.874453,8.524826,8.382464,8.141139,8.363040,9.605825,9.764124,9.433719,9.582495,10.318629,0,-0.01794,0.00447,-0.02089,-0.01229,0.00828,-0.01302,0.00229,0.00265,-1.26581,0.09771,3.27718
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.615845,51.426243,81.251205,71.575783,4.905340,11.263347,3.735839,14.341655,5.346571,13.304440,0,3.782794,9.046569,5.419798,7.439244,8.005263,14.405622,7.711912,8.955797,7.877764,8.503657,8.379547,8.121037,8.354537,9.591901,9.756944,9.419938,9.575853,10.303169,0,-0.01630,0.00391,-0.02057,-0.01362,0.00762,-0.01284,0.00985,0.00408,-1.28527,0.11118,3.27764
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.639725,51.328506,80.837509,71.658386,4.905787,11.256749,3.729823,14.348736,5.345018,13.285505,0,3.781295,9.034420,5.417978,7.428056,8.003761,14.435100,7.709875,8.943370,7.881074,8.482489,8.376629,8.100936,8.346034,9.577976,9.749764,9.406157,9.569212,10.287710,0,-0.01426,0.00367,-0.01993,-0.01303,0.00565,-0.01257,0.00493,0.00193,-1.29507,0.09801,3.27750
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.663620,51.230770,80.423820,71.740982,4.906235,11.250151,3.723807,14.355818,5.343464,13.266570,0,3.779796,9.022270,5.416158,7.416868,8.002258,14.464577,7.707839,8.930942,7.884385,8.461320,8.373711,8.080834,8.337531,9.564052,9.742584,9.392376,9.562571,10.272250,0,-0.01760,-0.00443,-0.01839,-0.01334,0.01226,-0.01327,0.00687,0.00449,-1.30839,0.09872,3.27720
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.012589,51.507824,80.032188,71.857491,4.906607,11.244891,3.717370,14.361716,5.342143,13.252490,0,3.778337,9.006536,5.414618,7.407240,7.996447,14.476589,7.702640,8.917561,7.882345,8.445107,8.372189,8.070718,8.327003,9.552612,9.732963,9.376072,9.556941,10.260765,0,-0.01699,-0.00331,-0.02272,-0.01507,0.01061,-0.01756,0.00669,0.00137,-1.31945,0.11982,3.27689
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.188599,51.880928,79.646210,71.982689,4.906961,11.239974,3.710824,14.367311,5.340880,13.239655,0,3.776888,8.989882,5.413152,7.398012,7.989532,14.484127,7.696630,8.903934,7.878933,8.430163,8.371024,8.063161,8.315954,9.541810,9.722715,9.359120,9.551571,10.250299,0,-0.01914,0.00780,-0.01910,-0.01289,0.00820,-0.01264,0.00493,0.00574,-1.33041,0.10876,3.27659
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.364609,52.254036,79.260231,72.107887,4.907314,11.235058,3.704279,14.372907,5.339618,13.226818,0,3.775440,8.973228,5.411685,7.388783,7.982615,14.491664,7.690620,8.890308,7.875522,8.415220,8.369859,8.055604,8.304906,9.531008,9.712467,9.342170,9.546201,10.239832,0,-0.01591,0.00504,-0.01767,-0.01317,0.00855,-0.01222,0.00522,0.00082,-1.34898,0.12037,3.27652
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.540604,52.627140,78.874252,72.233086,4.907668,11.230141,3.697734,14.378502,5.338355,13.213983,0,3.773991,8.956574,5.410218,7.379555,7.975700,14.499202,7.684610,8.876682,7.872111,8.400277,8.368694,8.048047,8.293858,9.520205,9.702220,9.325219,9.540832,10.229365,0,-0.01794,0.00312,-0.02126,-0.01323,0.00840,-0.01393,0.00477,0.00269,-1.36354,0.11500,3.27652
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.987366,52.683426,78.753281,72.437752,4.907259,11.218439,3.691163,14.376200,5.337184,13.198550,0,3.772864,8.938886,5.409044,7.369596,7.967891,14.492611,7.678893,8.862979,7.862416,8.383936,8.362914,8.035686,8.285564,9.508090,9.689463,9.310124,9.532441,10.213828,0,-0.01862,0.00264,-0.02080,-0.01452,0.00942,-0.01259,0.00502,0.00203,-1.37273,0.09758,3.27724
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.503510,52.658512,78.700226,72.662781,4.906656,11.204999,3.684585,14.371874,5.336037,13.182453,0,3.771819,8.920930,5.407947,7.359451,7.959853,14.482399,7.673251,8.849256,7.851110,8.367236,8.355950,8.022096,8.277977,9.495638,9.676062,9.295506,9.523277,10.196992,0,-0.01435,0.00234,-0.02047,-0.01351,0.00435,-0.01289,0.00971,0.00098,-1.38486,0.10892,3.27815
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.019669,52.633602,78.647171,72.887802,4.906053,11.191560,3.678007,14.367548,5.334889,13.166356,0,3.770774,8.902975,5.406848,7.349305,7.951815,14.472187,7.667609,8.835532,7.839805,8.350537,8.348987,8.008504,8.270389,9.483186,9.662661,9.280886,9.514113,10.180155,0,-0.01783,0.00256,-0.02105,-0.01373,0.00438,-0.01331,0.00381,0.00235,-1.39218,0.10602,3.27823
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.535812,52.608688,78.594116,73.112831,4.905449,11.178120,3.671429,14.363222,5.333742,13.150258,0,3.769729,8.885020,5.405751,7.339159,7.943778,14.461975,7.661967,8.821809,7.828500,8.333838,8.342023,7.994913,8.262801,9.470734,9.649260,9.266267,9.504950,10.163319,0,-0.01829,0.00258,-0.01951,-0.01418,0.00930,-0.01187,0.00282,0.00183,-1.39978,0.08651,3.27808
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.467514,52.473438,78.547539,73.250488,4.904541,11.175999,3.664596,14.367989,5.332859,13.140002,0,3.769042,8.872831,5.404985,7.328782,7.947214,14.470161,7.664456,8.810233,7.828221,8.324055,8.341263,7.983480,8.258320,9.456382,9.645194,9.255594,9.502764,10.154696,0,-0.01799,0.00294,-0.01994,-0.01329,0.00981,-0.01191,0.00510,0.00265,-1.41483,0.11190,3.27775
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.505707,52.309910,78.502625,73.365746,4.903555,11.176779,3.657698,14.375086,5.332044,13.131244,0,3.768446,8.862120,5.404305,7.318344,7.953592,14.483062,7.669030,8.799208,7.830768,8.316044,8.342093,7.972601,8.254636,9.441544,9.643521,9.245933,9.502365,10.148178,0,-0.01796,0.00433,-0.02099,-0.01407,0.00810,-0.01348,0.00515,0.00190,-1.42407,0.11343,3.27736
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.543900,52.146381,78.457710,73.481010,4.902569,11.177559,3.650800,14.382182,5.331229,13.122485,0,3.767850,8.851408,5.403625,7.307907,7.959970,14.495962,7.673603,8.788182,7.833314,8.308033,8.342922,7.961721,8.250951,9.426704,9.641849,9.236271,9.501967,10.141661,0,-0.01697,0.00287,-0.02032,-0.01359,0.00872,-0.01225,0.00294,0.00264,-1.43240,0.11949,3.27758
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.582092,51.982853,78.412796,73.596268,4.901583,11.178339,3.643902,14.389279,5.330414,13.113727,0,3.767254,8.840696,5.402946,7.297470,7.966347,14.508862,7.678176,8.777157,7.835861,8.300023,8.343752,7.950842,8.247266,9.411866,9.640176,9.226610,9.501569,10.135143,0,-0.01722,0.00312,-0.01722,-0.01374,0.00994,-0.01275,0.00841,0.00335,-1.43937,0.12053,3.27796
0.046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.297958,52.229107,78.361618,73.539505,4.896141,11.169178,3.636311,14.380263,5.329638,13.096223,0,3.766916,8.822481,5.402742,7.286360,7.973693,14.505944,7.674536,8.766038,7.834502,8.282150,8.342168,7.933938,8.244689,9.398581,9.635826,9.212011,9.497778,10.122364,0,-0.00734,0.00393,-0.02298,-0.01353,0.00603,-0.01266,0.00520,0.00250,-1.44849,0.08893,3.27799
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.931213,52.580383,78.308830,73.438652,4.889558,11.157469,3.628543,14.367119,5.328871,13.076479,0,3.766645,8.802342,5.402662,7.275079,7.981287,14.498972,7.668790,8.754895,7.832142,8.261749,8.339964,7.915489,8.242396,9.385694,9.630790,9.196147,9.493117,10.107979,0,-0.02527,0.00163,-0.02258,-0.01373,0.00910,-0.01246,0.00342,0.00245,-1.44716,0.10570,3.27791
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.564468,52.931660,78.256050,73.337799,4.882974,11.145760,3.620775,14.353973,5.328105,13.056734,0,3.766374,8.782205,5.402581,7.263797,7.988882,14.492000,7.663044,8.743752,7.829782,8.241349,8.337761,7.897040,8.240104,9.372806,9.625753,9.180283,9.488458,10.093595,0,-0.01287,0.00383,-0.01998,-0.01301,0.02265,-0.01252,0.01080,0.00366,-1.45369,0.10550,3.27765
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.197723,53.282936,78.203262,73.236946,4.876391,11.134051,3.613007,14.340829,5.327339,13.036990,0,3.766102,8.762066,5.402501,7.252515,7.996477,14.485027,7.657298,8.732610,7.827422,8.220949,8.335557,7.878591,8.237810,9.359919,9.620717,9.164418,9.483797,10.079209,0,-0.01912,0.00387,-0.02043,-0.01437,0.00012,-0.01273,0.00590,0.00310,-1.46264,0.09870,3.27735
0.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.721359,53.751057,78.247993,73.204651,4.871320,11.129988,3.604970,14.341455,5.326797,13.030409,0,3.765969,8.748938,5.403130,7.243407,8.006221,14.482152,7.654246,8.718780,7.824157,8.206869,8.334648,7.869087,8.236320,9.351324,9.620450,9.155905,9.481346,10.072989,0,-0.01873,0.00378,-0.02056,-0.01411,0.01168,-0.01170,0.00721,0.00233,-1.46724,0.10742,3.27734
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.216888,54.249126,78.317703,73.189926,4.866636,11.127883,3.596864,14.345612,5.326314,13.027203,0,3.765872,8.737605,5.403940,7.234854,8.016515,14.480327,7.651886,8.704262,7.820660,8.194409,8.334070,7.861875,8.235036,9.343830,9.621405,9.149277,9.479463,10.068862,0,-0.01749,0.00387,-0.01949,-0.01272,0.00736,-0.01244,0.00342,0.00235,-1.47059,0.10899,3.27742
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.712433,54.747196,78.387421,73.175201,4.861953,11.125779,3.588758,14.349767,5.325830,13.023995,0,3.765774,8.726274,5.404751,7.226302,8.026810,14.478500,7.649525,8.689744,7.817163,8.181950,8.333492,7.854663,8.233751,9.336337,9.622359,9.142648,9.477578,10.064734,0,-0.01798,0.00316,-0.02180,-0.01351,0.00814,-0.01332,0.00226,0.00300,-1.46956,0.12650,3.27720
