"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2116.120,1,1,2.913198,4.334741,3.046288,3.993619,4.117807,2.932414,4.152677,3.160323,4.513541,-1.48648,0.08225,3.27704
2116.121,1,1,2.841110,4.334857,3.044705,3.996076,4.117260,2.931770,4.154096,3.157780,4.512792,-1.48153,0.09711,3.27698
2116.122,1,1,2.769021,4.334314,3.043154,3.998533,4.116964,2.931126,4.155514,3.155237,4.512043,-1.48300,0.11038,3.27698
2116.123,1,1,2.721281,4.331976,3.041770,4.000960,4.117305,2.930647,4.156246,3.153075,4.511591,-1.48155,0.09631,3.27680
2116.124,1,1,2.691464,4.328698,3.040473,4.003365,4.117980,2.930290,4.156470,3.151193,4.511357,-1.48055,0.08928,3.27650
2116.125,1,1,2.661647,4.329385,3.039392,4.005770,4.119205,2.929933,4.156695,3.149312,4.511124,-1.48032,0.11136,3.27658
2116.126,1,1,2.631830,4.332153,3.038424,4.008175,4.120718,2.929576,4.156920,3.147430,4.510890,-1.48026,0.11198,3.27696
2116.127,1,1,2.610676,4.344412,3.037728,4.010800,4.122602,2.929516,4.182432,3.146311,4.510855,-1.47932,0.08678,3.27691
2116.128,1,1,2.595899,4.361649,3.037174,4.013587,4.124682,2.929675,4.226558,3.145752,4.510967,-1.48120,0.09049,3.27653
2116.129,1,1,2.581121,4.384826,3.037050,4.016374,4.126853,2.929833,4.270683,3.145194,4.511078,-1.47941,0.10958,3.27645
2116.130,1,1,2.566344,4.411117,3.037151,4.019161,4.129071,2.929992,4.314809,3.144636,4.511190,-1.47938,0.10145,3.27661
2116.131,1,1,2.545537,4.437348,3.037812,4.021927,4.131104,2.930225,4.358318,3.145742,4.511339,-1.48150,0.08505,3.27646
2116.132,1,1,2.520291,4.463549,3.038765,4.024678,4.133040,2.930513,4.401374,3.148074,4.511517,-1.48049,0.09815,3.27607
2116.133,1,1,2.495045,4.484189,2.042270,4.027430,4.134653,2.930800,4.444430,3.150406,4.511694,-1.47903,0.11001,3.27621
2116.134,0,1,2.469799,4.501913,0.522724,4.030181,4.136096,2.931088,4.487486,3.152737,4.511871,-1.47903,0.10316,3.27675
2116.135,0,1,2.434218,4.510591,0.000000,4.032754,4.137149,2.931577,4.506496,3.156003,4.511864,-1.48010,0.10347,3.27693
2116.136,0,1,2.391031,4.514524,0.000000,4.035197,4.137999,2.932216,4.507805,3.159957,4.511721,-1.48051,0.11113,3.27686
2116.137,0,1,2.347843,4.514377,0.000000,4.037640,4.138536,2.932854,4.509115,3.163911,4.511577,-1.47925,0.09797,3.27708
2116.138,0,1,2.304656,4.512089,0.000000,4.040082,4.138910,2.933493,4.510425,3.167865,4.511434,-1.48159,0.08499,3.27754
2116.139,0,1,2.262667,4.511497,0.000000,4.042243,4.139116,2.934183,4.512216,3.172648,4.510860,-1.47996,0.09797,3.27744
2116.140,0,1,2.221560,4.511796,0.000000,4.044198,4.139234,2.934911,4.514361,3.178042,4.509969,-1.47979,0.10726,3.27690
2116.141,0,1,2.180452,4.512498,0.000000,4.046152,4.139443,2.935640,4.516507,3.183437,4.509078,-1.48005,0.08594,3.27641
2116.142,0,1,2.139345,4.513413,0.000000,4.048107,4.139701,2.936368,4.518652,3.188831,4.508187,-1.48101,0.08110,3.27596
2116.143,0,1,2.110068,4.512201,0.000000,4.050110,4.140307,2.937145,4.515724,3.193358,4.507769,-1.48006,0.10395,3.27636
2116.144,0,1,2.089499,4.509874,0.000000,4.052151,4.141097,2.937958,4.509062,3.197246,4.507699,-1.47986,0.11252,3.27743
2116.145,0,1,2.068931,4.506282,0.000000,4.054191,4.142334,2.938771,4.502400,3.201134,4.507630,-1.48044,0.09230,3.27776
2116.146,0,1,2.048362,4.502028,0.000000,4.056231,4.143808,2.939584,4.495738,3.205023,4.507560,-1.48053,0.08991,3.27753
2116.147,0,1,2.050856,4.498035,0.000000,4.058176,4.145787,2.940645,4.489023,3.206986,4.507422,-1.47971,0.11170,3.27722
2116.148,0,1,2.070327,4.494181,0.000000,4.060051,4.148031,2.941888,4.482270,3.207533,4.507235,-1.48075,0.11010,3.27684
2116.149,0,1,2.089798,4.490793,0.000000,4.061927,4.150841,2.943131,4.475517,3.208080,4.507047,-1.47903,0.08415,3.27684
2116.150,0,1,2.109269,4.487650,0.000000,4.063802,4.153947,2.944375,4.468764,3.208627,4.506859,-1.47940,0.08540,3.27715
2116.151,0,1,2.145641,4.484815,0.000000,4.065803,4.157616,2.945720,4.463064,3.205608,4.506710,-1.47994,0.10841,3.27724
2116.152,0,1,2.194455,4.482140,0.000000,4.067895,4.161581,2.947140,4.458139,3.199964,4.506589,-1.47977,0.09996,3.27716
2116.153,0,1,2.243269,4.479650,0.000000,4.069987,4.165811,2.948560,4.453215,3.194321,4.506469,-1.48042,0.09574,3.27704
2116.154,0,1,2.292082,4.477258,0.000000,4.072079,4.170181,2.949980,4.448291,3.188677,4.506349,-1.48029,0.10822,3.27689
2116.155,0,1,2.342332,4.474936,0.000000,4.074229,4.174525,2.951277,4.443834,3.179298,4.505993,-1.47819,0.10803,3.27713
2116.156,0,1,2.393640,4.472653,0.000000,4.076423,4.178855,2.952485,4.439721,3.167169,4.505464,-1.47946,0.09925,3.27766
2116.157,0,1,2.444947,4.470325,0.000000,4.078616,4.183259,2.953692,4.435608,3.155040,4.504935,-1.48110,0.10035,3.27750
2116.158,0,1,2.496254,4.467972,0.000000,4.080810,4.187701,2.954900,4.431496,3.142911,4.504406,-1.48090,0.10737,3.27682
2116.159,0,1,2.536387,4.465483,0.000000,4.083517,4.192308,2.955832,4.427672,3.128845,4.503208,-1.47889,0.09296,3.27687
2116.160,0,1,2.568296,4.462924,0.000000,4.086603,4.197001,2.956562,4.424062,3.113353,4.501517,-1.48044,0.10199,3.27748
2116.161,0,1,2.600204,4.460254,0.000000,4.089690,4.201404,2.957292,4.420452,3.097862,4.499826,-1.48009,0.11539,3.27744
2116.162,0,1,2.632113,4.457526,0.000000,4.092776,4.205654,2.958022,4.416842,3.082370,4.498136,-1.47988,0.09419,3.27690
2116.163,0,1,2.638465,4.454750,0.000000,4.095774,4.209115,2.958645,4.412996,3.069278,4.496533,-1.47902,0.08008,3.27684
2116.164,0,1,2.626005,4.451949,0.000000,4.098708,4.212163,2.959191,4.408978,3.057953,4.494996,-1.48089,0.10005,3.27715
2116.165,0,1,2.613545,4.449176,0.000000,4.101641,4.214423,2.959736,4.404959,3.046627,4.493458,-1.48171,0.11858,3.27724
2116.166,0,1,2.601085,4.446417,0.000000,4.104575,4.216270,2.960281,4.400940,3.035302,4.491921,-1.48032,0.09768,3.27716
2116.167,0,1,2.570144,4.443773,0.000000,4.107230,4.217486,2.960889,4.397386,3.027522,4.490358,-1.48048,0.09002,3.27709
2116.168,0,1,2.525600,4.441188,0.000000,4.109681,4.218369,2.961543,4.394174,3.022353,4.488777,-1.47939,0.10961,3.27701
2116.169,0,1,2.481055,4.438831,0.000000,4.112131,4.218838,2.962197,4.390961,3.017184,4.487195,-1.48043,0.11546,3.27706
2116.170,0,1,2.436511,4.436594,0.000000,4.114582,4.219090,2.962851,4.387748,3.012015,4.485614,-1.48077,0.08932,3.27722
2116.171,0,1,2.384099,4.434607,0.000000,4.116951,4.219132,2.963557,4.384826,3.011405,4.484205,-1.47949,0.08392,3.27720
2116.172,0,1,2.325895,4.432753,0.000000,4.119259,4.219063,2.964303,4.382118,3.014152,4.482924,-1.48068,0.10021,3.27704
2116.173,0,1,2.267691,4.430728,0.000000,4.121567,4.218853,2.965048,4.379410,3.016899,4.481643,-1.48121,0.09956,3.27711
2116.174,0,1,2.209487,4.428616,0.000000,4.123876,4.218570,2.965793,4.376702,3.019646,4.480361,-1.47610,0.08619,3.27734
2116.175,0,1,2.152530,4.426066,0.000000,4.126015,4.218194,2.966246,4.373262,3.026251,4.479435,-1.47836,0.09409,3.27761
2116.176,0,1,2.096492,4.423287,0.000000,4.128029,4.217770,2.966485,4.369285,3.035695,4.478770,-1.48129,0.10850,3.27791
2116.177,0,1,2.040454,4.421063,0.000000,4.130044,4.217391,2.966723,4.365307,3.045140,4.478105,-1.48096,0.09146,3.27774
2116.178,0,1,1.984415,4.419128,0.000000,4.132059,4.217038,2.966962,4.361330,3.054585,4.477440,-1.47961,0.09439,3.27721
2116.179,0,1,1.937215,4.418730,0.000000,4.133922,4.216855,2.967326,4.361730,3.065608,4.476383,-1.48093,0.10873,3.27693
2116.180,0,1,1.896520,4.419138,0.000000,4.135674,4.216762,2.967782,4.365353,3.077793,4.475037,-1.47938,0.10374,3.27686
2116.181,0,1,1.855825,4.420434,0.000000,4.137426,4.216793,2.968238,4.368976,3.089978,4.473690,-1.48001,0.07801,3.27639
2116.182,0,1,1.815130,4.422197,0.000000,4.139178,4.216889,2.968694,4.372599,3.102163,4.472343,-1.47994,0.08942,3.27563
2116.183,0,1,1.773083,4.423903,0.000000,4.141021,4.217010,2.969032,4.376304,3.113632,4.471271,-1.47891,0.11135,3.27586
2116.184,0,1,1.730041,4.425580,0.000000,4.142931,4.217146,2.969283,4.380069,3.124575,4.470398,-1.47973,0.10447,3.27685
2116.185,0,1,1.686999,4.426977,0.000000,4.144841,4.217198,2.969534,4.383835,3.135518,4.469526,-1.48319,0.09798,3.27724
2116.186,0,1,1.643957,4.428228,0.000000,4.146751,4.217206,2.969785,4.387600,3.146461,4.468654,-1.48011,0.10552,3.27716
2116.187,0,1,1.603751,4.429202,0.000000,4.148333,4.217054,2.970066,4.390345,3.156085,4.467909,-1.48259,0.10489,3.27713
2116.188,0,1,1.565634,4.430030,0.000000,4.149674,4.216818,2.970368,4.392339,3.164738,4.467256,-1.47780,0.09221,3.27713
2116.189,0,1,1.527517,4.430666,0.000000,4.151014,4.216514,2.970670,4.394332,3.173392,4.466603,-1.48177,0.09571,3.27709
2116.190,0,1,1.489400,4.431202,0.000000,4.152355,4.216173,2.970972,4.396326,3.182045,4.465950,-1.48148,0.09964,3.27701
2116.191,0,1,1.444601,4.431661,0.000000,4.153828,4.215830,2.971301,4.398083,3.188000,4.465298,-1.47994,0.08521,3.27711
2116.192,0,1,1.394883,4.432079,0.000000,4.155397,4.215486,2.971650,4.399665,3.191969,4.464646,-1.48401,0.09816,3.27734
2116.193,0,1,1.345165,4.432554,0.000000,4.156967,4.214880,2.971998,4.401247,3.195937,4.463994,-1.48032,0.11639,3.27748
2116.194,0,1,1.295448,4.433059,0.000000,4.158536,4.214136,2.972347,4.402829,3.199905,4.463342,-1.47931,0.09926,3.27755
2116.195,0,1,1.237600,4.433712,0.000000,4.159834,4.212902,2.972711,4.404214,3.204111,4.463214,-1.47980,0.09178,3.27776
2116.196,0,1,1.173769,4.434442,0.000000,4.160933,4.211411,2.973087,4.405456,3.208493,4.463473,-1.47934,0.11163,3.27807
2116.197,0,1,1.109937,4.435197,0.000000,4.162032,4.209743,2.973463,4.406697,3.212873,4.463732,-1.47875,0.11596,3.27794
2116.198,0,1,1.046105,4.435964,0.000000,4.163131,4.207984,2.973839,4.407938,3.217255,4.463990,-1.48134,0.08730,3.27748
2116.199,0,1,0.981016,4.436618,0.000000,4.164276,4.206379,2.974002,4.409324,3.221148,4.463899,-1.47839,0.09311,3.27737
2116.200,0,1,0.915002,4.437214,0.000000,4.165454,4.204855,2.974009,4.410815,3.224682,4.463551,-1.47989,0.12025,3.27752
2116.201,0,1,0.848987,4.437780,0.000000,4.166633,4.203180,2.974016,4.412306,3.228217,4.463202,-1.47918,0.10381,3.27746
2116.202,0,1,0.782972,4.438330,0.000000,4.167812,4.201426,2.974023,4.413796,3.231751,4.462854,-1.48097,0.08433,3.27723
2116.203,0,1,0.715872,4.438933,0.000000,4.168507,4.199193,2.973925,4.415117,3.234661,4.462607,-1.47971,0.09111,3.27700
2116.204,0,1,0.647972,4.439563,0.000000,4.168846,4.196710,2.973749,4.416313,3.237111,4.462437,-1.48037,0.10536,3.27677
2116.205,0,1,0.580073,4.440051,0.000000,4.169184,4.194120,2.973574,4.417509,3.239560,4.462265,-1.47912,0.09301,3.27641
2116.206,0,1,0.512173,4.440463,0.000000,4.169523,4.191476,2.973398,4.418704,3.242010,4.462094,-1.47830,0.09563,3.27596
2116.207,0,1,0.455055,4.440555,0.000000,4.169804,4.189182,2.973184,4.419266,3.243740,4.461831,-1.48060,0.10932,3.27623
2116.208,0,1,0.405874,4.440480,0.000000,4.170043,4.187071,2.972940,4.419363,3.244942,4.461500,-1.48381,0.09817,3.27707
2116.209,0,1,0.356693,4.440353,0.000000,4.170282,4.185256,2.972697,4.419459,3.246143,4.461169,-1.47947,0.08892,3.27709
2116.210,0,1,0.307511,4.440198,0.000000,4.170521,4.183595,2.972454,4.419555,3.247344,4.460837,-1.48273,0.09764,3.27648
2116.211,0,1,0.265826,4.440275,0.000000,4.170773,4.182075,2.972512,4.419858,3.249602,4.460684,-1.47947,0.11037,3.27647
2116.212,0,1,0.229658,4.440472,0.000000,4.171036,4.180630,2.972793,4.420315,3.252638,4.460662,-1.48056,0.08783,3.27693
2116.213,0,1,0.193491,4.440693,0.000000,4.171299,4.179377,2.973074,4.420772,3.255674,4.460639,-1.47989,0.08301,3.27691
2116.214,0,1,0.157323,4.440928,0.000000,4.171561,4.178226,2.973355,4.421228,3.258711,4.460617,-1.48033,0.10283,3.27653
2116.215,0,1,0.133346,4.440924,0.000000,4.171722,4.177347,2.973692,4.420948,3.260998,4.460796,-1.48011,0.10717,3.27684
2116.216,0,1,0.118343,4.440794,0.000000,4.171809,4.176611,2.974070,4.420124,3.262736,4.461123,-1.48063,0.08580,3.27768
2116.217,0,1,0.103341,4.440519,0.000000,4.171895,4.176094,2.974447,4.419301,3.264473,4.461449,-1.48038,0.09226,3.27792
2116.218,0,1,0.088338,4.440170,0.000000,4.171981,4.175691,2.974825,4.418478,3.266211,4.461776,-1.47989,0.11858,3.27769
2116.219,0,1,0.083318,4.439850,0.000000,4.171964,4.175440,2.974974,4.417711,3.268307,4.462073,-1.47946,0.11137,3.27767
2116.220,0,1,0.085648,4.439546,0.000000,4.171871,4.175271,2.974954,4.416986,3.270668,4.462348,-1.48046,0.08699,3.27783
2116.221,0,1,0.087977,4.439339,0.000000,4.171777,4.175314,2.974935,4.416261,3.273029,4.462624,-1.48060,0.09398,3.27768
2116.222,0,1,0.090307,4.439181,0.000000,4.171684,4.175471,2.974916,4.415536,3.275390,4.462899,-1.48082,0.11745,3.27730
2116.223,0,1,0.102561,4.439139,0.000000,4.171660,4.175923,2.974917,4.415038,3.277700,4.463281,-1.48032,0.10241,3.27709
2116.224,0,1,0.122121,4.439158,0.000000,4.171687,4.176531,2.974934,4.414705,3.279972,4.463741,-1.48094,0.08847,3.27701
2116.225,0,1,0.141682,2.983119,0.000000,4.171714,4.177451,2.974951,4.414373,3.282244,4.464201,-1.48056,0.09779,3.27698
2116.226,0,1,0.161242,0.763536,0.000000,4.171742,4.178536,2.974968,4.414041,3.284516,4.464662,-1.48038,0.10583,3.27698
2116.227,0,0,0.193017,0.000000,0.000000,4.171861,4.179949,2.974904,4.413587,3.287009,4.465322,-1.48054,0.09268,3.27706
2116.228,0,0,0.233784,0.000000,0.000000,4.172047,4.181535,2.974779,4.413042,3.289665,4.466129,-1.47814,0.09960,3.27722
2116.229,0,0,0.274552,0.000000,0.000000,4.172233,4.183542,2.974655,4.412498,3.292320,4.466936,-1.48212,0.11151,3.27715
2116.230,0,0,0.315319,0.000000,0.000000,4.172419,4.185769,2.974530,4.411954,3.294976,4.467742,-1.48162,0.09912,3.27692
2116.231,0,0,0.370057,0.000000,0.000000,4.172778,4.188487,2.974416,4.411657,3.298429,4.468451,-1.48032,0.09252,3.27687
2116.232,0,0,0.435081,0.000000,0.000000,4.173265,4.191462,2.974311,4.411543,3.302470,4.469089,-1.48038,0.10435,3.27694
2116.233,0,0,0.500105,0.000000,0.000000,4.173750,4.194798,2.974205,4.411429,3.306510,4.469726,-1.47920,0.10942,3.27706
2116.234,0,0,0.565129,0.000000,0.000000,4.174237,4.198322,2.974099,4.411315,3.310551,4.470363,-1.48145,0.08200,3.27722
2116.235,0,0,0.642166,0.000000,0.000000,4.174744,4.202082,2.974046,4.411070,3.315564,4.471190,-1.47930,0.08956,3.27724
2116.236,0,0,0.728046,0.000000,0.000000,4.175266,4.205965,2.974034,4.410728,3.321291,4.472157,-1.47996,0.11243,3.27716
2116.237,0,0,0.813926,0.000000,0.000000,4.175788,4.210234,2.974020,4.410386,3.327019,4.473123,-1.48013,0.11024,3.27717
2116.238,0,0,0.899807,0.000000,0.000000,4.176310,4.214705,2.974007,4.410044,3.332747,4.474090,-1.48115,0.08436,3.27725
2116.239,0,0,1.001549,0.000000,0.000000,4.177089,4.219749,2.973709,4.411210,3.340426,4.475182,-1.48171,0.09020,3.27746
2116.240,0,0,1.114966,0.000000,0.000000,4.178058,4.225095,2.973202,4.413486,3.349543,4.476368,-1.48161,0.11271,3.27776
2116.241,0,0,1.228384,0.000000,0.000000,4.179027,4.231026,2.972693,4.415761,3.358659,4.477553,-1.47835,0.10262,3.27755
2116.242,0,0,1.341802,0.000000,0.000000,4.179996,4.237263,2.972186,4.418036,3.367775,4.478739,-1.47920,0.09030,3.27694
2116.243,0,0,1.465585,0.000000,0.000000,4.181415,4.244030,2.971642,4.420669,3.376742,4.479746,-1.48130,0.09163,3.27654
2116.244,0,0,1.596998,0.000000,0.000000,4.183165,4.251075,2.971071,4.423565,3.385600,4.480621,-1.48027,0.09792,3.27631
2116.245,0,0,1.728412,0.000000,0.000000,4.184915,4.258526,2.970500,4.426461,3.394457,4.481496,-1.47929,0.09261,3.27673
2116.246,0,0,1.859825,0.000000,0.000000,4.186666,4.266191,2.969929,4.429358,3.403315,4.482372,-1.48130,0.09231,3.27765
2116.247,0,0,1.998494,0.000000,0.000000,4.188619,4.274135,2.969296,4.432320,3.411668,4.483344,-1.47932,0.10356,3.27770
2116.248,0,0,2.142504,0.000000,0.000000,4.190722,4.282225,2.968617,4.435332,3.419650,4.484387,-1.47863,0.10347,3.27709
2116.249,0,0,2.286513,0.000000,0.000000,4.192824,4.290535,2.967939,4.438344,3.427632,4.485430,-1.48000,0.09000,3.27687
2116.250,0,0,2.430523,0.000000,0.000000,4.194927,4.298962,2.967261,4.441357,3.435614,4.486473,-1.47936,0.10077,3.27694
2116.251,0,0,2.570739,0.000000,0.000000,4.197423,4.307548,2.966488,4.444090,3.441860,4.487480,-1.47933,0.11254,3.27698
2116.252,0,0,2.708163,0.000000,0.000000,4.200209,4.316218,2.965647,4.446618,3.446829,4.488460,-1.47917,0.10140,3.27698
2116.253,0,0,2.845586,0.000000,0.000000,4.202994,4.324891,2.964805,4.449146,3.451798,4.489440,-1.47937,0.08579,3.27702
2116.254,0,0,2.983010,0.000000,0.000000,4.205780,4.333565,2.963964,4.451674,3.456767,4.490420,-1.48002,0.09875,3.27710
2116.255,0,0,3.106072,0.000000,0.000000,4.208917,4.342074,2.963178,4.454354,3.460645,4.491288,-1.48138,0.11376,3.27683
2116.256,0,0,3.218564,0.000000,0.000000,4.212314,4.350498,2.962433,4.457147,3.463721,4.492074,-1.48096,0.08696,3.27629
2116.257,0,0,3.331055,0.000000,0.000000,4.215710,4.358668,2.961688,4.459940,3.466797,4.492859,-1.47993,0.07992,3.27645
2116.258,0,0,3.443546,0.000000,0.000000,4.219107,4.366706,2.960943,4.462733,3.469873,4.493645,-1.47991,0.10356,3.27714
2116.259,0,0,3.533620,0.000000,0.000000,4.222835,4.374410,2.961193,4.465326,3.470616,4.493943,-1.48090,0.11480,3.27744
2116.260,0,0,3.607192,0.000000,0.000000,4.226807,4.381937,2.962174,4.467772,3.469641,4.493881,-1.47979,0.08969,3.27744
2116.261,0,0,3.680764,0.000000,0.000000,4.230778,4.388973,2.963156,4.470219,3.468667,4.493818,-1.48096,0.08986,3.27756
2116.262,0,0,3.754336,0.000000,0.000000,4.234750,4.395752,2.964138,4.472665,3.467692,4.493756,-1.48088,0.11604,3.27779
2116.263,0,0,3.802241,0.000000,0.000000,4.238766,4.401896,2.965862,4.475522,3.466380,4.493764,-1.47897,0.11598,3.27763
2116.264,0,0,3.831251,0.000000,0.000000,4.242816,4.407708,2.968133,4.478681,3.464820,4.493824,-1.48088,0.08788,3.27718
2116.265,0,0,3.860261,0.000000,0.000000,4.246866,4.412889,2.970404,4.481840,3.463260,4.493883,-1.48018,0.08390,3.27693
2116.266,0,0,3.889271,0.000000,0.000000,4.250916,4.417739,2.972676,4.484999,3.461700,4.493942,-1.47957,0.10307,3.27686
2116.267,0,0,3.895075,0.000000,0.000000,4.254947,4.422009,2.975439,4.488119,3.460492,4.494140,-1.47836,0.09992,3.27713
2116.268,0,0,3.883797,0.000000,0.000000,4.258964,4.425974,2.978565,4.491210,3.459543,4.494441,-1.48095,0.08955,3.27766
2116.269,0,0,3.872520,0.000000,0.000000,4.262980,4.429415,2.981692,4.494301,3.458593,4.494742,-1.48074,0.09325,3.27789
2116.270,0,0,3.861242,0.000000,0.000000,4.266997,4.432580,2.984818,4.497392,3.457643,4.495043,-1.47890,0.10644,3.27789
2116.271,0,0,3.834049,0.000000,0.000000,4.270860,4.435276,2.987772,4.500675,3.457223,4.495589,-1.47880,0.09348,3.27755
2116.272,0,0,3.795139,0.000000,0.000000,4.274610,4.437724,2.990600,4.504099,3.457192,4.496315,-1.47938,0.10354,3.27694
2116.273,0,0,3.756230,0.000000,0.000000,4.278359,4.439728,2.993428,4.507523,3.457161,4.497041,-1.47980,0.11365,3.27663
2116.274,0,0,3.717320,0.000000,0.000000,4.282109,4.441501,2.996255,4.510947,3.457130,4.497767,-1.47919,0.09477,3.27655
2116.275,0,0,3.658507,0.000000,0.000000,4.285876,4.442826,2.998769,4.512748,3.457050,4.498289,-1.48137,0.09776,3.27643
2116.276,0,0,3.585041,0.000000,0.000000,4.289656,4.443918,3.001052,4.513354,3.456935,4.498661,-1.47893,0.11239,3.27628
2116.277,0,0,3.511576,0.000000,0.000000,4.293436,4.444452,3.003335,4.513960,3.456820,4.499032,-1.48200,0.10572,3.27630
2116.278,0,0,3.438111,0.000000,0.000000,4.297215,4.444695,3.005619,4.514565,3.456705,4.499404,-1.47972,0.07523,3.27645
2116.279,0,0,3.344493,0.000000,0.000000,4.300746,4.444271,3.007512,4.515252,3.456968,4.499916,-1.47958,0.08931,3.27665
2116.280,0,0,3.236040,0.000000,0.000000,4.304093,4.443497,3.009120,4.515997,3.457511,4.500532,-1.47927,0.11441,3.27688
2116.281,0,0,3.127587,0.000000,0.000000,4.307441,4.442086,3.010727,4.516742,3.458053,4.501147,-1.48061,0.10357,3.27685
2116.282,0,0,3.019133,0.000000,0.000000,4.310788,4.440341,3.012335,4.517487,3.458596,4.501763,-1.48015,0.10074,3.27662
2116.283,0,0,2.885818,0.000000,0.000000,4.313960,4.437964,3.013355,4.517913,3.459679,4.501973,-1.48015,0.11119,3.27652
2116.284,0,0,2.734201,0.000000,0.000000,4.317004,4.435257,3.013943,4.518106,3.461161,4.501886,-1.48039,0.10672,3.27652
2116.285,0,0,2.582584,0.000000,0.000000,4.320047,4.431646,3.014530,4.518298,3.462643,4.501799,-1.48000,0.09219,3.27652
2116.286,0,0,2.430967,0.000000,0.000000,4.323091,4.427562,3.015118,4.518490,3.464125,4.501711,-1.47723,0.09546,3.27652
2116.287,0,0,2.252619,0.000000,0.000000,4.325475,4.422331,3.016040,4.519335,3.465791,4.501661,-1.48044,0.09980,3.27665
2116.288,0,0,2.054592,0.000000,0.000000,4.327374,4.416497,3.017208,4.520661,3.467591,4.501639,-1.47971,0.08629,3.27688
2116.289,0,0,1.856566,0.000000,0.000000,4.329274,4.409753,3.018376,4.521987,3.469392,4.501616,-1.47979,0.09360,3.27689
2116.290,0,0,1.658539,0.000000,0.000000,4.331173,4.402530,3.019543,4.523314,3.471192,4.501594,-1.48055,0.11288,3.27674
2116.291,0,0,1.438745,0.000000,0.000000,4.332783,4.394692,3.021015,4.524302,3.472802,4.501928,-1.47973,0.10788,3.27684
2116.292,0,0,1.202926,0.000000,0.000000,4.334181,4.386531,3.022712,4.525042,3.474272,4.502525,-1.48007,0.08763,3.27715
2116.293,0,0,0.967108,0.000000,0.000000,4.335578,4.377711,3.024408,4.525782,3.475742,4.503122,-1.48083,0.09813,3.27711
2116.294,0,0,0.731290,0.000000,0.000000,4.336976,4.368545,3.026105,4.526522,3.477212,4.503719,-1.48121,0.11988,3.27680
2116.295,0,0,0.480821,0.000000,0.000000,4.337743,4.358619,3.026836,4.527636,3.478763,4.504880,-1.48069,0.10075,3.27637
2116.296,0,0,0.219569,0.000000,0.000000,4.338045,4.348294,3.026857,4.529024,3.480374,4.506457,-1.47961,0.08469,3.27584
2116.297,0,0,-0.041683,0.000000,0.000000,4.338347,4.337285,3.026878,4.530412,3.481985,4.508034,-1.48099,0.09613,3.27586
2116.298,0,0,-0.302935,0.000000,0.000000,4.338650,4.325916,3.026899,4.531800,3.483595,4.509611,-1.47892,0.10487,3.27632
2116.299,0,0,-0.570204,0.000000,0.000000,4.338182,4.313972,3.026590,4.532745,3.485142,4.511616,-1.48084,0.09121,3.27687
2116.300,0,0,-0.841902,0.000000,0.000000,4.337147,4.301728,3.026038,4.533364,3.486643,4.513936,-1.48055,0.09998,3.27748
2116.301,0,0,-1.113600,0.000000,0.000000,4.336112,4.288963,3.025486,4.533983,3.488144,4.516256,-1.47918,0.11321,3.27757
2116.302,0,0,-1.385297,0.000000,0.000000,4.335078,4.275924,3.024934,4.534602,3.489644,4.518576,-1.48081,0.09638,3.27726
2116.303,0,0,-1.654948,0.000000,0.000000,4.333316,4.262455,3.023714,4.534911,3.490559,4.520927,-1.48026,0.09925,3.27735
2116.304,0,0,-1.923092,0.000000,0.000000,4.331019,4.248758,3.022001,4.534992,3.491041,4.523303,-1.47944,0.10970,3.27773
2116.305,0,0,-2.191236,0.000000,0.000000,4.328722,4.234956,3.020289,4.535072,3.491524,4.525677,-1.48044,0.10272,3.27768
2116.306,0,0,-2.459380,0.000000,0.000000,4.326426,4.221099,3.018576,4.535153,3.492006,4.528052,-1.48091,0.07809,3.27730
2116.307,0,0,-2.716134,0.000000,0.000000,4.323800,4.207435,3.017133,4.535192,3.491956,4.530427,-1.48256,0.09299,3.27717
2116.308,0,0,-2.964504,0.000000,0.000000,4.320931,4.193872,3.015887,4.535201,3.491513,4.532802,-1.48101,0.11585,3.27725
2116.309,0,0,-3.212874,0.000000,0.000000,4.318063,4.180377,3.014642,4.535210,3.491071,4.535176,-1.48060,0.10263,3.27733
2116.310,0,0,-3.461244,0.000000,0.000000,4.315195,4.166918,3.013397,4.535218,3.490629,4.537551,-1.48033,0.08384,3.27740
2116.311,0,0,-3.689245,0.000000,0.000000,4.311515,4.153380,3.031665,4.535033,3.490267,4.540309,-1.47908,0.09570,3.27748
2116.312,0,0,-3.902252,0.000000,0.000000,4.307238,4.139802,3.064298,4.534706,3.489964,4.543351,-1.48030,0.11548,3.27755
2116.313,0,0,-4.115260,0.000000,0.000000,4.302961,4.126438,3.096931,4.534379,3.489661,4.546393,-1.48188,0.10016,3.27729
2116.314,0,0,-4.328267,0.000000,0.000000,4.298684,4.113186,3.129564,4.534051,3.489358,4.549435,-1.48019,0.09398,3.27675
2116.315,0,0,-4.510012,0.000000,0.000000,4.293955,4.100503,3.162107,4.534296,3.488676,4.553447,-1.48035,0.10122,3.27674
2116.316,0,0,-4.668744,0.000000,0.000000,4.288895,4.088119,3.194583,4.534961,3.487716,4.558174,-1.47987,0.10089,3.27712
