"Time","60 Right DS","59 Left DS","58 FLr Sw of","57 FLr Sw on","56 FLl Sw of","54 HLr Sw of","55 FLl Sw on","53 HLr Sw on","52 HLl Sw of","51 HLl Sw on","v6 L Mos","v4 R Mos","67 xCoM","37 CoMy (cm)","v5 L COP","v3 R COP","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)"
1.650,0,1,0,0,0,0,0,0,0,0,7.365520,-5.975590,5.975907,0.771583,13.341111,0.000000,4.679408,6.545161,4.130990,6.796922
1.651,0,1,0,0,0,0,0,0,0,0,7.373342,-5.969007,5.969107,0.696284,13.342349,0.000000,4.680904,6.544806,4.122800,6.798150
1.652,0,1,0,0,0,0,0,0,0,0,7.385806,-5.962103,5.962280,0.619480,13.347908,0.000000,4.681096,6.547390,4.118963,6.799599
1.653,0,1,0,0,0,0,0,0,0,0,7.403061,-5.954866,5.955415,0.540511,13.357928,0.000000,4.679410,6.554202,4.121388,6.801369
1.654,0,1,0,0,0,0,0,0,0,0,7.418687,-5.947966,5.948550,0.461542,13.366653,0.000000,4.677724,6.561015,4.123814,6.803138
1.655,0,1,0,0,0,0,0,0,0,0,7.432630,-5.941412,5.941684,0.382573,13.374043,0.000000,4.676038,6.567828,4.126239,6.804907
1.656,0,1,0,0,0,0,0,0,0,0,7.438413,-5.936006,5.936402,0.312780,13.374418,0.000000,4.675842,6.568236,4.126080,6.806302
1.657,0,1,0,0,0,0,0,0,0,0,7.435770,-5.931783,5.933398,0.256194,13.367553,0.000000,4.677790,6.559429,4.122200,6.807157
1.658,0,1,0,0,0,0,0,0,0,0,7.431015,-5.928669,5.930394,0.199607,13.359684,0.000000,4.679739,6.550621,4.118320,6.808012
1.659,0,1,0,0,0,0,0,0,0,0,7.424080,-5.926700,5.927389,0.143020,13.350780,0.000000,4.681686,6.541813,4.114440,6.808868
1.660,0,1,0,0,0,0,0,0,0,0,7.422453,-5.925418,5.925216,0.095470,13.347871,0.000000,4.683419,6.537420,4.112531,6.811027
1.661,0,1,0,0,0,0,0,0,0,0,7.426307,-5.924847,5.924237,0.060925,13.351153,0.000000,4.684842,6.539379,4.113455,6.815062
1.662,0,1,0,0,0,0,0,0,0,0,7.433006,-5.923907,5.923259,0.026379,13.356913,0.000000,4.686265,6.541339,4.114380,6.819097
1.663,0,1,0,0,0,0,0,0,0,0,7.442642,-5.922587,5.922281,-0.008167,13.365229,0.000000,4.687688,6.543298,4.115305,6.823132
1.664,0,1,0,0,0,0,0,0,0,0,7.450459,-5.919965,5.919691,-0.051264,13.370424,0.000000,4.688728,6.543675,4.118697,6.824995
1.665,0,1,0,0,0,0,0,0,0,0,7.456398,-5.916000,5.914783,-0.106668,13.372397,0.000000,4.689219,6.541775,4.125640,6.823732
1.666,0,1,0,0,0,0,0,0,0,0,7.458524,-5.911176,5.909874,-0.162071,13.369699,0.000000,4.689710,6.539875,4.132583,6.822469
1.667,0,1,0,0,0,0,0,0,0,0,7.456715,-5.905465,5.904966,-0.217475,13.362180,0.000000,4.690201,6.537974,4.139525,6.821206
1.668,0,1,0,0,0,0,0,0,0,0,7.451200,-5.899642,5.899747,-0.260981,13.350843,0.000000,4.691827,6.533347,4.143135,6.818941
1.669,0,1,0,0,0,0,0,0,0,0,7.441861,-5.893705,5.894082,-0.287366,13.335567,0.000000,4.695088,6.524797,4.141946,6.815233
1.670,0,1,0,0,0,0,0,0,0,0,7.435008,-5.888014,5.888416,-0.313751,13.323022,0.000000,4.698349,6.516246,4.140757,6.811525
1.671,0,1,0,0,0,0,0,0,0,0,7.430720,-5.882578,5.882750,-0.340136,13.313298,0.000000,4.701609,6.507696,4.139568,6.807817
1.672,0,1,0,0,0,0,0,0,0,0,7.433816,-5.877759,5.878383,-0.355327,13.311575,0.000000,4.705092,6.505057,4.138057,6.805978
1.673,0,1,0,0,0,0,0,0,0,0,7.444534,-5.873576,5.875885,-0.354408,13.318110,0.000000,4.708896,6.510925,4.136082,6.806826
1.674,0,1,0,0,0,1,0,0,0,0,7.453905,-5.870924,5.873388,-0.353490,13.324828,0.000000,4.712699,6.516793,4.134107,6.807675
1.675,0,1,0,0,0,0,0,0,0,0,7.461883,-5.869853,5.870891,-0.352571,13.331736,0.000000,4.716503,6.522661,4.132132,6.808523
1.676,0,1,0,0,0,0,0,0,0,0,7.459590,-5.871026,5.871456,-0.355907,13.330617,0.000000,4.718682,6.521924,4.129355,6.808799
1.677,0,1,0,0,0,0,0,0,0,0,7.446695,-5.874516,5.876428,-0.365364,13.321212,0.000000,4.718524,6.511681,4.125425,6.808249
1.678,0,1,0,0,0,0,0,0,0,0,7.431171,-5.879357,5.881400,-0.374822,13.310528,0.000000,4.718365,6.501439,4.121495,6.807701
1.679,0,1,0,0,0,0,0,0,0,0,7.412935,-5.885590,5.886372,-0.384279,13.298525,0.000000,4.718207,6.491196,4.117565,6.807151
1.680,0,1,0,0,0,0,0,0,0,0,7.401381,-5.892066,5.892168,-0.397852,13.293447,0.000000,4.717329,6.487735,4.117132,6.806258
1.681,0,1,0,0,0,0,0,0,0,0,7.396727,-5.898794,5.899150,-0.417346,13.295521,0.000000,4.715414,6.494035,4.121734,6.804868
1.682,0,1,0,0,0,0,0,0,0,0,7.394433,-5.905752,5.906132,-0.436841,13.300185,0.000000,4.713499,6.500334,4.126335,6.803478
1.683,0,1,0,0,0,0,0,0,0,0,7.394578,-5.912949,5.913113,-0.456335,13.307527,0.000000,4.711584,6.506634,4.130937,6.802088
1.684,0,1,0,0,0,0,0,0,0,0,7.390919,-5.920506,5.920358,-0.500247,13.311424,0.000000,4.708815,6.508343,4.133012,6.802897
1.685,0,1,0,0,0,0,0,0,0,0,7.383332,-5.928433,5.927981,-0.579295,13.311765,0.000000,4.704816,6.503448,4.131453,6.806871
1.686,0,1,0,0,0,0,0,0,0,0,7.374865,-5.936086,5.935605,-0.658344,13.310950,0.000000,4.700818,6.498553,4.129893,6.810844
1.687,0,1,0,1,0,0,0,0,0,0,7.365490,-5.943453,5.943228,-0.737392,13.308943,0.000000,4.696819,6.493658,4.128333,6.814818
1.688,0,1,0,0,0,0,0,0,0,0,7.359386,-5.949559,5.948409,-0.836005,13.308946,0.000000,4.692056,6.490379,4.129063,6.817723
1.689,0,1,0,0,0,0,0,0,0,0,7.356659,-5.954364,5.950078,-0.962770,13.311023,0.000000,4.686194,6.489427,4.133089,6.819089
1.690,0,1,0,0,0,0,0,0,0,0,7.355277,-5.956319,5.951746,-1.089535,13.311596,0.000000,4.680332,6.488474,4.137115,6.820455
1.691,0,1,0,0,0,0,0,0,0,0,7.355283,-5.955331,5.953413,-1.216300,13.310615,0.000000,4.674469,6.487522,4.141140,6.821820
1.692,0,1,0,0,0,0,0,0,0,0,7.354337,-5.950405,5.949813,-1.352463,13.304742,0.000000,4.669497,6.484373,4.145798,6.821120
1.693,0,1,0,0,0,0,0,0,0,0,7.352407,-5.941411,5.938630,-1.502150,13.293818,0.000000,4.665803,6.478062,4.151365,6.817446
1.694,0,1,0,0,0,0,0,0,0,0,7.353312,-5.930423,5.927448,-1.651836,13.283735,0.000000,4.662110,6.471751,4.156932,6.813772
1.695,0,1,0,0,0,0,0,0,0,0,7.357147,-5.917374,5.916265,-1.801523,13.274521,0.000000,4.658417,6.465441,4.162499,6.810098
1.696,0,1,0,0,0,0,0,0,0,0,7.367686,-5.904267,5.903352,-1.957450,13.271953,0.000000,4.653299,6.463447,4.167507,6.808463
1.697,0,1,0,0,0,0,0,0,0,0,7.385147,-5.891100,5.887948,-2.122359,13.276247,0.000000,4.646132,6.467666,4.171710,6.809760
1.698,0,1,0,0,0,0,0,0,0,0,7.405763,-5.875904,5.872544,-2.287268,13.281667,0.000000,4.638965,6.471885,4.175914,6.811058
1.699,0,1,0,0,0,0,0,0,0,0,7.429636,-5.858612,5.857141,-2.452178,13.288248,0.000000,4.631797,6.476104,4.180118,6.812355
1.700,0,1,0,0,0,0,0,0,0,0,7.452404,-5.837119,5.836436,-2.625934,13.289522,0.000000,4.626057,6.476336,4.180304,6.813042
1.701,0,1,0,0,0,0,0,0,0,0,7.474029,-5.811288,5.808105,-2.812421,13.285316,0.000000,4.622370,6.470833,4.174708,6.812849
1.702,0,1,0,0,0,0,0,0,0,0,7.496566,-5.783178,5.779774,-2.998909,13.279745,0.000000,4.618683,6.465330,4.169112,6.812656
1.703,0,1,0,0,0,0,0,0,0,0,7.520046,-5.752716,5.751442,-3.185396,13.272762,0.000000,4.614996,6.459827,4.163517,6.812463
1.704,0,1,0,0,0,0,0,0,0,0,7.547058,-5.722556,5.722771,-3.372273,13.269613,0.000000,4.611351,6.458813,4.164539,6.811107
1.705,0,1,0,0,0,0,0,0,0,0,7.577716,-5.692707,5.693612,-3.559711,13.270423,0.000000,4.607766,6.464257,4.175086,6.808079
1.706,0,1,0,0,0,0,0,0,0,0,7.609216,-5.663486,5.664452,-3.747148,13.272701,0.000000,4.604182,6.469702,4.185632,6.805050
1.707,0,1,0,0,0,0,0,0,0,0,7.641584,-5.634911,5.635292,-3.934586,13.276494,0.000000,4.600597,6.475147,4.196178,6.802022
1.708,0,1,0,0,0,0,0,0,0,0,7.671454,-5.606845,5.607372,-4.114198,13.278298,0.000000,4.589116,6.478493,4.200881,6.799684
1.709,0,1,0,0,0,0,0,0,0,0,7.698745,-5.579304,5.581236,-4.282550,13.278049,0.000000,4.566272,6.478820,4.197174,6.798340
1.710,0,1,0,0,0,0,0,0,0,0,7.724058,-5.553040,5.555101,-4.450902,13.277098,0.000000,4.543428,6.479147,4.193466,6.796996
1.711,0,1,0,0,0,0,0,0,0,0,7.747328,-5.528093,5.528965,-4.619255,13.275421,0.000000,4.520584,6.479474,4.189759,6.795652
1.712,0,1,0,0,0,0,0,0,0,0,7.768898,-5.505692,5.507673,-4.766789,13.274590,0.000000,4.508648,6.479709,4.190631,6.793704
1.713,0,1,0,0,0,0,0,0,0,0,7.788713,-5.485917,5.493349,-4.884368,13.274630,0.000000,4.512410,6.479811,4.198094,6.790885
1.714,0,1,0,0,0,0,0,0,0,0,7.801075,-5.471095,5.479024,-5.001946,13.272170,0.000000,4.516171,6.479913,4.205556,6.788067
1.715,0,1,0,0,0,0,0,0,0,0,7.805744,-5.461386,5.464700,-5.119524,13.267131,0.000000,4.519933,6.480015,4.213019,6.785248
1.716,0,1,0,0,0,0,0,0,0,0,7.798942,-5.458182,5.458917,-5.207130,13.257124,0.000000,4.527019,6.476420,4.220137,6.782299
1.717,0,1,0,0,0,0,0,0,0,0,7.780295,-5.461694,5.465425,-5.251607,13.241989,0.000000,4.538888,6.467505,4.226758,6.779161
1.718,0,1,0,0,0,0,0,0,0,0,7.761701,-5.467939,5.471933,-5.296083,13.229640,0.000000,4.550757,6.458590,4.233380,6.776023
1.719,0,1,0,0,0,0,0,0,0,0,7.743161,-5.477006,5.478442,-5.340559,13.220167,0.000000,4.562627,6.449674,4.240003,6.772885
1.720,0,1,0,0,0,0,0,0,0,0,7.735994,-5.484648,5.484573,-5.365497,13.220641,0.000000,4.571965,6.448267,4.243658,6.772192
1.721,0,1,0,0,0,0,0,0,0,0,7.740571,-5.490816,5.490162,-5.362318,13.231386,0.000000,4.577658,6.457666,4.243044,6.775018
1.722,0,1,0,0,0,0,0,0,0,0,7.747043,-5.496454,5.495752,-5.359138,13.243497,0.000000,4.583352,6.467064,4.242430,6.777843
1.723,0,1,0,0,0,0,0,0,0,0,7.755473,-5.501544,5.501341,-5.355959,13.257016,0.000000,4.589046,6.476463,4.241817,6.780668
1.724,0,1,0,0,0,0,0,0,0,0,7.754748,-5.507596,5.506933,-5.342587,13.262344,0.000000,4.587243,6.478796,4.238412,6.783357
1.725,0,1,0,0,0,0,0,0,0,0,7.744572,-5.514641,5.512529,-5.314546,13.259213,0.000000,4.574651,6.470961,4.230993,6.785849
1.726,0,1,0,0,0,0,0,0,0,0,7.733680,-5.520374,5.518126,-5.286506,13.254054,0.000000,4.562060,6.463126,4.223573,6.788341
1.727,0,1,0,0,0,0,0,0,0,0,7.722049,-5.524752,5.523722,-5.258466,13.246801,0.000000,4.549469,6.455291,4.216153,6.790833
1.728,0,1,0,0,0,0,0,0,0,0,7.720240,-5.525394,5.524796,-5.215846,13.245634,0.000000,4.543074,6.453280,4.212274,6.793103
1.729,0,1,0,0,0,0,0,0,0,0,7.728573,-5.522179,5.519361,-5.152245,13.250751,0.000000,4.545595,6.459650,4.213490,6.795054
1.730,0,1,0,0,0,0,0,0,0,0,7.741851,-5.516940,5.513927,-5.088644,13.258792,0.000000,4.548117,6.466019,4.214707,6.797004
1.731,0,1,0,0,0,0,0,0,0,0,7.760236,-5.509614,5.508492,-5.025043,13.269850,0.000000,4.550638,6.472389,4.215924,6.798955
1.732,0,1,0,0,0,0,0,0,0,0,7.775997,-5.502639,5.502768,-4.959183,13.278636,0.000000,4.553112,6.475978,4.213327,6.801912
1.733,0,1,0,0,0,0,0,0,0,0,7.789049,-5.496028,5.496629,-4.890070,13.285077,0.000000,4.555519,6.475566,4.205244,6.806317
1.734,0,1,0,0,0,0,0,0,0,0,7.799442,-5.489847,5.490489,-4.820957,13.289289,0.000000,4.557925,6.475154,4.197160,6.810722
1.735,0,1,0,0,0,0,0,0,0,0,7.807091,-5.484110,5.484350,-4.751844,13.291201,0.000000,4.560331,6.474741,4.189076,6.815127
1.736,0,1,0,0,0,0,0,0,0,0,7.814149,-5.478391,5.478544,-4.684400,13.292541,0.000000,4.562746,6.473671,4.184856,6.819624
1.737,0,1,0,0,0,0,0,0,0,0,7.820599,-5.472692,5.473216,-4.619357,13.293290,0.000000,4.565171,6.471655,4.186195,6.824255
1.738,0,1,0,0,0,0,0,0,0,0,7.828401,-5.467330,5.467889,-4.554313,13.295731,0.000000,4.567596,6.469638,4.187534,6.828885
1.739,0,1,0,0,0,0,0,0,0,0,7.837602,-5.462316,5.462561,-4.489270,13.299918,0.000000,4.570022,6.467621,4.188873,6.833515
1.740,0,1,0,0,0,0,0,0,0,0,7.848866,-5.458354,5.459425,-4.415807,13.307220,0.000000,4.569044,6.467784,4.188538,6.839192
1.741,0,1,0,0,0,0,0,0,0,0,7.862261,-5.455480,5.459444,-4.330230,13.317740,0.000000,4.563166,6.471083,4.185795,6.846376
1.742,0,1,0,0,0,0,0,0,0,0,7.873001,-5.455233,5.459462,-4.244654,13.328234,0.000000,4.557289,6.474382,4.183052,6.853560
1.743,0,1,0,0,0,0,0,0,0,0,7.880999,-5.457700,5.459480,-4.159077,13.338698,0.000000,4.551412,6.477681,4.180309,6.860744
1.744,0,1,0,0,0,0,0,0,0,0,7.882270,-5.463748,5.463762,-4.085167,13.346019,0.000000,4.543682,6.478973,4.180769,6.867167
1.745,0,1,0,0,0,0,0,0,0,0,7.876596,-5.473494,5.474180,-4.028048,13.350090,0.000000,4.533286,6.477377,4.185837,6.872495
1.746,0,1,0,0,0,0,0,0,0,0,7.869988,-5.483858,5.484598,-3.970929,13.353846,0.000000,4.522890,6.475781,4.190905,6.877823
1.747,0,1,0,0,0,0,0,0,0,0,7.862418,-5.494858,5.495016,-3.913810,13.357276,0.000000,4.512493,6.474185,4.195973,6.883152
1.748,0,1,0,0,0,0,0,0,0,0,7.860036,-5.503139,5.502169,-3.867737,13.363174,0.000000,4.508718,6.473766,4.195491,6.888077
1.749,0,1,0,0,0,0,0,0,0,0,7.863014,-5.508609,5.504626,-3.837563,13.371623,0.000000,4.514470,6.475041,4.187020,6.892423
1.750,0,1,0,0,0,0,0,0,0,1,4.574102,-5.511337,5.507082,-3.807388,10.085440,0.000000,4.520222,6.476316,4.178549,6.896769
1.751,0,0,0,0,0,0,0,0,0,0,-2.113752,-5.511234,5.509539,-3.777213,3.397482,0.000000,4.525974,6.477592,4.170079,6.901115
1.752,0,0,0,0,0,0,0,0,0,0,-5.509324,-5.509324,5.509090,-3.753756,0.000000,0.000000,4.526382,6.478432,4.164672,6.899591
1.753,0,0,0,0,0,0,0,0,0,0,-5.505547,-5.505547,5.504459,-3.739967,0.000000,0.000000,4.519100,6.478646,4.163674,6.889622
1.754,0,0,0,0,0,0,0,0,0,0,-5.500992,-5.500992,5.499829,-3.726178,0.000000,0.000000,4.511817,6.478861,4.162675,6.879653
1.755,0,0,0,0,0,0,0,0,0,0,-5.495633,-5.495633,5.495198,-3.712390,0.000000,0.000000,4.504535,6.479075,4.161677,6.869684
1.756,0,0,0,0,0,0,0,0,0,0,-5.490217,-5.490217,5.489841,-3.707408,0.000000,0.000000,4.495519,6.480041,4.159450,6.866395
1.757,0,0,0,0,0,0,0,0,0,0,-5.484742,-5.484742,5.483440,-3.715102,0.000000,0.000000,4.484009,6.482087,4.155452,6.872716
1.758,0,0,0,0,0,0,0,0,0,0,-5.478426,-5.478426,5.477038,-3.722795,0.000000,0.000000,4.472499,6.484133,4.151454,6.879038
1.759,0,0,0,0,0,0,0,0,0,0,-5.471243,-5.471243,5.470637,-3.730488,0.000000,0.000000,4.460989,6.486178,4.147456,6.885359
1.760,0,0,0,0,0,0,0,0,0,0,-5.462429,-5.462429,5.462319,-3.732921,0.000000,0.000000,4.452853,6.486667,4.148856,6.884076
1.761,0,0,0,0,0,0,0,0,0,0,-5.451930,-5.451930,5.451243,-3.727785,0.000000,0.000000,4.449571,6.484913,4.158024,6.871848
1.762,0,0,0,0,0,0,0,0,0,0,-5.440904,-5.440904,5.440167,-3.722649,0.000000,0.000000,4.446290,6.483160,4.167192,6.859619
1.763,0,0,0,0,0,0,0,0,0,0,-5.429333,-5.429333,5.429091,-3.717513,0.000000,0.000000,4.443007,6.481407,4.176359,6.847391
1.764,0,0,0,0,0,0,0,0,0,0,-5.418728,-5.418728,5.419432,-3.701876,0.000000,0.000000,4.440480,6.478962,4.185155,6.850281
1.765,0,0,0,0,0,0,0,0,0,0,-5.409120,-5.409120,5.411811,-3.671129,0.000000,0.000000,4.439039,6.475524,4.193416,6.874926
1.766,0,0,0,0,0,0,0,0,0,0,-5.401318,-5.401318,5.404190,-3.640383,0.000000,0.000000,4.437598,6.472086,4.201676,6.899570
1.767,0,0,0,0,0,0,0,0,0,0,-5.395380,-5.395380,5.396568,-3.609636,0.000000,0.000000,4.436157,6.468648,4.209937,6.924215
1.768,0,0,0,0,0,0,0,0,0,0,-5.391534,-5.391534,5.391698,-3.581791,0.000000,0.000000,4.438565,6.466566,4.213393,6.944999
1.769,0,0,0,0,0,0,0,0,0,0,-5.389847,-5.389847,5.390787,-3.558122,0.000000,0.000000,4.446512,6.466435,4.209936,6.960228
1.770,0,0,0,0,0,0,0,0,0,0,-5.388868,-5.388868,5.389875,-3.534454,0.000000,0.000000,4.454459,6.466304,4.206478,6.975457
1.771,0,0,0,0,0,0,0,0,0,0,-5.388620,-5.388620,5.388964,-3.510786,0.000000,0.000000,4.462406,6.466173,4.203021,6.990686
1.772,0,0,0,0,0,0,0,0,0,0,-5.387578,-5.387578,5.387350,-3.497599,0.000000,0.000000,4.466198,6.464473,4.201636,7.006782
1.773,0,0,0,0,0,0,0,0,0,0,-5.385716,-5.385716,5.384725,-3.499497,0.000000,0.000000,4.464011,6.460515,4.203235,7.024125
1.774,0,0,0,0,0,0,0,0,0,0,-5.383160,-5.383160,5.382100,-3.501395,0.000000,0.000000,4.461824,6.456556,4.204833,7.041468
1.775,0,0,0,0,0,0,0,0,0,0,-5.379886,-5.379886,5.379475,-3.503293,0.000000,0.000000,4.459637,6.452598,4.206431,7.058811
1.776,0,0,0,0,0,0,0,0,0,0,-5.376500,-5.376500,5.376767,-3.491504,0.000000,0.000000,4.458662,6.450742,4.206226,7.064014
1.777,0,0,0,0,0,0,0,0,0,0,-5.372998,-5.372998,5.373940,-3.460020,0.000000,0.000000,4.459432,6.451910,4.203424,7.051746
1.778,0,0,0,0,0,0,0,0,0,0,-5.370109,-5.370109,5.371112,-3.428536,0.000000,0.000000,4.460201,6.453078,4.200621,7.039479
1.779,0,0,0,0,0,0,0,0,0,0,-5.367851,-5.367851,5.368285,-3.397052,0.000000,0.000000,4.460970,6.454247,4.197819,7.027211
1.780,0,0,0,0,0,0,0,0,0,0,-5.366775,-5.366775,5.367073,-3.357959,0.000000,0.000000,4.461726,6.456526,4.197398,7.018871
1.781,0,0,0,0,0,0,0,0,0,0,-5.366919,-5.366919,5.368186,-3.307915,0.000000,0.000000,4.462463,6.460403,4.200402,7.016182
1.782,0,0,0,0,0,0,0,0,0,0,-5.367945,-5.367945,5.369298,-3.257872,0.000000,0.000000,4.463200,6.464281,4.203407,7.013494
1.783,0,0,0,0,0,0,0,0,0,0,-5.369881,-5.369881,5.370411,-3.207828,0.000000,0.000000,4.463936,6.468158,4.206411,7.010806
1.784,0,0,0,0,0,0,0,0,0,0,-5.372276,-5.372276,5.372515,-3.146746,0.000000,0.000000,4.465773,6.470743,4.208070,7.007174
1.785,0,0,0,0,0,0,0,0,0,0,-5.375145,-5.375145,5.376046,-3.069779,0.000000,0.000000,4.469190,6.471468,4.207792,7.002183
1.786,0,0,0,0,0,0,0,0,0,0,-5.378616,-5.378616,5.379577,-2.992812,0.000000,0.000000,4.472608,6.472193,4.207513,6.997192
1.787,0,0,0,0,0,0,0,0,0,0,-5.382708,-5.382708,5.383108,-2.915845,0.000000,0.000000,4.476026,6.472918,4.207235,6.992202
1.788,0,0,0,0,0,0,0,0,0,0,-5.387438,-5.387438,5.387167,-2.834610,0.000000,0.000000,4.481802,6.470991,4.207360,6.988158
1.789,0,0,0,0,0,0,0,0,0,0,-5.392829,-5.392829,5.391986,-2.747235,0.000000,0.000000,4.490974,6.465248,4.208066,6.985475
1.790,0,0,0,0,0,0,0,0,0,0,-5.397702,-5.397702,5.396805,-2.659859,0.000000,0.000000,4.500146,6.459505,4.208771,6.982793
1.791,0,0,0,0,0,0,0,0,0,0,-5.402040,-5.402040,5.401624,-2.572483,0.000000,0.000000,4.509317,6.453762,4.209476,6.980111
1.792,0,0,0,0,0,0,0,0,0,0,-5.404695,-5.404695,5.404229,-2.486136,0.000000,0.000000,4.518585,6.450785,4.209530,6.976474
1.793,0,0,0,0,0,0,0,0,0,0,-5.405610,-5.405610,5.403648,-2.401268,0.000000,0.000000,4.527991,6.451788,4.208647,6.971463
1.794,0,0,0,0,0,0,0,0,0,0,-5.405163,-5.405163,5.403067,-2.316401,0.000000,0.000000,4.537397,6.452792,4.207763,6.966453
1.795,0,0,0,0,0,0,0,0,0,0,-5.403311,-5.403311,5.402486,-2.231534,0.000000,0.000000,4.546803,6.453795,4.206880,6.961442
1.796,0,0,0,0,0,0,0,0,0,0,-5.400889,-5.400889,5.401114,-2.154587,0.000000,0.000000,4.555585,6.455291,4.205584,6.960442
1.797,0,0,0,0,0,0,0,0,0,0,-5.397879,-5.397879,5.398602,-2.089038,0.000000,0.000000,4.563468,6.457495,4.203693,6.965214
1.798,0,0,0,0,0,0,0,0,0,0,-5.395321,-5.395321,5.396091,-2.023490,0.000000,0.000000,4.571352,6.459699,4.201803,6.969985
1.799,0,0,0,0,0,0,0,0,0,0,-5.393229,-5.393229,5.393580,-1.957941,0.000000,0.000000,4.579236,6.461903,4.199913,6.974757
1.800,0,0,0,0,0,0,0,0,0,0,-5.392489,-5.392489,5.393008,-1.876640,0.000000,0.000000,4.584294,6.464360,4.198228,6.977847
1.801,0,0,0,0,0,0,0,0,0,0,-5.393146,-5.393146,5.395226,-1.772672,0.000000,0.000000,4.585289,6.467184,4.196841,6.978516
1.802,0,0,0,0,0,0,0,0,0,0,-5.395224,-5.395224,5.397445,-1.668703,0.000000,0.000000,4.586283,6.470006,4.195453,6.979186
1.803,0,0,0,0,0,0,0,0,0,0,-5.398768,-5.398768,5.399664,-1.564735,0.000000,0.000000,4.587277,6.472829,4.194065,6.979855
1.804,0,0,0,0,0,0,0,0,0,0,-5.403518,-5.403518,5.403778,-1.457705,0.000000,0.000000,4.585944,6.474881,4.196239,6.981377
1.805,0,0,0,0,0,0,0,0,0,0,-5.409513,-5.409513,5.410618,-1.346270,0.000000,0.000000,4.581263,6.475821,4.203540,6.984125
1.806,0,0,0,0,0,0,0,0,0,0,-5.416278,-5.416278,5.417459,-1.234836,0.000000,0.000000,4.576581,6.476761,4.210841,6.986873
1.807,0,0,0,0,0,0,0,0,0,0,-5.423838,-5.423838,5.424300,-1.123401,0.000000,0.000000,4.571900,6.477702,4.218141,6.989621
1.808,0,0,0,0,0,0,0,0,0,0,-5.431711,-5.431711,5.431714,-1.021140,0.000000,0.000000,4.567168,6.479516,4.220583,6.990723
1.809,0,0,0,0,0,0,0,0,0,0,-5.439908,-5.439908,5.439952,-0.932082,0.000000,0.000000,4.562362,6.482586,4.216034,6.989458
1.810,0,0,0,0,0,0,0,0,0,0,-5.448143,-5.448143,5.448190,-0.843023,0.000000,0.000000,4.557557,6.485656,4.211484,6.988192
1.811,0,0,0,0,0,0,0,0,0,0,-5.456417,-5.456417,5.456429,-0.753964,0.000000,0.000000,4.552752,6.488726,4.206935,6.986926
1.812,0,0,0,0,0,0,0,0,0,0,-5.464365,-5.464365,5.463813,-0.670543,0.000000,0.000000,4.554588,6.487777,4.208637,6.989116
1.813,0,0,0,0,0,0,0,0,0,0,-5.471978,-5.471978,5.469969,-0.595237,0.000000,0.000000,4.565982,6.481042,4.219333,6.996277
1.814,0,0,0,0,0,0,0,0,0,0,-5.478267,-5.478267,5.476125,-0.519931,0.000000,0.000000,4.577376,6.474308,4.230030,7.003438
1.815,0,0,0,0,0,0,0,0,0,0,-5.483191,-5.483191,5.482281,-0.444625,0.000000,0.000000,4.588770,6.467574,4.240726,7.010600
1.816,0,0,0,0,0,0,0,0,0,0,-5.486291,-5.486291,5.486736,-0.370598,0.000000,0.000000,4.596817,6.464610,4.243640,7.015944
1.817,0,0,0,0,0,0,0,0,0,0,-5.487506,-5.487506,5.488743,-0.298413,0.000000,0.000000,4.600050,6.467069,4.235355,7.018673
1.818,0,0,0,0,0,0,0,0,0,0,-5.489436,-5.489436,5.490750,-0.226227,0.000000,0.000000,4.603282,6.469529,4.227071,7.021402
1.819,0,0,0,0,0,0,0,0,0,0,-5.492105,-5.492105,5.492758,-0.154042,0.000000,0.000000,4.606515,6.471989,4.218786,7.024131
1.820,0,0,0,0,0,0,0,0,0,0,-5.497625,-5.497625,5.497080,-0.081779,0.000000,0.000000,4.610757,6.473316,4.214862,7.027439
1.821,0,0,0,0,0,0,0,0,0,0,-5.506090,-5.506090,5.504733,-0.009406,0.000000,0.000000,4.616452,6.473015,4.217213,7.031580
1.822,0,0,0,0,0,0,0,0,0,0,-5.513824,-5.513824,5.512385,0.062968,0.000000,0.000000,4.622148,6.472714,4.219564,7.035722
1.823,0,0,0,0,0,0,0,0,0,0,-5.520805,-5.520805,5.520038,0.135341,0.000000,0.000000,4.627843,6.472413,4.221915,7.039863
1.824,0,0,0,0,0,0,0,0,0,0,-5.523460,-5.523460,5.523513,0.207247,0.000000,0.000000,4.630423,6.472523,4.224066,7.043959
1.825,0,0,0,0,0,0,0,0,0,0,-5.521650,-5.521650,5.520976,0.278480,0.000000,0.000000,4.628519,6.473224,4.225928,7.047990
1.826,0,0,0,0,0,0,0,0,0,0,-5.519170,-5.519170,5.518439,0.349712,0.000000,0.000000,4.626614,6.473926,4.227790,7.052021
1.827,0,0,0,0,0,0,0,0,0,0,-5.515997,-5.515997,5.515902,0.420945,0.000000,0.000000,4.624710,6.474627,4.229652,7.056051
1.828,0,0,0,0,0,0,0,0,0,0,-5.516360,-5.516360,5.516476,0.484017,0.000000,0.000000,4.622759,6.474511,4.232968,7.061028
1.829,0,0,0,0,0,0,0,0,0,0,-5.520371,-5.520371,5.521526,0.535345,0.000000,0.000000,4.620742,6.473217,4.238378,7.067366
