"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
2.06,0.19673,1.48370,0.00660,0.01168,0.00070,0.00063,0.00078,0.00291,0.00130,0.00130,0,0,0,0,0
2.07,0.19685,1.48566,0.00492,0.01487,0.00069,0.00064,0.00072,0.00227,0.00361,0.00072,0,0,0,0,0
2.08,0.19663,1.48424,0.00688,0.01989,0.00067,0.00060,0.00056,0.00184,0.00287,0.00094,0,0,0,0,0
2.09,0.19622,1.48408,0.00859,0.01868,0.00078,0.00075,0.00055,0.00101,0.00259,0.00111,0,0,0,0,0
2.10,0.19603,1.48419,0.00364,0.01000,0.00090,0.00087,0.00059,0.00070,0.00427,0.00092,0,0,0,0,0
2.11,0.19478,1.48401,0.00056,0.00479,0.00084,0.00076,0.00068,0.00075,0.00244,0.00084,0,0,0,0,0
2.12,0.19358,1.45182,0.00052,0.00303,0.00069,0.00067,0.00081,0.00105,0.00347,0.00088,0,0,0,0,1
2.13,0.19260,1.36760,0.00057,0.00162,0.00068,0.00064,0.00150,0.00117,0.00526,0.00115,0,0,1,0,0
2.14,0.19107,1.23087,0.00063,0.00118,0.00074,0.00062,0.00149,0.00110,0.00192,0.00149,0,0,0,0,0
2.15,0.19232,1.03496,0.00092,0.00160,0.00106,0.00078,0.00097,0.00155,0.00345,0.00150,0,0,0,0,0
2.16,0.19299,0.81093,0.00107,0.00164,0.00123,0.00090,0.00101,0.00198,-0.00034,0.00167,0,0,0,0,0
2.17,0.19372,0.53465,0.00077,0.00160,0.00099,0.00080,0.00090,0.00183,0.00372,0.00149,0,0,0,0,0
2.18,0.19236,0.25916,0.00062,0.00233,0.00080,0.00069,0.00085,0.00142,0.00463,0.00129,0,0,0,0,0
2.19,0.19107,-0.05426,0.00062,0.00178,0.00066,0.00055,0.00076,0.00107,0.00372,0.00143,0,0,0,0,0
2.20,0.19115,-0.35279,0.00057,0.00118,0.00066,0.00054,0.00091,0.00099,0.00442,0.00157,0,0,0,0,0
2.21,0.19189,-0.62565,0.00054,0.00111,0.00070,0.00062,0.00131,0.00090,0.00450,0.00158,0,0,0,0,0
2.22,0.19325,-0.89200,0.00056,0.00131,0.00074,0.00069,0.00142,0.00081,0.01156,0.00122,0,0,0,0,0
2.23,0.19452,-1.10065,0.00060,0.00148,0.00082,0.00068,0.00141,0.00088,0.00228,0.00195,0,0,0,0,0
2.24,0.19519,-1.28677,0.00061,0.00105,0.00083,0.00065,0.00116,0.00089,0.00338,0.00222,0,0,0,0,0
2.25,0.19608,-1.40898,0.00058,0.00084,0.00097,0.00076,0.00109,0.00088,0.00075,0.00164,0,0,0,0,0
2.26,0.19612,-1.47046,0.00059,0.00100,0.00097,0.00078,0.00149,0.00092,0.00288,0.00151,0,0,0,0,0
2.27,0.19583,-1.48150,0.00059,0.00090,0.00073,0.00068,0.00143,0.00079,0.00453,0.00181,0,0,0,0,0
2.28,0.19626,-1.48134,0.00056,0.00076,0.00070,0.00066,0.00125,0.00073,0.00360,0.00216,0,0,0,0,0
2.29,0.19573,-1.48223,0.00057,0.00077,0.00085,0.00080,0.00129,0.00087,0.00336,0.00251,0,0,0,0,0
2.30,0.19419,-1.48142,0.00056,0.00059,0.00083,0.00070,0.00104,0.00077,0.00366,0.00287,0,0,0,0,0
2.31,0.19401,-1.48075,0.00060,0.00059,0.00066,0.00054,0.00100,0.00063,0.00357,0.00200,0,0,0,0,0
2.32,0.19518,-1.48207,0.00060,0.00065,0.00069,0.00056,0.00104,0.00070,0.00376,0.00103,0,0,0,0,0
2.33,0.19514,-1.48031,0.00052,0.00061,0.00074,0.00058,0.00080,0.00070,0.00361,0.00121,0,0,0,0,0
2.34,0.19498,-1.48078,0.00050,0.00077,0.00070,0.00062,0.00061,0.00056,0.00306,0.00120,0,0,0,0,0
2.35,0.19491,-1.48122,0.00057,0.00088,0.00072,0.00057,0.00055,0.00059,0.00392,0.00093,0,0,0,0,0
2.36,0.19534,-1.48093,0.00059,0.00077,0.00071,0.00054,0.00061,0.00061,0.00257,0.00093,0,0,0,0,0
2.37,0.19505,-1.48171,0.00105,0.00525,0.00068,0.00058,0.00062,0.00058,0.00301,0.00088,0,0,0,0,0
2.38,0.19569,-1.48067,0.00439,0.01658,0.00069,0.00058,0.00075,0.00079,0.00382,0.00135,0,0,0,0,0
2.39,0.19578,-1.48240,0.00685,0.01700,0.00072,0.00056,0.00147,0.00246,0.02380,0.00469,0,0,0,0,0
2.40,0.19544,-1.47984,0.00676,0.01213,0.00074,0.00061,0.00171,0.00246,0.00236,0.00637,0,0,0,1,0
2.41,0.19450,-1.48116,0.00622,0.01331,0.00073,0.00062,0.00142,0.00205,0.00638,0.00672,0,0,0,0,0
2.42,0.19403,-1.48189,0.00579,0.01265,0.00070,0.00058,0.00132,0.00292,0.00007,0.00525,0,0,0,0,0
2.43,0.19492,-1.47979,0.00666,0.01664,0.00067,0.00055,0.00101,0.00382,0.00503,0.00157,0,0,0,0,0
2.44,0.19527,-1.48084,0.00670,0.01848,0.00070,0.00055,0.00072,0.00371,0.00326,0.00113,0,0,0,0,0
2.45,0.19548,-1.48018,0.00734,0.01489,0.00076,0.00057,0.00059,0.00286,0.00334,0.00128,0,0,0,0,0
2.46,0.19610,-1.48098,0.00742,0.01670,0.00080,0.00067,0.00064,0.00230,0.00268,0.00125,0,0,0,0,0
2.47,0.18920,-1.48062,0.00558,0.01858,0.00093,0.00095,0.00092,0.00132,0.01056,0.00112,0,0,0,0,0
2.48,0.19436,-1.48966,0.00281,0.01122,0.00096,0.00100,0.00093,0.00102,0.00281,0.00109,0,0,0,0,0
2.49,0.20051,-1.47924,0.00072,0.00339,0.00080,0.00076,0.00080,0.00082,0.00377,0.00103,0,0,0,0,0
2.50,0.19858,-1.48041,0.00059,0.00186,0.00073,0.00067,0.00103,0.00093,0.00465,0.00168,0,0,0,0,1
2.51,0.19391,-1.48063,0.00062,0.00188,0.00071,0.00068,0.00186,0.00096,0.00318,0.00316,0,0,0,0,0
2.52,0.19235,-1.48055,0.00061,0.00122,0.00072,0.00065,0.00187,0.00088,0.00323,0.00332,0,0,0,0,0
2.53,0.19297,-1.48121,0.00057,0.00108,0.00076,0.00064,0.00162,0.00077,0.00311,0.00202,0,0,0,0,0
2.54,0.19378,-1.48105,0.00057,0.00103,0.00077,0.00060,0.00192,0.00067,0.00252,0.00171,0,0,0,0,0
2.55,0.19331,-1.47767,0.00057,0.00098,0.00072,0.00057,0.00180,0.00062,0.00907,0.00178,0,0,0,0,0
2.56,0.19237,-1.48055,0.00058,0.00103,0.00072,0.00061,0.00205,0.00064,0.00214,0.00168,0,0,0,0,0
2.57,0.19288,-1.47876,0.00058,0.00102,0.00076,0.00063,0.00195,0.00073,0.00746,0.00193,0,0,0,0,0
2.58,0.19384,-1.48127,0.00055,0.00098,0.00238,0.00116,0.00162,0.00076,0.00357,0.00188,0,0,0,0,0
2.59,0.19445,-1.48249,0.00055,0.00085,0.00384,0.00129,0.00168,0.00072,0.00750,0.00155,0,0,0,0,0
2.60,0.19461,-1.48237,0.00057,0.00106,0.00233,0.00106,0.00134,0.00069,0.00487,0.00147,0,0,0,0,0
2.61,0.19475,-1.48156,0.00059,0.00122,0.00093,0.00088,0.00078,0.00067,0.00403,0.00152,0,0,0,0,0
2.62,0.19458,-1.48073,0.00169,0.00526,0.00086,0.00059,0.00071,0.00057,0.00381,0.00154,0,0,0,0,0
2.63,0.19372,-1.48083,0.00476,0.01384,0.00074,0.00064,0.00142,0.00070,0.00627,0.00265,0,0,0,0,0
2.64,0.19366,-1.48102,0.00418,0.01175,0.00073,0.00068,0.00213,0.00082,0.00092,0.00528,0,0,0,1,0
2.65,0.19444,-1.48060,0.00233,0.00820,0.00074,0.00064,0.00179,0.00142,0.00573,0.00621,0,0,0,0,0
2.66,0.19465,-1.48181,0.00220,0.00932,0.00072,0.00061,0.00162,0.00275,0.00432,0.00529,0,0,0,0,0
2.67,0.19460,-1.48384,0.00249,0.01106,0.00066,0.00057,0.00147,0.00340,-0.00052,0.00350,0,0,0,0,0
2.68,0.19480,-1.48202,0.00460,0.01797,0.00064,0.00051,0.00112,0.00288,0.00421,0.00140,0,0,0,0,0
2.69,0.19449,-1.48138,0.00737,0.02109,0.00071,0.00060,0.00081,0.00214,0.00391,0.00096,0,0,0,0,0
2.70,0.19450,-1.48015,0.00560,0.01558,0.00074,0.00062,0.00054,0.00149,0.00305,0.00142,0,0,0,0,0
2.71,0.19382,-1.48047,0.00135,0.00784,0.00085,0.00066,0.00053,0.00085,0.00284,0.00145,0,0,0,0,0
2.72,0.19385,-1.48052,0.00062,0.00425,0.00092,0.00079,0.00072,0.00076,0.00370,0.00106,0,0,0,0,0
2.73,0.19335,-1.48020,0.00063,0.00173,0.00082,0.00078,0.00084,0.00101,0.00336,0.00087,0,0,0,0,1
2.74,0.19270,-1.48116,0.00063,0.00124,0.00082,0.00078,0.00160,0.00121,0.00284,0.00114,0,0,0,0,0
2.75,0.19278,-1.47715,0.00079,0.00146,0.00119,0.00129,0.00258,0.00128,0.00355,0.00153,0,0,0,0,0
2.76,0.19440,-1.48185,0.00072,0.00185,0.00336,0.00163,0.00225,0.00115,0.00588,0.00165,0,0,0,0,0
2.77,0.19634,-1.48167,0.00057,0.00171,0.00339,0.00139,0.00205,0.00100,0.00500,0.00202,0,0,0,0,0
2.78,0.19696,-1.48156,0.00060,0.00175,0.00298,0.00139,0.00184,0.00101,0.00229,0.00174,0,0,0,0,0
2.79,0.19550,-1.47702,0.00057,0.00177,0.00308,0.00146,0.00096,0.00080,0.00353,0.00149,0,0,0,0,0
2.80,0.19441,-1.48062,0.00060,0.00122,0.00157,0.00121,0.00060,0.00061,0.00329,0.00138,0,0,0,0,0
2.81,0.19454,-1.48236,0.00132,0.00555,0.00111,0.00081,0.00139,0.00063,0.00493,0.00268,0,0,0,0,0
2.82,0.19519,-1.47986,0.00189,0.01132,0.00078,0.00059,0.00265,0.00065,-0.01742,0.00435,0,0,0,1,0
2.83,0.19564,-1.48093,0.00202,0.01226,0.00074,0.00058,0.00298,0.00088,0.00409,0.00566,0,0,0,0,0
2.84,0.19513,-1.47821,0.00232,0.00849,0.00073,0.00057,0.00219,0.00184,-0.00178,0.00751,0,0,0,0,0
2.85,0.19527,-1.48045,0.00210,0.00576,0.00072,0.00056,0.00173,0.00276,0.00002,0.00675,0,0,0,0,0
2.86,0.19646,-1.47975,0.00155,0.00562,0.00075,0.00056,0.00204,0.00210,-0.00143,0.00473,0,0,0,0,0
2.87,0.19665,-1.48031,0.00180,0.00736,0.00075,0.00052,0.00192,0.00122,0.00271,0.00420,0,0,0,0,0
2.88,0.19634,-1.47912,0.00219,0.01238,0.00072,0.00054,0.00226,0.00119,-0.00187,0.00452,0,0,0,0,0
2.89,0.19431,-1.47874,0.00358,0.01297,0.00094,0.00063,0.00285,0.00155,0.00283,0.00405,0,0,0,0,0
2.90,0.19323,-1.48161,0.00372,0.01329,0.00096,0.00064,0.00180,0.00207,0.00206,0.00227,0,0,0,0,0
2.91,0.19318,-1.48108,0.00505,0.01759,0.00074,0.00056,0.00069,0.00174,0.00239,0.00110,0,0,0,0,0
2.92,0.19322,-1.48043,0.00661,0.01621,0.00080,0.00061,0.00061,0.00118,0.00349,0.00143,0,0,0,0,0
2.93,0.19325,-1.48081,0.00341,0.00734,0.00087,0.00069,0.00071,0.00085,0.00388,0.00118,0,0,0,0,0
2.94,0.19397,-1.48179,0.00060,0.00124,0.00082,0.00072,0.00082,0.00088,0.00370,0.00076,0,0,0,0,0
2.95,0.19326,-1.47780,0.00053,0.00114,0.00083,0.00081,0.00096,0.00094,0.00391,0.00113,0,0,0,0,1
2.96,0.19269,-1.48523,0.00059,0.00113,0.00084,0.00078,0.00152,0.00095,0.00240,0.00136,0,0,0,0,0
2.97,0.19254,-1.48046,0.00063,0.00094,0.00087,0.00099,0.00236,0.00087,0.00147,0.00134,0,0,0,0,0
2.98,0.19332,-1.48155,0.00065,0.00112,0.00089,0.00098,0.00287,0.00073,0.00203,0.00152,0,0,0,0,0
2.99,0.19454,-1.48069,0.00064,0.00099,0.00081,0.00066,0.00229,0.00069,0.00439,0.00190,0,0,0,0,0
3.00,0.19441,-1.48224,0.00061,0.00083,0.00082,0.00068,0.00150,0.00066,0.00218,0.00160,0,0,0,0,0
3.01,0.19384,-1.48056,0.00059,0.00100,0.00090,0.00106,0.00134,0.00069,0.00467,0.00111,0,0,0,0,0
3.02,0.19318,-1.48092,0.00061,0.00116,0.00101,0.00146,0.00108,0.00077,0.01172,0.00111,0,0,0,0,0
3.03,0.19309,-1.48082,0.00061,0.00104,0.00099,0.00133,0.00083,0.00070,-0.01038,0.00092,0,0,0,0,0
3.04,0.19383,-1.47701,0.00060,0.00105,0.00088,0.00091,0.00067,0.00061,0.01341,0.00087,0,0,0,0,0
3.05,0.19408,-1.48025,0.00091,0.00171,0.00072,0.00065,0.00060,0.00059,0.03432,0.00098,0,0,0,0,0
3.06,0.19394,-1.48332,0.00404,0.00662,0.00073,0.00063,0.00125,0.00059,0.00529,0.00285,0,0,0,0,0
3.07,0.19465,-1.48156,0.00676,0.01125,0.00079,0.00057,0.00209,0.00064,0.00959,0.00471,0,0,0,0,0
3.08,0.19522,-1.48004,0.00392,0.00993,0.00076,0.00053,0.00218,0.00072,-0.00358,0.00456,0,0,0,1,0
3.09,0.19500,-1.48030,0.00250,0.00960,0.00073,0.00054,0.00160,0.00134,0.00554,0.00529,0,0,0,0,0
3.10,0.19415,-1.48058,0.00299,0.00670,0.00068,0.00052,0.00138,0.00253,0.00259,0.00593,0,0,0,0,0
3.11,0.19441,-1.48216,0.00222,0.00874,0.00069,0.00051,0.00110,0.00321,0.00391,0.00423,0,0,0,0,0
3.12,0.19490,-1.47945,0.00236,0.01282,0.00069,0.00055,0.00098,0.00289,0.00716,0.00210,0,0,0,0,0
3.13,0.19460,-1.48151,0.00312,0.01296,0.00067,0.00060,0.00105,0.00228,0.00141,0.00113,0,0,0,0,0
3.14,0.19417,-1.47959,0.00402,0.01344,0.00073,0.00061,0.00069,0.00151,0.00512,0.00119,0,0,0,0,0
3.15,0.19409,-1.47910,0.00328,0.01097,0.00075,0.00060,0.00060,0.00092,0.00280,0.00165,0,0,0,0,0
3.16,0.19380,-1.48111,0.00155,0.00736,0.00078,0.00055,0.00055,0.00084,0.00396,0.00183,0,0,0,0,0
3.17,0.19400,-1.48071,0.00070,0.00304,0.00084,0.00065,0.00061,0.00086,0.00392,0.00118,0,0,0,0,0
3.18,0.19408,-1.47913,0.00062,0.00344,0.00083,0.00081,0.00079,0.00087,0.00364,0.00077,0,0,0,0,1
3.19,0.19400,-1.47962,0.00066,0.00328,0.00079,0.00071,0.00095,0.00096,0.00422,0.00082,0,0,0,0,0
3.20,0.19400,-1.47985,0.00062,0.00097,0.00080,0.00066,0.00132,0.00105,0.00256,0.00132,0,0,0,0,0
3.21,0.19354,-1.48072,0.00053,0.00108,0.00089,0.00098,0.00148,0.00098,0.00338,0.00135,0,0,0,0,0
3.22,0.19327,-1.48132,0.00053,0.00103,0.00097,0.00124,0.00181,0.00086,0.00345,0.00101,0,0,0,0,0
3.23,0.19219,-1.48267,0.00061,0.00087,0.00096,0.00125,0.00219,0.00082,0.00402,0.00104,0,0,0,0,0
3.24,0.19209,-1.48060,0.00062,0.00095,0.00083,0.00097,0.00177,0.00083,0.00438,0.00109,0,0,0,0,0
3.25,0.19309,-1.48035,0.00061,0.00094,0.00074,0.00059,0.00158,0.00076,0.00327,0.00110,0,0,0,0,0
3.26,0.19493,-1.48183,0.00064,0.00077,0.00069,0.00056,0.00189,0.00066,0.00250,0.00105,0,0,0,0,0
3.27,0.19577,-1.48048,0.00063,0.00082,0.00070,0.00087,0.00155,0.00070,0.00324,0.00106,0,0,0,0,0
3.28,0.19556,-1.48030,0.00061,0.00086,0.00075,0.00086,0.00109,0.00064,0.00201,0.00088,0,0,0,0,0
3.29,0.19543,-1.48010,0.00063,0.00094,0.00078,0.00058,0.00096,0.00057,0.00417,0.00076,0,0,0,0,0
3.30,0.19480,-1.47969,0.00121,0.00474,0.00083,0.00058,0.00068,0.00058,0.00444,0.00092,0,0,0,0,0
3.31,0.19465,-1.48056,0.00379,0.01303,0.00077,0.00059,0.00081,0.00091,-0.00020,0.00187,0,0,0,0,0
3.32,0.19442,-1.48133,0.00394,0.01403,0.00073,0.00056,0.00159,0.00100,0.00322,0.00398,0,0,0,1,0
3.33,0.19392,-1.48109,0.00249,0.00999,0.00072,0.00054,0.00170,0.00073,-0.00255,0.00465,0,0,0,0,0
3.34,0.19337,-1.47994,0.00465,0.00952,0.00074,0.00069,0.00124,0.00091,0.00189,0.00547,0,0,0,0,0
3.35,0.19292,-1.48044,0.00421,0.00715,0.00072,0.00064,0.00124,0.00125,0.00309,0.00528,0,0,0,0,0
3.36,0.19309,-1.47971,0.00217,0.00620,0.00071,0.00048,0.00132,0.00200,0.00190,0.00304,0,0,0,0,0
3.37,0.19301,-1.48186,0.00210,0.01234,0.00073,0.00055,0.00111,0.00281,0.00106,0.00186,0,0,0,0,0
3.38,0.19271,-1.48192,0.00272,0.01427,0.00074,0.00060,0.00102,0.00229,0.00287,0.00106,0,0,0,0,0
3.39,0.19186,-1.47868,0.00467,0.00963,0.00077,0.00060,0.00101,0.00156,0.00359,0.00101,0,0,0,0,0
3.40,0.19227,-1.47890,0.00492,0.01010,0.00074,0.00061,0.00070,0.00130,0.00334,0.00104,0,0,0,0,0
3.41,0.19311,-1.48105,0.00580,0.01283,0.00078,0.00064,0.00060,0.00094,0.00440,0.00088,0,0,0,0,0
3.42,0.19371,-1.47894,0.00447,0.00893,0.00084,0.00069,0.00065,0.00074,0.00387,0.00082,0,0,0,0,0
3.43,0.19346,-1.48228,0.00105,0.00331,0.00080,0.00070,0.00074,0.00087,0.00345,0.00096,0,0,0,0,0
3.44,0.19388,-1.48010,0.00056,0.00154,0.00075,0.00071,0.00100,0.00106,0.00452,0.00107,0,0,0,0,1
3.45,0.19478,-1.47533,0.00062,0.00120,0.00083,0.00076,0.00097,0.00103,0.00298,0.00101,0,1,0,0,0
3.46,0.19488,-1.43666,0.00062,0.00106,0.00084,0.00067,0.00090,0.00087,0.00336,0.00095,0,0,0,0,0
3.47,0.19538,-1.33139,0.00068,0.00093,0.00088,0.00096,0.00159,0.00077,0.00392,0.00119,0,0,0,0,0
3.48,0.19696,-1.17096,0.00068,0.00088,0.00265,0.00099,0.00307,0.00076,0.00410,0.00160,0,0,0,0,0
3.49,0.19775,-0.97272,0.00058,0.00087,0.00295,0.00064,0.00319,0.00071,0.01090,0.00164,0,0,0,0,0
3.50,0.19644,-0.72430,0.00061,0.00094,0.00237,0.00060,0.00185,0.00066,0.00270,0.00166,0,0,0,0,0
3.51,0.19477,-0.45643,0.00058,0.00092,0.00213,0.00060,0.00129,0.00059,0.00099,0.00132,0,0,0,0,0
3.52,0.19486,-0.17896,0.00073,0.00118,0.00094,0.00080,0.00118,0.00069,0.00322,0.00085,0,0,0,0,0
3.53,0.19526,0.12979,0.00071,0.00110,0.00097,0.00093,0.00080,0.00071,0.00360,0.00108,0,0,0,0,0
3.54,0.19458,0.41098,0.00072,0.00079,0.00096,0.00075,0.00057,0.00063,0.00292,0.00132,0,0,0,0,0
3.55,0.19414,0.69672,0.00076,0.00083,0.00088,0.00065,0.00061,0.00063,0.00312,0.00100,0,0,0,0,0
3.56,0.19345,0.93701,0.00059,0.00076,0.00064,0.00063,0.00058,0.00064,0.00371,0.00108,0,0,0,0,0
3.57,0.19365,1.14066,0.00136,0.00391,0.00063,0.00053,0.00079,0.00062,0.00648,0.00196,0,0,0,0,0
3.58,0.19489,1.30361,0.00235,0.00889,0.00074,0.00054,0.00153,0.00063,0.00328,0.00498,0,0,0,0,0
3.59,0.19494,1.42300,0.00240,0.01221,0.00072,0.00056,0.00153,0.00072,-0.00630,0.00595,0,0,0,0,0
3.60,0.19515,1.47489,0.00181,0.01018,0.00066,0.00056,0.00110,0.00078,0.00468,0.00615,0,0,0,0,0
3.61,0.19523,1.48123,0.00239,0.00851,0.00065,0.00056,0.00124,0.00078,0.00853,0.00698,0,0,0,1,0
3.62,0.19528,1.48345,0.00330,0.01004,0.00062,0.00055,0.00124,0.00089,0.00082,0.00568,0,0,0,0,0
3.63,0.19648,1.48901,0.00212,0.01147,0.00069,0.00053,0.00105,0.00161,-0.00004,0.00502,0,0,0,0,0
3.64,0.19607,1.48479,0.00441,0.01203,0.00074,0.00056,0.00087,0.00366,0.00404,0.00310,0,0,0,0,0
3.65,0.19550,1.48396,0.00680,0.01241,0.00070,0.00059,0.00076,0.00348,0.00620,0.00108,0,0,0,0,0
3.66,0.19508,1.48171,0.00868,0.02054,0.00068,0.00058,0.00070,0.00157,0.00300,0.00094,0,0,0,0,0
3.67,0.19479,1.48507,0.00953,0.01989,0.00070,0.00058,0.00058,0.00110,0.00358,0.00123,0,0,0,0,0
3.68,0.19408,1.48415,0.00516,0.01110,0.00082,0.00066,0.00053,0.00076,0.00397,0.00106,0,0,0,0,0
3.69,0.19325,1.48315,0.00208,0.00809,0.00084,0.00074,0.00067,0.00071,0.00273,0.00116,0,0,0,0,0
3.70,0.19242,1.48401,0.00107,0.00733,0.00090,0.00072,0.00091,0.00106,0.00371,0.00155,0,0,0,0,1
3.71,0.19188,1.48563,0.00065,0.00461,0.00106,0.00071,0.00153,0.00111,0.00311,0.00318,0,0,0,0,0
3.72,0.19252,1.48538,0.00063,0.00074,0.00097,0.00066,0.00209,0.00080,0.00705,0.00519,0,0,0,0,0
3.73,0.19352,1.48247,0.00058,0.00069,0.00082,0.00058,0.00174,0.00067,0.00420,0.00393,0,0,0,0,0
3.74,0.19413,1.48283,0.00058,0.00097,0.00076,0.00062,0.00142,0.00075,0.00327,0.00176,0,0,0,0,0
3.75,0.19365,1.48440,0.00057,0.00112,0.00078,0.00067,0.00195,0.00078,0.00585,0.00125,0,0,0,0,0
3.76,0.19298,1.48387,0.00060,0.00093,0.00080,0.00067,0.00226,0.00070,-0.00206,0.00150,0,0,0,0,0
3.77,0.19293,1.48533,0.00062,0.00092,0.00081,0.00096,0.00198,0.00072,0.00421,0.00183,0,0,0,0,0
3.78,0.19227,1.48417,0.00062,0.00110,0.00080,0.00119,0.00169,0.00078,0.00211,0.00154,0,0,0,0,0
3.79,0.19290,1.48362,0.00059,0.00116,0.00087,0.00127,0.00215,0.00083,-0.00001,0.00137,0,0,0,0,0
3.80,0.19388,1.48345,0.00062,0.00114,0.00091,0.00136,0.00219,0.00080,0.00288,0.00141,0,0,0,0,0
3.81,0.19416,1.48295,0.00058,0.00111,0.00096,0.00092,0.00167,0.00071,0.00450,0.00130,0,0,0,0,0
3.82,0.19376,1.48574,0.00057,0.00157,0.00091,0.00060,0.00136,0.00067,0.00225,0.00109,0,0,0,0,0
3.83,0.19384,1.48654,0.00344,0.01117,0.00080,0.00065,0.00100,0.00072,0.00316,0.00120,0,0,0,0,0
3.84,0.19424,1.48408,0.00607,0.01659,0.00078,0.00063,0.00191,0.00084,0.00475,0.00245,0,0,0,1,0
3.85,0.19479,1.48424,0.00401,0.01241,0.00071,0.00055,0.00241,0.00124,0.00305,0.00500,0,0,0,0,0
3.86,0.19537,1.48438,0.00283,0.01018,0.00074,0.00054,0.00173,0.00343,-0.00186,0.00440,0,0,0,0,0
3.87,0.19492,1.48563,0.00557,0.01156,0.00081,0.00053,0.00129,0.00468,0.00390,0.00207,0,0,0,0,0
3.88,0.19454,1.48340,0.00823,0.01806,0.00075,0.00054,0.00088,0.00318,0.00367,0.00127,0,0,0,0,0
3.89,0.19464,1.48393,0.00722,0.01709,0.00068,0.00053,0.00063,0.00234,0.00376,0.00100,0,0,0,0,0
3.90,0.19402,1.48424,0.00482,0.01210,0.00076,0.00056,0.00059,0.00154,0.00400,0.00113,0,0,0,0,0
3.91,0.19449,1.48456,0.00221,0.01065,0.00086,0.00060,0.00059,0.00089,0.00268,0.00147,0,0,0,0,0
3.92,0.19524,1.48471,0.00075,0.00570,0.00081,0.00077,0.00075,0.00092,0.00510,0.00141,0,0,0,0,0
3.93,0.19522,1.48510,0.00060,0.00254,0.00069,0.00080,0.00091,0.00097,0.00336,0.00097,0,0,0,0,1
3.94,0.19446,1.48453,0.00063,0.00268,0.00084,0.00078,0.00138,0.00100,0.00328,0.00112,0,0,0,0,0
3.95,0.19424,1.48394,0.00066,0.00123,0.00109,0.00093,0.00195,0.00106,0.00341,0.00138,0,0,0,0,0
3.96,0.19513,1.48312,0.00066,0.00154,0.00127,0.00128,0.00251,0.00100,0.00237,0.00193,0,0,0,0,0
3.97,0.19660,1.48465,0.00066,0.00222,0.00301,0.00147,0.00252,0.00089,0.00397,0.00222,0,0,0,0,0
3.98,0.19594,1.48452,0.00067,0.00192,0.00284,0.00126,0.00148,0.00083,0.00403,0.00172,0,0,0,0,0
3.99,0.19400,1.48433,0.00069,0.00151,0.00112,0.00121,0.00080,0.00082,0.00371,0.00114,0,0,0,0,0
4.00,0.19343,1.48496,0.00059,0.00172,0.00142,0.00133,0.00065,0.00078,0.00347,0.00107,0,0,0,0,0
4.01,0.19285,1.47951,0.00058,0.00150,0.00122,0.00106,0.00059,0.00058,0.00336,0.00098,0,0,0,0,0
4.02,0.19319,1.48373,0.00267,0.00416,0.00077,0.00061,0.00195,0.00069,0.07316,0.00162,0,0,0,0,0
4.03,0.19408,1.48251,0.00297,0.00869,0.00074,0.00055,0.00311,0.00076,0.01537,0.00388,0,0,0,1,0
4.04,0.19393,1.48472,0.00224,0.01035,0.00067,0.00057,0.00245,0.00074,-0.01110,0.00578,0,0,0,0,0
4.05,0.19506,1.48678,0.00254,0.01041,0.00067,0.00060,0.00210,0.00189,0.01742,0.00583,0,0,0,0,0
4.06,0.19579,1.48185,0.00196,0.00960,0.00067,0.00062,0.00209,0.00287,-0.00590,0.00616,0,0,0,0,0
4.07,0.19600,1.48590,0.00272,0.01000,0.00074,0.00061,0.00182,0.00299,-0.00231,0.00586,0,0,0,0,0
4.08,0.19484,1.48488,0.00521,0.01083,0.00071,0.00062,0.00175,0.00348,0.00703,0.00393,0,0,0,0,0
4.09,0.19380,1.48392,0.00539,0.01211,0.00064,0.00060,0.00135,0.00328,-0.00397,0.00257,0,0,0,0,0
4.10,0.19411,1.48303,0.00532,0.01299,0.00073,0.00063,0.00113,0.00264,0.00759,0.00135,0,0,0,0,0
4.11,0.19478,1.48315,0.00701,0.01730,0.00071,0.00065,0.00098,0.00198,0.00183,0.00080,0,0,0,0,0
4.12,0.19454,1.48538,0.00950,0.02078,0.00067,0.00062,0.00056,0.00155,0.00320,0.00092,0,0,0,0,0
4.13,0.19449,1.48516,0.00931,0.01536,0.00084,0.00068,0.00055,0.00119,0.00452,0.00104,0,0,0,0,0
4.14,0.19470,1.48504,0.00382,0.00837,0.00094,0.00069,0.00053,0.00080,0.00240,0.00106,0,0,0,0,0
4.15,0.19464,1.48458,0.00071,0.00409,0.00087,0.00068,0.00076,0.00072,0.00574,0.00106,0,0,0,0,0
4.16,0.19456,1.48461,0.00055,0.00230,0.00072,0.00066,0.00097,0.00075,0.00263,0.00122,0,0,0,0,1
4.17,0.19471,1.48560,0.00064,0.00172,0.00070,0.00072,0.00120,0.00080,0.00153,0.00114,0,0,0,0,0
4.18,0.19497,1.48274,0.00065,0.00103,0.00094,0.00114,0.00125,0.00079,0.00364,0.00097,0,0,0,0,0
4.19,0.19483,1.48536,0.00060,0.00131,0.00100,0.00110,0.00133,0.00076,0.00245,0.00114,0,0,0,0,0
