"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
2.04,0.19669,-1.47845,0.00065,0.00130,0.00093,0.00096,0.00077,0.00103,0.00437,0.00142,0,0,0,0,0
2.05,0.19621,-1.47878,0.00069,0.00136,0.00096,0.00091,0.00095,0.00147,0.00361,0.00211,0,0,0,0,1
2.06,0.19481,-1.48097,0.00063,0.00152,0.00088,0.00123,0.00093,0.00127,0.00419,0.00210,0,0,0,0,0
2.07,0.19450,-1.47770,0.00066,0.00164,0.00096,0.00128,0.00090,0.00088,0.00475,0.00134,0,0,0,0,0
2.08,0.19563,-1.48164,0.00068,0.00114,0.00087,0.00077,0.00162,0.00085,0.00365,0.00159,0,0,0,0,0
2.09,0.19566,-1.47855,0.00060,0.00121,0.00072,0.00065,0.00208,0.00075,0.00232,0.00301,0,0,0,0,0
2.10,0.19621,-1.47999,0.00055,0.00120,0.00070,0.00068,0.00186,0.00064,0.00359,0.00301,0,0,0,0,0
2.11,0.19681,-1.47855,0.00057,0.00068,0.00066,0.00060,0.00193,0.00071,0.00363,0.00276,0,0,0,0,0
2.12,0.19638,-1.48015,0.00058,0.00065,0.00070,0.00058,0.00189,0.00076,0.00344,0.00337,0,0,0,0,0
2.13,0.19652,-1.48046,0.00056,0.00061,0.00074,0.00060,0.00187,0.00072,0.00283,0.00477,0,0,0,0,0
2.14,0.19637,-1.47852,0.00054,0.00059,0.00073,0.00059,0.00196,0.00071,0.00648,0.00481,0,0,0,0,0
2.15,0.19685,-1.48113,0.00060,0.00069,0.00079,0.00081,0.00184,0.00093,0.00364,0.00375,0,0,0,0,0
2.16,0.19725,-1.48099,0.00075,0.00081,0.00094,0.00093,0.00182,0.00103,0.00657,0.00389,0,0,0,0,0
2.17,0.19759,-1.47999,0.00074,0.00087,0.00092,0.00074,0.00270,0.00088,0.00673,0.00276,0,0,0,0,0
2.18,0.19766,-1.47850,0.00075,0.00100,0.00232,0.00096,0.00393,0.00096,0.00543,0.00209,0,0,0,0,0
2.19,0.19737,-1.47980,0.00097,0.00132,0.00475,0.00154,0.00596,0.00126,0.00677,0.00243,0,0,0,0,0
2.20,0.19685,-1.48159,0.00092,0.00125,0.00343,0.00141,0.00517,0.00144,0.00584,0.00225,0,0,0,0,0
2.21,0.19675,-1.48249,0.00140,0.00157,0.00273,0.00114,0.00250,0.00137,0.00396,0.00168,0,0,0,0,0
2.22,0.19583,-1.48049,0.00138,0.00254,0.00253,0.00092,0.00255,0.00106,0.00145,0.00128,0,0,0,0,0
2.23,0.19597,-1.47810,0.00306,0.01355,0.00082,0.00066,0.00241,0.00110,0.00229,0.00141,0,0,0,0,0
2.24,0.19515,-1.47935,0.00337,0.01982,0.00075,0.00069,0.00149,0.00142,0.00489,0.00265,0,0,0,1,0
2.25,0.19415,-1.47913,0.00220,0.01484,0.00075,0.00064,0.00081,0.00192,0.00372,0.00310,0,0,0,0,0
2.26,0.19379,-1.47965,0.00238,0.01141,0.00068,0.00061,0.00099,0.00236,0.00348,0.00292,0,0,0,0,0
2.27,0.19431,-1.47858,0.00237,0.00925,0.00061,0.00060,0.00093,0.00239,0.00415,0.00245,0,0,0,0,0
2.28,0.19458,-1.47929,0.00300,0.01072,0.00064,0.00060,0.00061,0.00192,0.00352,0.00127,0,0,0,0,0
2.29,0.19450,-1.47787,0.00271,0.01024,0.00069,0.00059,0.00062,0.00152,0.00456,0.00107,0,0,0,0,0
2.30,0.19502,-1.47906,0.00299,0.01086,0.00079,0.00064,0.00053,0.00125,0.00356,0.00121,0,0,0,0,0
2.31,0.19504,-1.47999,0.00326,0.00854,0.00083,0.00088,0.00050,0.00087,0.00408,0.00111,0,0,0,0,0
2.32,0.19489,-1.47967,0.00178,0.00325,0.00093,0.00103,0.00064,0.00088,0.00305,0.00108,0,0,0,0,0
2.33,0.19449,-1.47941,0.00099,0.00278,0.00113,0.00125,0.00101,0.00112,0.00302,0.00124,0,0,0,0,0
2.34,0.19423,-1.48025,0.00111,0.00283,0.00109,0.00125,0.00091,0.00172,0.00899,0.00166,0,0,0,0,1
2.35,0.19324,-1.47862,0.00076,0.00202,0.00084,0.00111,0.00064,0.00180,0.00246,0.00259,0,0,0,0,0
2.36,0.19183,-1.47982,0.00077,0.00324,0.00091,0.00118,0.00087,0.00166,0.00398,0.00233,0,0,0,0,0
2.37,0.19080,-1.47963,0.00071,0.00246,0.00089,0.00086,0.00126,0.00139,0.00331,0.00129,0,0,0,0,0
2.38,0.19066,-1.48115,0.00070,0.00120,0.00088,0.00077,0.00140,0.00082,0.00332,0.00112,0,0,0,0,0
2.39,0.19159,-1.47955,0.00074,0.00130,0.00096,0.00079,0.00162,0.00073,0.00276,0.00135,0,0,0,0,0
2.40,0.19331,-1.47992,0.00059,0.00097,0.00090,0.00063,0.00157,0.00070,0.00202,0.00229,0,0,0,0,0
2.41,0.19450,-1.48021,0.00062,0.00072,0.00095,0.00070,0.00127,0.00064,0.00412,0.00258,0,0,0,0,0
2.42,0.19582,-1.47908,0.00063,0.00074,0.00092,0.00067,0.00164,0.00067,0.00405,0.00162,0,0,0,0,0
2.43,0.19707,-1.47919,0.00058,0.00078,0.00084,0.00062,0.00154,0.00069,0.00373,0.00178,0,0,0,0,0
2.44,0.19679,-1.47906,0.00060,0.00072,0.00076,0.00073,0.00120,0.00067,0.00267,0.00161,0,0,0,0,0
2.45,0.19705,-1.47894,0.00069,0.00069,0.00072,0.00074,0.00119,0.00068,0.00190,0.00070,0,0,0,0,0
2.46,0.19698,-1.47727,0.00074,0.00070,0.00067,0.00063,0.00131,0.00073,0.00450,0.00132,0,0,0,0,0
2.47,0.19681,-1.47574,0.00058,0.00068,0.00067,0.00057,0.00150,0.00072,0.00383,0.00164,0,0,0,0,0
2.48,0.19727,-1.47901,0.00072,0.00070,0.00068,0.00062,0.00146,0.00066,0.00455,0.00114,0,0,0,0,0
2.49,0.19698,-1.47878,0.00076,0.00075,0.00069,0.00063,0.00115,0.00066,0.00594,0.00111,0,0,0,0,0
2.50,0.19577,-1.47886,0.00153,0.00953,0.00071,0.00057,0.00083,0.00060,0.00394,0.00195,0,0,0,0,0
2.51,0.19498,-1.48096,0.00609,0.02070,0.00066,0.00056,0.00123,0.00163,-0.00043,0.00280,0,0,0,0,0
2.52,0.19403,-1.47984,0.00824,0.01912,0.00065,0.00057,0.00118,0.00343,0.00436,0.00435,0,0,0,1,0
2.53,0.19478,-1.47967,0.00590,0.01471,0.00073,0.00056,0.00069,0.00357,0.00272,0.00390,0,0,0,0,0
2.54,0.19473,-1.47996,0.00418,0.01553,0.00069,0.00058,0.00067,0.00229,0.00533,0.00168,0,0,0,0,0
2.55,0.19476,-1.48022,0.00466,0.01571,0.00079,0.00064,0.00058,0.00119,0.00461,0.00106,0,0,0,0,0
2.56,0.19580,-1.48100,0.00327,0.00956,0.00094,0.00074,0.00056,0.00078,0.00439,0.00136,0,0,0,0,0
2.57,0.19666,-1.48049,0.00056,0.00335,0.00078,0.00078,0.00079,0.00088,0.00237,0.00129,0,0,0,0,0
2.58,0.19656,-1.47890,0.00052,0.00323,0.00069,0.00070,0.00092,0.00115,0.00183,0.00106,0,0,0,0,1
2.59,0.19627,-1.48226,0.00061,0.00272,0.00078,0.00072,0.00105,0.00113,0.00205,0.00200,0,0,0,0,0
2.60,0.19608,-1.47970,0.00073,0.00115,0.00131,0.00120,0.00148,0.00124,0.00437,0.00197,0,0,0,0,0
2.61,0.19588,-1.47919,0.00067,0.00138,0.00321,0.00163,0.00163,0.00119,0.00498,0.00141,0,0,0,0,0
2.62,0.19577,-1.47967,0.00054,0.00149,0.00287,0.00144,0.00220,0.00082,0.00513,0.00158,0,0,0,0,0
2.63,0.19560,-1.48057,0.00077,0.00149,0.00122,0.00159,0.00203,0.00105,0.00388,0.00127,0,0,0,0,0
2.64,0.19473,-1.48157,0.00091,0.00159,0.00136,0.00160,0.00111,0.00118,0.00613,0.00105,0,0,0,0,0
2.65,0.19469,-1.47761,0.00077,0.00165,0.00319,0.00151,0.00087,0.00097,0.00444,0.00120,0,0,0,0,0
2.66,0.19438,-1.47943,0.00073,0.00171,0.00470,0.00263,0.00077,0.00076,0.00374,0.00156,0,0,0,0,0
2.67,0.19511,-1.47979,0.00123,0.00192,0.00314,0.00328,0.00074,0.00061,0.00419,0.00125,0,0,0,0,0
2.68,0.19585,-1.47849,0.00290,0.00806,0.00129,0.00185,0.00139,0.00153,0.00348,0.00122,0,0,0,1,0
2.69,0.19588,-1.47902,0.00297,0.01247,0.00068,0.00063,0.00203,0.00253,0.00383,0.00264,0,0,0,0,0
2.70,0.19513,-1.48039,0.00206,0.01238,0.00064,0.00064,0.00190,0.00330,0.00175,0.00427,0,0,0,0,0
2.71,0.19504,-1.47845,0.00246,0.01526,0.00062,0.00064,0.00188,0.00426,0.01014,0.00479,0,0,0,0,0
2.72,0.19623,-1.47820,0.00419,0.01633,0.00070,0.00062,0.00172,0.00433,0.00255,0.00406,0,0,0,0,0
2.73,0.19756,-1.47991,0.00569,0.01558,0.00069,0.00056,0.00177,0.00400,0.00381,0.00258,0,0,0,0,0
2.74,0.19797,-1.48104,0.00449,0.01582,0.00065,0.00054,0.00153,0.00344,0.00369,0.00132,0,0,0,0,0
2.75,0.19722,-1.48115,0.00510,0.01447,0.00071,0.00070,0.00095,0.00230,0.00411,0.00100,0,0,0,0,0
2.76,0.19664,-1.48082,0.00678,0.01269,0.00073,0.00073,0.00088,0.00151,0.00557,0.00120,0,0,0,0,0
2.77,0.19621,-1.47980,0.00444,0.01283,0.00073,0.00059,0.00078,0.00130,0.00532,0.00122,0,0,0,0,0
2.78,0.19563,-1.47789,0.00225,0.01319,0.00072,0.00057,0.00068,0.00100,0.00390,0.00120,0,0,0,0,0
2.79,0.19553,-1.48005,0.00421,0.01300,0.00075,0.00071,0.00060,0.00088,0.00455,0.00143,0,0,0,0,0
2.80,0.19565,-1.47973,0.00354,0.00675,0.00081,0.00078,0.00058,0.00078,0.00298,0.00127,0,0,0,0,0
2.81,0.19560,-1.48176,0.00070,0.00233,0.00084,0.00065,0.00064,0.00087,0.00333,0.00103,0,0,0,0,0
2.82,0.19513,-1.48071,0.00054,0.00245,0.00084,0.00078,0.00075,0.00108,0.00355,0.00101,0,0,0,0,1
2.83,0.19554,-1.48017,0.00060,0.00211,0.00080,0.00118,0.00113,0.00112,0.00435,0.00108,0,0,0,0,0
2.84,0.19644,-1.47917,0.00060,0.00114,0.00091,0.00113,0.00142,0.00103,0.00480,0.00106,0,0,0,0,0
2.85,0.19740,-1.47811,0.00056,0.00101,0.00104,0.00106,0.00149,0.00083,0.00380,0.00131,0,0,0,0,0
2.86,0.19792,-1.47971,0.00056,0.00112,0.00087,0.00089,0.00245,0.00078,-0.00522,0.00153,0,0,0,0,0
2.87,0.19791,-1.47932,0.00056,0.00112,0.00089,0.00106,0.00304,0.00073,0.00694,0.00132,0,0,0,0,0
2.88,0.19801,-1.47913,0.00059,0.00117,0.00249,0.00119,0.00242,0.00073,-0.00096,0.00125,0,0,0,0,0
2.89,0.19794,-1.48361,0.00064,0.00155,0.00479,0.00120,0.00156,0.00073,0.00308,0.00120,0,0,0,0,0
2.90,0.19766,-1.47872,0.00059,0.00188,0.00401,0.00124,0.00114,0.00066,0.00265,0.00133,0,0,0,0,0
2.91,0.19774,-1.47781,0.00061,0.00180,0.00217,0.00115,0.00120,0.00066,0.00246,0.00121,0,0,0,0,0
2.92,0.19737,-1.47992,0.00129,0.00234,0.00149,0.00109,0.00091,0.00068,0.00483,0.00093,0,0,0,0,0
2.93,0.19629,-1.47939,0.00235,0.00815,0.00084,0.00070,0.00155,0.00130,0.00431,0.00152,0,0,0,0,0
2.94,0.19711,-1.47869,0.00206,0.01211,0.00069,0.00058,0.00201,0.00194,0.00037,0.00438,0,0,0,1,0
2.95,0.19836,-1.48046,0.00371,0.01017,0.00066,0.00057,0.00159,0.00256,-0.00235,0.00470,0,0,0,0,0
2.96,0.19919,-1.47792,0.00360,0.00851,0.00067,0.00052,0.00152,0.00272,0.01007,0.00303,0,0,0,0,0
2.97,0.19861,-1.48123,0.00193,0.00910,0.00063,0.00056,0.00136,0.00265,0.00280,0.00270,0,0,0,0,0
2.98,0.19850,-1.47855,0.00312,0.01174,0.00061,0.00060,0.00109,0.00219,0.00358,0.00163,0,0,0,0,0
2.99,0.19804,-1.47812,0.00347,0.01431,0.00067,0.00059,0.00065,0.00125,0.00267,0.00110,0,0,0,0,0
3.00,0.19821,-1.47764,0.00351,0.01370,0.00084,0.00081,0.00053,0.00106,0.00244,0.00114,0,0,0,0,0
3.01,0.19858,-1.48165,0.00249,0.00859,0.00097,0.00093,0.00059,0.00094,0.00333,0.00110,0,0,0,0,0
3.02,0.19803,-1.47928,0.00107,0.00366,0.00084,0.00085,0.00061,0.00084,0.00301,0.00090,0,0,0,0,0
3.03,0.19833,-1.47988,0.00056,0.00105,0.00076,0.00087,0.00064,0.00097,0.00257,0.00098,0,0,0,0,1
3.04,0.19669,-1.48085,0.00056,0.00095,0.00077,0.00075,0.00071,0.00129,0.00347,0.00170,0,0,0,0,0
3.05,0.19543,-1.47746,0.00059,0.00119,0.00075,0.00073,0.00081,0.00142,0.00324,0.00170,0,0,0,0,0
3.06,0.19630,-1.47556,0.00060,0.00116,0.00077,0.00074,0.00130,0.00129,0.00401,0.00103,0,0,0,0,0
3.07,0.19742,-1.48016,0.00058,0.00082,0.00075,0.00062,0.00216,0.00094,0.00417,0.00129,0,0,0,0,0
3.08,0.19717,-1.47930,0.00055,0.00100,0.00073,0.00063,0.00240,0.00068,0.00433,0.00126,0,0,0,0,0
3.09,0.19688,-1.47834,0.00051,0.00101,0.00088,0.00096,0.00178,0.00066,0.00270,0.00140,0,0,0,0,0
3.10,0.19643,-1.48070,0.00050,0.00087,0.00088,0.00096,0.00122,0.00060,0.00298,0.00193,0,0,0,0,0
3.11,0.19551,-1.48046,0.00054,0.00090,0.00080,0.00083,0.00109,0.00063,0.00197,0.00164,0,0,0,0,0
3.12,0.19473,-1.47884,0.00062,0.00111,0.00086,0.00110,0.00097,0.00072,0.00255,0.00130,0,0,0,0,0
3.13,0.19420,-1.47872,0.00064,0.00120,0.00100,0.00143,0.00127,0.00089,0.00506,0.00135,0,0,0,0,0
3.14,0.19452,-1.47879,0.00061,0.00117,0.00099,0.00144,0.00126,0.00087,0.00429,0.00121,0,0,0,0,0
3.15,0.19537,-1.48157,0.00055,0.00140,0.00097,0.00113,0.00080,0.00069,0.00469,0.00103,0,0,0,0,0
3.16,0.19563,-1.47050,0.00054,0.00126,0.00099,0.00086,0.00067,0.00064,0.00340,0.00099,0,0,0,0,0
3.17,0.19618,-1.48140,0.00191,0.00912,0.00083,0.00063,0.00068,0.00064,0.00334,0.00094,0,0,0,0,0
3.18,0.19603,-1.47899,0.00665,0.01343,0.00082,0.00082,0.00150,0.00096,0.00144,0.00155,0,0,0,0,0
3.19,0.19282,-1.48212,0.00788,0.00932,0.00079,0.00080,0.00205,0.00129,-0.00500,0.00369,0,0,0,1,0
3.20,0.19826,-1.47568,0.00667,0.01318,0.00069,0.00067,0.00172,0.00272,0.01501,0.00482,0,0,0,0,0
3.21,0.19844,-1.48051,0.00466,0.01119,0.00069,0.00065,0.00179,0.00364,0.01163,0.00384,0,0,0,0,0
3.22,0.19658,-1.47873,0.00405,0.01359,0.00068,0.00059,0.00139,0.00285,0.00369,0.00213,0,0,0,0,0
3.23,0.19608,-1.48503,0.00665,0.01970,0.00076,0.00059,0.00071,0.00199,0.00410,0.00127,0,0,0,0,0
3.24,0.19658,-1.47645,0.00659,0.01771,0.00084,0.00066,0.00055,0.00136,0.00374,0.00154,0,0,0,0,0
3.25,0.19666,-1.47911,0.00403,0.01379,0.00094,0.00082,0.00050,0.00100,0.00537,0.00150,0,0,0,0,0
3.26,0.19633,-1.48026,0.00122,0.00563,0.00093,0.00080,0.00052,0.00077,0.00341,0.00127,0,0,0,0,0
3.27,0.19617,-1.48003,0.00051,0.00309,0.00077,0.00080,0.00064,0.00087,0.00398,0.00111,0,0,0,0,1
3.28,0.19594,-1.47900,0.00053,0.00271,0.00074,0.00085,0.00079,0.00114,0.00313,0.00185,0,0,0,0,0
3.29,0.19572,-1.47924,0.00059,0.00104,0.00076,0.00089,0.00090,0.00103,0.00396,0.00189,0,0,0,0,0
3.30,0.19519,-1.47833,0.00055,0.00109,0.00099,0.00104,0.00113,0.00087,0.00461,0.00105,0,0,0,0,0
3.31,0.19514,-1.47802,0.00064,0.00107,0.00108,0.00098,0.00160,0.00094,0.00307,0.00128,0,0,0,0,0
3.32,0.19568,-1.48004,0.00067,0.00108,0.00090,0.00078,0.00177,0.00081,0.00305,0.00147,0,0,0,0,0
3.33,0.19548,-1.47675,0.00069,0.00111,0.00086,0.00068,0.00117,0.00084,0.00176,0.00121,0,0,0,0,0
3.34,0.19530,-1.47675,0.00063,0.00114,0.00080,0.00062,0.00080,0.00081,0.00301,0.00126,0,0,0,0,0
3.35,0.19550,-1.47969,0.00057,0.00103,0.00081,0.00056,0.00087,0.00068,0.00370,0.00107,0,0,0,0,0
3.36,0.19569,-1.47780,0.00059,0.00081,0.00081,0.00058,0.00093,0.00070,0.00332,0.00126,0,0,0,0,0
3.37,0.19563,-1.47963,0.00052,0.00075,0.00080,0.00071,0.00089,0.00067,0.00362,0.00152,0,0,0,0,0
3.38,0.19629,-1.47968,0.00048,0.00074,0.00079,0.00073,0.00093,0.00067,0.00506,0.00097,0,0,0,0,0
3.39,0.19635,-1.47830,0.00052,0.00084,0.00085,0.00070,0.00092,0.00071,0.00343,0.00095,0,0,0,0,0
3.40,0.19662,-1.48000,0.00075,0.00088,0.00086,0.00072,0.00080,0.00075,0.00428,0.00104,0,0,0,0,0
3.41,0.19746,-1.47983,0.00073,0.00090,0.00082,0.00071,0.00081,0.00068,0.00378,0.00083,0,0,0,0,0
3.42,0.19756,-1.47943,0.00055,0.00082,0.00079,0.00072,0.00075,0.00058,0.00198,0.00073,0,0,0,0,0
3.43,0.19778,-1.47939,0.00060,0.00073,0.00074,0.00064,0.00072,0.00054,0.00472,0.00070,0,0,0,0,0
3.44,0.19749,-1.47937,0.00195,0.00650,0.00077,0.00059,0.00067,0.00067,-0.00092,0.00068,0,0,0,0,0
3.45,0.19704,-1.47797,0.00647,0.01277,0.00073,0.00063,0.00135,0.00100,0.00347,0.00177,0,0,0,0,0
3.46,0.19690,-1.47961,0.00755,0.01238,0.00071,0.00061,0.00154,0.00228,-0.00120,0.00396,0,0,0,1,0
3.47,0.19644,-1.47957,0.00603,0.01276,0.00069,0.00063,0.00098,0.00372,-0.00038,0.00466,0,0,0,0,0
3.48,0.19553,-1.47878,0.00531,0.01725,0.00063,0.00060,0.00079,0.00326,0.00309,0.00310,0,0,0,0,0
3.49,0.19531,-1.47899,0.00508,0.01931,0.00065,0.00054,0.00062,0.00214,0.00366,0.00143,0,0,0,0,0
3.50,0.19533,-1.47896,0.00537,0.01721,0.00073,0.00062,0.00062,0.00142,-0.01356,0.00126,0,0,0,0,0
3.51,0.19492,-1.48093,0.00265,0.01142,0.00078,0.00073,0.00062,0.00103,0.00541,0.00145,0,0,0,0,0
3.52,0.19435,-1.47980,0.00072,0.00401,0.00084,0.00076,0.00063,0.00096,0.00443,0.00136,0,0,0,0,0
3.53,0.19275,-1.48052,0.00058,0.00339,0.00074,0.00077,0.00070,0.00109,0.00450,0.00102,0,0,0,0,1
3.54,0.19209,-1.48063,0.00061,0.00321,0.00079,0.00098,0.00098,0.00120,0.00511,0.00120,0,0,0,0,0
3.55,0.19308,-1.48227,0.00065,0.00150,0.00128,0.00125,0.00141,0.00104,0.00355,0.00144,0,0,0,0,0
3.56,0.19337,-1.48199,0.00070,0.00127,0.00143,0.00124,0.00175,0.00088,0.00344,0.00119,0,0,0,0,0
3.57,0.19435,-1.47820,0.00061,0.00099,0.00116,0.00105,0.00147,0.00071,0.00350,0.00119,0,0,0,0,0
3.58,0.19566,-1.48011,0.00052,0.00119,0.00145,0.00117,0.00141,0.00074,0.00282,0.00122,0,0,0,0,0
3.59,0.19678,-1.47941,0.00051,0.00146,0.00392,0.00131,0.00142,0.00071,0.00319,0.00116,0,0,0,0,0
3.60,0.19780,-1.47978,0.00072,0.00202,0.00618,0.00260,0.00099,0.00098,0.00297,0.00119,0,0,0,0,0
3.61,0.19743,-1.48091,0.00076,0.00216,0.00554,0.00367,0.00107,0.00099,0.00298,0.00153,0,0,0,0,0
3.62,0.19734,-1.47914,0.00062,0.00156,0.00347,0.00209,0.00099,0.00059,0.00401,0.00147,0,0,0,0,0
3.63,0.19765,-1.47952,0.00128,0.00433,0.00145,0.00073,0.00118,0.00054,0.00404,0.00114,0,0,0,0,0
3.64,0.19806,-1.48016,0.00213,0.01001,0.00064,0.00062,0.00214,0.00091,0.01396,0.00266,0,0,0,1,0
3.65,0.19693,-1.48028,0.00234,0.01092,0.00063,0.00064,0.00224,0.00162,0.00816,0.00448,0,0,0,0,0
3.66,0.19655,-1.48042,0.00238,0.01059,0.00069,0.00066,0.00132,0.00195,0.00626,0.00478,0,0,0,0,0
3.67,0.19737,-1.47995,0.00261,0.00966,0.00065,0.00058,0.00112,0.00257,0.00189,0.00410,0,0,0,0,0
3.68,0.19792,-1.47928,0.00244,0.00723,0.00061,0.00054,0.00125,0.00232,0.00400,0.00245,0,0,0,0,0
3.69,0.19785,-1.48007,0.00193,0.00941,0.00065,0.00056,0.00081,0.00142,0.00330,0.00146,0,0,0,0,0
3.70,0.19817,-1.47860,0.00167,0.01094,0.00066,0.00054,0.00052,0.00125,0.00226,0.00114,0,0,0,0,0
3.71,0.19789,-1.48436,0.00239,0.00924,0.00066,0.00054,0.00053,0.00111,0.00370,0.00120,0,0,0,0,0
3.72,0.19797,-1.47811,0.00353,0.00843,0.00064,0.00055,0.00051,0.00106,0.00297,0.00138,0,0,0,0,0
3.73,0.19791,-1.48035,0.00348,0.00873,0.00073,0.00082,0.00053,0.00086,0.00337,0.00134,0,0,0,0,0
3.74,0.19731,-1.47993,0.00188,0.00607,0.00082,0.00098,0.00058,0.00091,0.00277,0.00112,0,0,0,0,0
3.75,0.19777,-1.47891,0.00064,0.00246,0.00082,0.00080,0.00060,0.00097,0.00479,0.00108,0,0,0,0,0
3.76,0.19733,-1.48188,0.00053,0.00138,0.00087,0.00090,0.00069,0.00100,0.00430,0.00097,0,0,0,0,1
3.77,0.19696,-1.48030,0.00051,0.00135,0.00085,0.00110,0.00078,0.00108,0.00216,0.00108,0,0,0,0,0
3.78,0.19594,-1.47838,0.00053,0.00104,0.00086,0.00102,0.00071,0.00101,0.00223,0.00134,0,0,0,0,0
3.79,0.19452,-1.48168,0.00056,0.00098,0.00088,0.00086,0.00099,0.00110,0.00404,0.00110,0,0,0,0,0
3.80,0.19531,-1.47972,0.00059,0.00099,0.00104,0.00101,0.00127,0.00109,0.00290,0.00130,0,0,0,0,0
3.81,0.19614,-1.47812,0.00062,0.00097,0.00106,0.00119,0.00212,0.00082,0.00168,0.00140,0,0,0,0,0
3.82,0.19643,-1.48141,0.00060,0.00099,0.00088,0.00103,0.00239,0.00072,0.00275,0.00126,0,0,0,0,0
3.83,0.19731,-1.47907,0.00055,0.00091,0.00083,0.00103,0.00144,0.00074,0.00497,0.00116,0,0,0,0,0
3.84,0.19673,-1.48044,0.00056,0.00101,0.00092,0.00111,0.00160,0.00077,0.00398,0.00108,0,0,0,0,0
3.85,0.19662,-1.47836,0.00058,0.00119,0.00101,0.00116,0.00159,0.00076,0.00093,0.00135,0,0,0,0,0
3.86,0.19624,-1.47989,0.00059,0.00137,0.00187,0.00125,0.00130,0.00072,0.00809,0.00137,0,0,0,0,0
3.87,0.19582,-1.47932,0.00060,0.00138,0.00248,0.00134,0.00113,0.00065,0.00493,0.00112,0,0,0,0,0
3.88,0.19518,-1.48200,0.00054,0.00117,0.00171,0.00110,0.00079,0.00060,0.00329,0.00118,0,0,0,0,0
3.89,0.19505,-1.47938,0.00067,0.00209,0.00084,0.00095,0.00065,0.00064,0.00432,0.00116,0,0,0,0,0
3.90,0.19482,-1.47888,0.00361,0.00990,0.00077,0.00086,0.00111,0.00067,0.00362,0.00131,0,0,0,0,0
3.91,0.19447,-1.47103,0.00556,0.01065,0.00072,0.00059,0.00197,0.00093,0.00497,0.00340,0,0,0,1,0
3.92,0.19373,-1.47949,0.00371,0.00985,0.00078,0.00060,0.00165,0.00116,-0.01371,0.00474,0,0,0,0,0
3.93,0.19363,-1.47961,0.00203,0.01163,0.00069,0.00064,0.00096,0.00147,0.00237,0.00516,0,0,0,0,0
3.94,0.19391,-1.48015,0.00156,0.01017,0.00068,0.00057,0.00078,0.00260,0.00273,0.00471,0,0,0,0,0
3.95,0.19488,-1.48440,0.00202,0.01179,0.00069,0.00058,0.00070,0.00242,0.00318,0.00210,0,0,0,0,0
3.96,0.19560,-1.48105,0.00345,0.01358,0.00064,0.00061,0.00072,0.00137,0.00590,0.00081,0,0,0,0,0
3.97,0.19540,-1.47800,0.00741,0.01543,0.00071,0.00056,0.00061,0.00128,0.00161,0.00098,0,0,0,0,0
3.98,0.19496,-1.48069,0.00692,0.01125,0.00081,0.00060,0.00052,0.00106,0.00336,0.00179,0,0,0,0,0
3.99,0.19478,-1.47915,0.00234,0.00557,0.00086,0.00078,0.00055,0.00090,0.00390,0.00164,0,0,0,0,0
4.00,0.19453,-1.48320,0.00081,0.00353,0.00082,0.00087,0.00059,0.00084,0.00363,0.00112,0,0,0,0,0
4.01,0.19328,-1.47751,0.00061,0.00309,0.00077,0.00081,0.00069,0.00092,0.00405,0.00111,0,0,0,0,1
4.02,0.19341,-1.47940,0.00051,0.00196,0.00078,0.00091,0.00073,0.00103,0.00034,0.00112,0,0,0,0,0
4.03,0.19438,-1.47857,0.00053,0.00118,0.00082,0.00101,0.00105,0.00085,0.00374,0.00117,0,0,0,0,0
4.04,0.19606,-1.48930,0.00054,0.00101,0.00098,0.00110,0.00154,0.00069,0.00279,0.00099,0,0,0,0,0
4.05,0.19632,-1.47886,0.00055,0.00096,0.00104,0.00118,0.00221,0.00066,0.00297,0.00117,0,0,0,0,0
4.06,0.19588,-1.47936,0.00053,0.00101,0.00093,0.00103,0.00317,0.00071,-0.00023,0.00123,0,0,0,0,0
4.07,0.19637,-1.47915,0.00058,0.00124,0.00256,0.00133,0.00278,0.00066,0.00214,0.00121,0,0,0,0,0
4.08,0.19652,-1.47846,0.00076,0.00153,0.00511,0.00161,0.00139,0.00060,0.00405,0.00148,0,0,0,0,0
4.09,0.19647,-1.47999,0.00069,0.00175,0.00379,0.00122,0.00115,0.00071,0.00304,0.00135,0,0,0,0,0
4.10,0.19601,-1.47885,0.00054,0.00173,0.00132,0.00111,0.00106,0.00082,0.00311,0.00116,0,0,0,0,0
4.11,0.19530,-1.47942,0.00059,0.00171,0.00120,0.00132,0.00062,0.00076,0.00355,0.00118,0,0,0,0,0
4.12,0.19499,-1.47888,0.00070,0.00144,0.00203,0.00128,0.00059,0.00066,0.00302,0.00103,0,0,0,0,0
4.13,0.19495,-1.47973,0.00229,0.00706,0.00173,0.00086,0.00139,0.00089,0.00415,0.00164,0,0,0,0,0
4.14,0.19453,-1.48044,0.00667,0.01136,0.00070,0.00053,0.00196,0.00129,-0.00389,0.00485,0,0,0,1,0
4.15,0.19476,-1.47969,0.00581,0.01079,0.00070,0.00054,0.00178,0.00241,0.00816,0.00699,0,0,0,0,0
4.16,0.19493,-1.47999,0.00168,0.00892,0.00066,0.00060,0.00141,0.00321,-0.00320,0.00511,0,0,0,0,0
