"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
2.10,0.09873,-1.48055,0.00084,0.00072,0.00078,0.00077,0.00142,0.00070,0.00198,0.00121,0,0,0,0,0
2.11,0.09832,-1.48044,0.00078,0.00090,0.00083,0.00073,0.00147,0.00062,0.00168,0.00109,0,0,0,0,0
2.12,0.09853,-1.47781,0.00060,0.00112,0.00093,0.00094,0.00122,0.00065,0.00381,0.00101,0,0,0,0,0
2.13,0.09908,-1.48041,0.00244,0.00343,0.00087,0.00083,0.00099,0.00061,0.00488,0.00094,0,0,0,0,0
2.14,0.09902,-1.48026,0.00570,0.00796,0.00071,0.00059,0.00149,0.00062,-0.00275,0.00140,0,0,0,1,0
2.15,0.09896,-1.48192,0.00399,0.01030,0.00068,0.00054,0.00151,0.00079,-0.00580,0.00198,0,0,0,0,0
2.16,0.09789,-1.48030,0.00153,0.00994,0.00066,0.00054,0.00137,0.00092,0.00275,0.00183,0,0,0,0,0
2.17,0.09765,-1.47720,0.00169,0.00902,0.00066,0.00053,0.00136,0.00100,0.00351,0.00162,0,0,0,0,0
2.18,0.09832,-1.47964,0.00170,0.01203,0.00066,0.00058,0.00097,0.00138,0.00565,0.00179,0,0,0,0,0
2.19,0.09930,-1.48209,0.00213,0.01281,0.00070,0.00058,0.00104,0.00170,0.00336,0.00149,0,0,0,0,0
2.20,0.09896,-1.48003,0.00249,0.01098,0.00071,0.00056,0.00111,0.00164,0.00412,0.00134,0,0,0,0,0
2.21,0.09815,-1.48047,0.00328,0.00759,0.00073,0.00056,0.00109,0.00179,0.00244,0.00135,0,0,0,0,0
2.22,0.09703,-1.47838,0.00280,0.00665,0.00070,0.00056,0.00098,0.00167,0.00259,0.00125,0,0,0,0,0
2.23,0.09574,-1.47868,0.00188,0.00755,0.00069,0.00056,0.00069,0.00132,0.00366,0.00106,0,0,0,0,0
2.24,0.09567,-1.48216,0.00251,0.00732,0.00069,0.00056,0.00060,0.00128,0.00504,0.00084,0,0,0,0,0
2.25,0.09626,-1.47888,0.00267,0.00955,0.00067,0.00058,0.00053,0.00104,0.00366,0.00080,0,0,0,0,1
2.26,0.09668,-1.48042,0.00262,0.00809,0.00069,0.00055,0.00095,0.00093,0.00259,0.00075,0,0,0,0,0
2.27,0.09670,-1.48105,0.00261,0.00474,0.00071,0.00055,0.00104,0.00090,0.00244,0.00074,0,0,0,0,0
2.28,0.09723,-1.47969,0.00146,0.00203,0.00068,0.00055,0.00082,0.00068,0.00275,0.00085,0,0,0,0,0
2.29,0.09716,-1.48036,0.00081,0.00117,0.00070,0.00054,0.00116,0.00060,0.00244,0.00096,0,0,0,0,0
2.30,0.09768,-1.47842,0.00064,0.00089,0.00077,0.00053,0.00137,0.00067,0.00305,0.00200,0,0,0,0,0
2.31,0.09815,-1.47212,0.00059,0.00075,0.00071,0.00052,0.00130,0.00064,0.00275,0.00274,0,0,0,0,0
2.32,0.09818,-1.48077,0.00057,0.00082,0.00068,0.00050,0.00130,0.00061,0.00504,0.00186,0,0,0,0,0
2.33,0.09784,-1.48068,0.00055,0.00075,0.00069,0.00053,0.00122,0.00064,0.00275,0.00121,0,0,0,0,0
2.34,0.09690,-1.47975,0.00053,0.00099,0.00073,0.00059,0.00120,0.00066,0.00488,0.00092,0,0,0,0,0
2.35,0.09731,-1.46292,0.00053,0.00120,0.00070,0.00064,0.00126,0.00067,0.00702,0.00078,0,1,0,0,0
2.36,0.09757,-1.39247,0.00053,0.00115,0.00082,0.00132,0.00172,0.00061,0.00275,0.00117,0,0,0,0,0
2.37,0.09774,-1.25487,0.00053,0.00133,0.00095,0.00165,0.00211,0.00066,0.00443,0.00161,0,0,0,0,0
2.38,0.09778,-1.08183,0.00053,0.00141,0.00088,0.00124,0.00233,0.00072,0.00534,0.00140,0,0,0,0,0
2.39,0.09745,-0.84935,0.00055,0.00124,0.00087,0.00113,0.00198,0.00067,0.00229,0.00118,0,0,0,0,0
2.40,0.09703,-0.60178,0.00056,0.00128,0.00086,0.00125,0.00133,0.00069,0.00107,0.00162,0,0,0,0,0
2.41,0.09654,-0.30759,0.00059,0.00152,0.00094,0.00137,0.00100,0.00085,0.00443,0.00188,0,0,0,0,0
2.42,0.09694,-0.01962,0.00072,0.00143,0.00097,0.00099,0.00072,0.00113,0.00473,0.00192,0,0,0,0,0
2.43,0.09692,0.26154,0.00073,0.00128,0.00092,0.00112,0.00069,0.00140,0.00397,0.00141,0,0,0,0,0
2.44,0.09560,0.55951,0.00055,0.00107,0.00228,0.00111,0.00065,0.00152,0.00443,0.00080,0,0,0,0,0
2.45,0.09449,0.81104,0.00058,0.00097,0.00371,0.00083,0.00064,0.00161,0.00351,0.00080,0,0,0,0,0
2.46,0.09359,1.03236,0.00064,0.00104,0.00235,0.00102,0.00065,0.00148,0.00427,0.00100,0,0,0,0,0
2.47,0.09475,1.23233,0.00061,0.00089,0.00080,0.00077,0.00067,0.00130,0.00320,0.00098,0,0,0,0,0
2.48,0.09628,1.36725,0.00222,0.00129,0.00062,0.00055,0.00062,0.00100,0.00244,0.00073,0,0,0,0,0
2.49,0.09634,1.45206,0.00339,0.00240,0.00064,0.00054,0.00075,0.00060,0.00687,0.00077,0,0,0,0,0
2.50,0.09656,1.48293,0.00215,0.00185,0.00068,0.00052,0.00084,0.00058,0.00336,0.00075,0,0,0,0,0
2.51,0.09737,1.48413,0.00342,0.00338,0.00072,0.00052,0.00095,0.00056,0.00320,0.00069,0,0,0,1,0
2.52,0.09861,1.48436,0.00368,0.00457,0.00071,0.00052,0.00095,0.00052,0.00351,0.00068,0,0,0,0,0
2.53,0.09913,1.48349,0.00274,0.00243,0.00064,0.00050,0.00102,0.00057,0.00198,0.00093,0,0,0,0,0
2.54,0.09903,1.48457,0.00282,0.00344,0.00064,0.00055,0.00100,0.00071,0.00305,0.00107,0,0,0,0,0
2.55,0.09880,1.48546,0.00293,0.00634,0.00066,0.00058,0.00087,0.00099,0.00336,0.00101,0,0,0,0,0
2.56,0.09879,1.48322,0.00301,0.00549,0.00065,0.00057,0.00100,0.00114,0.00443,0.00105,0,0,0,0,0
2.57,0.09951,1.48442,0.00277,0.00310,0.00066,0.00057,0.00076,0.00134,0.00397,0.00100,0,0,0,0,0
2.58,0.09916,1.48410,0.00313,0.00307,0.00068,0.00054,0.00069,0.00145,0.00214,0.00081,0,0,0,0,0
2.59,0.09873,1.48637,0.00242,0.00334,0.00070,0.00061,0.00091,0.00134,0.00244,0.00090,0,0,0,0,0
2.60,0.09790,1.48653,0.00302,0.00479,0.00076,0.00066,0.00085,0.00135,0.00381,0.00131,0,0,0,0,0
2.61,0.09794,1.48381,0.00397,0.00636,0.00071,0.00059,0.00083,0.00119,0.00351,0.00113,0,0,0,0,1
2.62,0.09760,1.48425,0.00344,0.00556,0.00073,0.00057,0.00115,0.00116,0.00412,0.00083,0,0,0,0,0
2.63,0.09817,1.48456,0.00337,0.00314,0.00075,0.00058,0.00121,0.00114,0.00397,0.00082,0,0,0,0,0
2.64,0.09840,1.48409,0.00306,0.00211,0.00064,0.00055,0.00079,0.00083,0.00305,0.00095,0,0,0,0,0
2.65,0.09867,1.48366,0.00332,0.00518,0.00068,0.00058,0.00063,0.00068,0.00305,0.00129,0,0,0,0,0
2.66,0.09788,1.48405,0.00382,0.00776,0.00074,0.00059,0.00072,0.00068,0.00244,0.00116,0,0,0,0,0
2.67,0.09810,1.48236,0.00286,0.00575,0.00067,0.00055,0.00062,0.00059,0.00259,0.00089,0,0,0,0,0
2.68,0.09764,1.48419,0.00190,0.00270,0.00063,0.00054,0.00059,0.00056,0.00305,0.00107,0,0,0,0,0
2.69,0.09776,1.48341,0.00199,0.00572,0.00064,0.00055,0.00074,0.00057,0.00549,0.00155,0,0,0,0,0
2.70,0.09791,1.48575,0.00367,0.01507,0.00068,0.00057,0.00081,0.00066,0.00412,0.00132,0,0,0,0,0
2.71,0.09783,1.48315,0.00605,0.01556,0.00074,0.00057,0.00081,0.00084,0.00290,0.00125,0,0,0,0,0
2.72,0.09846,1.48476,0.00726,0.01060,0.00074,0.00063,0.00081,0.00110,0.00931,0.00131,0,0,0,1,0
2.73,0.09919,1.48495,0.00568,0.01102,0.00073,0.00063,0.00072,0.00134,0.00427,0.00155,0,0,0,0,0
2.74,0.09878,1.48492,0.00822,0.01255,0.00066,0.00058,0.00066,0.00234,0.00336,0.00177,0,0,0,0,0
2.75,0.09849,1.48439,0.00745,0.01287,0.00065,0.00059,0.00063,0.00213,0.00458,0.00107,0,0,0,0,0
2.76,0.09777,1.48448,0.00715,0.01256,0.00068,0.00067,0.00058,0.00125,0.00336,0.00093,0,0,0,0,0
2.77,0.09754,1.48488,0.01005,0.01640,0.00070,0.00078,0.00059,0.00115,0.00381,0.00128,0,0,0,0,0
2.78,0.09757,1.48262,0.00738,0.01430,0.00080,0.00077,0.00057,0.00089,0.00229,0.00130,0,0,0,0,0
2.79,0.09759,1.48280,0.00436,0.00865,0.00078,0.00072,0.00053,0.00103,0.00443,0.00091,0,0,0,0,0
2.80,0.09778,1.48370,0.00210,0.00840,0.00077,0.00069,0.00058,0.00099,0.00305,0.00073,0,0,0,0,1
2.81,0.09755,1.48422,0.00126,0.00517,0.00078,0.00064,0.00079,0.00092,0.00320,0.00083,0,0,0,0,0
2.82,0.09820,1.48344,0.00059,0.00169,0.00071,0.00056,0.00111,0.00075,0.00381,0.00296,0,0,0,0,0
2.83,0.09810,1.48520,0.00057,0.00081,0.00070,0.00057,0.00123,0.00064,0.00275,0.00408,0,0,0,0,0
2.84,0.09864,1.48650,0.00056,0.00090,0.00074,0.00057,0.00117,0.00068,0.00320,0.00328,0,0,0,0,0
2.85,0.09879,1.48607,0.00059,0.00093,0.00072,0.00051,0.00110,0.00070,0.00229,0.00321,0,0,0,0,0
2.86,0.09867,1.48433,0.00057,0.00115,0.00072,0.00055,0.00126,0.00076,0.00320,0.00236,0,0,0,0,0
2.87,0.09829,1.48434,0.00056,0.00144,0.00079,0.00069,0.00137,0.00074,0.00320,0.00181,0,0,0,0,0
2.88,0.09815,1.48427,0.00056,0.00112,0.00084,0.00082,0.00136,0.00070,0.00244,0.00141,0,0,0,0,0
2.89,0.09804,1.48494,0.00059,0.00094,0.00083,0.00103,0.00131,0.00067,0.00473,0.00165,0,0,0,0,0
2.90,0.09783,1.48549,0.00062,0.00096,0.00079,0.00092,0.00132,0.00064,0.00351,0.00204,0,0,0,0,0
2.91,0.09730,1.48392,0.00056,0.00088,0.00077,0.00091,0.00148,0.00073,0.00076,0.00195,0,0,0,0,0
2.92,0.09737,1.48398,0.00053,0.00082,0.00080,0.00096,0.00139,0.00080,0.00504,0.00209,0,0,0,0,0
2.93,0.09729,1.48589,0.00058,0.00074,0.00074,0.00097,0.00130,0.00079,0.00275,0.00175,0,0,0,0,0
2.94,0.09763,1.48412,0.00062,0.00073,0.00075,0.00126,0.00131,0.00079,0.00397,0.00137,0,0,0,0,0
2.95,0.09778,1.48476,0.00060,0.00070,0.00082,0.00097,0.00115,0.00079,0.00397,0.00147,0,0,0,0,0
2.96,0.09699,1.48125,0.00061,0.00072,0.00083,0.00091,0.00122,0.00073,0.00320,0.00167,0,0,0,0,0
2.97,0.09676,1.48454,0.00064,0.00074,0.00087,0.00091,0.00126,0.00070,0.00473,0.00156,0,0,0,0,0
2.98,0.09690,1.48225,0.00083,0.00068,0.00084,0.00063,0.00089,0.00067,0.00381,0.00119,0,0,0,0,0
2.99,0.09673,1.48404,0.00082,0.00081,0.00077,0.00067,0.00097,0.00061,0.00320,0.00099,0,0,0,0,0
3.00,0.09698,1.48360,0.00062,0.00101,0.00083,0.00093,0.00092,0.00062,0.00351,0.00097,0,0,0,0,0
3.01,0.09700,1.48404,0.00309,0.00625,0.00079,0.00086,0.00133,0.00066,0.00412,0.00122,0,0,0,0,0
3.02,0.09629,1.48463,0.00359,0.00908,0.00074,0.00057,0.00221,0.00070,0.00412,0.00213,0,0,0,1,0
3.03,0.09586,1.48448,0.00282,0.00697,0.00074,0.00053,0.00185,0.00092,-0.00031,0.00255,0,0,0,0,0
3.04,0.09541,1.48434,0.00298,0.00895,0.00068,0.00053,0.00162,0.00189,0.00290,0.00325,0,0,0,0,0
3.05,0.09616,1.48405,0.00204,0.00736,0.00068,0.00050,0.00185,0.00203,0.00275,0.00361,0,0,0,0,0
3.06,0.09687,1.48355,0.00204,0.00958,0.00068,0.00050,0.00141,0.00173,0.00076,0.00228,0,0,0,0,0
3.07,0.09653,1.48599,0.00148,0.01181,0.00069,0.00055,0.00139,0.00207,0.00488,0.00178,0,0,0,0,0
3.08,0.09563,1.48381,0.00241,0.01084,0.00068,0.00055,0.00137,0.00217,0.00229,0.00229,0,0,0,0,0
3.09,0.09602,1.48392,0.00333,0.01135,0.00068,0.00054,0.00112,0.00217,0.00397,0.00168,0,0,0,0,0
3.10,0.09658,1.47502,0.00343,0.01184,0.00071,0.00055,0.00091,0.00226,0.00320,0.00116,0,0,0,0,0
3.11,0.09651,1.48483,0.00406,0.01528,0.00074,0.00055,0.00058,0.00208,0.00320,0.00117,0,0,0,0,0
3.12,0.09676,1.48355,0.00366,0.01454,0.00070,0.00053,0.00063,0.00207,0.00412,0.00106,0,0,0,0,0
3.13,0.09668,1.48518,0.00426,0.01113,0.00062,0.00055,0.00061,0.00165,0.00473,0.00156,0,0,0,0,0
3.14,0.09646,1.48553,0.00443,0.01069,0.00072,0.00067,0.00058,0.00097,0.00443,0.00163,0,0,0,0,0
3.15,0.09672,1.48425,0.00205,0.00725,0.00081,0.00065,0.00064,0.00079,0.00336,0.00110,0,0,0,0,0
3.16,0.09725,1.48337,0.00067,0.00199,0.00080,0.00057,0.00064,0.00079,0.00305,0.00093,0,0,0,0,0
3.17,0.09672,1.48331,0.00055,0.00153,0.00089,0.00068,0.00070,0.00095,0.00473,0.00091,0,0,0,0,0
3.18,0.09557,1.48515,0.00053,0.00127,0.00085,0.00070,0.00083,0.00102,0.00305,0.00093,0,0,0,0,1
3.19,0.09482,1.48370,0.00053,0.00101,0.00072,0.00067,0.00083,0.00100,0.00381,0.00086,0,0,0,0,0
3.20,0.09507,1.48267,0.00053,0.00090,0.00076,0.00064,0.00083,0.00085,0.00320,0.00150,0,0,0,0,0
3.21,0.09609,1.48456,0.00057,0.00096,0.00086,0.00069,0.00097,0.00083,0.00229,0.00166,0,0,0,0,0
3.22,0.09695,1.48572,0.00055,0.00171,0.00100,0.00124,0.00086,0.00082,0.00366,0.00118,0,0,0,0,0
3.23,0.09666,1.48531,0.00054,0.00197,0.00095,0.00116,0.00102,0.00072,0.00290,0.00132,0,0,0,0,0
3.24,0.09581,1.48399,0.00054,0.00122,0.00073,0.00062,0.00114,0.00071,0.00336,0.00112,0,0,0,0,0
3.25,0.09584,1.48543,0.00061,0.00081,0.00068,0.00066,0.00097,0.00085,0.00366,0.00153,0,0,0,0,0
3.26,0.09688,1.48456,0.00063,0.00076,0.00072,0.00065,0.00118,0.00087,0.00626,0.00231,0,0,0,0,0
3.27,0.09742,1.48518,0.00059,0.00071,0.00067,0.00058,0.00143,0.00075,0.00137,0.00241,0,0,0,0,0
3.28,0.09789,1.48337,0.00055,0.00067,0.00066,0.00057,0.00155,0.00066,0.00504,0.00405,0,0,0,0,0
3.29,0.09692,1.48505,0.00058,0.00063,0.00073,0.00055,0.00134,0.00063,0.00244,0.00424,0,0,0,0,0
3.30,0.09667,1.48508,0.00063,0.00059,0.00072,0.00056,0.00141,0.00069,0.00305,0.00283,0,0,0,0,0
3.31,0.09741,1.48524,0.00060,0.00059,0.00064,0.00059,0.00179,0.00073,0.00259,0.00367,0,0,0,0,0
3.32,0.09759,1.48396,0.00058,0.00068,0.00068,0.00062,0.00165,0.00066,0.00305,0.00415,0,0,0,0,0
3.33,0.09782,1.48431,0.00058,0.00136,0.00067,0.00058,0.00148,0.00065,0.00565,0.00409,0,0,0,0,0
3.34,0.09746,1.48347,0.00077,0.00127,0.00060,0.00054,0.00147,0.00067,0.00229,0.00452,0,0,0,0,0
3.35,0.09755,1.48509,0.00078,0.00079,0.00067,0.00055,0.00138,0.00069,0.00351,0.00431,0,0,0,0,0
3.36,0.09760,1.48445,0.00061,0.00081,0.00077,0.00055,0.00139,0.00070,0.00626,0.00420,0,0,0,0,0
3.37,0.09848,1.48381,0.00057,0.00061,0.00071,0.00052,0.00150,0.00066,-0.00336,0.00460,0,0,0,0,0
3.38,0.09861,1.48407,0.00059,0.00061,0.00064,0.00049,0.00154,0.00070,0.00275,0.00344,0,0,0,0,0
3.39,0.09879,1.48332,0.00064,0.00064,0.00065,0.00054,0.00164,0.00068,0.00183,0.00175,0,0,0,0,0
3.40,0.09811,1.48442,0.00061,0.00071,0.00067,0.00059,0.00159,0.00068,0.00305,0.00116,0,0,0,0,0
3.41,0.09849,1.48514,0.00056,0.00073,0.00072,0.00060,0.00132,0.00072,0.00275,0.00173,0,0,0,0,0
3.42,0.09877,1.48462,0.00056,0.00085,0.00072,0.00075,0.00107,0.00066,0.00412,0.00200,0,0,0,0,0
3.43,0.09891,1.48441,0.00058,0.00085,0.00069,0.00078,0.00095,0.00060,0.00336,0.00115,0,0,0,0,0
3.44,0.09902,1.48605,0.00090,0.00183,0.00076,0.00062,0.00078,0.00061,0.00320,0.00097,0,0,0,0,0
3.45,0.09846,1.48299,0.00465,0.00726,0.00082,0.00063,0.00098,0.00065,0.00366,0.00095,0,0,0,1,0
3.46,0.09791,1.48318,0.00570,0.01117,0.00070,0.00063,0.00159,0.00077,-0.00504,0.00209,0,0,0,0,0
3.47,0.09739,1.48320,0.00278,0.00858,0.00065,0.00055,0.00175,0.00109,0.00229,0.00308,0,0,0,0,0
3.48,0.09705,1.48233,0.00448,0.00887,0.00068,0.00053,0.00140,0.00127,0.00366,0.00297,0,0,0,0,0
3.49,0.09670,1.48488,0.00491,0.01164,0.00066,0.00053,0.00105,0.00155,0.00443,0.00198,0,0,0,0,0
3.50,0.09682,1.48462,0.00285,0.01074,0.00070,0.00061,0.00089,0.00211,0.00656,0.00107,0,0,0,0,0
3.51,0.09630,1.48436,0.00254,0.00844,0.00073,0.00062,0.00079,0.00184,0.00305,0.00094,0,0,0,0,0
3.52,0.09627,1.48494,0.00285,0.01065,0.00071,0.00056,0.00063,0.00128,0.00336,0.00076,0,0,0,0,0
3.53,0.09755,1.48302,0.00378,0.01371,0.00076,0.00055,0.00057,0.00142,0.00427,0.00094,0,0,0,0,0
3.54,0.09771,1.48392,0.00490,0.01298,0.00083,0.00062,0.00057,0.00134,0.00229,0.00138,0,0,0,0,0
3.55,0.09724,1.48537,0.00330,0.00843,0.00078,0.00072,0.00061,0.00091,0.00412,0.00142,0,0,0,0,0
3.56,0.09705,1.48592,0.00095,0.00285,0.00069,0.00070,0.00070,0.00077,0.00259,0.00096,0,0,0,0,0
3.57,0.09647,1.48488,0.00131,0.00127,0.00085,0.00067,0.00093,0.00103,0.00092,0.00078,0,0,0,0,0
3.58,0.09627,1.48567,0.00119,0.00112,0.00091,0.00062,0.00093,0.00115,0.00351,0.00143,0,0,0,0,1
3.59,0.09672,1.48466,0.00064,0.00097,0.00078,0.00061,0.00081,0.00101,0.00320,0.00170,0,0,0,0,0
3.60,0.09677,1.48157,0.00063,0.00128,0.00085,0.00074,0.00094,0.00128,0.00198,0.00138,0,0,0,0,0
3.61,0.09646,1.48419,0.00061,0.00121,0.00089,0.00075,0.00118,0.00168,0.00137,0.00141,0,0,0,0,0
3.62,0.09695,1.48529,0.00059,0.00095,0.00078,0.00064,0.00136,0.00161,0.00153,0.00291,0,0,0,0,0
3.63,0.09740,1.48544,0.00061,0.00147,0.00076,0.00057,0.00132,0.00123,0.00244,0.00325,0,0,0,0,0
3.64,0.09766,1.48332,0.00061,0.00150,0.00074,0.00058,0.00109,0.00115,0.00336,0.00262,0,0,0,0,0
3.65,0.09781,1.48479,0.00058,0.00082,0.00069,0.00055,0.00126,0.00105,0.00381,0.00297,0,0,0,0,0
3.66,0.09695,1.48480,0.00057,0.00108,0.00074,0.00055,0.00152,0.00078,0.00198,0.00290,0,0,0,0,0
3.67,0.09654,1.48418,0.00055,0.00183,0.00064,0.00053,0.00145,0.00072,0.00366,0.00290,0,0,0,0,0
3.68,0.09661,1.48360,0.00056,0.00141,0.00060,0.00052,0.00163,0.00069,0.00229,0.00318,0,0,0,0,0
3.69,0.09717,1.48433,0.00060,0.00062,0.00069,0.00054,0.00190,0.00074,0.00458,0.00393,0,0,0,0,0
3.70,0.09814,1.48445,0.00060,0.00066,0.00068,0.00056,0.00202,0.00074,0.00443,0.00375,0,0,0,0,0
3.71,0.09797,1.48624,0.00054,0.00080,0.00070,0.00057,0.00178,0.00062,0.00275,0.00334,0,0,0,0,0
3.72,0.09793,1.48399,0.00059,0.00077,0.00069,0.00054,0.00143,0.00065,0.00488,0.00387,0,0,0,0,0
3.73,0.09777,1.48259,0.00063,0.00084,0.00231,0.00058,0.00169,0.00069,0.00198,0.00337,0,0,0,0,0
3.74,0.09764,1.48317,0.00054,0.00096,0.00235,0.00060,0.00179,0.00079,0.00427,0.00261,0,0,0,0,0
3.75,0.09818,1.48434,0.00055,0.00081,0.00081,0.00060,0.00173,0.00079,0.00473,0.00279,0,0,0,0,0
3.76,0.09861,1.48535,0.00059,0.00073,0.00091,0.00059,0.00177,0.00071,0.00229,0.00259,0,0,0,0,0
3.77,0.09845,1.48470,0.00059,0.00078,0.00082,0.00058,0.00174,0.00068,0.00198,0.00217,0,0,0,0,0
3.78,0.09870,1.48447,0.00064,0.00083,0.00326,0.00059,0.00188,0.00088,0.00397,0.00201,0,0,0,0,0
3.79,0.09855,1.48450,0.00081,0.00098,0.00360,0.00128,0.00275,0.00117,0.00244,0.00195,0,0,0,0,0
3.80,0.09879,1.48404,0.00094,0.00108,0.00113,0.00131,0.00326,0.00108,0.00076,0.00157,0,0,0,0,0
3.81,0.09853,1.48282,0.00083,0.00092,0.00079,0.00067,0.00202,0.00088,0.00214,0.00112,0,0,0,0,0
3.82,0.09866,1.48419,0.00090,0.00095,0.00083,0.00078,0.00135,0.00081,0.00473,0.00139,0,0,0,0,0
3.83,0.09748,1.48434,0.00081,0.00096,0.00079,0.00092,0.00153,0.00079,0.00595,0.00129,0,0,0,0,0
3.84,0.09723,1.48318,0.00102,0.00156,0.00074,0.00078,0.00167,0.00071,0.00397,0.00138,0,0,0,0,0
3.85,0.09738,1.48090,0.00683,0.00811,0.00076,0.00065,0.00170,0.00066,0.00565,0.00141,0,0,0,0,0
3.86,0.09728,1.48372,0.00687,0.01229,0.00080,0.00065,0.00127,0.00064,-0.00031,0.00118,0,0,0,1,0
3.87,0.09704,1.48398,0.00470,0.01105,0.00074,0.00049,0.00085,0.00099,0.00351,0.00178,0,0,0,0,0
3.88,0.09678,1.48364,0.00657,0.01184,0.00073,0.00050,0.00072,0.00142,0.00458,0.00193,0,0,0,0,0
3.89,0.09623,1.48154,0.00379,0.01166,0.00075,0.00055,0.00073,0.00127,0.00275,0.00126,0,0,0,0,0
3.90,0.09655,1.48395,0.00463,0.01087,0.00068,0.00057,0.00057,0.00136,0.00320,0.00104,0,0,0,0,0
3.91,0.09765,1.48482,0.00450,0.01070,0.00069,0.00060,0.00059,0.00138,0.00336,0.00101,0,0,0,0,0
3.92,0.09831,1.48404,0.00251,0.01024,0.00078,0.00058,0.00065,0.00105,0.00168,0.00082,0,0,0,0,0
3.93,0.09848,1.48540,0.00260,0.00811,0.00074,0.00057,0.00060,0.00103,0.00412,0.00089,0,0,0,0,0
3.94,0.09839,1.48492,0.00223,0.00926,0.00068,0.00056,0.00059,0.00138,0.00443,0.00079,0,0,0,0,0
3.95,0.09715,1.48068,0.00270,0.01038,0.00064,0.00054,0.00057,0.00157,0.00320,0.00071,0,0,0,0,0
3.96,0.09708,1.44220,0.00513,0.01038,0.00064,0.00056,0.00066,0.00142,0.00397,0.00075,0,0,0,0,0
3.97,0.09784,1.34654,0.00733,0.01009,0.00068,0.00060,0.00073,0.00128,0.00381,0.00079,0,0,1,0,0
3.98,0.09715,1.20222,0.00577,0.01138,0.00067,0.00058,0.00075,0.00122,0.00473,0.00071,0,0,0,0,0
3.99,0.09785,0.99763,0.00822,0.01044,0.00065,0.00058,0.00070,0.00127,0.00366,0.00072,0,0,0,0,0
4.00,0.09777,0.76704,0.00842,0.00913,0.00066,0.00060,0.00059,0.00127,0.00381,0.00073,0,0,0,0,0
4.01,0.09753,0.48299,0.00319,0.00606,0.00061,0.00058,0.00055,0.00092,0.00366,0.00087,0,0,0,0,0
4.02,0.09711,0.21173,0.00222,0.00064,0.00062,0.00058,0.00084,0.00072,0.00549,0.00086,0,0,0,0,1
4.03,0.09607,-0.09946,0.00158,0.00064,0.00067,0.00059,0.00084,0.00076,0.00305,0.00109,0,0,0,0,0
4.04,0.09571,-0.40216,0.00146,0.00068,0.00068,0.00058,0.00065,0.00082,0.00519,0.00196,0,0,0,0,0
4.05,0.09577,-0.66893,0.00125,0.00074,0.00067,0.00054,0.00090,0.00095,0.00458,0.00260,0,0,0,0,0
4.06,0.09724,-0.92995,0.00092,0.00118,0.00069,0.00053,0.00103,0.00078,0.00366,0.00189,0,0,0,0,0
4.07,0.09833,-1.13377,0.00095,0.00191,0.00074,0.00057,0.00100,0.00075,0.00259,0.00170,0,0,0,0,0
4.08,0.09902,-1.30582,0.00068,0.00163,0.00071,0.00061,0.00127,0.00074,0.00305,0.00173,0,0,0,0,0
4.09,0.09940,-1.42461,0.00067,0.00120,0.00071,0.00056,0.00128,0.00059,0.00381,0.00102,0,0,0,0,0
4.10,0.09886,-1.46931,0.00052,0.00127,0.00075,0.00053,0.00112,0.00064,0.00305,0.00091,0,0,0,0,0
4.11,0.09852,-1.48067,0.00050,0.00135,0.00068,0.00055,0.00119,0.00065,0.00381,0.00075,0,0,0,0,0
4.12,0.09772,-1.47783,0.00051,0.00154,0.00061,0.00053,0.00118,0.00069,0.00366,0.00107,0,0,0,0,0
4.13,0.09763,-1.47887,0.00053,0.00199,0.00064,0.00052,0.00124,0.00071,0.00305,0.00111,0,0,0,0,0
4.14,0.09711,-1.47919,0.00062,0.00169,0.00065,0.00050,0.00131,0.00057,0.00412,0.00099,0,0,0,0,0
4.15,0.09682,-1.47986,0.00061,0.00115,0.00065,0.00050,0.00124,0.00058,0.00229,0.00129,0,0,0,0,0
4.16,0.09729,-1.48143,0.00055,0.00115,0.00068,0.00053,0.00147,0.00062,0.00275,0.00123,0,0,0,0,0
4.17,0.09755,-1.48076,0.00053,0.00169,0.00072,0.00055,0.00138,0.00059,0.00412,0.00118,0,0,0,0,0
4.18,0.09775,-1.48041,0.00052,0.00168,0.00074,0.00057,0.00122,0.00061,0.00305,0.00111,0,0,0,0,0
4.19,0.09822,-1.47940,0.00059,0.00179,0.00072,0.00061,0.00129,0.00060,0.00290,0.00099,0,0,0,0,0
4.20,0.09843,-1.47983,0.00062,0.00188,0.00072,0.00060,0.00113,0.00059,0.00412,0.00108,0,0,0,0,0
4.21,0.09812,-1.47995,0.00061,0.00158,0.00073,0.00054,0.00117,0.00062,0.00229,0.00101,0,0,0,0,0
4.22,0.09821,-1.47792,0.00060,0.00149,0.00073,0.00048,0.00129,0.00060,0.00366,0.00098,0,0,0,0,0
4.23,0.09831,-1.48064,0.00054,0.00146,0.00075,0.00051,0.00127,0.00060,0.00427,0.00108,0,0,0,0,0
4.24,0.09868,-1.47981,0.00053,0.00145,0.00077,0.00055,0.00109,0.00058,0.00458,0.00131,0,0,0,0,0
4.25,0.09839,-1.47739,0.00062,0.00113,0.00084,0.00053,0.00093,0.00052,0.00397,0.00141,0,0,0,0,0
