"Time","17 Hipy (cm)","25 toey (cm)"
2.642,11.105379,8.989683
2.643,11.099159,8.975914
2.644,11.092939,8.962144
2.645,11.086720,8.948375
2.646,11.079511,8.935030
2.647,11.071535,8.922012
2.648,11.063560,8.908996
2.649,11.055586,8.895978
2.650,11.047205,8.883243
2.651,11.038509,8.870726
2.652,11.029814,8.858209
2.653,11.021118,8.845692
2.654,11.012322,8.833155
2.655,11.003449,8.820603
2.656,10.994576,8.808052
2.657,10.985703,8.795500
2.658,10.976764,8.782913
2.659,10.967772,8.770300
2.660,10.958782,8.757686
2.661,10.949791,8.745072
2.662,10.940820,8.732468
2.663,10.931863,8.719871
2.664,10.922907,8.707273
2.665,10.913950,8.694676
2.666,10.904809,8.682568
2.667,10.895526,8.670836
2.668,10.886242,8.659105
2.669,10.876959,8.647374
2.670,10.867635,8.636173
2.671,10.858278,8.625381
2.672,10.848923,8.614589
2.673,10.839566,8.603797
2.674,10.830317,8.594172
2.675,10.821150,8.585451
2.676,10.811982,8.576730
2.677,10.802814,8.568008
2.678,10.793925,8.560733
2.679,10.785250,8.554575
2.680,10.776575,8.548417
2.681,10.767900,8.542259
2.682,10.759706,8.538190
2.683,10.751882,8.535736
2.684,10.744057,8.533281
2.685,10.736233,8.530827
2.686,10.729113,8.529226
2.687,10.722536,8.528286
2.688,10.715960,8.527347
2.689,10.709383,8.526406
2.690,10.703583,8.525510
2.691,10.698382,8.524649
2.692,10.693182,8.523787
2.693,10.687982,8.522925
2.694,10.683026,8.522065
2.695,10.678261,8.521206
2.696,10.673495,8.520347
2.697,10.668731,8.519488
2.698,10.664004,8.518643
2.699,10.659309,8.517809
2.700,10.654614,8.516975
2.701,10.649920,8.516141
2.702,10.645421,8.515366
2.703,10.641074,8.514636
2.704,10.636727,8.513906
2.705,10.632380,8.513177
2.706,10.628259,8.512506
2.707,10.624312,8.511880
2.708,10.620366,8.511254
2.709,10.616419,8.510629
2.710,10.612967,8.510091
2.711,10.609896,8.509622
2.712,10.606825,8.509151
2.713,10.603754,8.508682
2.714,10.601114,8.508446
2.715,10.598806,8.508390
2.716,10.596499,8.508334
2.717,10.594193,8.508279
2.718,10.592267,8.508413
2.719,10.590636,8.508695
2.720,10.589006,8.508976
2.721,10.587376,8.509257
2.722,10.585928,8.509582
2.723,10.584620,8.509938
2.724,10.583313,8.510295
2.725,10.582006,8.510652
2.726,10.580937,8.511111
2.727,10.580054,8.511649
2.728,10.579170,8.512188
2.729,10.578287,8.512727
2.730,10.577662,8.513303
2.731,10.577235,8.513907
2.732,10.576808,8.514512
2.733,10.576382,8.515117
2.734,10.576138,8.515725
2.735,10.576038,8.516336
2.736,10.575937,8.516948
2.737,10.575836,8.517559
2.738,10.575900,8.518160
2.739,10.576092,8.518754
2.740,10.576283,8.519348
2.741,10.576475,8.519942
2.742,10.576844,8.520548
2.743,10.577349,8.521163
2.744,10.577854,8.521777
2.745,10.578359,8.522392
2.746,10.578950,8.522880
2.747,10.579607,8.523268
2.748,10.580264,8.523656
2.749,10.580921,8.524044
2.750,10.581580,8.524289
2.751,10.582239,8.524424
2.752,10.582898,8.524557
2.753,10.583557,8.524692
2.754,10.584084,8.524639
2.755,10.584508,8.524444
2.756,10.584931,8.524248
2.757,10.585356,8.524053
2.758,10.585726,8.523742
2.759,10.586053,8.523342
2.760,10.586381,8.522942
2.761,10.586708,8.522542
2.762,10.586970,8.522060
2.763,10.587180,8.521517
2.764,10.587391,8.520973
2.765,10.587602,8.520430
2.766,10.587812,8.519594
2.767,10.588025,8.518535
2.768,10.588237,8.517475
2.769,10.588449,8.516416
2.770,10.588637,8.515253
2.771,10.588807,8.514009
2.772,10.588976,8.512767
2.773,10.589146,8.511523
2.774,10.589175,8.510284
2.775,10.589096,8.509049
2.776,10.589018,8.507814
2.777,10.588940,8.506579
2.778,10.588803,8.505392
2.779,10.588621,8.504242
2.780,10.588440,8.503092
2.781,10.588258,8.501942
2.782,10.588054,8.500784
2.783,10.587832,8.499619
2.784,10.587611,8.498456
2.785,10.587389,8.497292
2.786,10.587065,8.496057
2.787,10.586661,8.494766
2.788,10.586258,8.493477
2.789,10.585855,8.492187
2.790,10.585236,8.490859
2.791,10.584449,8.489502
2.792,10.583662,8.488146
2.793,10.582876,8.486789
2.794,10.581966,8.485356
2.795,10.580963,8.483865
2.796,10.579959,8.482374
2.797,10.578956,8.480883
2.798,10.577814,8.479493
2.799,10.576567,8.478183
2.800,10.575318,8.476872
2.801,10.574071,8.475562
2.802,10.572783,8.474405
2.803,10.571465,8.473368
2.804,10.570146,8.472330
2.805,10.568828,8.471292
2.806,10.567521,8.470449
2.807,10.566223,8.469756
2.808,10.564925,8.469063
2.809,10.563627,8.468369
2.810,10.562388,8.467789
2.811,10.561195,8.467296
2.812,10.560002,8.466803
2.813,10.558809,8.466310
2.814,10.557696,8.465847
2.815,10.556644,8.465410
2.816,10.555593,8.464972
2.817,10.554541,8.464535
2.818,10.553599,8.464192
2.819,10.552743,8.463923
2.820,10.551888,8.463654
2.821,10.551031,8.463384
2.822,10.550226,8.463106
2.823,10.549459,8.462822
2.824,10.548693,8.462537
2.825,10.547926,8.462253
2.826,10.547231,8.461901
2.827,10.546590,8.461497
2.828,10.545949,8.461094
2.829,10.545308,8.460690
2.830,10.544813,8.460271
2.831,10.544431,8.459841
2.832,10.544048,8.459410
2.833,10.543667,8.458980
2.834,10.543440,8.458540
2.835,10.543334,8.458094
2.836,10.543228,8.457648
2.837,10.543122,8.457202
2.838,10.543139,8.456935
2.839,10.543249,8.456805
2.840,10.543360,8.456676
2.841,10.543470,8.456547
2.842,10.543752,8.456481
2.843,10.544165,8.456463
2.844,10.544578,8.456446
2.845,10.544991,8.456428
2.846,10.545420,8.456462
2.847,10.545860,8.456535
2.848,10.546302,8.456609
2.849,10.546742,8.456682
2.850,10.547263,8.456758
2.851,10.547844,8.456834
2.852,10.548425,8.456910
2.853,10.549006,8.456986
2.854,10.549643,8.457023
2.855,10.550322,8.457028
2.856,10.551002,8.457033
2.857,10.551681,8.457039
2.858,10.552438,8.456944
2.859,10.553255,8.456773
2.860,10.554071,8.456602
2.861,10.554889,8.456430
2.862,10.555949,8.456223
2.863,10.557199,8.455986
2.864,10.558448,8.455749
2.865,10.559697,8.455512
2.866,10.561186,8.455317
2.867,10.562859,8.455156
2.868,10.564532,8.454994
2.869,10.566206,8.454833
2.870,10.568050,8.454737
2.871,10.570028,8.454691
2.872,10.572005,8.454646
2.873,10.573982,8.454600
2.874,10.576075,8.454604
2.875,10.578255,8.454647
2.876,10.580436,8.454690
2.877,10.582617,8.454733
2.878,10.585000,8.454825
2.879,10.587541,8.454956
2.880,10.590081,8.455087
2.881,10.592622,8.455217
2.882,10.595191,8.455375
2.883,10.597782,8.455552
2.884,10.600372,8.455730
2.885,10.602963,8.455908
2.886,10.605638,8.456071
2.887,10.608377,8.456223
2.888,10.611117,8.456376
2.889,10.613856,8.456529
2.890,10.616664,8.456527
2.891,10.619524,8.456406
2.892,10.622384,8.456284
2.893,10.625244,8.456162
2.894,10.628033,8.456056
2.895,10.630765,8.455961
2.896,10.633498,8.455867
2.897,10.636230,8.455772
2.898,10.638891,8.455702
2.899,10.641496,8.455648
2.900,10.644101,8.455596
2.901,10.646707,8.455543
2.902,10.649210,8.455626
2.903,10.651634,8.455815
2.904,10.654058,8.456005
2.905,10.656483,8.456194
2.906,10.658742,8.456469
2.907,10.660873,8.456809
2.908,10.663005,8.457149
2.909,10.665136,8.457489
2.910,10.667150,8.457890
2.911,10.669071,8.458337
2.912,10.670994,8.458784
2.913,10.672915,8.459231
2.914,10.674794,8.459671
2.915,10.676640,8.460106
2.916,10.678485,8.460541
2.917,10.680329,8.460976
2.918,10.682188,8.461366
2.919,10.684056,8.461720
2.920,10.685925,8.462075
2.921,10.687794,8.462430
2.922,10.689692,8.462739
2.923,10.691616,8.463013
2.924,10.693539,8.463286
2.925,10.695462,8.463560
2.926,10.697392,8.463814
2.927,10.699329,8.464052
2.928,10.701265,8.464291
2.929,10.703202,8.464529
2.930,10.705335,8.464769
2.931,10.707618,8.465012
2.932,10.709902,8.465254
2.933,10.712186,8.465495
2.934,10.714741,8.465837
2.935,10.717505,8.466256
2.936,10.720271,8.466676
2.937,10.723036,8.467094
2.938,10.725996,8.467843
2.939,10.729107,8.468847
2.940,10.732218,8.469851
2.941,10.735330,8.470854
2.942,10.738825,8.472439
2.943,10.742617,8.474474
2.944,10.746408,8.476508
2.945,10.750200,8.478543
2.946,10.754195,8.481402
2.947,10.758347,8.484900
2.948,10.762497,8.488398
2.949,10.766648,8.491896
2.950,10.770893,8.495847
2.951,10.775210,8.500148
2.952,10.779528,8.504449
2.953,10.783845,8.508751
2.954,10.788154,8.513721
2.955,10.792455,8.519206
2.956,10.796756,8.524693
2.957,10.801057,8.530179
2.958,10.805372,8.535793
2.959,10.809699,8.541508
2.960,10.814027,8.547222
2.961,10.818354,8.552937
2.962,10.822555,8.558652
2.963,10.826657,8.564368
2.964,10.830761,8.570086
2.965,10.834864,8.575802
2.966,10.838843,8.581677
2.967,10.842727,8.587674
2.968,10.846610,8.593672
2.969,10.850493,8.599669
2.970,10.854358,8.605895
2.971,10.858209,8.612298
2.972,10.862059,8.618701
2.973,10.865910,8.625105
2.974,10.869499,8.631731
2.975,10.872888,8.638531
2.976,10.876275,8.645329
2.977,10.879663,8.652129
2.978,10.882689,8.659267
2.979,10.885433,8.666670
2.980,10.888178,8.674071
2.981,10.890922,8.681474
2.982,10.893366,8.689198
2.983,10.895577,8.697174
2.984,10.897788,8.705149
2.985,10.900000,8.713124
2.986,10.901749,8.721004
2.987,10.903141,8.728810
2.988,10.904533,8.736617
2.989,10.905926,8.744423
2.990,10.907044,8.751914
2.991,10.907952,8.759160
2.992,10.908859,8.766407
2.993,10.909767,8.773654
2.994,10.910424,8.780329
2.995,10.910887,8.786562
2.996,10.911349,8.792795
2.997,10.911812,8.799027
2.998,10.912095,8.804323
2.999,10.912238,8.808894
3.000,10.912381,8.813465
3.001,10.912524,8.818036
3.002,10.912406,8.822089
3.003,10.912086,8.825742
3.004,10.911766,8.829394
3.005,10.911447,8.833047
3.006,10.910966,8.834647
3.007,10.910360,8.834661
3.008,10.909756,8.834673
3.009,10.909150,8.834686
3.010,10.908332,8.833121
3.011,10.907350,8.830338
3.012,10.906366,8.827553
3.013,10.905384,8.824769
3.014,10.904209,8.820633
3.015,10.902884,8.815453
3.016,10.901560,8.810272
3.017,10.900235,8.805092
3.018,10.898600,8.799392
3.019,10.896722,8.793290
3.020,10.894845,8.787188
3.021,10.892967,8.781086
3.022,10.890684,8.774742
3.023,10.888086,8.768213
3.024,10.885489,8.761683
3.025,10.882891,8.755154
3.026,10.879871,8.748343
3.027,10.876528,8.741316
3.028,10.873184,8.734288
3.029,10.869841,8.727261
3.030,10.866370,8.719841
3.031,10.862802,8.712118
3.032,10.859233,8.704395
3.033,10.855664,8.696672
3.034,10.851915,8.688550
3.035,10.848029,8.680120
3.036,10.844142,8.671689
3.037,10.840256,8.663259
3.038,10.836340,8.654806
3.039,10.832402,8.646337
3.040,10.828465,8.637867
3.041,10.824527,8.629397
3.042,10.820659,8.620945
3.043,10.816845,8.612505
3.044,10.813031,8.604066
3.045,10.809217,8.595626
3.046,10.805474,8.587273
3.047,10.801787,8.578985
3.048,10.798100,8.570698
3.049,10.794413,8.562410
3.050,10.790776,8.554254
3.051,10.787181,8.546198
3.052,10.783585,8.538143
3.053,10.779988,8.530087
3.054,10.776373,8.522026
3.055,10.772743,8.513960
3.056,10.769114,8.505895
3.057,10.765484,8.497828
3.058,10.761894,8.490995
3.059,10.758334,8.485113
3.060,10.754774,8.479232
3.061,10.751214,8.473350
3.062,10.747762,8.468812
3.063,10.744394,8.465313
3.064,10.741027,8.461815
3.065,10.737659,8.458316
3.066,10.734521,8.456173
3.067,10.731560,8.455077
3.068,10.728599,8.453980
3.069,10.725637,8.452885
3.070,10.722917,8.452189
3.071,10.720382,8.451803
3.072,10.717847,8.451417
3.073,10.715312,8.451031
3.074,10.712799,8.450698
3.075,10.710303,8.450407
3.076,10.707807,8.450115
3.077,10.705311,8.449824
3.078,10.702909,8.449623
3.079,10.700578,8.449491
3.080,10.698247,8.449359
3.081,10.695916,8.449226
3.082,10.693543,8.449129
3.083,10.691138,8.449058
3.084,10.688733,8.448986
3.085,10.686328,8.448915
3.086,10.683839,8.448926
3.087,10.681287,8.449001
3.088,10.678734,8.449077
3.089,10.676182,8.449152
3.090,10.673579,8.449208
3.091,10.670938,8.449249
3.092,10.668298,8.449290
3.093,10.665657,8.449330
3.094,10.663013,8.449340
3.095,10.660368,8.449325
3.096,10.657722,8.449308
3.097,10.655077,8.449293
3.098,10.652473,8.449237
3.099,10.649902,8.449149
3.100,10.647332,8.449060
3.101,10.644761,8.448973
3.102,10.642299,8.448863
3.103,10.639918,8.448737
3.104,10.637539,8.448610
3.105,10.635159,8.448484
3.106,10.632881,8.448389
3.107,10.630681,8.448318
3.108,10.628481,8.448248
3.109,10.626282,8.448176
3.110,10.624232,8.448041
3.111,10.622298,8.447854
3.112,10.620365,8.447668
3.113,10.618432,8.447481
3.114,10.616704,8.447328
3.115,10.615133,8.447198
3.116,10.613564,8.447069
3.117,10.611994,8.446939
3.118,10.610467,8.446776
3.119,10.608974,8.446588
3.120,10.607481,8.446399
3.121,10.605989,8.446209
3.122,10.604549,8.445980
3.123,10.603154,8.445720
3.124,10.601758,8.445459
3.125,10.600362,8.445199
3.126,10.599012,8.444913
3.127,10.597699,8.444607
3.128,10.596386,8.444301
3.129,10.595072,8.443995
3.130,10.593817,8.443735
3.131,10.592606,8.443513
3.132,10.591394,8.443291
3.133,10.590183,8.443069
3.134,10.589022,8.442842
3.135,10.587900,8.442611
3.136,10.586778,8.442381
3.137,10.585655,8.442150
3.138,10.584524,8.441832
3.139,10.583387,8.441444
3.140,10.582250,8.441058
3.141,10.581113,8.440671
3.142,10.580065,8.440250
3.143,10.579086,8.439803
3.144,10.578107,8.439356
3.145,10.577128,8.438909
3.146,10.576144,8.438460
3.147,10.575157,8.438010
3.148,10.574170,8.437560
3.149,10.573183,8.437111
3.150,10.572162,8.436658
3.151,10.571115,8.436202
3.152,10.570066,8.435746
3.153,10.569019,8.435290
3.154,10.567899,8.434833
3.155,10.566723,8.434373
3.156,10.565546,8.433913
3.157,10.564370,8.433454
3.158,10.563022,8.433036
3.159,10.561541,8.432650
3.160,10.560061,8.432263
3.161,10.558579,8.431877
3.162,10.557049,8.431588
3.163,10.555479,8.431373
3.164,10.553909,8.431157
3.165,10.552341,8.430942
3.166,10.550623,8.430721
3.167,10.548792,8.430497
3.168,10.546960,8.430273
3.169,10.545129,8.430049
3.170,10.543172,8.429820
3.171,10.541118,8.429588
3.172,10.539063,8.429357
3.173,10.537009,8.429125
3.174,10.534796,8.428905
3.175,10.532459,8.428692
3.176,10.530123,8.428480
3.177,10.527785,8.428268
3.178,10.525318,8.427980
3.179,10.522749,8.427635
3.180,10.520180,8.427289
3.181,10.517611,8.426943
3.182,10.514943,8.426465
3.183,10.512198,8.425885
3.184,10.509454,8.425305
3.185,10.506709,8.424726
3.186,10.503831,8.424182
3.187,10.500850,8.423665
3.188,10.497869,8.423149
3.189,10.494888,8.422633
3.190,10.491829,8.422200
3.191,10.488710,8.421831
3.192,10.485591,8.421462
3.193,10.482472,8.421093
3.194,10.479463,8.420836
3.195,10.476539,8.420667
3.196,10.473614,8.420497
3.197,10.470689,8.420327
3.198,10.467886,8.420207
3.199,10.465177,8.420124
3.200,10.462467,8.420042
3.201,10.459759,8.419959
3.202,10.457271,8.419909
3.203,10.454953,8.419884
3.204,10.452637,8.419858
3.205,10.450319,8.419833
3.206,10.448180,8.419744
3.207,10.446178,8.419608
3.208,10.444177,8.419472
3.209,10.442174,8.419335
3.210,10.440414,8.419092
3.211,10.438841,8.418766
3.212,10.437267,8.418439
3.213,10.435694,8.418113
3.214,10.434413,8.417661
3.215,10.433359,8.417110
3.216,10.432304,8.416560
3.217,10.431251,8.416010
3.218,10.430542,8.415480
3.219,10.430101,8.414965
3.220,10.429660,8.414451
3.221,10.429219,8.413936
3.222,10.429252,8.413452
3.223,10.429650,8.412992
3.224,10.430049,8.412531
3.225,10.430448,8.412070
3.226,10.431133,8.411653
3.227,10.432040,8.411267
3.228,10.432947,8.410882
3.229,10.433854,8.410496
3.230,10.435269,8.410184
3.231,10.437077,8.409928
3.232,10.438884,8.409673
3.233,10.440691,8.409418
3.234,10.443037,8.409260
3.235,10.445799,8.409177
3.236,10.448562,8.409093
3.237,10.451324,8.409010
3.238,10.454368,8.408919
3.239,10.457630,8.408823
3.240,10.460892,8.408726
3.241,10.464154,8.408629
3.242,10.467683,8.408542
3.243,10.471418,8.408461
3.244,10.475154,8.408380
3.245,10.478889,8.408298
3.246,10.482917,8.408160
3.247,10.487168,8.407978
3.248,10.491421,8.407796
3.249,10.495672,8.407614
3.250,10.500063,8.407386
3.251,10.504560,8.407122
3.252,10.509057,8.406857
3.253,10.513554,8.406594
3.254,10.518188,8.406264
3.255,10.522927,8.405885
3.256,10.527668,8.405505
3.257,10.532408,8.405126
3.258,10.537380,8.404731
3.259,10.542533,8.404325
3.260,10.547685,8.403920
3.261,10.552837,8.403514
3.262,10.558207,8.403136
3.263,10.563745,8.402779
3.264,10.569283,8.402422
3.265,10.574821,8.402064
3.266,10.580291,8.401831
3.267,10.585707,8.401691
3.268,10.591122,8.401552
3.269,10.596538,8.401413
3.270,10.602087,8.401273
3.271,10.607738,8.401133
3.272,10.613391,8.400993
3.273,10.619043,8.400853
3.274,10.624544,8.400698
3.275,10.629929,8.400531
3.276,10.635313,8.400364
3.277,10.640697,8.400196
3.278,10.645807,8.399999
3.279,10.650703,8.399776
3.280,10.655600,8.399554
3.281,10.660496,8.399332
3.282,10.665358,8.399140
3.283,10.670193,8.398973
3.284,10.675028,8.398806
3.285,10.679863,8.398639
3.286,10.684853,8.398693
3.287,10.689960,8.398920
3.288,10.695067,8.399147
3.289,10.700174,8.399373
3.290,10.705440,8.400004
3.291,10.710827,8.400947
3.292,10.716215,8.401890
3.293,10.721602,8.402832
3.294,10.727088,8.405488
3.295,10.732650,8.409470
3.296,10.738212,8.413450
3.297,10.743773,8.417431
3.298,10.749499,8.421722
3.299,10.755351,8.426253
3.300,10.761203,8.430785
3.301,10.767056,8.435316
3.302,10.772942,8.440680
3.303,10.778853,8.446685
3.304,10.784766,8.452691
3.305,10.790679,8.458696
3.306,10.796484,8.465206
3.307,10.802206,8.472105
3.308,10.807928,8.479003
3.309,10.813650,8.485902
3.310,10.819630,8.493192
3.311,10.825809,8.500784
3.312,10.831987,8.508376
3.313,10.838165,8.515968
3.314,10.844406,8.524045
3.315,10.850696,8.532496
3.316,10.856984,8.540948
3.317,10.863274,8.549398
3.318,10.869729,8.558703
3.319,10.876313,8.568667
3.320,10.882897,8.578632
3.321,10.889482,8.588596
3.322,10.896244,8.599358
3.323,10.903146,8.610734
3.324,10.910047,8.622109
3.325,10.916948,8.633486
3.326,10.923899,8.645315
3.327,10.930888,8.657495
3.328,10.937877,8.669676
3.329,10.944866,8.681856
3.330,10.951653,8.694492
3.331,10.958283,8.707481
3.332,10.964914,8.720470
3.333,10.971545,8.733459
3.334,10.978061,8.746449
3.335,10.984488,8.759439
3.336,10.990916,8.772430
3.337,10.997344,8.785420
3.338,11.003809,8.798035
3.339,11.010301,8.810359
3.340,11.016793,8.822683
3.341,11.023286,8.835008
3.342,11.029621,8.846388
3.343,11.035836,8.857038
3.344,11.042051,8.867689
3.345,11.048266,8.878340
3.346,11.054329,8.887199
3.347,11.060274,8.894676
3.348,11.066219,8.902152
3.349,11.072165,8.909628
3.350,11.077981,8.916648
3.351,11.083697,8.923314
3.352,11.089414,8.929980
3.353,11.095130,8.936646
3.354,11.100577,8.942416
3.355,11.105819,8.947492
3.356,11.111059,8.952567
3.357,11.116301,8.957643
3.358,11.121387,8.962230
3.359,11.126353,8.966439
3.360,11.131320,8.970649
3.361,11.136287,8.974858
3.362,11.141125,8.978712
3.363,11.145864,8.982289
3.364,11.150601,8.985867
3.365,11.155340,8.989444
3.366,11.159772,8.992121
3.367,11.163967,8.994100
3.368,11.168163,8.996079
3.369,11.172359,8.998059
3.370,11.176239,8.998418
3.371,11.179875,8.997523
3.372,11.183513,8.996629
3.373,11.187149,8.995734
3.374,11.190240,8.993065
3.375,11.192909,8.989023
3.376,11.195578,8.984982
3.377,11.198247,8.980940
3.378,11.200130,8.975270
3.379,11.201406,8.968343
3.380,11.202682,8.961414
3.381,11.203959,8.954487
3.382,11.204266,8.946314
3.383,11.203823,8.937177
3.384,11.203380,8.928041
3.385,11.202937,8.918903
3.386,11.201645,8.908406
3.387,11.199697,8.896856
3.388,11.197748,8.885307
3.389,11.195800,8.873757
3.390,11.192798,8.862294
3.391,11.188980,8.850899
3.392,11.185163,8.839502
3.393,11.181346,8.828107
3.394,11.176438,8.817258
3.395,11.170687,8.806830
3.396,11.164936,8.796404
3.397,11.159184,8.785976
3.398,11.152275,8.775221
3.399,11.144469,8.764211
3.400,11.136664,8.753201
3.401,11.128859,8.742190
3.402,11.120228,8.731275
3.403,11.110958,8.720432
3.404,11.101687,8.709590
3.405,11.092418,8.698748
3.406,11.082571,8.687988
3.407,11.072278,8.677295
3.408,11.061985,8.666600
3.409,11.051692,8.655906
3.410,11.041023,8.645180
3.411,11.030064,8.634429
3.412,11.019104,8.623677
3.413,11.008144,8.612926
3.414,10.996753,8.602139
3.415,10.985027,8.591326
3.416,10.973302,8.580511
3.417,10.961576,8.569696
3.418,10.949577,8.559331
3.419,10.937368,8.549312
3.420,10.925159,8.539292
3.421,10.912950,8.529273
3.422,10.900628,8.520008
3.423,10.888219,8.511327
3.424,10.875811,8.502645
3.425,10.863402,8.493963
3.426,10.851145,8.486285
3.427,10.839005,8.479383
3.428,10.826864,8.472482
3.429,10.814724,8.465579
3.430,10.802660,8.459915
3.431,10.790653,8.455207
3.432,10.778647,8.450499
3.433,10.766641,8.445790
3.434,10.755015,8.441897
3.435,10.743685,8.438636
3.436,10.732354,8.435374
3.437,10.721024,8.432113
3.438,10.710229,8.430161
3.439,10.699848,8.429220
3.440,10.689468,8.428279
3.441,10.679088,8.427339
3.442,10.669347,8.426403
3.443,10.660101,8.425471
3.444,10.650854,8.424541
3.445,10.641608,8.423609
3.446,10.632861,8.422628
3.447,10.624499,8.421610
3.448,10.616138,8.420591
3.449,10.607777,8.419574
3.450,10.599489,8.418892
3.451,10.591259,8.418470
3.452,10.583029,8.418049
3.453,10.574799,8.417627
3.454,10.566738,8.417234
3.455,10.558810,8.416864
3.456,10.550881,8.416494
3.457,10.542953,8.416124
3.458,10.535334,8.415749
3.459,10.527953,8.415369
3.460,10.520573,8.414989
3.461,10.513191,8.414610
3.462,10.506263,8.414385
3.463,10.499683,8.414279
3.464,10.493105,8.414173
3.465,10.486526,8.414067
3.466,10.480379,8.413992
3.467,10.474567,8.413939
3.468,10.468755,8.413888
3.469,10.462943,8.413836
3.470,10.457458,8.413839
3.471,10.452228,8.413887
3.472,10.446996,8.413935
3.473,10.441765,8.413982
3.474,10.436947,8.414056
3.475,10.432449,8.414150
3.476,10.427952,8.414244
3.477,10.423453,8.414337
3.478,10.419263,8.414451
3.479,10.415308,8.414579
3.480,10.411354,8.414707
3.481,10.407400,8.414836
3.482,10.403673,8.414961
3.483,10.400124,8.415082
3.484,10.396573,8.415204
3.485,10.393023,8.415325
3.486,10.389640,8.415435
3.487,10.386386,8.415535
3.488,10.383132,8.415635
3.489,10.379878,8.415734
3.490,10.376719,8.415780
3.491,10.373635,8.415784
3.492,10.370551,8.415788
3.493,10.367467,8.415792
3.494,10.364593,8.415770
3.495,10.361880,8.415729
3.496,10.359168,8.415687
3.497,10.356456,8.415645
3.498,10.353913,8.415567
3.499,10.351501,8.415462
3.500,10.349090,8.415356
3.501,10.346678,8.415250
3.502,10.344428,8.415171
3.503,10.342304,8.415112
3.504,10.340181,8.415051
3.505,10.338058,8.414992
3.506,10.336022,8.414940
3.507,10.334056,8.414892
3.508,10.332089,8.414845
3.509,10.330123,8.414797
3.510,10.328181,8.414657
3.511,10.326259,8.414445
3.512,10.324336,8.414233
3.513,10.322413,8.414022
3.514,10.320612,8.413476
3.515,10.318904,8.412671
3.516,10.317196,8.411865
3.517,10.315488,8.411060
3.518,10.313879,8.410225
3.519,10.312346,8.409367
3.520,10.310813,8.408507
3.521,10.309280,8.407649
3.522,10.307867,8.406735
3.523,10.306545,8.405779
3.524,10.305224,8.404823
3.525,10.303903,8.403867
3.526,10.302778,8.402916
3.527,10.301805,8.401969
3.528,10.300833,8.401022
3.529,10.299860,8.400075
3.530,10.298985,8.399057
3.531,10.298183,8.397986
3.532,10.297383,8.396914
3.533,10.296583,8.395844
3.534,10.295834,8.394694
3.535,10.295123,8.393486
3.536,10.294413,8.392278
3.537,10.293702,8.391069
3.538,10.293042,8.389820
3.539,10.292421,8.388537
3.540,10.291800,8.387255
3.541,10.291180,8.385972
3.542,10.290558,8.384789
3.543,10.289937,8.383684
3.544,10.289315,8.382579
3.545,10.288693,8.381473
3.546,10.287998,8.380499
3.547,10.287247,8.379627
3.548,10.286495,8.378755
3.549,10.285744,8.377883
3.550,10.284929,8.377109
3.551,10.284066,8.376411
3.552,10.283203,8.375713
3.553,10.282340,8.375016
3.554,10.281460,8.374347
3.555,10.280565,8.373700
3.556,10.279672,8.373054
3.557,10.278777,8.372407
3.558,10.277863,8.371692
3.559,10.276933,8.370923
3.560,10.276004,8.370154
3.561,10.275074,8.369386
3.562,10.274109,8.368698
3.563,10.273116,8.368073
3.564,10.272124,8.367446
3.565,10.271132,8.366820
3.566,10.270012,8.366428
3.567,10.268795,8.366218
3.568,10.267577,8.366006
3.569,10.266360,8.365795
3.570,10.265038,8.365615
3.571,10.263634,8.365460
3.572,10.262230,8.365306
3.573,10.260827,8.365151
3.574,10.259412,8.365095
3.575,10.257989,8.365116
3.576,10.256565,8.365137
3.577,10.255142,8.365158
3.578,10.253760,8.365186
3.579,10.252412,8.365220
3.580,10.251063,8.365254
3.581,10.249715,8.365289
3.582,10.248508,8.365328
3.583,10.247413,8.365371
3.584,10.246317,8.365414
3.585,10.245221,8.365456
3.586,10.244279,8.365544
3.587,10.243455,8.365667
3.588,10.242631,8.365790
3.589,10.241808,8.365913
3.590,10.241178,8.366060
3.591,10.240697,8.366225
3.592,10.240216,8.366391
3.593,10.239737,8.366556
3.594,10.239568,8.366685
3.595,10.239640,8.366785
3.596,10.239713,8.366885
3.597,10.239785,8.366985
3.598,10.240065,8.366967
3.599,10.240504,8.366858
3.600,10.240945,8.366749
3.601,10.241385,8.366640
3.602,10.242011,8.366514
3.603,10.242783,8.366375
3.604,10.243554,8.366236
3.605,10.244326,8.366096
3.606,10.245271,8.365902
3.607,10.246350,8.365664
3.608,10.247430,8.365428
3.609,10.248509,8.365191
3.610,10.249855,8.365005
3.611,10.251406,8.364859
3.612,10.252957,8.364712
3.613,10.254508,8.364566
3.614,10.256290,8.364418
3.615,10.258252,8.364269
3.616,10.260214,8.364120
3.617,10.262176,8.363971
3.618,10.264293,8.363906
3.619,10.266530,8.363907
3.620,10.268767,8.363907
3.621,10.271005,8.363908
3.622,10.273559,8.363933
3.623,10.276358,8.363976
3.624,10.279156,8.364020
3.625,10.281955,8.364064
3.626,10.284995,8.364035
3.627,10.288224,8.363949
3.628,10.291452,8.363863
3.629,10.294681,8.363776
3.630,10.298226,8.363688
3.631,10.302016,8.363600
3.632,10.305807,8.363511
3.633,10.309597,8.363422
3.634,10.313758,8.363388
3.635,10.318205,8.363397
3.636,10.322651,8.363406
3.637,10.327098,8.363415
3.638,10.331850,8.363436
3.639,10.336839,8.363465
