"Time","17 Hipy (cm)","25 toey (cm)"
2.208,10.725948,8.683869
2.209,10.720843,8.677232
2.210,10.715356,8.668655
2.211,10.709868,8.660080
2.212,10.704382,8.651504
2.213,10.698487,8.642825
2.214,10.692304,8.634075
2.215,10.686120,8.625324
2.216,10.679935,8.616573
2.217,10.673370,8.608168
2.218,10.666533,8.600007
2.219,10.659697,8.591846
2.220,10.652859,8.583686
2.221,10.645695,8.576346
2.222,10.638298,8.569592
2.223,10.630901,8.562839
2.224,10.623505,8.556085
2.225,10.615999,8.549319
2.226,10.608415,8.542544
2.227,10.600830,8.535770
2.228,10.593246,8.528996
2.229,10.585505,8.522473
2.230,10.577652,8.516131
2.231,10.569799,8.509789
2.232,10.561946,8.503447
2.233,10.554026,8.497334
2.234,10.546057,8.491386
2.235,10.538089,8.485438
2.236,10.530120,8.479490
2.237,10.522158,8.473595
2.238,10.514200,8.467734
2.239,10.506243,8.461875
2.240,10.498285,8.456015
2.241,10.490326,8.450054
2.242,10.482366,8.444022
2.243,10.474405,8.437990
2.244,10.466445,8.431958
2.245,10.458632,8.425857
2.246,10.450926,8.419704
2.247,10.443218,8.413552
2.248,10.435512,8.407401
2.249,10.427960,8.401571
2.250,10.420520,8.395972
2.251,10.413080,8.390373
2.252,10.405640,8.384774
2.253,10.398721,8.380329
2.254,10.392173,8.376706
2.255,10.385625,8.373082
2.256,10.379076,8.369459
2.257,10.372685,8.366100
2.258,10.366406,8.362929
2.259,10.360126,8.359759
2.260,10.353848,8.356589
2.261,10.347855,8.353419
2.262,10.342066,8.350249
2.263,10.336276,8.347079
2.264,10.330487,8.343909
2.265,10.324946,8.340776
2.266,10.319582,8.337671
2.267,10.314219,8.334565
2.268,10.308854,8.331460
2.269,10.303696,8.328403
2.270,10.298684,8.325382
2.271,10.293674,8.322362
2.272,10.288662,8.319341
2.273,10.283930,8.316305
2.274,10.279396,8.313259
2.275,10.274863,8.310214
2.276,10.270329,8.307168
2.277,10.265891,8.304236
2.278,10.261519,8.301384
2.279,10.257148,8.298532
2.280,10.252776,8.295681
2.281,10.248607,8.292897
2.282,10.244581,8.290162
2.283,10.240556,8.287426
2.284,10.236530,8.284691
2.285,10.232733,8.282063
2.286,10.229098,8.279513
2.287,10.225464,8.276962
2.288,10.221829,8.274412
2.289,10.218421,8.272034
2.290,10.215172,8.269778
2.291,10.211924,8.267523
2.292,10.208675,8.265267
2.293,10.205778,8.263111
2.294,10.203131,8.261026
2.295,10.200483,8.258942
2.296,10.197836,8.256856
2.297,10.195180,8.254977
2.298,10.192517,8.253245
2.299,10.189856,8.251513
2.300,10.187193,8.249782
2.301,10.184735,8.248099
2.302,10.182423,8.246452
2.303,10.180110,8.244804
2.304,10.177797,8.243157
2.305,10.175667,8.241707
2.306,10.173668,8.240397
2.307,10.171668,8.239088
2.308,10.169668,8.237778
2.309,10.167750,8.236621
2.310,10.165890,8.235572
2.311,10.164029,8.234524
2.312,10.162169,8.233475
2.313,10.160241,8.232562
2.314,10.158265,8.231747
2.315,10.156290,8.230930
2.316,10.154314,8.230115
2.317,10.152233,8.229465
2.318,10.150077,8.228931
2.319,10.147921,8.228399
2.320,10.145764,8.227866
2.321,10.143520,8.227560
2.322,10.141215,8.227414
2.323,10.138909,8.227268
2.324,10.136604,8.227123
2.325,10.134088,8.227116
2.326,10.131422,8.227207
2.327,10.128756,8.227299
2.328,10.126090,8.227390
2.329,10.123244,8.227715
2.330,10.120271,8.228207
2.331,10.117297,8.228698
2.332,10.114324,8.229189
2.333,10.111174,8.229771
2.334,10.107899,8.230417
2.335,10.104623,8.231065
2.336,10.101348,8.231711
2.337,10.098001,8.232549
2.338,10.094602,8.233522
2.339,10.091203,8.234496
2.340,10.087804,8.235469
2.341,10.084548,8.236245
2.342,10.081396,8.236880
2.343,10.078243,8.237516
2.344,10.075090,8.238152
2.345,10.072192,8.238674
2.346,10.069475,8.239116
2.347,10.066758,8.239558
2.348,10.064041,8.240000
2.349,10.061620,8.240362
2.350,10.059409,8.240668
2.351,10.057199,8.240974
2.352,10.054988,8.241281
2.353,10.053209,8.241537
2.354,10.051737,8.241757
2.355,10.050265,8.241979
2.356,10.048794,8.242199
2.357,10.047958,8.242248
2.358,10.047576,8.242174
2.359,10.047194,8.242102
2.360,10.046811,8.242028
2.361,10.047107,8.241989
2.362,10.047885,8.241974
2.363,10.048663,8.241960
2.364,10.049441,8.241944
2.365,10.051000,8.241920
2.366,10.053113,8.241889
2.367,10.055225,8.241858
2.368,10.057339,8.241826
2.369,10.060053,8.241786
2.370,10.063194,8.241739
2.371,10.066336,8.241693
2.372,10.069477,8.241647
2.373,10.073362,8.241580
2.374,10.077778,8.241499
2.375,10.082192,8.241418
2.376,10.086608,8.241337
2.377,10.091605,8.241392
2.378,10.097016,8.241544
2.379,10.102428,8.241695
2.380,10.107840,8.241847
2.381,10.113525,8.242105
2.382,10.119406,8.242440
2.383,10.125287,8.242776
2.384,10.131167,8.243111
2.385,10.137382,8.243491
2.386,10.143833,8.243905
2.387,10.150285,8.244319
2.388,10.156736,8.244733
2.389,10.163386,8.245081
2.390,10.170179,8.245382
2.391,10.176971,8.245684
2.392,10.183764,8.245985
2.393,10.190530,8.246704
2.394,10.197276,8.247721
2.395,10.204023,8.248736
2.396,10.210770,8.249753
2.397,10.217587,8.251053
2.398,10.224455,8.252556
2.399,10.231323,8.254058
2.400,10.238191,8.255561
2.401,10.244818,8.257098
2.402,10.251273,8.258660
2.403,10.257730,8.260223
2.404,10.264185,8.261786
2.405,10.270448,8.263515
2.406,10.276572,8.265365
2.407,10.282698,8.267214
2.408,10.288822,8.269063
2.409,10.294566,8.271107
2.410,10.300039,8.273288
2.411,10.305511,8.275469
2.412,10.310985,8.277651
2.413,10.316236,8.279913
2.414,10.321331,8.282233
2.415,10.326426,8.284554
2.416,10.331521,8.286875
2.417,10.336230,8.289245
2.418,10.340665,8.291650
2.419,10.345099,8.294055
2.420,10.349534,8.296461
2.421,10.353845,8.298866
2.422,10.358067,8.301271
2.423,10.362288,8.303677
2.424,10.366510,8.306082
2.425,10.370758,8.308462
2.426,10.375023,8.310824
2.427,10.379289,8.313187
2.428,10.383554,8.315549
2.429,10.387649,8.317872
2.430,10.391621,8.320167
2.431,10.395594,8.322462
2.432,10.399566,8.324758
2.433,10.403632,8.326885
2.434,10.407766,8.328894
2.435,10.411901,8.330901
2.436,10.416035,8.332910
2.437,10.420372,8.334908
2.438,10.424853,8.336901
2.439,10.429336,8.338894
2.440,10.433818,8.340886
2.441,10.438344,8.342786
2.442,10.442903,8.344620
2.443,10.447461,8.346453
2.444,10.452020,8.348287
2.445,10.456934,8.349897
2.446,10.462102,8.351349
2.447,10.467270,8.352800
2.448,10.472438,8.354253
2.449,10.477945,8.355532
2.450,10.483695,8.356687
2.451,10.489444,8.357842
2.452,10.495193,8.358997
2.453,10.501459,8.360182
2.454,10.508094,8.361388
2.455,10.514728,8.362594
2.456,10.521361,8.363800
2.457,10.528399,8.366404
2.458,10.535725,8.370003
2.459,10.543050,8.373602
2.460,10.550376,8.377201
2.461,10.558221,8.383646
2.462,10.566438,8.392118
2.463,10.574654,8.400589
2.464,10.582870,8.409061
2.465,10.591418,8.416816
2.466,10.600202,8.424060
2.467,10.608986,8.431303
2.468,10.617769,8.438547
2.469,10.626811,8.445721
2.470,10.636037,8.452843
2.471,10.645263,8.459966
2.472,10.654489,8.467088
2.473,10.663796,8.474151
2.474,10.673163,8.481170
2.475,10.682531,8.488190
2.476,10.691898,8.495209
2.477,10.701004,8.503846
2.478,10.709925,8.513637
2.479,10.718844,8.523427
2.480,10.727765,8.533216
2.481,10.736260,8.542879
2.482,10.744452,8.552450
2.483,10.752645,8.562022
2.484,10.760838,8.571593
2.485,10.768501,8.579700
2.486,10.775789,8.586762
2.487,10.783076,8.593824
2.488,10.790363,8.600887
2.489,10.796912,8.607732
2.490,10.802934,8.614422
2.491,10.808956,8.621111
2.492,10.814978,8.627800
2.493,10.820291,8.634184
2.494,10.825097,8.640349
2.495,10.829904,8.646515
2.496,10.834710,8.652680
2.497,10.838719,8.658422
2.498,10.842159,8.663862
2.499,10.845600,8.669302
2.500,10.849040,8.674743
2.501,10.851862,8.679899
2.502,10.854244,8.684853
2.503,10.856626,8.689807
2.504,10.859007,8.694760
2.505,10.860516,8.699468
2.506,10.861402,8.703999
2.507,10.862288,8.708529
2.508,10.863174,8.713060
2.509,10.862914,8.715507
2.510,10.861837,8.716469
2.511,10.860760,8.717431
2.512,10.859683,8.718392
2.513,10.857654,8.715882
2.514,10.854945,8.710897
2.515,10.852237,8.705914
2.516,10.849528,8.700929
2.517,10.846052,8.696403
2.518,10.842029,8.692202
2.519,10.838005,8.688001
2.520,10.833982,8.683800
2.521,10.829485,8.679476
2.522,10.824651,8.675064
2.523,10.819818,8.670652
2.524,10.814983,8.666241
2.525,10.809706,8.661617
2.526,10.804111,8.656844
2.527,10.798515,8.652072
2.528,10.792920,8.647299
2.529,10.787131,8.640693
2.530,10.781204,8.632780
2.531,10.775277,8.624867
2.532,10.769350,8.616955
2.533,10.763274,8.609000
2.534,10.757091,8.601014
2.535,10.750908,8.593028
2.536,10.744724,8.585042
2.537,10.738527,8.578385
2.538,10.732321,8.572676
2.539,10.726114,8.566967
2.540,10.719908,8.561257
2.541,10.713736,8.555572
2.542,10.707587,8.549901
2.543,10.701440,8.544231
2.544,10.695292,8.538561
2.545,10.689029,8.533072
2.546,10.682683,8.527714
2.547,10.676338,8.522355
2.548,10.669993,8.516996
2.549,10.663708,8.511994
2.550,10.657464,8.507247
2.551,10.651220,8.502500
2.552,10.644977,8.497752
2.553,10.639119,8.493233
2.554,10.633536,8.488875
2.555,10.627954,8.484519
2.556,10.622371,8.480162
2.557,10.617136,8.475968
2.558,10.612147,8.471891
2.559,10.607160,8.467814
2.560,10.602172,8.463737
2.561,10.597626,8.460157
2.562,10.593395,8.456931
2.563,10.589165,8.453704
2.564,10.584933,8.450478
2.565,10.580907,8.447618
2.566,10.577024,8.445019
2.567,10.573142,8.442421
2.568,10.569260,8.439822
2.569,10.565508,8.437250
2.570,10.561851,8.434697
2.571,10.558193,8.432143
2.572,10.554536,8.429590
2.573,10.550738,8.426860
2.574,10.546840,8.424003
2.575,10.542941,8.421146
2.576,10.539043,8.418289
2.577,10.534918,8.415457
2.578,10.530630,8.412641
2.579,10.526343,8.409824
2.580,10.522056,8.407008
2.581,10.517300,8.404262
2.582,10.512211,8.401564
2.583,10.507121,8.398866
2.584,10.502031,8.396168
2.585,10.496420,8.393448
2.586,10.490437,8.390712
2.587,10.484453,8.387976
2.588,10.478470,8.385240
2.589,10.472179,8.382358
2.590,10.465670,8.379372
2.591,10.459160,8.376386
2.592,10.452650,8.373400
2.593,10.445655,8.370451
2.594,10.438315,8.367529
2.595,10.430976,8.364606
2.596,10.423636,8.361684
2.597,10.415716,8.358830
2.598,10.407383,8.356028
2.599,10.399050,8.353224
2.600,10.390717,8.350421
2.601,10.381865,8.347706
2.602,10.372643,8.345054
2.603,10.363422,8.342402
2.604,10.354201,8.339749
2.605,10.344597,8.337227
2.606,10.334720,8.334798
2.607,10.324841,8.332368
2.608,10.314964,8.329939
2.609,10.304823,8.327589
2.610,10.294494,8.325296
2.611,10.284164,8.323003
2.612,10.273836,8.320710
2.613,10.263474,8.318342
2.614,10.253086,8.315922
2.615,10.242700,8.313500
2.616,10.232313,8.311079
2.617,10.222200,8.308681
2.618,10.212282,8.306299
2.619,10.202364,8.303917
2.620,10.192446,8.301536
2.621,10.182927,8.299379
2.622,10.173694,8.297383
2.623,10.164459,8.295387
2.624,10.155226,8.293392
2.625,10.146433,8.291718
2.626,10.137953,8.290272
2.627,10.129474,8.288827
2.628,10.120995,8.287381
2.629,10.113168,8.286158
2.630,10.105807,8.285091
2.631,10.098446,8.284024
2.632,10.091085,8.282958
2.633,10.084279,8.282104
2.634,10.077868,8.281401
2.635,10.071458,8.280697
2.636,10.065047,8.279994
2.637,10.059260,8.279382
2.638,10.053917,8.278835
2.639,10.048573,8.278289
2.640,10.043231,8.277742
2.641,10.038585,8.277344
2.642,10.034436,8.277050
2.643,10.030287,8.276755
2.644,10.026138,8.276462
