"Time","17 Hipy (cm)","25 toey (cm)"
3.344,10.372072,8.181658
3.345,10.378460,8.181536
3.346,10.384848,8.181414
3.347,10.391598,8.182631
3.348,10.398413,8.184087
3.349,10.405228,8.185544
3.350,10.412043,8.187000
3.351,10.419523,8.188632
3.352,10.427123,8.190295
3.353,10.434723,8.191958
3.354,10.442323,8.193622
3.355,10.450275,8.197437
3.356,10.458292,8.201639
3.357,10.466309,8.205841
3.358,10.474325,8.210042
3.359,10.482533,8.217166
3.360,10.490774,8.224813
3.361,10.499016,8.232460
3.362,10.507257,8.240108
3.363,10.515376,8.249605
3.364,10.523474,8.259434
3.365,10.531571,8.269263
3.366,10.539669,8.279092
3.367,10.547712,8.290446
3.368,10.555745,8.302073
3.369,10.563778,8.313702
3.370,10.571811,8.325329
3.371,10.579599,8.337165
3.372,10.587345,8.349038
3.373,10.595091,8.360911
3.374,10.602837,8.372786
3.375,10.610119,8.385016
3.376,10.617317,8.397312
3.377,10.624516,8.409608
3.378,10.631715,8.421904
3.379,10.638378,8.434393
3.380,10.644945,8.446917
3.381,10.651513,8.459441
3.382,10.658080,8.471965
3.383,10.663894,8.484236
3.384,10.669573,8.496461
3.385,10.675251,8.508686
3.386,10.680930,8.520911
3.387,10.686005,8.532208
3.388,10.690970,8.543338
3.389,10.695936,8.554468
3.390,10.700902,8.565598
3.391,10.705074,8.576717
3.392,10.709105,8.587836
3.393,10.713136,8.598954
3.394,10.717167,8.610073
3.395,10.720184,8.620732
3.396,10.723021,8.631310
3.397,10.725858,8.641887
3.398,10.728694,8.652464
3.399,10.730603,8.660453
3.400,10.732347,8.667978
3.401,10.734089,8.675503
3.402,10.735832,8.683028
3.403,10.736730,8.687591
3.404,10.737475,8.691623
3.405,10.738220,8.695655
3.406,10.738966,8.699686
3.407,10.738915,8.699635
3.408,10.738723,8.698851
3.409,10.738530,8.698068
3.410,10.738338,8.697284
3.411,10.737400,8.692129
3.412,10.736330,8.686191
3.413,10.735260,8.680252
3.414,10.734190,8.674314
3.415,10.732325,8.666382
3.416,10.730318,8.658093
3.417,10.728311,8.649804
3.418,10.726304,8.641515
3.419,10.723454,8.631670
3.420,10.720453,8.621547
3.421,10.717452,8.611423
3.422,10.714451,8.601299
3.423,10.710637,8.591009
3.424,10.706678,8.580689
3.425,10.702719,8.570371
3.426,10.698759,8.560051
3.427,10.694313,8.549421
3.428,10.689780,8.538736
3.429,10.685247,8.528050
3.430,10.680715,8.517365
3.431,10.675725,8.506594
3.432,10.670653,8.495806
3.433,10.665582,8.485019
3.434,10.660510,8.474231
3.435,10.655105,8.463526
3.436,10.649638,8.452835
3.437,10.644173,8.442145
3.438,10.638706,8.431455
3.439,10.633027,8.421654
3.440,10.627310,8.412013
3.441,10.621593,8.402372
3.442,10.615874,8.392732
3.443,10.610165,8.383265
3.444,10.604457,8.373830
3.445,10.598748,8.364395
3.446,10.593040,8.354960
3.447,10.587314,8.345894
3.448,10.581585,8.336893
3.449,10.575855,8.327892
3.450,10.570126,8.318892
3.451,10.564473,8.311190
3.452,10.558835,8.303720
3.453,10.553197,8.296251
3.454,10.547559,8.288782
3.455,10.542025,8.284013
3.456,10.536510,8.279726
3.457,10.530995,8.275440
3.458,10.525480,8.271153
3.459,10.520219,8.268681
3.460,10.515002,8.266532
3.461,10.509787,8.264384
3.462,10.504570,8.262236
3.463,10.499791,8.261515
3.464,10.495090,8.261049
3.465,10.490388,8.260583
3.466,10.485686,8.260118
3.467,10.481431,8.259755
3.468,10.477256,8.259411
3.469,10.473081,8.259067
3.470,10.468905,8.258722
3.471,10.464734,8.258406
3.472,10.460563,8.258094
3.473,10.456391,8.257782
3.474,10.452220,8.257470
3.475,10.448010,8.257132
3.476,10.443794,8.256789
3.477,10.439578,8.256446
3.478,10.435362,8.256104
3.479,10.431194,8.255794
3.480,10.427035,8.255490
3.481,10.422877,8.255187
3.482,10.418718,8.254883
3.483,10.414432,8.254591
3.484,10.410121,8.254302
3.485,10.405811,8.254012
3.486,10.401502,8.253722
3.487,10.397001,8.253652
3.488,10.392466,8.253621
3.489,10.387931,8.253590
3.490,10.383396,8.253559
3.491,10.378677,8.253476
3.492,10.373926,8.253383
3.493,10.369175,8.253290
3.494,10.364423,8.253198
3.495,10.359613,8.252993
3.496,10.354794,8.252767
3.497,10.349974,8.252542
3.498,10.345154,8.252316
3.499,10.340411,8.252053
3.500,10.335682,8.251782
3.501,10.330953,8.251513
3.502,10.326224,8.251242
3.503,10.321764,8.251054
3.504,10.317352,8.250881
3.505,10.312940,8.250709
3.506,10.308528,8.250536
3.507,10.304480,8.250464
3.508,10.300496,8.250411
3.509,10.296514,8.250358
3.510,10.292530,8.250304
3.511,10.288997,8.250263
3.512,10.285544,8.250225
3.513,10.282092,8.250187
3.514,10.278640,8.250149
3.515,10.275756,8.250097
3.516,10.272973,8.250044
3.517,10.270190,8.249990
3.518,10.267407,8.249937
3.519,10.265169,8.249966
3.520,10.263028,8.250009
3.521,10.260887,8.250052
3.522,10.258746,8.250095
3.523,10.256958,8.250096
3.524,10.255232,8.250089
3.525,10.253507,8.250082
3.526,10.251781,8.250074
3.527,10.250419,8.250068
3.528,10.249123,8.250061
3.529,10.247827,8.250053
3.530,10.246531,8.250047
3.531,10.245645,8.249964
3.532,10.244833,8.249866
3.533,10.244021,8.249769
3.534,10.243210,8.249672
3.535,10.242878,8.249534
3.536,10.242631,8.249388
3.537,10.242384,8.249243
3.538,10.242137,8.249097
3.539,10.242272,8.248895
3.540,10.242476,8.248681
3.541,10.242681,8.248468
3.542,10.242885,8.248256
3.543,10.243344,8.247590
3.544,10.243850,8.246843
3.545,10.244355,8.246097
3.546,10.244861,8.245350
3.547,10.245372,8.244418
3.548,10.245883,8.243452
3.549,10.246394,8.242487
3.550,10.246905,8.241522
3.551,10.247501,8.240540
3.552,10.248113,8.239555
3.553,10.248724,8.238570
3.554,10.249336,8.237586
3.555,10.249826,8.236449
3.556,10.250296,8.235286
3.557,10.250765,8.234122
3.558,10.251233,8.232958
3.559,10.251527,8.231771
3.560,10.251788,8.230578
3.561,10.252050,8.229387
3.562,10.252312,8.228195
3.563,10.252534,8.227046
3.564,10.252748,8.225904
3.565,10.252962,8.224762
3.566,10.253177,8.223619
3.567,10.253318,8.222484
3.568,10.253447,8.221350
3.569,10.253575,8.220215
3.570,10.253704,8.219081
3.571,10.253798,8.217883
3.572,10.253887,8.216673
3.573,10.253977,8.215464
3.574,10.254066,8.214254
3.575,10.253984,8.213055
3.576,10.253873,8.211857
3.577,10.253761,8.210660
3.578,10.253650,8.209462
3.579,10.253357,8.208238
3.580,10.253033,8.207008
3.581,10.252707,8.205780
3.582,10.252383,8.204551
3.583,10.251939,8.203264
3.584,10.251473,8.201967
3.585,10.251007,8.200670
3.586,10.250542,8.199374
3.587,10.249982,8.198128
3.588,10.249404,8.196892
3.589,10.248827,8.195655
3.590,10.248250,8.194418
3.591,10.247742,8.193129
3.592,10.247246,8.191830
3.593,10.246750,8.190532
3.594,10.246254,8.189233
3.595,10.245701,8.188387
3.596,10.245137,8.187621
3.597,10.244575,8.186856
3.598,10.244011,8.186091
3.599,10.243534,8.185559
3.600,10.243073,8.185068
3.601,10.242613,8.184578
3.602,10.242151,8.184087
3.603,10.241847,8.183631
3.604,10.241570,8.183180
3.605,10.241293,8.182730
3.606,10.241015,8.182280
3.607,10.240734,8.181996
3.608,10.240452,8.181743
3.609,10.240169,8.181489
3.610,10.239886,8.181235
3.611,10.239828,8.180975
3.612,10.239810,8.180714
3.613,10.239792,8.180452
3.614,10.239774,8.180191
3.615,10.239915,8.179950
3.616,10.240086,8.179713
3.617,10.240255,8.179476
3.618,10.240426,8.179239
3.619,10.240833,8.178940
3.620,10.241284,8.178630
3.621,10.241735,8.178320
3.622,10.242185,8.178009
3.623,10.243055,8.177649
3.624,10.244000,8.177279
3.625,10.244946,8.176908
3.626,10.245892,8.176538
3.627,10.247176,8.176259
3.628,10.248522,8.175995
3.629,10.249867,8.175732
3.630,10.251213,8.175467
3.631,10.252826,8.175244
3.632,10.254487,8.175029
3.633,10.256148,8.174813
3.634,10.257810,8.174597
3.635,10.259611,8.174451
3.636,10.261436,8.174316
3.637,10.263263,8.174182
3.638,10.265089,8.174047
3.639,10.267031,8.173950
3.640,10.268993,8.173859
3.641,10.270956,8.173767
3.642,10.272919,8.173676
3.643,10.275005,8.173642
3.644,10.277113,8.173619
3.645,10.279222,8.173596
3.646,10.281329,8.173573
3.647,10.283549,8.173386
3.648,10.285790,8.173169
3.649,10.288031,8.172952
3.650,10.290272,8.172735
3.651,10.292775,8.172555
3.652,10.295325,8.172382
3.653,10.297875,8.172210
3.654,10.300426,8.172037
3.655,10.303195,8.171981
3.656,10.306004,8.171946
3.657,10.308812,8.171910
3.658,10.311620,8.171876
3.659,10.314706,8.171930
3.660,10.317842,8.172000
3.661,10.320977,8.172071
3.662,10.324112,8.172141
3.663,10.327557,8.172280
3.664,10.331056,8.172433
3.665,10.334556,8.172585
3.666,10.338055,8.172737
3.667,10.341664,8.172989
3.668,10.345294,8.173259
3.669,10.348923,8.173528
3.670,10.352552,8.173798
3.671,10.356421,8.174118
3.672,10.360332,8.174448
3.673,10.364244,8.174778
3.674,10.368155,8.175108
3.675,10.372375,8.175427
3.676,10.376652,8.175745
3.677,10.380928,8.176063
3.678,10.385203,8.176380
3.679,10.390009,8.176752
3.680,10.394910,8.177135
3.681,10.399810,8.177516
3.682,10.404711,8.177897
3.683,10.410079,8.178580
3.684,10.415531,8.179317
3.685,10.420982,8.180053
3.686,10.426435,8.180790
3.687,10.432510,8.182239
3.688,10.438697,8.183815
3.689,10.444884,8.185391
3.690,10.451072,8.186968
3.691,10.457604,8.190518
3.692,10.464199,8.194423
3.693,10.470794,8.198327
3.694,10.477388,8.202231
3.695,10.483844,8.206474
3.696,10.490275,8.210778
3.697,10.496706,8.215082
3.698,10.503138,8.219386
3.699,10.509161,8.224719
3.700,10.515112,8.230236
3.701,10.521063,8.235753
3.702,10.527014,8.241270
3.703,10.532312,8.247815
3.704,10.537495,8.254544
3.705,10.542676,8.261274
3.706,10.547858,8.268003
3.707,10.552454,8.274792
3.708,10.556944,8.281590
3.709,10.561434,8.288387
3.710,10.565924,8.295185
3.711,10.569793,8.301992
3.712,10.573551,8.308803
3.713,10.577309,8.315612
3.714,10.581066,8.322422
3.715,10.583675,8.328178
3.716,10.586078,8.333747
3.717,10.588481,8.339315
3.718,10.590884,8.344884
3.719,10.592142,8.350055
3.720,10.593195,8.355156
3.721,10.594247,8.360256
3.722,10.595300,8.365356
3.723,10.594843,8.370667
3.724,10.594114,8.376013
3.725,10.593387,8.381360
3.726,10.592658,8.386707
3.727,10.590501,8.392087
3.728,10.588087,8.397472
3.729,10.585673,8.402858
3.730,10.583261,8.408243
3.731,10.579257,8.413182
3.732,10.574968,8.418042
3.733,10.570681,8.422902
3.734,10.566392,8.427762
3.735,10.560992,8.432396
3.736,10.555393,8.436988
3.737,10.549794,8.441581
3.738,10.544195,8.446173
3.739,10.538119,8.450152
3.740,10.531959,8.454021
3.741,10.525797,8.457891
3.742,10.519635,8.461761
3.743,10.513236,8.463697
3.744,10.506795,8.465288
3.745,10.500354,8.466879
3.746,10.493913,8.468470
3.747,10.487632,8.469846
3.748,10.481380,8.471185
3.749,10.475127,8.472523
3.750,10.468875,8.473862
3.751,10.462844,8.474458
3.752,10.456853,8.474920
3.753,10.450863,8.475384
3.754,10.444872,8.475846
3.755,10.439257,8.475326
3.756,10.433709,8.474629
3.757,10.428161,8.473932
3.758,10.422613,8.473235
3.759,10.417770,8.472425
3.760,10.413054,8.471595
3.761,10.408338,8.470765
3.762,10.403622,8.469934
3.763,10.399570,8.469187
3.764,10.395637,8.468454
3.765,10.391705,8.467721
3.766,10.387772,8.466989
3.767,10.384588,8.467375
3.768,10.381539,8.467961
3.769,10.378490,8.468548
3.770,10.375442,8.469134
3.771,10.373260,8.470058
3.772,10.371233,8.471043
3.773,10.369207,8.472028
3.774,10.367181,8.473012
3.775,10.366053,8.473813
3.776,10.365087,8.474582
3.777,10.364120,8.475349
3.778,10.363153,8.476118
3.779,10.362775,8.476778
3.780,10.362503,8.477419
3.781,10.362231,8.478060
3.782,10.361959,8.478701
3.783,10.362081,8.479500
3.784,10.362273,8.480329
3.785,10.362466,8.481156
3.786,10.362659,8.481985
3.787,10.363136,8.482615
3.788,10.363665,8.483209
3.789,10.364194,8.483803
3.790,10.364722,8.484397
3.791,10.365408,8.484886
3.792,10.366122,8.485357
3.793,10.366836,8.485827
3.794,10.367550,8.486299
3.795,10.368252,8.486654
3.796,10.368951,8.486990
3.797,10.369650,8.487326
3.798,10.370350,8.487661
3.799,10.370962,8.487837
3.800,10.371560,8.487985
3.801,10.372158,8.488132
3.802,10.372756,8.488280
3.803,10.373472,8.488106
3.804,10.374209,8.487874
3.805,10.374947,8.487641
3.806,10.375684,8.487409
3.807,10.376522,8.487076
3.808,10.377378,8.486724
3.809,10.378235,8.486373
3.810,10.379091,8.486021
3.811,10.380108,8.485591
3.812,10.381154,8.485147
3.813,10.382200,8.484704
3.814,10.383246,8.484261
3.815,10.384244,8.483558
3.816,10.385233,8.482808
3.817,10.386222,8.482059
3.818,10.387211,8.481309
3.819,10.388059,8.480416
3.820,10.388881,8.479497
3.821,10.389703,8.478578
3.822,10.390525,8.477658
3.823,10.391301,8.476692
3.824,10.392070,8.475719
3.825,10.392838,8.474746
3.826,10.393607,8.473772
3.827,10.394341,8.472790
3.828,10.395068,8.471805
3.829,10.395795,8.470820
3.830,10.396523,8.469836
3.831,10.397240,8.468836
3.832,10.397956,8.467834
3.833,10.398671,8.466830
3.834,10.399387,8.465828
3.835,10.400054,8.465014
3.836,10.400712,8.464234
3.837,10.401369,8.463455
3.838,10.402027,8.462675
3.839,10.402660,8.462051
3.840,10.403290,8.461455
3.841,10.403918,8.460858
3.842,10.404548,8.460262
3.843,10.405148,8.459691
3.844,10.405744,8.459125
3.845,10.406339,8.458558
3.846,10.406934,8.457992
3.847,10.407446,8.457438
3.848,10.407942,8.456885
3.849,10.408439,8.456333
3.850,10.408936,8.455781
3.851,10.409353,8.455244
3.852,10.409757,8.454711
3.853,10.410160,8.454177
3.854,10.410563,8.453643
3.855,10.410830,8.453359
3.856,10.411075,8.453119
3.857,10.411318,8.452879
3.858,10.411561,8.452640
3.859,10.411655,8.452524
3.860,10.411722,8.452431
3.861,10.411790,8.452338
3.862,10.411857,8.452245
3.863,10.411911,8.452220
3.864,10.411962,8.452208
3.865,10.412013,8.452194
3.866,10.412065,8.452182
3.867,10.412062,8.452291
3.868,10.412048,8.452424
3.869,10.412036,8.452556
3.870,10.412023,8.452688
3.871,10.411793,8.452945
3.872,10.411525,8.453224
3.873,10.411257,8.453504
3.874,10.410989,8.453783
3.875,10.410521,8.454116
3.876,10.410016,8.454459
3.877,10.409512,8.454803
3.878,10.409007,8.455146
3.879,10.408196,8.455512
3.880,10.407331,8.455882
3.881,10.406466,8.456253
3.882,10.405601,8.456623
3.883,10.404670,8.457047
3.884,10.403727,8.457482
3.885,10.402783,8.457916
3.886,10.401840,8.458351
3.887,10.400812,8.458780
3.888,10.399769,8.459208
3.889,10.398726,8.459637
3.890,10.397681,8.460065
3.891,10.396410,8.460401
3.892,10.395097,8.460719
3.893,10.393784,8.461039
3.894,10.392470,8.461357
3.895,10.391000,8.461569
3.896,10.389500,8.461761
3.897,10.388000,8.461952
3.898,10.386500,8.462144
3.899,10.384888,8.462309
3.900,10.383255,8.462469
3.901,10.381622,8.462629
3.902,10.379990,8.462790
3.903,10.378434,8.462986
3.904,10.376892,8.463189
3.905,10.375350,8.463391
3.906,10.373808,8.463594
3.907,10.372114,8.463647
3.908,10.370394,8.463672
3.909,10.368672,8.463697
3.910,10.366952,8.463723
3.911,10.365214,8.463556
3.912,10.363474,8.463354
3.913,10.361733,8.463153
3.914,10.359993,8.462951
3.915,10.358314,8.462670
3.916,10.356645,8.462377
3.917,10.354975,8.462082
3.918,10.353306,8.461788
3.919,10.351545,8.461152
3.920,10.349770,8.460456
3.921,10.347993,8.459759
3.922,10.346216,8.459062
3.923,10.344568,8.458078
3.924,10.342943,8.457044
3.925,10.341318,8.456010
3.926,10.339693,8.454975
3.927,10.338079,8.453784
3.928,10.336469,8.452565
3.929,10.334857,8.451346
3.930,10.333246,8.450128
3.931,10.331690,8.448658
3.932,10.330143,8.447143
3.933,10.328596,8.445628
3.934,10.327049,8.444113
3.935,10.325624,8.442801
3.936,10.324221,8.441525
3.937,10.322818,8.440248
3.938,10.321415,8.438972
3.939,10.320073,8.437861
3.940,10.318744,8.436781
3.941,10.317413,8.435700
3.942,10.316083,8.434619
3.943,10.314876,8.433625
3.944,10.313690,8.432646
3.945,10.312506,8.431667
3.946,10.311320,8.430688
3.947,10.310188,8.429971
3.948,10.309066,8.429301
3.949,10.307943,8.428632
3.950,10.306821,8.427962
3.951,10.305881,8.427403
3.952,10.304974,8.426865
3.953,10.304066,8.426327
3.954,10.303159,8.425788
3.955,10.302268,8.425293
3.956,10.301381,8.424807
3.957,10.300494,8.424320
3.958,10.299606,8.423834
3.959,10.298837,8.423442
3.960,10.298087,8.423066
3.961,10.297338,8.422691
3.962,10.296589,8.422317
3.963,10.296077,8.422036
3.964,10.295606,8.421774
3.965,10.295135,8.421511
3.966,10.294664,8.421248
3.967,10.294385,8.421028
3.968,10.294140,8.420815
3.969,10.293895,8.420604
3.970,10.293650,8.420391
3.971,10.293429,8.420464
3.972,10.293213,8.420588
3.973,10.292997,8.420712
3.974,10.292781,8.420836
3.975,10.292553,8.421241
3.976,10.292322,8.421696
3.977,10.292091,8.422151
3.978,10.291861,8.422606
3.979,10.291694,8.423262
3.980,10.291537,8.423953
3.981,10.291382,8.424644
3.982,10.291226,8.425336
3.983,10.291100,8.426273
3.984,10.290978,8.427256
3.985,10.290857,8.428238
3.986,10.290736,8.429219
3.987,10.290901,8.429993
3.988,10.291118,8.430729
3.989,10.291334,8.431464
3.990,10.291551,8.432200
3.991,10.291790,8.432763
3.992,10.292032,8.433295
3.993,10.292274,8.433827
3.994,10.292517,8.434360
3.995,10.292918,8.434877
3.996,10.293347,8.435391
3.997,10.293777,8.435906
3.998,10.294207,8.436421
3.999,10.294817,8.436759
4.000,10.295460,8.437064
4.001,10.296103,8.437370
4.002,10.296746,8.437675
4.003,10.297559,8.437899
4.004,10.298401,8.438106
4.005,10.299243,8.438313
4.006,10.300085,8.438521
4.007,10.301012,8.438659
4.008,10.301955,8.438784
4.009,10.302898,8.438909
4.010,10.303842,8.439034
4.011,10.304911,8.438989
4.012,10.306003,8.438914
4.013,10.307096,8.438839
4.014,10.308187,8.438765
4.015,10.309313,8.438622
4.016,10.310445,8.438468
4.017,10.311576,8.438313
4.018,10.312708,8.438160
4.019,10.313877,8.438001
4.020,10.315054,8.437840
4.021,10.316230,8.437680
4.022,10.317407,8.437520
4.023,10.318625,8.437261
4.024,10.319853,8.436984
4.025,10.321080,8.436707
4.026,10.322308,8.436431
4.027,10.323508,8.436029
4.028,10.324704,8.435605
4.029,10.325900,8.435181
4.030,10.327096,8.434756
4.031,10.328029,8.434230
4.032,10.328913,8.433684
4.033,10.329798,8.433140
4.034,10.330682,8.432595
4.035,10.331641,8.432047
4.036,10.332614,8.431499
4.037,10.333587,8.430950
4.038,10.334559,8.430402
4.039,10.335447,8.429918
4.040,10.336320,8.429447
4.041,10.337193,8.428975
4.042,10.338066,8.428503
4.043,10.338845,8.428040
4.044,10.339607,8.427576
4.045,10.340370,8.427114
4.046,10.341132,8.426651
4.047,10.341805,8.426189
4.048,10.342461,8.425729
4.049,10.343116,8.425268
4.050,10.343771,8.424807
4.051,10.344424,8.424294
4.052,10.345076,8.423770
4.053,10.345728,8.423246
4.054,10.346379,8.422723
4.055,10.346950,8.422243
4.056,10.347506,8.421770
4.057,10.348062,8.421297
4.058,10.348617,8.420824
4.059,10.349328,8.420397
4.060,10.350068,8.419978
4.061,10.350807,8.419559
4.062,10.351546,8.419140
4.063,10.352458,8.418919
4.064,10.353399,8.418734
4.065,10.354342,8.418548
4.066,10.355284,8.418363
4.067,10.356393,8.418186
4.068,10.357533,8.418012
4.069,10.358672,8.417838
4.070,10.359811,8.417664
4.071,10.361324,8.417480
4.072,10.362904,8.417296
4.073,10.364484,8.417112
4.074,10.366063,8.416927
4.075,10.367936,8.416842
4.076,10.369863,8.416772
4.077,10.371788,8.416703
4.078,10.373713,8.416634
4.079,10.375928,8.416677
4.080,10.378194,8.416742
4.081,10.380460,8.416806
4.082,10.382726,8.416871
4.083,10.385318,8.416968
4.084,10.387969,8.417071
4.085,10.390619,8.417174
4.086,10.393270,8.417277
4.087,10.396236,8.417372
4.088,10.399261,8.417465
4.089,10.402284,8.417559
4.090,10.405307,8.417652
4.091,10.408921,8.417516
4.092,10.412641,8.417337
4.093,10.416361,8.417159
4.094,10.420080,8.416981
4.095,10.424247,8.416814
4.096,10.428493,8.416648
4.097,10.432740,8.416482
4.098,10.436987,8.416316
4.099,10.441656,8.416148
4.100,10.446402,8.415979
4.101,10.451146,8.415811
4.102,10.455892,8.415642
4.103,10.460892,8.415646
4.104,10.465939,8.415680
4.105,10.470985,8.415714
4.106,10.476032,8.415749
4.107,10.481419,8.415791
4.108,10.486865,8.415833
4.109,10.492312,8.415876
4.110,10.497760,8.415919
4.111,10.503432,8.415935
4.112,10.509145,8.415944
4.113,10.514858,8.415954
4.114,10.520571,8.415963
4.115,10.526374,8.415981
4.116,10.532192,8.416001
4.117,10.538011,8.416020
4.118,10.543829,8.416040
4.119,10.549701,8.416106
4.120,10.555582,8.416180
4.121,10.561463,8.416254
4.122,10.567345,8.416327
4.123,10.573296,8.416567
4.124,10.579259,8.416836
4.125,10.585223,8.417105
4.126,10.591187,8.417374
4.127,10.597636,8.417793
4.128,10.604173,8.418240
4.129,10.610709,8.418687
4.130,10.617246,8.419133
4.131,10.624334,8.419831
4.132,10.631521,8.420575
4.133,10.638708,8.421319
4.134,10.645895,8.422063
4.135,10.653408,8.424035
4.136,10.660979,8.426227
4.137,10.668551,8.428418
4.138,10.676123,8.430610
4.139,10.683918,8.433348
4.140,10.691754,8.436185
4.141,10.699590,8.439021
4.142,10.707425,8.441858
4.143,10.715736,8.447520
4.144,10.724132,8.453690
4.145,10.732528,8.459858
4.146,10.740924,8.466027
4.147,10.749598,8.474419
4.148,10.758322,8.483208
4.149,10.767046,8.491998
4.150,10.775770,8.500787
4.151,10.784632,8.509520
4.152,10.793519,8.518243
4.153,10.802406,8.526966
4.154,10.811294,8.535689
4.155,10.820365,8.544021
4.156,10.829470,8.552281
4.157,10.838575,8.560543
4.158,10.847680,8.568804
4.159,10.857059,8.576919
4.160,10.866488,8.585007
4.161,10.875916,8.593096
4.162,10.885344,8.601184
4.163,10.894960,8.609270
4.164,10.904612,8.617356
4.165,10.914262,8.625442
4.166,10.923913,8.633528
4.167,10.933415,8.640804
4.168,10.942892,8.647936
4.169,10.952368,8.655067
4.170,10.961844,8.662199
4.171,10.970623,8.667865
4.172,10.979276,8.673267
4.173,10.987929,8.678670
4.174,10.996583,8.684072
4.175,11.004339,8.687978
4.176,11.011935,8.691615
4.177,11.019531,8.695252
4.178,11.027127,8.698890
4.179,11.033404,8.700780
4.180,11.039445,8.702355
4.181,11.045485,8.703932
4.182,11.051526,8.705508
4.183,11.056298,8.706637
4.184,11.060843,8.707687
4.185,11.065387,8.708737
4.186,11.069932,8.709787
4.187,11.072618,8.709350
4.188,11.074972,8.708646
4.189,11.077327,8.707942
4.190,11.079680,8.707238
4.191,11.080375,8.705604
4.192,11.080771,8.703802
4.193,11.081168,8.702000
4.194,11.081566,8.700198
4.195,11.080512,8.695537
4.196,11.079198,8.690362
4.197,11.077885,8.685187
4.198,11.076571,8.680014
4.199,11.073739,8.672574
4.200,11.070634,8.664728
4.201,11.067530,8.656882
4.202,11.064425,8.649036
4.203,11.059985,8.641207
4.204,11.055305,8.633381
4.205,11.050626,8.625555
4.206,11.045946,8.617729
4.207,11.040054,8.610147
4.208,11.033945,8.602607
4.209,11.027836,8.595067
4.210,11.021727,8.587528
4.211,11.014596,8.580093
4.212,11.007283,8.572678
4.213,10.999969,8.565263
4.214,10.992657,8.557847
4.215,10.984481,8.550436
4.216,10.976151,8.543026
4.217,10.967820,8.535616
4.218,10.959491,8.528206
4.219,10.950502,8.521598
4.220,10.941396,8.515133
4.221,10.932289,8.508668
4.222,10.923182,8.502203
4.223,10.913754,8.497246
4.224,10.904266,8.492558
4.225,10.894779,8.487871
4.226,10.885292,8.483184
4.227,10.875639,8.479944
4.228,10.865956,8.476964
4.229,10.856274,8.473985
4.230,10.846590,8.471004
4.231,10.837138,8.469630
4.232,10.827726,8.468545
4.233,10.818316,8.467459
4.234,10.808904,8.466372
4.235,10.800011,8.465379
4.236,10.791210,8.464402
4.237,10.782410,8.463426
4.238,10.773610,8.462449
4.239,10.765267,8.461712
4.240,10.757007,8.461018
4.241,10.748746,8.460323
4.242,10.740486,8.459629
4.243,10.732823,8.459355
4.244,10.725268,8.459157
4.245,10.717713,8.458959
4.246,10.710158,8.458761
4.247,10.703011,8.458938
4.248,10.695936,8.459183
4.249,10.688862,8.459427
4.250,10.681787,8.459671
4.251,10.675182,8.459957
4.252,10.668661,8.460251
4.253,10.662141,8.460545
4.254,10.655620,8.460838
4.255,10.649586,8.461172
4.256,10.643639,8.461513
4.257,10.637691,8.461853
4.258,10.631744,8.462193
4.259,10.626412,8.462539
4.260,10.621191,8.462886
4.261,10.615970,8.463232
4.262,10.610748,8.463579
4.263,10.606153,8.463904
4.264,10.601670,8.464226
4.265,10.597187,8.464547
4.266,10.592704,8.464869
4.267,10.588933,8.465163
4.268,10.585290,8.465451
4.269,10.581647,8.465740
4.270,10.578004,8.466028
4.271,10.575077,8.466249
4.272,10.572279,8.466456
4.273,10.569481,8.466664
4.274,10.566683,8.466872
4.275,10.564467,8.467061
4.276,10.562357,8.467247
4.277,10.560246,8.467433
4.278,10.558136,8.467619
4.279,10.556450,8.467697
4.280,10.554840,8.467756
4.281,10.553230,8.467815
4.282,10.551620,8.467875
4.283,10.550377,8.467866
4.284,10.549200,8.467846
4.285,10.548022,8.467825
4.286,10.546845,8.467805
4.287,10.546066,8.467708
4.288,10.545360,8.467596
4.289,10.544653,8.467484
4.290,10.543946,8.467373
4.291,10.543678,8.467109
4.292,10.543489,8.466818
4.293,10.543300,8.466527
4.294,10.543111,8.466235
4.295,10.543343,8.465888
4.296,10.543649,8.465529
4.297,10.543956,8.465172
4.298,10.544262,8.464813
4.299,10.545126,8.464453
4.300,10.546090,8.464091
4.301,10.547054,8.463730
4.302,10.548018,8.463368
4.303,10.549241,8.463040
4.304,10.550510,8.462720
4.305,10.551780,8.462399
4.306,10.553050,8.462077
4.307,10.554530,8.461720
4.308,10.556048,8.461356
4.309,10.557567,8.460993
4.310,10.559085,8.460629
4.311,10.560799,8.460267
4.312,10.562547,8.459904
4.313,10.564295,8.459541
4.314,10.566043,8.459179
4.315,10.567825,8.458779
4.316,10.569613,8.458373
4.317,10.571402,8.457967
4.318,10.573190,8.457561
4.319,10.575115,8.457192
4.320,10.577066,8.456831
4.321,10.579017,8.456469
4.322,10.580967,8.456107
4.323,10.582992,8.455789
4.324,10.585031,8.455479
4.325,10.587069,8.455169
4.326,10.589107,8.454858
4.327,10.591387,8.454517
4.328,10.593711,8.454170
4.329,10.596035,8.453824
4.330,10.598359,8.453477
4.331,10.600925,8.453139
4.332,10.603537,8.452803
4.333,10.606147,8.452466
4.334,10.608758,8.452130
4.335,10.611557,8.451789
4.336,10.614390,8.451447
4.337,10.617224,8.451104
4.338,10.620056,8.450763
4.339,10.623086,8.450518
4.340,10.626150,8.450292
4.341,10.629214,8.450065
