"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.165,0.000000,0,0,0,0,7.028141,0.368585,16.435078,4.894973,-10.104999,17.176445,7.208898,-11.291694,13.182200,0.000000,-9.991981,0.022656,6.232649,6.231604,0,0,0,0,17.911871,3.965721,7.102077,20.096888,14.993532,175.316376,0,24.439575,88.678925,116.789871,8.058304,17.794312,7.911871,13.738025,8.119684,13.405589,8.341487,13.110698,7.951657,14.867820,9.521243,15.178258,9.799012,16.172840,0,-0.01758,-0.01195,-0.01834,0.00426,0.00839,-0.01175,0.00632,0.00224,-1.48901,0.11250,3.27703
3.166,0.000000,0,0,0,0,7.024872,0.366437,16.424829,4.890936,-10.096803,17.166393,7.209925,-11.215553,13.170811,0.000000,-10.002799,0.062782,6.234532,6.231690,0,0,0,0,17.901733,3.968256,7.107198,19.675488,15.014288,177.076309,0,24.052221,88.395126,117.092232,8.057945,17.784931,7.908279,13.707040,8.118740,13.393461,8.338758,13.100860,7.937274,14.855424,9.506341,15.168493,9.788382,16.164568,0,-0.01535,-0.01422,-0.02493,0.00293,0.00885,-0.01247,0.00540,0.00246,-1.48904,0.11517,3.27718
3.167,0.000000,0,0,0,0,7.023606,0.365103,16.416206,4.888834,-10.089869,17.156307,7.209051,-11.146154,13.159609,0.000000,-10.009593,0.100779,6.236316,6.231770,0,0,0,0,17.891619,3.970539,7.109752,19.202744,15.034561,177.568665,0,23.204111,88.142036,117.383072,8.057140,17.775585,7.905916,13.682659,8.119619,13.384553,8.336201,13.091051,7.924228,14.843248,9.492809,15.158760,9.779081,16.156403,0,-0.01590,-0.01347,-0.02231,0.00388,0.00946,-0.01520,0.00626,0.00226,-1.48978,0.11266,3.27731
3.168,0.000000,0,0,0,0,7.026334,0.365392,16.410818,4.890589,-10.085447,17.146152,7.204381,-11.090196,13.148784,0.000000,-10.008361,0.134530,6.237971,6.231836,0,0,0,0,17.881544,3.972321,7.107188,18.627625,15.053873,175.533463,0,21.437252,87.950165,117.650925,8.055444,17.766304,7.906003,13.671446,8.124137,13.382067,8.333981,13.081300,7.913848,14.831511,9.482009,15.149088,9.772433,16.148451,0,-0.01599,-0.01360,-0.02023,0.00383,0.00977,-0.01190,0.00485,0.00311,-1.48917,0.10951,3.27739
3.169,0.000000,0,0,0,0,7.029062,0.365680,16.405432,4.892344,-10.081027,17.136000,7.199713,-11.034236,13.137959,0.000000,-10.007129,0.168281,6.239571,6.231903,0,0,0,0,17.871471,3.974103,7.104625,18.052504,15.073185,173.498276,0,19.670391,87.758286,117.918785,8.053747,17.757023,7.906088,13.660233,8.128654,13.379580,8.331761,13.071548,7.903469,14.819775,9.471210,15.139416,9.765786,16.140497,0,-0.01593,-0.01331,-0.02017,0.00296,0.00839,-0.01360,0.00479,0.00191,-1.49002,0.10812,3.27754
3.170,0.000000,0,0,0,0,7.031791,0.365969,16.400045,4.894098,-10.076606,17.125845,7.195044,-10.978277,13.127134,0.000000,-10.005897,0.202033,6.241098,6.231969,0,0,0,0,17.861397,3.975885,7.102061,17.477385,15.092497,171.463074,0,17.903532,87.566414,118.186638,8.052051,17.747744,7.906175,13.649020,8.133172,13.377093,8.329542,13.061798,7.893089,14.808038,9.460410,15.129744,9.759138,16.132545,0,-0.01587,-0.01376,-0.02216,0.00314,0.00977,-0.01248,0.00650,0.00279,-1.48981,0.11012,3.27785
3.171,0.000000,0,0,0,0,7.032769,0.366644,16.393379,4.894583,-10.073297,17.115765,7.191233,-10.929875,13.116354,0.000000,-10.003215,0.231984,6.242618,6.232130,0,0,0,0,17.851364,3.978521,7.099730,16.855789,15.110888,170.022675,0,16.528954,87.483536,118.442810,8.050834,17.737722,7.906770,13.638614,8.136014,13.372572,8.327551,13.050838,7.884676,14.795503,9.451264,15.120696,9.752604,16.124105,0,-0.01770,-0.01331,-0.02219,0.00275,0.00900,-0.01227,0.00583,0.00270,-1.49072,0.11208,3.27805
3.172,0.000000,0,0,0,0,7.030258,0.368089,16.384165,4.892535,-10.072205,17.105825,7.189132,-10.896542,13.105664,0.000000,-9.997642,0.254358,6.244128,6.232479,0,0,0,0,17.841413,3.982858,7.097867,16.141521,15.127442,169.768280,0,15.936591,87.617996,118.675674,8.050573,17.726229,7.908381,13.629813,8.135513,13.363993,8.326014,13.037471,7.880185,14.781376,9.445415,15.112891,9.746299,16.114695,0,-0.01971,-0.01181,-0.02737,0.00381,0.01007,-0.01321,0.00558,0.00255,-1.48819,0.11356,3.27805
3.173,0.000000,0,0,0,0,7.027748,0.369533,16.374949,4.890488,-10.071112,17.095888,7.187031,-10.863208,13.094975,0.000000,-9.992069,0.276732,6.245515,6.232827,0,0,0,0,17.831461,3.987195,7.096003,15.427255,15.143996,169.513885,0,15.344229,87.752464,118.908546,8.050313,17.714733,7.909991,13.621012,8.135013,13.355413,8.324476,13.024102,7.875693,14.767248,9.439567,15.105086,9.739992,16.105284,0,-0.02161,-0.01196,-0.01382,0.00294,0.00931,-0.01201,0.00537,0.00287,-1.48929,0.11397,3.27797
3.174,0.000000,0,0,0,0,7.025237,0.370978,16.365734,4.888440,-10.070019,17.085949,7.184930,-10.829874,13.084285,0.000000,-9.986496,0.299106,6.246746,6.233176,0,0,0,0,17.821508,3.991532,7.094139,14.712987,15.160550,169.259491,0,14.751866,87.886925,119.141418,8.050053,17.703239,7.911602,13.612211,8.134512,13.346834,8.322939,13.010735,7.871201,14.753121,9.433718,15.097281,9.733685,16.095873,0,-0.01871,-0.01408,-0.04303,0.00232,0.00824,-0.01187,0.00446,0.00223,-1.48990,0.11021,3.27774
3.175,0.000000,0,0,0,0,7.024158,0.371691,16.357027,4.887829,-10.071445,17.075966,7.183505,-10.803192,13.073583,0.000000,-9.982944,0.315422,6.247727,6.233478,0,0,0,0,17.811594,3.994054,7.092936,13.951730,15.175630,157.497238,0,14.430703,87.953789,119.251831,8.050771,17.692469,7.931409,13.553747,8.134566,13.339043,8.322425,13.000669,7.868418,14.742472,9.430109,15.090495,9.729487,16.089108,0,-0.01984,-0.01350,-0.02042,0.00438,0.00839,-0.01297,0.00458,0.00296,-1.49014,0.10831,3.27759
3.176,0.000000,0,0,0,0,7.025932,0.370944,16.349333,4.890081,-10.077891,17.065889,7.183430,-10.789777,13.062856,0.000000,-9.983420,0.319659,6.248391,6.233687,0,0,0,0,17.801754,3.992955,7.093051,13.096776,15.187769,122.788208,0,14.650315,87.885864,119.118057,8.053441,17.683146,7.987499,13.396254,8.135726,13.332822,8.323952,12.997190,7.869043,14.738757,9.430964,15.085737,9.729492,16.087620,0,-0.02103,-0.01289,-0.04257,0.00296,0.00809,-0.01244,0.00598,0.00220,-1.48959,0.11261,3.27759
3.177,0.000000,0,0,0,0,7.027706,0.370197,16.341639,4.892334,-10.084338,17.055815,7.183355,-10.776361,13.052129,0.000000,-9.983897,0.323896,6.248845,6.233896,0,0,0,0,17.791912,3.991857,7.093167,12.241822,15.199908,88.079178,0,14.869927,87.817940,118.984283,8.056111,17.673822,8.043590,13.238759,8.136886,13.326601,8.325478,12.993712,7.869668,14.735044,9.431821,15.080979,9.729497,16.086130,0,-0.01978,-0.01378,-0.00189,0.00388,0.00839,-0.01218,0.00467,0.00305,-1.48785,0.11389,3.27785
3.178,0.000000,0,0,0,0,7.029480,0.369450,16.333944,4.894587,-10.090786,17.045738,7.183280,-10.762944,13.041402,0.000000,-9.984374,0.328133,6.249031,6.234105,0,0,0,0,17.782072,3.990758,7.093283,11.386868,15.212048,53.370152,0,15.089540,87.750015,118.850510,8.058781,17.664499,8.099680,13.081265,8.138044,13.320380,8.327003,12.990233,7.870292,14.731329,9.432676,15.076222,9.729503,16.084642,0,-0.01822,-0.01221,-0.02081,0.00246,0.00748,-0.01236,0.00491,0.00253,-1.48975,0.11361,3.27862
3.179,0.000000,0,0,0,0,7.030925,0.368709,16.325277,4.896239,-10.097594,17.035643,7.182877,-10.755613,13.030636,0.000000,-9.987906,0.327809,6.249090,6.234322,0,0,0,0,17.772167,3.990371,7.092651,10.502748,15.223389,30.265919,0,15.313135,87.705170,118.782227,8.060099,17.653980,8.136852,12.974067,8.138314,13.313321,8.327668,12.985604,7.870692,14.726630,9.433294,15.070539,9.729692,16.079586,0,-0.01971,-0.01382,-0.02582,0.00320,0.00854,-0.01205,0.00479,0.00235,-1.48755,0.11247,3.27871
3.180,0.000000,0,0,0,0,7.031713,0.367979,16.314667,4.896695,-10.105124,17.025507,7.181821,-10.760417,13.019790,0.000000,-9.997533,0.318392,6.248987,6.234555,0,0,0,0,17.762131,3.991400,7.090529,9.560467,15.233138,30.301798,0,15.544677,87.706352,118.844543,8.058720,17.641077,8.136301,12.967158,8.136809,13.304588,8.326615,12.978680,7.870643,14.719968,9.433435,15.063007,9.730247,16.067415,0,-0.01859,-0.01173,0.00220,0.00354,0.00885,-0.01277,0.00534,0.00368,-1.48856,0.11054,3.27757
3.181,0.000000,0,0,0,0,7.032500,0.367250,16.304056,4.897151,-10.112655,17.015371,7.180766,-10.765220,13.008944,0.000000,-10.007159,0.308974,6.248815,6.234788,0,0,0,0,17.752094,3.992430,7.088407,8.618187,15.242887,30.337677,0,15.776218,87.707535,118.906860,8.057341,17.628174,8.135750,12.960249,8.135304,13.295856,8.325562,12.971755,7.870594,14.713306,9.433577,15.055477,9.730803,16.055246,0,-0.01901,-0.01288,0.00418,0.00308,0.00793,-0.01132,0.00665,0.00160,-1.48721,0.10786,3.27696
3.182,0.000000,0,0,0,0,7.033288,0.366520,16.293446,4.897607,-10.120185,17.005236,7.179710,-10.770023,12.998097,0.000000,-10.016786,0.299557,6.248552,6.235021,0,0,0,0,17.742058,3.993460,7.086286,7.675907,15.252637,30.373558,0,16.007759,87.708725,118.969177,8.055962,17.615271,8.135199,12.953341,8.133800,13.287123,8.324509,12.964831,7.870544,14.706644,9.433718,15.047946,9.731358,16.043076,0,-0.01620,-0.01410,-0.09073,0.00375,0.00931,-0.01118,0.00601,0.00348,-1.49017,0.11091,3.27734
3.183,0.000000,0,0,0,0,7.034296,0.365721,16.283653,4.897852,-10.127719,16.995092,7.179251,-10.780308,12.987297,0.000000,-10.024125,0.288653,6.248255,6.235249,0,0,0,0,17.732014,3.995320,7.085185,6.724907,15.261097,30.596159,0,16.147469,87.755203,119.084549,8.055089,17.602882,8.134056,12.946437,8.133513,13.278293,8.323280,12.958527,7.871492,14.700898,9.434814,15.041517,9.733942,16.032736,0,-0.01538,-0.01428,0.00977,0.00372,0.00977,-0.01289,0.00607,0.00267,-1.49011,0.11549,3.27751
3.184,0.000000,0,0,0,0,7.035739,0.364783,16.275496,4.897676,-10.135259,16.984934,7.179983,-10.801521,12.976587,0.000000,-10.026907,0.274785,6.247915,6.235466,0,0,0,0,17.721954,3.998837,7.086120,5.756521,15.266986,31.191084,0,16.104065,87.891998,119.305717,8.055226,17.591518,8.131735,12.939545,8.135656,13.269272,8.321700,12.953458,7.874425,14.696980,9.437816,15.037286,9.740573,16.026041,0,-0.01617,-0.01309,-0.01736,0.00462,0.00870,-0.01303,0.00534,0.00273,-1.48978,0.11464,3.27728
3.185,0.000000,0,0,0,0,7.037184,0.363845,16.267338,4.897500,-10.142798,16.974775,7.180715,-10.822736,12.965878,0.000000,-10.029689,0.260917,6.247522,6.235682,0,0,0,0,17.711893,4.002353,7.087054,4.788134,15.272875,31.786009,0,16.060661,88.028793,119.526886,8.055364,17.580154,8.129413,12.932652,8.137800,13.260250,8.320121,12.948389,7.877359,14.693060,9.440818,15.033053,9.747204,16.019346,0,-0.01642,-0.01349,-0.02127,0.00369,0.00809,-0.01384,0.00534,0.00163,-1.48764,0.11229,3.27710
3.186,0.000000,0,0,0,0,7.038628,0.362907,16.259180,4.897323,-10.150338,16.964615,7.181447,-10.843950,12.955167,0.000000,-10.032470,0.247049,6.247061,6.235899,0,0,0,0,17.701834,4.005870,7.087989,3.819747,15.278764,32.380932,0,16.017258,88.165588,119.748055,8.055500,17.568790,8.127091,12.925760,8.139943,13.251228,8.318541,12.943320,7.880292,14.689141,9.443819,15.028822,9.753834,16.012651,0,-0.01511,-0.01370,-0.01221,0.00279,0.00824,-0.01306,0.00653,0.00218,-1.48798,0.11003,3.27703
3.187,0.000000,0,0,0,0,7.039524,0.362502,16.250414,4.896387,-10.156874,16.954456,7.182241,-10.874932,12.944459,0.000000,-10.030375,0.233084,6.246535,6.236070,0,0,0,0,17.691763,4.007960,7.088388,2.882526,15.282667,33.208076,0,16.330273,88.292427,119.882256,8.055908,17.557337,8.123801,12.919585,8.140234,13.241319,8.316833,12.938571,7.883107,14.685528,9.446761,15.024619,9.758912,16.005873,0,-0.01657,-0.01317,-0.01883,0.00423,0.00931,-0.01178,0.00504,0.00256,-1.48718,0.11064,3.27703
3.188,0.000000,0,0,0,0,7.039327,0.363159,16.240438,4.893934,-10.161404,16.944298,7.183160,-10.925393,12.933754,0.000000,-10.018553,0.218928,6.245927,6.236148,0,0,0,0,17.681675,4.007204,7.087718,2.007451,15.282613,34.498260,0,17.353992,88.399406,119.843033,8.056857,17.545700,8.118580,12.914838,8.136830,13.229638,8.314872,12.934461,7.885686,14.682523,9.449586,15.020474,9.760895,15.998928,0,-0.01843,-0.01289,-0.02557,0.00272,0.00900,-0.01338,0.00436,0.00233,-1.48868,0.11308,3.27718
3.189,0.000000,0,0,0,0,7.039130,0.363817,16.230463,4.891482,-10.165934,16.934139,7.184078,-10.975853,12.923048,0.000000,-10.006731,0.204772,6.245358,6.236226,1,0,0,0,17.671587,4.006448,7.087047,1.132375,15.282558,35.788445,0,18.377712,88.506378,119.803810,8.057806,17.534065,8.113358,12.910091,8.133427,13.217957,8.312910,12.930349,7.888265,14.679519,9.452411,15.016329,9.762877,15.991983,0,-0.02054,-0.01170,-0.02417,0.00394,0.00870,-0.01266,0.00525,0.00410,-1.48932,0.11503,3.27750
3.190,0.000000,0,0,0,0,7.038933,0.364475,16.220488,4.889029,-10.170464,16.923979,7.184997,-11.026314,12.912343,0.000000,-9.994910,0.190616,6.244839,6.236305,0,0,0,0,17.661499,4.005692,7.086377,0.257299,15.282504,37.078629,0,19.401434,88.613358,119.764595,8.058754,17.522430,8.108137,12.905344,8.130023,13.206277,8.310948,12.926239,7.890844,14.676514,9.455235,15.012184,9.764859,15.985040,0,-0.01981,-0.01315,-0.02054,0.00284,0.00931,-0.01320,0.00443,0.00191,-1.48987,0.11563,3.27811
3.191,0.000000,0,0,0,0,7.038808,0.365257,16.210869,4.887276,-10.175315,16.913803,7.185152,-11.089595,12.901521,0.000000,-9.978201,0.180325,6.244466,6.236386,0,0,0,0,17.651379,4.006454,7.085469,-0.557910,15.281446,37.635952,0,20.020163,88.721558,119.736801,8.058658,17.510679,8.106029,12.897346,8.128260,13.196095,8.308843,12.921910,7.893410,14.673306,9.458063,15.007754,9.767118,15.977841,0,-0.01740,-0.01488,-0.02020,0.00368,0.00824,-0.01105,0.00620,0.00299,-1.49063,0.11160,3.27832
3.192,0.000000,0,0,0,0,7.038829,0.366289,16.201963,4.886917,-10.180808,16.903591,7.183784,-11.178440,12.890464,0.000000,-9.951746,0.177739,6.244280,6.236474,0,0,0,0,17.641199,4.010244,7.084086,-1.253744,15.278388,36.731941,0,19.831331,88.832199,119.731796,8.056477,17.498699,8.110126,12.882863,8.129767,13.188903,8.306450,12.917150,7.895949,14.669689,9.460896,15.002759,9.769930,15.970138,0,-0.01929,-0.01344,-0.01962,0.00319,0.00809,-0.01126,0.00449,0.00227,-1.48779,0.10966,3.27778
3.193,0.000000,0,0,0,0,7.038849,0.367321,16.193058,4.886558,-10.186301,16.893381,7.182417,-11.267285,12.879407,0.000000,-9.925291,0.175154,6.244220,6.236562,0,0,0,0,17.631020,4.014033,7.082704,-1.949579,15.275330,35.827930,0,19.642502,88.942848,119.726791,8.054296,17.486719,8.114224,12.868380,8.131275,13.181711,8.304057,12.912388,7.898489,14.666074,9.463728,14.997763,9.772741,15.962434,0,-0.01944,-0.01405,-0.01498,0.00397,0.00977,-0.01337,0.00525,0.00157,-1.48917,0.11434,3.27752
3.194,0.000000,0,0,0,0,7.038870,0.368353,16.184153,4.886199,-10.191795,16.883169,7.181050,-11.356132,12.868350,0.000000,-9.898837,0.172569,6.244319,6.236650,0,0,0,0,17.620840,4.017823,7.081321,-2.645413,15.272271,34.923920,0,19.453672,89.053490,119.721794,8.052114,17.474739,8.118322,12.853897,8.132783,13.174519,8.301664,12.907626,7.901028,14.662457,9.466560,14.992766,9.775553,15.954730,0,-0.01825,-0.01309,-0.01730,0.00359,0.00870,-0.01215,0.00378,0.00293,-1.48923,0.11592,3.27774
3.195,0.000000,0,0,0,0,7.039598,0.369212,16.176157,4.886655,-10.198440,16.872982,7.180184,-11.452496,12.857139,0.000000,-9.872793,0.172462,6.244499,6.236778,0,0,0,0,17.610823,4.020003,7.079522,-3.271846,15.268588,33.843266,0,18.773842,89.356071,119.788376,8.051147,17.463867,8.120888,12.842220,8.134892,13.168517,8.298450,12.900128,7.905243,14.656599,9.470405,14.988553,9.778915,15.948644,0,-0.01923,-0.01367,-0.01941,0.00392,0.00870,-0.01196,0.00580,0.00290,-1.48969,0.11529,3.27792
3.196,0.000000,0,0,0,0,7.041741,0.369728,16.169981,4.888737,-10.207380,16.862841,7.180316,-11.563852,12.845620,0.000000,-9.847571,0.177297,6.244783,6.236988,0,0,0,0,17.601130,4.018975,7.076890,-3.759888,15.263661,32.410381,0,17.114952,90.041367,119.997696,8.052600,17.455202,8.120397,12.836138,8.138196,13.164892,8.293597,12.887174,7.912799,14.646270,9.476267,14.985901,9.783379,15.945784,0,-0.01947,-0.01328,-0.02179,0.00343,0.00778,-0.01239,0.00562,0.00095,-1.48972,0.11313,3.27800
3.197,0.000000,0,0,0,0,7.043883,0.370244,16.163803,4.890818,-10.216321,16.852699,7.180449,-11.675208,12.834101,0.000000,-9.822349,0.182133,6.245181,6.237197,0,0,0,0,17.591434,4.017947,7.074260,-4.247931,15.258735,30.977503,0,15.456062,90.726662,120.207024,8.054052,17.446537,8.119906,12.830055,8.141501,13.161267,8.288744,12.874219,7.920355,14.635941,9.482129,14.983249,9.787842,15.942924,0,-0.01877,-0.01163,-0.02017,0.00327,0.00793,-0.01303,0.00467,0.00194,-1.49289,0.11144,3.27781
3.198,0.000000,0,0,0,0,7.046025,0.370760,16.157627,4.892900,-10.225262,16.842558,7.180581,-11.786565,12.822582,0.000000,-9.797126,0.186968,6.245723,6.237406,0,0,0,0,17.581741,4.016919,7.071629,-4.735974,15.253808,29.544621,0,13.797173,91.411957,120.416344,8.055506,17.437872,8.119415,12.823974,8.144807,13.157642,8.283891,12.861264,7.927912,14.625611,9.487991,14.980597,9.792305,15.940063,0,-0.01907,-0.01196,-0.01599,0.00400,0.00854,-0.01306,0.00601,0.00368,-1.48926,0.11324,3.27712
3.199,0.000000,0,0,0,0,7.046946,0.371267,16.151217,4.894289,-10.236124,16.832386,7.179183,-11.897511,12.810860,0.000000,-9.777713,0.194785,6.246412,6.237663,0,0,0,0,17.572113,4.017317,7.069631,-5.163116,15.248442,36.944553,0,20.057220,89.285156,118.995758,8.056305,17.427877,8.119042,12.817158,8.146822,13.153200,8.309649,12.903368,7.931314,14.659949,9.493036,14.976748,9.796610,15.936646,0,-0.01645,-0.01456,-0.02371,0.00314,0.00763,-0.01221,0.00589,0.00221,-1.48581,0.11647,3.27675
3.200,0.000000,0,0,0,0,7.045430,0.371754,16.144342,4.894296,-10.250816,16.822149,7.174731,-12.007641,12.798731,0.000000,-9.769885,0.208546,6.247286,6.238014,0,0,0,0,17.562618,4.020559,7.068897,-5.468824,15.242202,61.957214,0,42.107723,81.551010,114.325111,8.055800,17.415226,8.118905,12.808881,8.146267,13.147125,8.396448,13.055260,7.926435,14.783354,9.496452,14.970516,9.800599,15.932120,0,-0.01602,-0.01338,-0.01859,0.00365,0.00839,-0.01273,0.00381,0.00211,-1.48761,0.11799,3.27698
3.201,0.000000,0,0,0,0,7.043913,0.372241,16.137468,4.894304,-10.265509,16.811914,7.170280,-12.117771,12.786601,0.000000,-9.762056,0.222307,6.248236,6.238365,0,0,0,0,17.553122,4.023801,7.068162,-5.774531,15.235961,86.969879,0,64.158226,73.816856,109.654465,8.055295,17.402575,8.118768,12.800604,8.145711,13.141051,8.483247,13.207151,7.921555,14.906758,9.499868,14.964283,9.804589,15.927594,0,-0.01743,-0.01294,-0.02417,0.00310,0.00992,-0.01192,0.00467,0.00250,-1.48929,0.11419,3.27718
3.202,0.000000,0,0,0,0,7.042397,0.372728,16.130592,4.894311,-10.280201,16.801680,7.165828,-12.227901,12.774472,0.000000,-9.754229,0.236068,6.249285,6.238716,0,0,0,0,17.543627,4.027043,7.067428,-6.080239,15.229720,111.982544,0,86.208733,66.082710,104.983818,8.054790,17.389923,8.118630,12.792327,8.145156,13.134977,8.570045,13.359042,7.916675,15.030162,9.503284,14.958051,9.808578,15.923068,0,-0.01761,-0.01375,-0.00272,0.00368,0.01038,-0.01270,0.00650,0.00272,-1.49115,0.11277,3.27734
3.203,0.000000,0,0,0,0,7.041000,0.372542,16.123436,4.894403,-10.295047,16.791409,7.163307,-12.324780,12.762093,0.000000,-9.751245,0.249925,6.250331,6.239097,0,0,0,0,17.534054,4.029919,7.066391,-6.353303,15.223343,128.905930,0,100.954407,60.912476,101.808823,8.054855,17.376793,8.117441,12.782941,8.145527,13.130211,8.628038,13.459441,7.914544,15.111988,9.506528,14.952105,9.811933,15.918144,0,-0.01624,-0.01466,-0.02835,0.00198,0.00961,-0.01216,0.00525,0.00209,-1.48828,0.11859,3.27730
3.204,0.000000,0,0,0,0,7.039840,0.371013,16.115715,4.894661,-10.310196,16.781069,7.164635,-12.395237,12.749215,0.000000,-9.757920,0.263972,6.251377,6.239536,0,0,0,0,17.524328,4.032066,7.064751,-6.561279,15.216695,129.699234,0,101.134163,60.854717,101.616180,8.056058,17.362711,8.114155,12.771341,8.147744,13.128053,8.628592,13.457163,7.917893,15.110908,9.509427,14.946731,9.814019,15.912430,0,-0.01819,-0.01260,-0.02133,0.00330,0.00900,-0.01213,0.00519,0.00182,-1.49060,0.11926,3.27692
3.205,0.000000,0,0,0,0,7.038679,0.369484,16.107996,4.894920,-10.325346,16.770727,7.165963,-12.465694,12.736337,0.000000,-9.764596,0.278019,6.252443,6.239975,0,0,0,0,17.514605,4.034213,7.063110,-6.769255,15.210046,130.492523,0,101.313919,60.796959,101.423531,8.057260,17.348629,8.110868,12.759742,8.149962,13.125895,8.629148,13.454884,7.921244,15.109827,9.512327,14.941357,9.816106,15.906714,0,-0.01944,-0.01300,-0.01929,0.00299,0.00946,-0.01202,0.00638,0.00197,-1.49094,0.11659,3.27675
3.206,0.000000,0,0,0,0,7.037519,0.367956,16.100275,4.895178,-10.340495,16.760387,7.167291,-12.536152,12.723459,0.000000,-9.771272,0.292066,6.253535,6.240414,0,0,0,0,17.504879,4.036360,7.061470,-6.977230,15.203397,131.285812,0,101.493675,60.739204,101.230888,8.058462,17.334547,8.107581,12.748142,8.152180,13.123735,8.629702,13.452605,7.924594,15.108747,9.515226,14.935984,9.818193,15.900999,0,-0.02029,-0.01141,-0.02240,0.00340,0.00870,-0.01068,0.00629,0.00346,-1.48920,0.11337,3.27698
3.207,0.000000,0,0,0,0,7.036978,0.368293,16.091976,4.894814,-10.355818,16.750032,7.168360,-12.594909,12.710605,0.000000,-9.782599,0.305946,6.254680,6.240910,0,0,0,0,17.495096,4.038028,7.060013,-7.170611,15.196377,132.117508,0,101.825417,60.679150,101.065865,8.059134,17.320482,8.104418,12.737707,8.153499,13.119242,8.629830,13.450179,7.927647,15.107564,9.517791,14.930326,9.820349,15.894277,0,-0.01743,-0.01414,-0.01859,0.00316,0.00946,-0.01402,0.00598,0.00285,-1.49246,0.11404,3.27724
3.208,0.000000,0,0,0,0,7.037673,0.372350,16.082523,4.893208,-10.371484,16.739651,7.168912,-12.630334,12.697794,0.000000,-9.803203,0.319493,6.255894,6.241518,0,0,0,0,17.485199,4.038740,7.058920,-7.334892,15.188616,133.025742,0,102.460197,60.614521,100.955933,8.058749,17.306454,8.101500,12.729594,8.153026,13.110090,8.629109,13.447457,7.930108,15.106178,9.519688,14.924101,9.822642,15.885544,0,-0.01834,-0.01343,-0.01926,0.00325,0.00854,-0.01277,0.00543,0.00238,-1.48926,0.11616,3.27754
3.209,0.000000,0,0,0,0,7.038368,0.376407,16.073071,4.891602,-10.387150,16.729267,7.169465,-12.665759,12.684984,0.000000,-9.823806,0.333041,6.257111,6.242126,0,0,0,0,17.475302,4.039451,7.057827,-7.499172,15.180855,133.933990,0,103.094986,60.549892,100.846001,8.058365,17.292425,8.098581,12.721482,8.152553,13.100940,8.628389,13.444736,7.932569,15.104793,9.521585,14.917877,9.824935,15.876811,0,-0.01898,-0.01433,-0.02386,0.00378,0.00900,-0.01212,0.00604,0.00168,-1.48969,0.11720,3.27777
3.210,0.000000,0,0,0,0,7.039062,0.380464,16.063620,4.889996,-10.402816,16.718885,7.170018,-12.701184,12.672174,0.000000,-9.844410,0.346589,6.258332,6.242733,0,0,0,0,17.465406,4.040163,7.056735,-7.663452,15.173095,134.842224,0,103.729767,60.485264,100.736069,8.057981,17.278397,8.095663,12.713369,8.152080,13.091788,8.627669,13.442015,7.935030,15.103408,9.523480,14.911653,9.827229,15.868078,0,-0.01968,-0.01166,-0.02429,0.00426,0.00977,-0.01257,0.00449,0.00400,-1.49060,0.11615,3.27784
3.211,0.000000,0,0,0,0,7.039456,0.380883,16.056496,4.889201,-10.417114,16.708466,7.171321,-12.726646,12.659340,0.000000,-9.863537,0.360241,6.259498,6.243284,0,0,0,0,17.455486,4.041277,7.057258,-7.810277,15.165153,135.746368,0,104.270615,60.463856,100.675072,8.057779,17.266726,8.093578,12.706248,8.152730,13.083088,8.627792,13.438772,7.937477,15.101139,9.525600,14.906566,9.829646,15.861564,0,-0.01868,-0.01434,-0.02435,0.00212,0.00870,-0.01205,0.00534,0.00307,-1.48816,0.11167,3.27781
3.212,0.000000,0,0,0,0,7.039247,0.374047,16.054016,4.890023,-10.428688,16.697973,7.174121,-12.732244,12.646461,0.000000,-9.879719,0.374101,6.260594,6.243722,0,0,0,0,17.445522,4.043192,7.061002,-7.922294,15.156848,136.642365,0,104.624153,60.528633,100.711670,8.057941,17.259750,8.093157,12.701103,8.155621,13.075287,8.629597,13.434489,7.939895,15.097111,9.528166,14.903746,9.832313,15.859470,0,-0.01840,-0.01312,-0.02408,0.00398,0.00748,-0.01180,0.00488,0.00267,-1.48920,0.11192,3.27758
