"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0,0,7.516715,1.171517,-6.579452,0.000000,0.000000,0,0,4.729308,4.435864,16.642294,3.800125,7.292050,18.508474,57.848690,9.815278,-9.774985,18.400509,-21.216078,4.902722,7.664441,7.299112,14.191683,148.388489,0,167.574219,160.731201,10.112101,8.307376,19.436398,11.821305,12.169311,11.588357,12.666563,9.827540,13.784860,7.017099,14.807428,6.969429,16.635515,12.699682,8.438415,0,-0.02310,-0.01492,-0.02045,0.01019,0.00842,-0.01376,0.00491,0.00267,-0.72314,0.11926,3.27723
0.001,0,0,7.515701,1.171359,-6.684510,0.000000,0.000000,0,0,4.722557,4.424627,16.632982,3.798195,7.234541,18.515453,61.879086,9.896784,-9.640726,18.390413,-20.995829,4.901008,7.665029,7.298413,14.169672,147.089874,0,167.869843,160.829926,11.397848,8.301643,19.433775,11.828783,12.179325,11.606319,12.674445,9.838992,13.782893,7.020698,14.806732,6.836350,16.634985,13.048420,6.935333,0,-0.01474,-0.02065,-0.02029,-0.00391,0.00830,-0.01364,0.00214,-0.00870,-0.75812,0.11751,3.27776
0.002,0,0,7.514147,1.169786,-6.780519,0.000000,0.000000,0,0,4.715741,4.413652,16.625923,3.796113,7.199425,18.522364,65.245316,9.978097,-9.477313,18.380539,-20.711102,4.899235,7.664736,7.297041,14.147810,146.638809,0,168.016937,160.904205,12.124718,8.306106,19.491367,11.834035,12.183714,11.617286,12.677626,9.847875,13.780117,7.023658,14.804886,6.703345,16.633223,13.237659,6.113918,0,-0.02222,0.02855,-0.02213,0.01463,0.00854,-0.01430,0.00595,0.00984,-0.79050,0.11763,3.27754
0.003,0,0,7.511942,1.166513,-6.865647,0.000000,0.000000,0,0,4.708848,4.402884,16.621569,3.793850,7.191240,18.529188,67.812798,10.059179,-9.278839,18.370934,-20.348829,4.897389,7.663383,7.294862,14.126126,147.207062,0,167.985413,160.949112,12.179458,8.322828,19.621372,11.836609,12.181336,11.619839,12.675152,9.853667,13.776369,7.025851,14.801654,6.570426,16.629978,13.235080,6.112305,0,-0.02032,-0.02280,-0.02090,-0.00052,0.00876,-0.01260,0.00696,0.00130,-0.81451,0.11819,3.27648
0.004,0,0,7.509738,1.163240,-6.950775,0.000000,0.000000,0,0,4.701956,4.392201,16.617214,3.791586,7.183054,18.536015,70.380280,10.140262,-9.080365,18.361326,-19.986557,4.895543,7.662030,7.292682,14.104443,147.775314,0,167.953903,160.994034,12.234198,8.339552,19.751379,11.839184,12.178959,11.622392,12.672678,9.859459,13.772620,7.028044,14.798422,6.437507,16.626732,13.232501,6.110693,0,-0.00986,-0.01306,-0.02060,0.00690,0.00836,-0.01358,0.00171,0.00839,-0.83374,0.11675,3.27605
0.005,0,0,7.507534,1.159967,-7.035903,0.000000,0.000000,0,0,4.695063,4.381584,16.612860,3.789323,7.174869,18.542839,72.947754,10.221344,-8.881892,18.351719,-19.624285,4.893697,7.660677,7.290503,14.082759,148.343567,0,167.922379,161.038940,12.288938,8.356275,19.881384,11.841758,12.176581,11.624945,12.670204,9.865251,13.768871,7.030237,14.795190,6.304588,16.623486,13.229921,6.109080,0,-0.02014,-0.00444,-0.02029,0.00641,0.00891,-0.01347,0.00565,0.00221,-0.85483,0.11516,3.27636
0.006,0,0,7.506617,1.157372,-7.118741,0.000000,0.000000,0,0,4.687963,4.370856,16.608562,3.786949,7.187154,18.549788,74.295174,10.301441,-8.646395,18.342577,-19.229809,4.891875,7.658976,7.288135,14.062470,148.498093,0,167.856461,161.088730,12.339839,8.420188,19.991732,11.842036,12.167041,11.629742,12.663932,9.868436,13.765675,7.029575,14.792363,6.230321,16.620388,13.227788,6.107806,0,-0.02344,-0.01343,-0.02182,0.00729,0.01035,-0.01357,0.00644,0.00328,-0.87570,0.11528,3.27656
0.007,0,0,7.507249,1.155590,-7.198824,0.000000,0.000000,0,0,4.680615,4.360043,16.604332,3.784443,7.224059,18.556885,74.175293,10.380356,-8.366372,18.333994,-18.796602,4.890080,7.656854,7.285541,14.043858,148.155075,0,167.749176,161.144379,12.386124,8.540856,20.078438,11.839553,12.148886,11.637236,12.653090,9.868486,13.763142,7.025478,14.790024,6.226593,16.617470,13.226192,6.106939,0,-0.03159,-0.01953,-0.02243,-0.00732,0.00888,-0.01295,0.00681,0.00801,-0.91058,0.11444,3.27663
0.008,0,0,7.507881,1.153809,-7.278908,0.000000,0.000000,0,0,4.673266,4.349124,16.600103,3.781937,7.260964,18.563982,74.055405,10.459270,-8.086350,18.325413,-18.363396,4.888285,7.654732,7.282947,14.025246,147.812057,0,167.641907,161.200027,12.432407,8.661524,20.165142,11.837070,12.130731,11.644730,12.642248,9.868536,13.760609,7.021382,14.787684,6.222865,16.614552,13.224594,6.106071,0,-0.03244,0.00821,-0.02243,-0.00623,0.00897,-0.01335,0.00589,0.00946,-0.93872,0.11156,3.27667
0.009,0,0,7.508513,1.152028,-7.358992,0.000000,0.000000,0,0,4.665918,4.338125,16.595873,3.779431,7.297870,18.571077,73.935524,10.538185,-7.806327,18.316830,-17.930189,4.886490,7.652610,7.280353,14.006633,147.469040,0,167.534622,161.255692,12.478692,8.782191,20.251848,11.834586,12.112576,11.652224,12.631407,9.868587,13.758076,7.017286,14.785344,6.219136,16.611633,13.222998,6.105204,0,-0.01685,-0.02710,-0.02060,0.00331,0.00781,-0.01170,0.00491,0.00389,-0.96036,0.10969,3.27667
0.010,0,0,7.506559,1.151516,-7.443689,0.000000,0.000000,0,0,4.658563,4.327047,16.592346,3.776506,7.332795,18.578449,72.584496,10.616628,-7.480068,18.308842,-17.532190,4.884716,7.648818,7.277823,13.989405,147.337112,0,167.446304,161.354935,12.561940,8.807051,20.297497,11.829810,12.094585,11.656032,12.624681,9.867284,13.756251,7.008957,14.783260,6.215378,16.607737,13.221833,6.104582,0,-0.01843,-0.01245,-0.02197,0.00403,0.00757,-0.01463,0.00607,0.00336,-0.97763,0.10915,3.27664
0.011,0,0,7.501494,1.152529,-7.533933,0.000000,0.000000,0,0,4.651200,4.315907,16.589664,3.773077,7.365339,18.586153,69.752838,10.694503,-7.098200,18.301571,-17.176535,4.882967,7.643019,7.275370,13.973842,147.459045,0,167.380814,161.506607,12.689642,8.716686,20.293772,11.822276,12.076794,11.655407,12.622905,9.864355,13.755279,6.995538,14.781483,6.211585,16.602665,13.221187,6.104255,0,-0.01797,-0.01274,-0.02182,0.00322,0.01041,-0.01361,0.00742,0.00381,-0.99628,0.10688,3.27656
0.012,0,0,7.496428,1.153543,-7.624177,0.000000,0.000000,0,0,4.643837,4.304522,16.586983,3.769648,7.397883,18.593855,66.921188,10.772378,-6.716333,18.294300,-16.820879,4.881219,7.637219,7.272916,13.958279,147.580978,0,167.315323,161.658295,12.817343,8.626323,20.290045,11.814742,12.059002,11.654782,12.621129,9.861425,13.754307,6.982120,14.779706,6.207791,16.597593,13.220541,6.103928,0,-0.01895,-0.01317,-0.02090,0.00336,0.00876,-0.01303,0.00513,0.00160,-1.01508,0.10301,3.27656
0.013,0,0,7.491364,1.154557,-7.714421,0.000000,0.000000,0,0,4.636474,4.292943,16.584303,3.766219,7.430428,18.601559,64.089539,10.850254,-6.334466,18.287027,-16.465223,4.879470,7.631420,7.270463,13.942716,147.702911,0,167.249832,161.809967,12.945045,8.535958,20.286320,11.807208,12.041210,11.654158,12.619353,9.858496,13.753334,6.968701,14.777928,6.203998,16.592522,13.219895,6.103601,0,-0.01968,-0.01270,-0.02136,0.00386,0.00958,-0.01401,0.00433,0.00328,-1.04465,0.10090,3.27663
0.014,0,0,7.487867,1.155162,-7.812300,0.000000,0.000000,0,0,4.628899,4.280954,16.582361,3.762571,7.450551,18.609232,60.621555,10.928264,-5.893400,18.280491,-16.185045,4.877483,7.624352,7.268109,13.927438,148.307632,0,166.937408,161.876709,12.987287,8.462941,20.271635,11.795328,12.020368,11.645933,12.606675,9.850752,13.752413,6.956914,14.776027,6.200206,16.588402,13.219273,6.103285,0,-0.01819,-0.01326,-0.02136,-0.00119,0.00723,-0.01300,0.00598,0.00145,-1.07062,0.09999,3.27682
0.015,0,0,7.486257,1.155276,-7.919363,0.000000,0.000000,0,0,4.621070,4.268645,16.581310,3.758661,7.455736,18.616873,56.388306,11.006436,-5.381137,18.274839,-15.995642,4.875208,7.615760,7.265875,13.912503,149.492996,0,166.328003,161.841293,12.926753,8.410785,20.243773,11.778221,11.995855,11.628570,12.580888,9.837218,13.751554,6.947090,14.773974,6.196418,16.585426,13.218679,6.102985,0,-0.01935,-0.01144,-0.02304,0.00270,0.00940,-0.01273,0.00671,0.00244,-1.08734,0.09691,3.27712
0.016,0,0,7.484647,1.155390,-8.026424,0.000000,0.000000,0,0,4.613240,4.256042,16.580259,3.754751,7.460922,18.624512,52.155052,11.084609,-4.868876,18.269186,-15.806238,4.872934,7.607168,7.263641,13.897568,150.678360,0,165.718597,161.805878,12.866219,8.358629,20.215910,11.761114,11.971343,11.611205,12.555099,9.823685,13.750694,6.937265,14.771923,6.192629,16.582453,13.218085,6.102685,0,-0.01862,-0.01440,-0.02029,0.00407,0.00894,-0.01282,0.00662,0.00542,-1.10617,0.09269,3.27700
0.017,0,0,7.483037,1.155504,-8.133487,0.000000,0.000000,0,0,4.605411,4.243207,16.579210,3.750841,7.466107,18.632151,47.921803,11.162782,-4.356613,18.263533,-15.616835,4.870659,7.598576,7.261407,13.882633,151.863724,0,165.109192,161.770462,12.805684,8.306473,20.188047,11.744006,11.946831,11.593842,12.529311,9.810151,13.749835,6.927441,14.769871,6.188841,16.579477,13.217492,6.102385,0,-0.00525,-0.00540,-0.02029,-0.00378,0.00787,-0.01349,0.00336,-0.01099,-1.12457,0.09087,3.27639
0.018,0,0,7.481570,1.155475,-8.237897,0.000000,0.000000,0,0,4.597276,4.230263,16.576687,3.746863,7.450037,18.639730,42.392078,11.212753,-3.778314,18.258783,-15.520850,4.868246,7.610604,7.259268,13.867873,152.295624,0,164.656693,161.739578,12.735028,8.276253,20.174358,11.718120,11.919695,11.578664,12.506536,9.799226,13.745515,6.918526,14.765894,6.242373,16.576401,13.216132,6.101688,0,-0.01498,0.00357,-0.02090,0.01308,0.00922,-0.01402,0.00549,0.00504,-1.14005,0.09034,3.27617
0.019,0,0,7.480276,1.155275,-8.339115,0.000000,0.000000,0,0,4.588773,4.217233,16.572392,3.742803,7.408403,18.647240,35.303165,11.228809,-3.120597,18.255119,-15.537217,4.865666,7.647430,7.257241,13.853323,151.821411,0,164.392883,161.714142,12.652200,8.272414,20.177713,11.681675,11.889403,11.566113,12.487385,9.791438,13.737032,6.910705,14.759602,6.364841,16.573196,13.213850,6.100514,0,-0.02484,-0.01587,-0.02060,0.00514,0.00848,-0.01196,0.00412,0.00069,-1.16617,0.08779,3.27640
0.020,0,0,7.478981,1.155075,-8.440334,0.000000,0.000000,0,0,4.580270,4.204222,16.568096,3.738743,7.366769,18.654749,28.214251,11.244866,-2.462879,18.251455,-15.553583,4.863086,7.684257,7.255215,13.838774,151.347183,0,164.129074,161.688705,12.569371,8.268575,20.181068,11.645230,11.859112,11.553564,12.468233,9.783649,13.728550,6.902884,14.753309,6.487310,16.569994,13.211568,6.099340,0,-0.01993,-0.01285,-0.02274,-0.00298,0.01083,-0.01126,0.00662,0.00168,-1.18845,0.08433,3.27638
0.021,0,0,7.477686,1.154875,-8.541553,0.000000,0.000000,0,0,4.571768,4.191224,16.563801,3.734684,7.325136,18.662258,21.125336,11.260922,-1.805162,18.247791,-15.569950,4.860506,7.721083,7.253189,13.824224,150.872971,0,163.865265,161.663254,12.486542,8.264736,20.184423,11.608786,11.828820,11.541015,12.449082,9.775862,13.720067,6.895063,14.747017,6.609778,16.566792,13.209286,6.098167,0,-0.01172,0.01004,-0.02213,-0.00252,0.01031,-0.01360,0.00577,0.01015,-1.20450,0.08312,3.27607
0.022,0,0,7.476800,1.154693,-8.632212,0.000000,0.000000,0,0,4.563043,4.178363,16.560160,3.730619,7.256243,18.669678,14.521027,11.274844,-1.097090,18.245501,-15.647554,4.857913,7.758167,7.251228,13.809130,151.048676,0,163.590652,161.616074,12.380399,8.261460,20.183743,11.567739,11.804645,11.523836,12.432157,9.766944,13.712178,6.887765,14.741264,6.726069,16.564383,13.207724,6.097348,0,-0.01852,-0.00551,-0.02380,0.00427,0.00711,-0.01575,0.00226,0.00099,-1.22006,0.08313,3.27605
0.023,0,0,7.476405,1.154531,-8.710173,0.000000,0.000000,0,0,4.554051,4.165610,16.557304,3.726549,7.154567,18.676992,8.499522,11.286199,-0.328458,18.244862,-15.798806,4.855302,7.795561,7.249347,13.793378,152.006012,0,163.303040,161.542725,12.246218,8.258862,20.178209,11.521154,11.787823,11.501089,12.417908,9.756666,13.705002,6.881097,14.736159,6.834929,16.562927,13.207025,6.096955,0,-0.02106,-0.01385,-0.02182,0.00815,0.00891,-0.01183,0.00446,-0.00130,-1.23154,0.08125,3.27636
0.024,0,0,7.476009,1.154369,-8.788133,0.000000,0.000000,0,0,4.545059,4.153148,16.554451,3.722479,7.052891,18.684309,2.478018,11.297552,0.440174,18.244223,-15.950058,4.852692,7.832955,7.247466,13.777627,152.963348,0,163.015427,161.469391,12.112036,8.256264,20.172674,11.474571,11.771000,11.478343,12.403659,9.746389,13.697825,6.874428,14.731054,6.943790,16.561474,13.206326,6.096562,0,-0.01599,-0.01134,-0.02213,0.00235,0.00916,-0.00943,-0.00244,0.00626,-1.24924,0.07871,3.27656
0.025,0,0,7.475614,1.154208,-8.866093,0.000000,0.000000,0,0,4.536067,4.140915,16.551598,3.718408,6.951216,18.691624,-3.543487,11.308907,1.208806,18.243584,-16.101309,4.850082,7.870350,7.245585,13.761876,153.920685,0,162.727814,161.396042,11.977854,8.253666,20.167141,11.427987,11.754178,11.455597,12.389411,9.736113,13.690650,6.867760,14.725950,7.052651,16.560019,13.205628,6.096169,0,-0.01859,-0.04012,-0.02213,-0.00101,0.02896,-0.01773,0.01218,0.00580,-1.26212,0.07833,3.27663
0.026,0,0,7.476295,1.153886,-8.926237,0.000000,0.000000,0,0,4.526958,4.129118,16.548040,3.714360,6.818024,18.698818,-7.804767,11.318404,1.986723,18.244793,-16.271164,4.847666,7.908643,7.243926,13.745800,155.225494,0,162.754929,150.001617,22.405378,8.251987,20.152628,11.365532,11.727674,11.429600,12.362234,9.727017,13.683543,7.088477,14.755551,7.161558,16.393717,13.204720,6.095795,0,-0.01620,-0.01207,-0.01770,0.00993,0.00775,-0.00873,0.01025,0.00870,-1.28891,0.07897,3.27671
0.027,0,0,7.478269,1.153373,-8.964955,0.000000,0.000000,0,0,4.517710,4.117663,16.543636,3.710338,6.646929,18.705868,-9.949123,11.325669,2.775810,18.248222,-16.463388,4.845485,7.948017,7.242533,13.729333,156.948196,0,163.160522,124.991966,45.534870,8.251417,20.127317,11.283988,11.689528,11.399693,12.319511,9.719342,13.676522,7.582657,14.826894,7.270522,16.029158,13.203558,6.095444,0,-0.01266,-0.00972,-0.02487,-0.00130,0.00900,-0.01424,0.00803,0.00023,-1.30075,0.07762,3.27678
0.028,0,0,7.480244,1.152860,-9.003674,0.000000,0.000000,0,0,4.508461,4.106696,16.539232,3.706317,6.475833,18.712919,-12.093480,11.332934,3.564895,18.251654,-16.655613,4.843304,7.987391,7.241141,13.712866,158.670898,0,163.566116,99.982307,68.664360,8.250846,20.102007,11.202445,11.651381,11.369786,12.276788,9.711668,13.669500,8.076838,14.898235,7.379486,15.664600,13.202397,6.095093,0,-0.02295,-0.01112,-0.01984,0.00586,-0.00241,-0.00966,0.01309,0.00595,-1.31351,0.07521,3.27690
0.029,0,0,7.482219,1.152346,-9.042392,0.000000,0.000000,0,0,4.499213,4.096111,16.534828,3.702295,6.304739,18.719969,-14.237837,11.340199,4.353981,18.255085,-16.847837,4.841123,8.026765,7.239748,13.696400,160.393600,0,163.971725,74.972656,91.793846,8.250276,20.076696,11.120901,11.613234,11.339879,12.234064,9.703994,13.662479,8.571018,14.969577,7.488450,15.300043,13.201236,6.094741,0,-0.01926,-0.01413,-0.01968,0.00526,0.00919,-0.01894,0.00525,-0.00710,-1.32492,0.07476,3.27705
0.030,0,0,7.483163,1.150594,-9.064855,0.000000,0.000000,0,0,4.490005,4.086020,16.531464,3.698342,6.031246,18.726576,-13.348424,11.287905,5.099049,18.260260,-17.040180,4.839162,8.092510,7.238727,13.679382,161.925888,0,165.898743,61.022724,100.021225,8.250463,20.060537,11.039113,11.566614,11.304596,12.191759,9.716361,13.656617,8.841605,14.995222,7.597432,15.097429,12.805649,7.208019,0,-0.01093,-0.01311,-0.02319,0.00099,0.00809,-0.01111,0.00589,0.00580,-1.33649,0.07533,3.27713
0.031,0,0,7.482867,1.147352,-9.067768,0.000000,0.000000,0,0,4.480846,4.076315,16.529350,3.694471,5.634607,18.732651,-8.810469,11.163980,5.791178,18.267530,-17.232664,4.837468,8.189971,7.238149,13.661705,163.229156,0,169.655487,60.373695,90.326675,8.251561,20.055384,10.957031,11.509805,11.262845,12.149957,9.752831,13.652150,8.843287,14.965910,7.706437,15.089578,11.935710,9.660595,0,-0.00958,-0.01245,-0.02060,-0.00453,0.00259,-0.01706,0.00452,0.00435,-1.34750,0.07400,3.27713
0.032,0,0,7.482572,1.144110,-9.070681,0.000000,0.000000,0,0,4.471687,4.067032,16.527237,3.690600,5.237968,18.738728,-4.272514,11.040055,6.483307,18.274803,-17.425146,4.835774,8.287432,7.237572,13.644027,164.532425,0,173.412231,59.724670,80.632126,8.252659,20.050230,10.874949,11.452995,11.221095,12.108154,9.789302,13.647683,8.844969,14.936598,7.815442,15.081726,11.065770,12.113172,0,-0.02402,-0.01347,-0.02029,0.00992,0.01968,-0.00919,0.00702,-0.00397,-1.36615,0.07170,3.27717
0.033,0,0,7.482276,1.140868,-9.073594,0.000000,0.000000,0,0,4.462528,4.058080,16.525124,3.686729,4.841329,18.744802,0.265441,10.916130,7.175436,18.282074,-17.617630,4.834080,8.384892,7.236995,13.626348,165.835693,0,177.168976,59.075642,70.937576,8.253757,20.045076,10.792866,11.396187,11.179345,12.066352,9.825773,13.643216,8.846650,14.907286,7.924447,15.073874,10.195831,14.565747,0,-0.01816,-0.01370,-0.02045,0.00368,0.00751,-0.01515,0.00381,-0.00420,-1.37848,0.07121,3.27724
0.034,0,0,7.480868,1.139506,-9.064953,0.000000,0.000000,0,0,4.453428,4.049468,16.523657,3.683060,4.326350,18.750319,7.317771,10.848345,7.785108,18.290405,-17.795328,4.832310,8.437895,7.236665,13.608451,166.554977,0,178.280701,58.498711,65.486549,8.254364,20.035360,10.710886,11.349257,11.123242,12.029658,9.845656,13.644193,8.845943,14.893410,8.033997,15.068096,9.716875,15.907552,0,-0.01529,-0.01576,-0.01923,0.00523,-0.01437,-0.02170,0.00375,-0.02579,-1.38849,0.07202,3.27718
0.035,0,0,7.478122,1.140403,-9.042415,0.000000,0.000000,0,0,4.444398,4.041122,16.522968,3.679635,3.669050,18.755165,17.393997,10.848077,8.295611,18.300009,-17.955248,4.830447,8.437430,7.236631,13.590288,166.571899,0,176.211426,58.008488,65.138969,8.254377,20.020155,10.629029,11.314210,11.049880,11.999110,9.845591,13.651717,8.842363,14.898097,8.144200,15.064812,9.708134,15.913492,0,-0.02051,-0.01318,-0.02487,0.00122,-0.01703,-0.01628,0.01617,0.01877,-1.39819,0.07179,3.27695
0.036,0,0,7.475377,1.141301,-9.019876,0.000000,0.000000,0,0,4.435369,4.033101,16.522282,3.676209,3.011750,18.760010,27.470222,10.847809,8.806115,18.309612,-18.115168,4.828585,8.436967,7.236597,13.572125,166.588837,0,174.142151,57.518265,64.791382,8.254392,20.004950,10.547173,11.279162,10.976518,11.968562,9.845525,13.659243,8.838784,14.902784,8.254403,15.061526,9.699391,15.919434,0,-0.01846,-0.01306,-0.02243,0.00548,0.01395,-0.01187,0.00470,0.00610,-1.40762,0.06887,3.27711
0.037,0,0,7.472631,1.142198,-8.997338,0.000000,0.000000,0,0,4.426339,4.025333,16.521593,3.672783,2.354449,18.764854,37.546448,10.847541,9.316619,18.319216,-18.275087,4.826723,8.436502,7.236563,13.553963,166.605759,0,172.072861,57.028042,64.443794,8.254406,19.989746,10.465316,11.244115,10.903155,11.938014,9.845459,13.666767,8.835204,14.907472,8.364607,15.058242,9.690649,15.925374,0,-0.01675,-0.02003,-0.01907,0.00116,0.00821,-0.01323,0.00629,0.00191,-1.41461,0.06835,3.27772
0.038,0,0,7.472027,1.142622,-8.963033,0.000000,0.000000,0,0,4.417325,4.017895,16.521324,3.669468,1.587509,18.769012,47.724281,10.904983,9.733169,18.329473,-18.413269,4.824792,8.398818,7.236710,13.535591,166.656509,0,168.634323,56.849148,64.477913,8.255098,19.975096,10.384168,11.200850,10.791499,11.896508,9.845288,13.667232,8.829503,14.903357,8.474906,15.056020,9.680260,15.928786,0,-0.01840,-0.01096,-0.02090,0.00410,0.00861,-0.01285,0.00458,0.00099,-1.42633,0.07560,3.27794
0.039,0,0,7.474000,1.142476,-8.914575,0.000000,0.000000,0,0,4.408331,4.010714,16.521563,3.666287,0.688711,18.772343,58.024323,11.031830,10.036725,18.340519,-18.525305,4.822779,8.316372,7.237074,13.516970,166.747910,0,163.549072,57.044678,64.971085,8.256607,19.961115,10.303871,11.147702,10.633791,11.841823,9.844992,13.659204,8.821248,14.888656,8.585321,15.055076,9.667891,15.929158,0,-0.01682,-0.01314,-0.02090,0.00250,0.00882,-0.01225,0.00662,0.00198,-1.43704,0.08264,3.27771
0.040,0,0,7.475973,1.142330,-8.866116,0.000000,0.000000,0,0,4.399337,4.003883,16.521799,3.663106,-0.210088,18.775673,68.324364,11.158676,10.340282,18.351564,-18.637342,4.820766,8.233926,7.237439,13.498348,166.839325,0,158.463806,57.240204,65.464256,8.258116,19.947134,10.223576,11.094554,10.476083,11.787138,9.844695,13.651177,8.812994,14.873955,8.695736,15.054132,9.655520,15.929529,0,-0.02710,-0.01347,-0.02258,0.00784,0.00931,-0.01237,0.00494,0.00153,-1.44360,0.07952,3.27744
0.041,0,0,7.477946,1.142184,-8.817657,0.000000,0.000000,0,0,4.390344,3.997327,16.522036,3.659925,-1.108886,18.779003,78.624397,11.285523,10.643839,18.362608,-18.749378,4.818753,8.151479,7.237803,13.479726,166.930725,0,153.378540,57.435730,65.957428,8.259624,19.933153,10.143279,11.041406,10.318375,11.732452,9.844398,13.643151,8.804740,14.859254,8.806150,15.053188,9.643151,15.929901,0,-0.01489,-0.01425,-0.02274,0.00214,0.01334,-0.01062,0.00983,0.00214,-1.44901,0.07860,3.27714
0.042,0,0,7.478879,1.143430,-8.755428,0.000000,0.000000,0,0,4.381411,3.991163,16.523514,3.657235,-2.025729,18.778397,86.573288,11.411949,10.857713,18.373951,-18.822138,4.816995,8.061873,7.238364,13.460832,167.323090,0,150.179825,63.944195,77.283401,8.261033,19.919405,10.063973,10.996829,10.191456,11.683445,9.840554,13.534292,8.787111,14.784824,8.916842,15.135547,9.632137,15.931564,0,-0.02750,-0.01268,-0.01923,0.00473,0.00266,-0.01534,0.00900,0.00847,-1.45529,0.08868,3.27691
0.043,0,0,7.478562,1.146348,-8.676639,0.000000,0.000000,0,0,4.372551,3.985308,16.526485,3.655136,-2.964274,18.773056,91.694572,11.537868,10.963729,18.385653,-18.847658,4.815541,7.963656,7.239161,13.441609,168.077408,0,149.249924,78.044876,101.637360,8.262324,19.905933,9.985858,10.962561,10.101567,11.641265,9.832444,13.304169,8.758208,14.638564,9.027864,15.318089,9.622752,15.934780,0,-0.01859,-0.02254,-0.02213,-0.00597,0.00937,0.00673,0.00208,0.00977,-1.46036,0.09627,3.27675
0.044,0,0,7.478244,1.149266,-8.597848,0.000000,0.000000,0,0,4.363692,3.979964,16.529457,3.653036,-3.902818,18.767715,96.815857,11.663787,11.069746,18.397354,-18.873178,4.814088,7.865440,7.239957,13.422387,168.831726,0,148.320038,92.145554,125.991325,8.263615,19.892464,9.907743,10.928291,10.011678,11.599086,9.824334,13.074045,8.729305,14.492304,9.138886,15.500629,9.613368,15.937997,0,-0.01480,-0.02902,-0.01953,0.00394,-0.06818,-0.01733,0.01440,-0.01503,-1.46616,0.09248,3.27678
0.045,0,0,7.477927,1.152185,-8.519058,0.000000,0.000000,0,0,4.354833,3.975024,16.532427,3.650937,-4.841363,18.762377,101.937149,11.789706,11.175762,18.409056,-18.898699,4.812635,7.767223,7.240754,13.403165,169.586044,0,147.390152,106.246231,150.345291,8.264906,19.878994,9.829628,10.894023,9.921789,11.556906,9.816223,12.843922,8.700402,14.346043,9.249909,15.683170,9.603984,15.941213,0,-0.02020,-0.01428,-0.01923,0.00679,0.00757,-0.01106,0.00500,0.00572,-1.47278,0.09165,3.27701
0.046,0,0,7.478963,1.154568,-8.422555,0.000000,0.000000,0,0,4.346153,3.970711,16.535845,3.649049,-5.691406,18.755329,103.482010,11.915474,11.219052,18.420813,-18.881811,4.811520,7.668793,7.241834,13.383713,154.214844,0,146.919495,114.084717,161.926010,8.266764,19.867252,9.752259,11.211065,9.857460,11.530846,9.801151,12.708960,8.678868,14.264823,9.361340,15.783178,9.593649,15.943992,0,-0.01840,-0.01253,-0.02182,0.00342,0.01895,-0.01057,0.00739,0.00847,-1.47711,0.10164,3.27713
0.047,0,0,7.481627,1.156309,-8.304749,0.000000,0.000000,0,0,4.337688,3.966891,16.539799,3.647415,-6.435014,18.746229,100.725708,12.041061,11.186906,18.432634,-18.813923,4.810809,7.570106,7.243253,13.363985,119.450401,0,147.001129,114.392006,158.145096,8.269303,19.857588,9.675789,11.950610,9.823871,11.524172,9.777707,12.688442,8.666196,14.261823,9.473259,15.783927,9.582171,15.946244,0,-0.01486,-0.01309,-0.02289,0.00450,0.03049,-0.02284,0.00528,-0.00282,-1.47867,0.10847,3.27713
0.048,0,0,7.484291,1.158049,-8.186942,0.000000,0.000000,0,0,4.329224,3.963683,16.543753,3.645781,-7.178622,18.737129,97.969406,12.166649,11.154759,18.444454,-18.746033,4.810099,7.471419,7.244673,13.344256,84.685951,0,147.082764,114.699303,154.364182,8.271844,19.847923,9.599318,12.690156,9.790282,11.517498,9.754262,12.667925,8.653524,14.258822,9.585179,15.784676,9.570693,15.948498,0,-0.01929,-0.01324,-0.01984,0.00282,0.00021,-0.00690,0.00323,0.00671,-1.48129,0.10654,3.27717
0.049,0,0,7.486954,1.159790,-8.069137,0.000000,0.000000,0,0,4.320760,3.960955,16.547707,3.644147,-7.922230,18.728029,95.213104,12.292235,11.122613,18.456276,-18.678143,4.809388,7.372732,7.246093,13.324529,49.921497,0,147.164398,115.006592,150.583252,8.274384,19.838259,9.522847,13.429701,9.756693,11.510824,9.730818,12.647408,8.640853,14.255822,9.697099,15.785424,9.559216,15.950750,0,-0.01447,-0.01166,-0.02243,0.00157,0.00345,-0.01385,0.00555,0.00221,-1.48389,0.10733,3.27724
