"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.000,0.000000,1,0,0,0,0,7.047136,0.326744,-0.051998,5.662566,5.660298,16.400995,-9.975868,18.295441,-9.573383,13.815374,0.000000,1,9.772532,18.650326,-8.571582,13.856686,4.880709,6.558383,3.494566,6.850046,125.223160,0,84.876419,56.407227,88.359703,8.100340,18.898052,8.016027,14.237476,8.255677,13.969299,8.628733,14.012214,8.284379,15.676971,9.583294,15.154653,9.959882,16.174583,0,-0.01991,-0.01328,-0.02327,0.00325,0.00725,-0.01142,0.00585,0.00745,-1.49745,0.10645,3.27656
0.001,0.000000,1,0,0,0,0,7.047267,0.325854,0.005864,5.662510,5.662751,16.396790,-9.995777,18.285421,-9.586087,13.805827,0.000000,1,9.388245,18.660231,-8.635798,13.848168,4.879035,6.566557,3.494361,6.849935,125.053368,0,85.069405,56.460617,88.381241,8.101071,18.890268,8.016655,14.228340,8.254103,13.962904,8.627267,14.007141,8.282804,15.671876,9.582238,15.150854,9.957931,16.170301,0,-0.01545,-0.01365,-0.02017,0.00421,0.00338,-0.01322,0.00599,-0.00488,-1.49637,0.10557,3.27663
0.002,0.000000,1,0,0,0,0,7.046513,0.324029,0.063715,5.662483,5.665205,16.395409,-10.013987,18.275307,-9.602543,13.796232,0.000000,1,8.954780,18.669485,-8.703639,13.839417,4.876853,6.569017,3.494017,6.849767,124.877823,0,85.212685,56.564381,88.358414,8.101315,18.883568,8.016928,14.219331,8.251408,13.956683,8.625837,14.001850,8.282146,15.666744,9.582278,15.147474,9.956103,16.167337,0,-0.01870,-0.01390,-0.02075,0.00304,0.00602,-0.01190,0.00493,0.00465,-1.49765,0.10276,3.27686
0.003,0.000000,1,0,0,0,0,7.045758,0.322203,0.121566,5.662455,5.667691,16.394028,-10.032196,18.265192,-9.618999,13.786636,0.000000,1,8.521316,18.678740,-8.771479,13.830667,4.874670,6.571476,3.493674,6.849598,124.702271,0,85.355972,56.668140,88.335579,8.101558,18.876865,8.017200,14.210321,8.248713,13.950463,8.624407,13.996558,8.281487,15.661612,9.582318,15.144094,9.954277,16.164373,0,-0.01674,-0.01478,-0.02105,0.00343,0.00966,-0.01216,0.00525,0.00352,-1.49791,0.09879,3.27694
0.004,0.000000,1,0,0,0,0,7.045003,0.320377,0.179418,5.662427,5.670200,16.392647,-10.050405,18.255077,-9.635454,13.777041,0.000000,1,8.087851,18.687994,-8.839319,13.821916,4.872487,6.573936,3.493330,6.849430,124.526718,0,85.499252,56.771904,88.312744,8.101801,18.870163,8.017473,14.201312,8.246017,13.944242,8.622977,13.991267,8.280829,15.656480,9.582358,15.140716,9.952450,16.161409,0,-0.01803,-0.01279,-0.02037,0.00297,0.00941,-0.01326,0.00570,0.00126,-1.49848,0.09670,3.27686
0.005,0.000000,1,0,0,0,0,7.045661,0.321657,0.236785,5.662530,5.672781,16.388506,-10.064909,18.244987,-9.654963,13.767372,0.000000,1,7.632427,18.696232,-8.908027,13.812989,4.871184,6.569935,3.491403,6.849458,124.082680,0,85.823822,56.815689,88.278114,8.100901,18.861248,8.018167,14.194293,8.244617,13.938255,8.621241,13.987198,8.279871,15.652571,9.581554,15.137192,9.950828,16.158504,0,-0.01745,-0.01346,-0.02117,0.00372,0.00864,-0.01221,0.00544,0.00282,-1.49606,0.09558,3.27717
0.006,0.000000,1,0,0,0,0,7.047849,0.326302,0.293628,5.662776,5.675414,16.381374,-10.075399,18.234924,-9.677776,13.757624,0.000000,1,7.153216,18.703367,-8.977674,13.803873,4.870836,6.558936,3.487761,6.849699,123.347778,0,86.344788,56.794502,88.230690,8.098760,18.849932,8.019318,14.189429,8.244620,13.932520,8.619174,13.984453,8.278588,15.649985,9.579837,15.133513,9.949428,16.155661,0,-0.01695,-0.01234,-0.02033,0.00261,0.00814,-0.01244,0.00576,0.00148,-1.49550,0.09226,3.27785
0.007,0.000000,1,0,0,0,0,7.050037,0.330948,0.350471,5.663022,5.678132,16.374245,-10.085890,18.224861,-9.700590,13.747875,0.000000,1,6.674004,18.710505,-9.047322,13.794757,4.870487,6.547936,3.484118,6.849940,122.612885,0,86.865753,56.773312,88.183273,8.096619,18.838617,8.020468,14.184565,8.244624,13.926785,8.617106,13.981708,8.277305,15.647400,9.578119,15.129834,9.948027,16.152819,0,-0.01818,-0.01376,-0.01994,0.00281,0.00843,-0.01243,0.00524,0.00306,-1.49599,0.08795,3.27793
0.008,0.000000,1,0,0,0,0,7.052226,0.335593,0.407314,5.663267,5.680912,16.367113,-10.096380,18.214798,-9.723404,13.738127,0.000000,1,6.194793,18.717640,-9.116970,13.785641,4.870138,6.536937,3.480476,6.850181,121.877983,0,87.386711,56.752125,88.135857,8.094478,18.827303,8.021618,14.179701,8.244627,13.921050,8.615039,13.978963,8.276022,15.644815,9.576402,15.126156,9.946627,16.149977,0,-0.01590,-0.01271,-0.02185,0.00206,0.00921,-0.01152,0.00620,0.00313,-1.49971,0.08562,3.27740
0.009,0.000000,1,0,0,0,0,7.052886,0.337256,0.463539,5.663661,5.683777,16.359905,-10.102717,18.204676,-9.749553,13.728434,0.000000,1,5.712220,18.723677,-9.181449,13.776443,4.870601,6.579586,3.478729,6.850278,121.167755,0,87.852005,56.716503,88.118904,8.093103,18.815536,8.022708,14.175268,8.244964,13.915511,8.614276,13.976555,8.274412,15.642231,9.574734,15.123425,9.944688,16.147078,0,-0.01664,-0.01256,-0.02075,0.00098,0.00864,-0.01409,0.00381,0.00358,-1.49830,0.08421,3.27721
0.010,0.000000,1,0,0,0,0,7.051890,0.335687,0.519096,5.664215,5.686703,16.352612,-10.104555,18.194485,-9.779315,13.718802,0.000000,1,5.226005,18.728521,-9.240329,13.767156,4.871941,6.680353,3.479038,6.850220,120.484261,0,88.256981,56.665249,88.134949,8.092558,18.803284,8.023733,14.171302,8.245661,13.910185,8.614926,13.974511,8.272449,15.639648,9.573121,15.121719,9.942166,16.144119,0,-0.01603,-0.01347,-0.02346,0.00346,0.00832,-0.01387,0.00529,0.00221,-1.49847,0.08085,3.27736
0.011,0.000000,1,0,0,0,0,7.050895,0.334118,0.574652,5.664769,5.689672,16.345320,-10.106393,18.184296,-9.809077,13.709171,0.000000,1,4.739790,18.733366,-9.299209,13.757869,4.873282,6.781120,3.479346,6.850162,119.800766,0,88.661957,56.613991,88.151001,8.092012,18.791031,8.024759,14.167336,8.246359,13.904859,8.615577,13.972468,8.270487,15.637066,9.571507,15.120014,9.939646,16.141159,0,-0.01817,-0.01225,-0.02137,0.00248,0.00786,-0.01138,0.00403,0.00467,-1.50001,0.07707,3.27759
0.012,0.000000,1,0,0,0,0,7.049900,0.332549,0.630209,5.665323,5.692672,16.338026,-10.108231,18.174105,-9.838840,13.699540,0.000000,1,4.253575,18.738209,-9.358088,13.748583,4.874623,6.881887,3.479654,6.850103,119.117264,0,89.066940,56.562733,88.167046,8.091467,18.778778,8.025784,14.163369,8.247056,13.899531,8.616227,13.970425,8.268524,15.634482,9.569895,15.118310,9.937124,16.138201,0,-0.01733,-0.01192,-0.01935,0.00390,0.00832,-0.01400,0.00641,0.00173,-1.49765,0.07545,3.27789
0.013,0.000000,1,0,0,0,0,7.050225,0.333111,0.684317,5.665934,5.695666,16.331539,-10.107126,18.163935,-9.868512,13.689745,0.000000,1,3.787774,18.741934,-9.404655,13.739205,4.874218,6.932211,3.480542,6.849983,117.507477,0,90.078598,56.406544,88.114388,8.090684,18.766602,8.029097,14.157850,8.249009,13.891111,8.617758,13.969637,8.266475,15.632936,9.567545,15.116018,9.934128,16.135221,0,-0.01665,-0.01279,-0.02065,0.00200,0.00849,-0.01229,0.00446,0.00306,-1.49450,0.07490,3.27808
0.014,0.000000,1,0,0,0,0,7.051980,0.335981,0.736856,5.666606,5.698656,16.325924,-10.102835,18.153786,-9.898087,13.679772,0.000000,1,3.344086,18.744446,-9.437885,13.729731,4.871924,6.927889,3.482060,6.849796,114.894211,0,91.747490,56.136677,87.987289,8.089644,18.754503,8.034886,14.150650,8.252322,13.879339,8.620241,13.970210,8.264330,15.632510,9.564398,15.113091,9.930618,16.132223,0,-0.01783,-0.01402,-0.02144,0.00405,0.00765,-0.01274,0.00499,0.00115,-1.49771,0.07292,3.27816
0.015,0.000000,1,0,0,0,0,7.053736,0.338850,0.789395,5.667279,5.701608,16.320307,-10.098543,18.143637,-9.927660,13.669799,0.000000,1,2.900399,18.746958,-9.471115,13.720256,4.869630,6.923567,3.483577,6.849609,112.280937,0,93.416389,55.866814,87.860191,8.088604,18.742407,8.040677,14.143451,8.255635,13.867566,8.622725,13.970782,8.262186,15.632086,9.561252,15.110164,9.927108,16.129225,0,-0.01789,-0.01337,-0.02075,0.00381,0.00914,-0.01096,0.00514,0.00160,-1.50049,0.07027,3.27793
0.016,0.000000,1,0,0,0,0,7.055491,0.341720,0.841934,5.667952,5.704534,16.314692,-10.094252,18.133488,-9.957234,13.659826,0.000000,1,2.456712,18.749468,-9.504344,13.710781,4.867335,6.919245,3.485094,6.849422,109.667671,0,95.085281,55.596947,87.733101,8.087564,18.730310,8.046467,14.136250,8.258948,13.855794,8.625209,13.971355,8.260041,15.631660,9.558105,15.107237,9.923598,16.126226,0,-0.01855,-0.01356,-0.02079,0.00853,0.00914,-0.01244,0.00428,0.00245,-1.49793,0.07118,3.27740
0.017,0.000000,1,0,0,0,0,7.055512,0.342547,0.890942,5.668698,5.707403,16.309660,-10.091329,18.123409,-9.981127,13.649818,0.000000,1,2.064238,18.751432,-9.520190,13.701114,4.866310,6.916010,3.485294,6.849334,108.381447,0,96.325363,55.348122,87.606262,8.086647,18.718973,8.048879,14.126369,8.261686,13.846590,8.627876,13.971994,8.258021,15.631262,9.555289,15.104867,9.919907,16.123634,0,-0.01756,-0.01262,-0.02073,0.00002,0.00905,-0.01118,0.00519,0.00193,-1.49769,0.08040,3.27713
0.018,0.000000,1,0,0,0,0,7.053652,0.341162,0.936125,5.669526,5.710233,16.305262,-10.089888,18.113407,-9.998864,13.639773,0.000000,1,1.727243,18.752800,-9.517205,13.691237,4.866658,6.913953,3.484068,6.849354,108.532852,0,97.100883,55.122097,87.479713,8.085864,18.708458,8.047632,14.113585,8.263801,13.840167,8.630743,13.972706,8.256136,15.630892,9.552835,15.103100,9.916018,16.121487,0,-0.01663,-0.01368,-0.02144,0.00618,0.00893,-0.01313,0.00438,0.00345,-1.49845,0.08988,3.27713
0.019,0.000000,1,0,0,0,0,7.051793,0.339778,0.981308,5.670352,5.713019,16.300861,-10.088448,18.103403,-10.016602,13.629728,0.000000,1,1.390248,18.754169,-9.514220,13.681362,4.867006,6.911897,3.482842,6.849374,108.684258,0,97.876411,54.896069,87.353165,8.085081,18.697943,8.046385,14.100801,8.265915,13.833745,8.633610,13.973417,8.254251,15.630523,9.550380,15.101333,9.912130,16.119337,0,-0.01823,-0.01356,-0.01945,0.00106,0.00959,-0.01335,0.00433,0.00137,-1.49852,0.09085,3.27717
0.020,0.000000,1,0,0,0,0,7.049933,0.338393,1.026490,5.671179,5.715775,16.296463,-10.087007,18.093401,-10.034339,13.619683,0.000000,1,1.053254,18.755539,-9.511235,13.671486,4.867354,6.909841,3.481616,6.849394,108.835663,0,98.651932,54.670044,87.226608,8.084298,18.687429,8.045137,14.088017,8.268029,13.827323,8.636477,13.974129,8.252366,15.630154,9.547925,15.099566,9.908242,16.117189,0,-0.01735,-0.01395,-0.02104,0.00334,0.00948,-0.01192,0.00584,0.00253,-1.49822,0.09456,3.27724
0.021,0.000000,1,0,0,0,0,7.047971,0.338471,1.067234,5.672140,5.718505,16.292053,-10.087021,18.083376,-10.037539,13.609537,0.000000,1,0.769970,18.756096,-9.491455,13.661721,4.866971,6.876429,3.477329,6.849065,109.084686,0,99.316048,54.496754,87.303261,8.083468,18.677031,8.044345,14.073688,8.269773,13.820224,8.638979,13.973948,8.248559,15.628474,9.544530,15.098913,9.905233,16.115866,0,-0.01880,-0.01407,-0.01778,0.00329,0.00732,-0.01263,0.00464,0.00295,-1.49909,0.10715,3.27702
0.022,0.000000,1,0,0,0,0,7.045898,0.340135,1.103168,5.673244,5.721215,16.287630,-10.088611,18.073328,-10.024992,13.599280,0.000000,1,0.544873,18.755772,-9.453483,13.652076,4.865794,6.809048,3.469727,6.848359,109.439476,0,99.859467,54.380592,87.600052,8.082589,18.666761,8.044045,14.057685,8.271112,13.812391,8.641088,13.972800,8.242671,15.625378,9.540116,15.099470,9.903178,16.115437,0,-0.01653,-0.01205,-0.02181,0.00372,0.00804,-0.01238,0.00578,0.00256,-1.49772,0.11485,3.27648
0.023,0.000000,1,0,0,0,0,7.043825,0.341799,1.139102,5.674348,5.723877,16.283207,-10.090200,18.063280,-10.012445,13.589025,0.000000,1,0.319776,18.755449,-9.415509,13.642431,4.864617,6.741668,3.462124,6.847652,109.794266,0,100.402885,54.264431,87.896835,8.081710,18.656490,8.043746,14.041682,8.272453,13.804559,8.643197,13.971653,8.236783,15.622281,9.535703,15.100027,9.901123,16.115007,0,-0.01708,-0.01358,-0.02061,0.00278,0.00833,-0.01124,0.00680,0.00249,-1.50071,0.11529,3.27652
0.024,0.000000,1,1,0,0,0,7.041752,0.343462,1.175036,5.675453,5.726506,16.278784,-10.091789,18.053232,-9.999898,13.578768,0.000000,1,0.094679,18.755125,-9.377536,13.632786,4.863441,6.674288,3.454522,6.846946,110.149055,0,100.946304,54.148270,88.193626,8.080831,18.646219,8.043447,14.025680,8.273793,13.796727,8.645306,13.970506,8.230895,15.619184,9.531289,15.100584,9.899068,16.114578,0,-0.01736,-0.01230,-0.01950,0.00121,0.00799,-0.01162,0.00478,0.00316,-1.49852,0.11713,3.27713
0.025,0.000000,1,0,0,0,0,7.041447,0.342988,1.207928,5.676592,5.729064,16.275124,-10.089087,18.043156,-9.949536,13.568590,1.964818,1,-0.153197,18.754425,-9.329733,13.623342,4.863595,6.627231,3.444984,6.846156,111.234375,0,100.705681,54.305950,88.693794,8.079414,18.635818,8.042189,14.011517,8.273268,13.790363,8.644361,13.963938,8.223197,15.610926,9.526981,15.101291,9.896665,16.114580,0,-0.01911,-0.01251,-0.01962,0.00493,0.00835,-0.01223,0.00499,0.00245,-1.49577,0.12122,3.27747
0.026,0.000000,1,0,0,0,0,7.043057,0.340197,1.237525,5.677768,5.731574,16.272287,-10.081737,18.033045,-9.858207,13.558496,5.317751,1,-0.425749,18.753317,-9.271281,13.614114,4.865193,6.602190,3.433348,6.845274,113.111107,0,99.615677,54.760292,89.414299,8.077418,18.625277,8.039890,13.999346,8.270720,13.785592,8.640106,13.951499,8.213536,15.597075,9.522787,15.102160,9.893886,16.115051,0,-0.01740,-0.01261,-0.01904,0.00379,0.00933,-0.01165,0.00661,0.00470,-1.49867,0.12112,3.27755
0.027,0.000000,1,0,0,0,0,7.044668,0.337406,1.267121,5.678944,5.734032,16.269453,-10.074386,18.022934,-9.766878,13.548403,6.701685,1,-0.698301,18.752211,-9.212829,13.604886,4.866791,6.577150,3.421712,6.844393,114.987831,0,98.525681,55.214638,90.134804,8.075422,18.614735,8.037593,13.987176,8.268172,13.780820,8.635852,13.939059,8.203876,15.583224,9.518594,15.103029,9.891107,16.115520,0,-0.01801,-0.01299,-0.01973,0.00325,0.00799,-0.01316,0.00462,0.00194,-1.49804,0.11897,3.27744
0.028,0.000000,1,0,0,0,0,7.046278,0.334615,1.296717,5.680120,5.736454,16.266619,-10.067034,18.012823,-9.675549,13.538310,6.694553,1,-0.970853,18.751102,-9.154377,13.595658,4.868389,6.552109,3.410077,6.843511,116.864555,0,97.435677,55.668980,90.855309,8.073426,18.604193,8.035295,13.975006,8.265625,13.776049,8.631598,13.926620,8.194215,15.569374,9.514400,15.103898,9.888327,16.115992,0,-0.01730,-0.01310,-0.01980,0.00286,0.00931,-0.01270,0.00586,0.00198,-1.49977,0.11809,3.27713
0.029,0.000000,1,0,0,0,0,7.047212,0.335803,1.324675,5.681360,5.738863,16.265278,-10.050814,18.002682,-9.518065,13.528331,6.688638,1,-1.298676,18.750404,-9.094672,13.586606,4.869825,6.535188,3.398629,6.842775,117.661003,0,97.227478,55.897343,91.284332,8.071610,18.592876,8.034795,13.966120,8.264778,13.772688,8.628247,13.921573,8.186767,15.563243,9.510087,15.106277,9.884568,16.116741,0,-0.01769,-0.01299,-0.01979,0.00530,0.00792,-0.01384,0.00495,0.00217,-1.49684,0.11637,3.27683
0.030,0.000000,1,0,0,0,0,7.047411,0.341300,1.350859,5.682669,5.741261,16.265556,-10.024984,17.992508,-9.288916,13.518476,6.683582,1,-1.686374,18.750153,-9.033612,13.577744,4.871086,6.527061,3.387386,6.842198,117.287148,0,97.974571,55.880894,91.397583,8.069988,18.580721,8.036242,13.960791,8.265774,13.770855,8.625877,13.924532,8.181715,15.565474,9.505648,15.110292,9.879748,16.117796,0,-0.01638,-0.01272,-0.02171,-0.00099,0.00830,-0.01241,0.00498,0.00347,-1.49718,0.11235,3.27652
0.031,0.000000,1,0,0,0,0,7.047611,0.346798,1.377043,5.683979,5.743711,16.265837,-9.999156,17.982334,-9.059765,13.508622,6.679268,1,-2.074072,18.749899,-8.972552,13.568883,4.872347,6.518935,3.376142,6.841620,116.913300,0,98.721672,55.864445,91.510841,8.068366,18.568563,8.037689,13.955462,8.266769,13.769023,8.623507,13.927491,8.176663,15.567705,9.501208,15.114307,9.874928,16.118849,0,-0.01669,-0.01414,-0.02101,0.00599,0.00845,-0.01198,0.00513,0.00218,-1.49680,0.10928,3.27652
0.032,0.000000,1,0,0,0,0,7.047810,0.352295,1.403226,5.685288,5.746196,16.266115,-9.973327,17.972160,-8.830615,13.498767,6.675479,1,-2.461771,18.749647,-8.911492,13.560021,4.873608,6.510809,3.364899,6.841042,116.539444,0,99.468765,55.847992,91.624092,8.066744,18.556408,8.039137,13.950134,8.267764,13.767190,8.621137,13.930450,8.171612,15.569936,9.496769,15.118323,9.870109,16.119904,0,-0.01839,-0.01324,-0.01959,0.00316,0.00874,-0.01306,0.00535,0.00262,-1.49783,0.10746,3.27682
0.033,0.000000,1,0,0,0,0,7.048738,0.353622,1.429946,5.686693,5.748780,16.266201,-9.934838,17.962006,-8.509278,13.489275,6.673324,1,-2.924118,18.749170,-8.863212,13.551225,4.874245,6.506811,3.355190,6.840258,114.778183,0,101.143745,55.846519,91.846802,8.066586,18.546459,8.040226,13.942729,8.270835,13.758368,8.618199,13.932388,8.165139,15.570894,9.491248,15.122110,9.865650,16.121183,0,-0.01820,-0.01294,-0.02039,0.00353,0.00870,-0.01278,0.00549,0.00130,-1.49870,0.10367,3.27698
0.034,0.000000,1,0,0,0,0,7.050457,0.350430,1.457245,5.688202,5.751435,16.266077,-9.882635,17.951872,-8.088072,13.480176,6.672323,1,-3.467335,18.748451,-8.828774,13.542500,4.874207,6.507283,3.347143,6.839252,111.513908,0,103.823944,55.861267,92.188087,8.068013,18.538902,8.040927,13.933074,8.276153,13.741975,8.614647,13.933220,8.157126,15.570472,9.484556,15.125649,9.861584,16.122711,0,-0.01779,-0.01330,-0.02145,0.00317,0.00859,-0.01215,0.00615,0.00360,-1.49771,0.09849,3.27698
0.035,0.000000,1,0,0,0,0,7.052175,0.347237,1.484543,5.689712,5.754132,16.265953,-9.830431,17.941738,-7.666866,13.471077,6.672103,1,-4.010551,18.747730,-8.794338,13.533774,4.874167,6.507756,3.339097,6.838244,108.249634,0,106.504135,55.876019,92.529373,8.069441,18.531345,8.041628,13.923419,8.281471,13.725581,8.611095,13.934052,8.149115,15.570050,9.477864,15.129189,9.857517,16.124239,0,-0.01808,-0.01315,-0.02098,0.00151,0.00907,-0.01222,0.00472,0.00236,-1.49541,0.09520,3.27709
0.036,0.000000,1,0,0,0,0,7.053893,0.344045,1.511842,5.691220,5.756859,16.265831,-9.778228,17.931606,-7.245660,13.461978,6.672436,1,-4.553769,18.747011,-8.759902,13.525049,4.874129,6.508229,3.331051,6.837238,104.985359,0,109.184334,55.890766,92.870659,8.070868,18.523787,8.042330,13.913764,8.286789,13.709188,8.607543,13.934883,8.141102,15.569628,9.471172,15.132730,9.853450,16.125767,0,-0.01758,-0.01402,-0.02101,0.00410,0.00778,-0.01273,0.00453,0.00343,-1.49613,0.09302,3.27732
0.037,0.000000,1,0,0,0,0,7.054122,0.342150,1.537793,5.692778,5.759558,16.265242,-9.718528,17.921757,-6.725901,13.453917,6.672395,1,-5.103804,18.742533,-8.727752,13.516382,4.874946,6.508359,3.325240,6.836029,102.969742,0,110.865036,55.900318,93.276886,8.071421,18.516214,8.042718,13.903331,8.288711,13.696502,8.605527,13.935221,8.133789,15.568436,9.465335,15.136077,9.850953,16.126902,0,-0.01944,-0.01382,-0.01901,0.00278,0.00715,-0.01237,0.00528,0.00103,-1.49807,0.08879,3.27744
0.038,0.000000,1,0,0,0,0,7.052739,0.341660,1.562283,5.694388,5.762238,16.264149,-9.650708,17.912218,-6.099377,13.446980,6.672089,1,-5.661227,18.733978,-8.698079,13.507779,4.876689,6.508117,3.321851,6.834601,102.306839,0,111.462967,55.904240,93.753471,8.071023,18.508627,8.042768,13.892053,8.286952,13.687834,8.605175,13.935024,8.127234,15.566409,9.460424,15.139217,9.850156,16.127607,0,-0.01620,-0.01391,-0.02212,0.00198,0.00892,-0.01321,0.00503,0.00226,-1.49918,0.08373,3.27744
0.039,0.000000,1,0,0,0,0,7.051355,0.341170,1.586773,5.695999,5.764911,16.263056,-9.582888,17.902678,-5.472852,13.440042,6.671223,1,-6.218649,18.725426,-8.668406,13.499176,4.878432,6.507875,3.318463,6.833173,101.643936,0,112.060890,55.908161,94.230057,8.070625,18.501040,8.042818,13.880775,8.285193,13.679165,8.604823,13.934829,8.120680,15.564384,9.455514,15.142357,9.849360,16.128315,0,-0.01831,-0.01270,-0.02098,0.00336,0.00849,-0.01232,0.00463,0.00253,-1.49966,0.08069,3.27740
0.040,0.000000,1,0,0,0,0,7.049972,0.340680,1.611263,5.697609,5.767580,16.261963,-9.515068,17.893139,-4.846328,13.433105,6.669960,1,-6.776072,18.716873,-8.638733,13.490573,4.880176,6.507634,3.315074,6.831745,100.981033,0,112.658821,55.912083,94.706642,8.070228,18.493452,8.042869,13.869497,8.283435,13.670497,8.604471,13.934632,8.114125,15.562357,9.450603,15.145496,9.848562,16.129021,0,-0.01704,-0.01331,-0.02083,0.00378,0.00890,-0.01283,0.00642,0.00182,-1.49608,0.07857,3.27732
0.041,0.000000,1,0,0,0,0,7.049645,0.340679,1.633053,5.699318,5.770268,16.261484,-9.444396,17.883738,-4.130213,13.427886,6.668293,1,-7.202455,18.707914,-8.598845,13.482024,4.883095,6.506260,3.311464,6.830419,99.042358,0,113.542191,55.918652,95.206894,8.069332,18.484665,8.042767,13.857692,8.280905,13.654884,8.605263,13.933867,8.106997,15.559155,9.445514,15.148973,9.847047,16.130730,0,-0.01798,-0.01328,-0.01965,0.00344,0.00822,-0.01309,0.00569,0.00368,-1.49618,0.07546,3.27728
0.042,0.000000,1,0,0,0,0,7.050463,0.341207,1.651918,5.701135,5.772970,16.261669,-9.370635,17.874489,-3.317042,13.424526,6.666343,1,-7.486878,18.698515,-8.547894,13.473535,4.887287,6.503662,3.307613,6.829202,95.721611,0,114.734787,55.928085,95.732780,8.067897,18.474577,8.042500,13.845313,8.277538,13.631749,8.607292,13.932487,8.099250,15.554678,9.440229,15.152817,9.844752,16.133526,0,-0.01553,-0.01335,-0.02250,0.00292,0.00878,-0.01399,0.00320,0.00344,-1.49680,0.07284,3.27728
0.043,0.000000,1,0,0,0,0,7.051280,0.341735,1.670783,5.702951,5.775602,16.261854,-9.296875,17.865240,-2.503871,13.421167,6.664436,1,-7.771302,18.689116,-8.496941,13.465046,4.891479,6.501063,3.303763,6.827985,92.400856,0,115.927391,55.937515,96.258659,8.066463,18.464491,8.042233,13.832934,8.274172,13.608614,8.609322,13.931107,8.091502,15.550201,9.434946,15.156660,9.842457,16.136320,0,-0.01636,-0.01331,-0.02032,0.00382,0.00744,-0.01255,0.00463,0.00179,-1.49791,0.07640,3.27721
0.044,0.000000,1,0,0,0,0,7.052098,0.342263,1.689648,5.704767,5.778184,16.262039,-9.223114,17.855991,-1.690699,13.417808,6.662560,1,-8.055725,18.679716,-8.445989,13.456556,4.895671,6.498465,3.299912,6.826768,89.080109,0,117.119987,55.946949,96.784546,8.065027,18.454405,8.041967,13.820556,8.270805,13.585479,8.611351,13.929727,8.083755,15.545726,9.429662,15.160503,9.840162,16.139116,0,-0.01794,-0.01358,-0.01938,0.00168,0.00731,-0.01221,0.00432,0.00272,-1.49764,0.09087,3.27705
0.045,0.000000,1,0,0,0,0,7.052076,0.343783,1.705417,5.706508,5.780604,16.262928,-9.149968,17.846844,-0.807066,13.416209,6.661051,1,-8.190765,18.670122,-8.327297,13.447827,4.898676,6.496383,3.295118,6.825390,98.045944,0,107.051018,59.378948,100.020805,8.065035,18.445299,8.040433,13.806638,8.267036,13.569560,8.593498,13.856339,8.074385,15.474689,9.425932,15.165207,9.838289,16.143412,0,-0.01870,-0.01242,-0.02043,0.00295,0.00863,-0.01260,0.00645,0.00206,-1.49697,0.10310,3.27736
0.046,0.000000,1,0,0,0,0,7.051145,0.346376,1.717832,5.708166,5.782910,16.264578,-9.077489,17.837807,0.152902,13.416519,6.659800,1,-8.163973,18.660316,-8.135221,13.438838,4.900393,6.494863,3.289300,6.823839,120.322258,0,84.781998,66.518730,106.193298,8.066606,18.437258,8.037524,13.791054,8.262830,13.561460,8.554105,13.704946,8.063256,15.331548,9.423884,15.170842,9.836872,16.149334,0,-0.01774,-0.01238,-0.01995,0.00479,0.00883,-0.01251,0.00437,0.00244,-1.49803,0.10526,3.27812
0.047,0.000000,1,0,0,0,0,7.050214,0.348969,1.730247,5.709825,5.785101,16.266230,-9.005010,17.828768,1.112869,13.416830,6.658249,1,-8.137180,18.650511,-7.943145,13.429850,4.902110,6.493342,3.283483,6.822288,142.598572,0,62.512981,73.658508,112.365791,8.068176,18.429216,8.034616,13.775469,8.258623,13.553359,8.514711,13.553553,8.052127,15.188406,9.421838,15.176478,9.835455,16.155254,0,-0.01885,-0.01201,-0.01984,0.00161,0.00695,-0.01204,0.00594,0.00273,-1.49719,0.10882,3.27824
0.048,0.000000,1,0,0,0,0,7.049283,0.351563,1.742662,5.711483,5.787211,16.267881,-8.932530,17.819729,2.072837,13.417140,6.656487,1,-8.110389,18.640703,-7.751069,13.420860,4.903827,6.491821,3.277666,6.820737,164.874893,0,40.243965,80.798294,118.538292,8.069747,18.421175,8.031707,13.759885,8.254417,13.545259,8.475318,13.402159,8.040998,15.045264,9.419790,15.182114,9.834038,16.161177,0,-0.01748,-0.01345,-0.02076,0.00374,0.00962,-0.01277,0.00422,-0.00021,-1.49800,0.11762,3.27770
