"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","v2 R COP","m3 RDS cle","m1 R marks","49 RDS cle","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","m4 LDS cle","m2 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform","42 CoMy (cm)","v1 xCoM"
0.000,4.880709,6.558383,3.494566,6.850046,0.000000,1,0,1,18.295441,13.815374,0.000000,1,1,0,18.650326,13.856686,-1.49745,5.662566,5.660298
0.001,4.879035,6.566557,3.494361,6.849935,0.000000,1,0,1,18.285421,13.805827,0.000000,1,1,0,18.660231,13.848168,-1.49637,5.662510,5.662751
0.002,4.876853,6.569017,3.494017,6.849767,0.000000,1,0,1,18.275307,13.796232,0.000000,1,1,0,18.669485,13.839417,-1.49765,5.662483,5.665205
0.003,4.874670,6.571476,3.493674,6.849598,0.000000,1,0,1,18.265192,13.786636,0.000000,1,1,0,18.678740,13.830667,-1.49791,5.662455,5.667691
0.004,4.872487,6.573936,3.493330,6.849430,0.000000,1,0,1,18.255077,13.777041,0.000000,1,1,0,18.687994,13.821916,-1.49848,5.662427,5.670200
0.005,4.871184,6.569935,3.491403,6.849458,0.000000,1,0,1,18.244987,13.767372,0.000000,1,1,0,18.696232,13.812989,-1.49606,5.662530,5.672781
0.006,4.870836,6.558936,3.487761,6.849699,0.000000,1,0,1,18.234924,13.757624,0.000000,1,1,0,18.703367,13.803873,-1.49550,5.662776,5.675414
0.007,4.870487,6.547936,3.484118,6.849940,0.000000,1,0,1,18.224861,13.747875,0.000000,1,1,0,18.710505,13.794757,-1.49599,5.663022,5.678132
0.008,4.870138,6.536937,3.480476,6.850181,0.000000,1,0,1,18.214798,13.738127,0.000000,1,1,0,18.717640,13.785641,-1.49971,5.663267,5.680912
0.009,4.870601,6.579586,3.478729,6.850278,0.000000,1,0,1,18.204676,13.728434,0.000000,1,1,0,18.723677,13.776443,-1.49830,5.663661,5.683777
0.010,4.871941,6.680353,3.479038,6.850220,0.000000,1,0,1,18.194485,13.718802,0.000000,1,1,0,18.728521,13.767156,-1.49847,5.664215,5.686703
0.011,4.873282,6.781120,3.479346,6.850162,0.000000,1,0,1,18.184296,13.709171,0.000000,1,1,0,18.733366,13.757869,-1.50001,5.664769,5.689672
0.012,4.874623,6.881887,3.479654,6.850103,0.000000,1,0,1,18.174105,13.699540,0.000000,1,1,0,18.738209,13.748583,-1.49765,5.665323,5.692672
0.013,4.874218,6.932211,3.480542,6.849983,0.000000,1,0,1,18.163935,13.689745,0.000000,1,1,0,18.741934,13.739205,-1.49450,5.665934,5.695666
0.014,4.871924,6.927889,3.482060,6.849796,0.000000,1,0,1,18.153786,13.679772,0.000000,1,1,0,18.744446,13.729731,-1.49771,5.666606,5.698656
0.015,4.869630,6.923567,3.483577,6.849609,0.000000,1,0,1,18.143637,13.669799,0.000000,1,1,0,18.746958,13.720256,-1.50049,5.667279,5.701608
0.016,4.867335,6.919245,3.485094,6.849422,0.000000,1,0,1,18.133488,13.659826,0.000000,1,1,0,18.749468,13.710781,-1.49793,5.667952,5.704534
0.017,4.866310,6.916010,3.485294,6.849334,0.000000,1,0,1,18.123409,13.649818,0.000000,1,1,0,18.751432,13.701114,-1.49769,5.668698,5.707403
0.018,4.866658,6.913953,3.484068,6.849354,0.000000,1,0,1,18.113407,13.639773,0.000000,1,1,0,18.752800,13.691237,-1.49845,5.669526,5.710233
0.019,4.867006,6.911897,3.482842,6.849374,0.000000,1,0,1,18.103403,13.629728,0.000000,1,1,0,18.754169,13.681362,-1.49852,5.670352,5.713019
0.020,4.867354,6.909841,3.481616,6.849394,0.000000,1,0,1,18.093401,13.619683,0.000000,1,1,0,18.755539,13.671486,-1.49822,5.671179,5.715775
0.021,4.866971,6.876429,3.477329,6.849065,0.000000,1,0,1,18.083376,13.609537,0.000000,1,1,0,18.756096,13.661721,-1.49909,5.672140,5.718505
0.022,4.865794,6.809048,3.469727,6.848359,0.000000,1,0,1,18.073328,13.599280,0.000000,1,1,0,18.755772,13.652076,-1.49772,5.673244,5.721215
0.023,4.864617,6.741668,3.462124,6.847652,0.000000,1,0,1,18.063280,13.589025,0.000000,1,1,0,18.755449,13.642431,-1.50071,5.674348,5.723877
0.024,4.863441,6.674288,3.454522,6.846946,0.000000,1,0,1,18.053232,13.578768,0.000000,1,1,1,18.755125,13.632786,-1.49852,5.675453,5.726506
0.025,4.863595,6.627231,3.444984,6.846156,0.000000,1,0,1,18.043156,13.568590,1.964818,1,1,0,18.754425,13.623342,-1.49577,5.676592,5.729064
0.026,4.865193,6.602190,3.433348,6.845274,0.000000,1,0,1,18.033045,13.558496,5.317751,1,1,0,18.753317,13.614114,-1.49867,5.677768,5.731574
0.027,4.866791,6.577150,3.421712,6.844393,0.000000,1,0,1,18.022934,13.548403,6.701685,1,1,0,18.752211,13.604886,-1.49804,5.678944,5.734032
0.028,4.868389,6.552109,3.410077,6.843511,0.000000,1,0,1,18.012823,13.538310,6.694553,1,1,0,18.751102,13.595658,-1.49977,5.680120,5.736454
0.029,4.869825,6.535188,3.398629,6.842775,0.000000,1,0,1,18.002682,13.528331,6.688638,1,1,0,18.750404,13.586606,-1.49684,5.681360,5.738863
0.030,4.871086,6.527061,3.387386,6.842198,0.000000,1,0,1,17.992508,13.518476,6.683582,1,1,0,18.750153,13.577744,-1.49718,5.682669,5.741261
0.031,4.872347,6.518935,3.376142,6.841620,0.000000,1,0,1,17.982334,13.508622,6.679268,1,1,0,18.749899,13.568883,-1.49680,5.683979,5.743711
0.032,4.873608,6.510809,3.364899,6.841042,0.000000,1,0,1,17.972160,13.498767,6.675479,1,1,0,18.749647,13.560021,-1.49783,5.685288,5.746196
0.033,4.874245,6.506811,3.355190,6.840258,0.000000,1,0,1,17.962006,13.489275,6.673324,1,1,0,18.749170,13.551225,-1.49870,5.686693,5.748780
0.034,4.874207,6.507283,3.347143,6.839252,0.000000,1,0,1,17.951872,13.480176,6.672323,1,1,0,18.748451,13.542500,-1.49771,5.688202,5.751435
0.035,4.874167,6.507756,3.339097,6.838244,0.000000,1,0,1,17.941738,13.471077,6.672103,1,1,0,18.747730,13.533774,-1.49541,5.689712,5.754132
0.036,4.874129,6.508229,3.331051,6.837238,0.000000,1,0,1,17.931606,13.461978,6.672436,1,1,0,18.747011,13.525049,-1.49613,5.691220,5.756859
0.037,4.874946,6.508359,3.325240,6.836029,0.000000,1,0,1,17.921757,13.453917,6.672395,1,1,0,18.742533,13.516382,-1.49807,5.692778,5.759558
0.038,4.876689,6.508117,3.321851,6.834601,0.000000,1,0,1,17.912218,13.446980,6.672089,1,1,0,18.733978,13.507779,-1.49918,5.694388,5.762238
0.039,4.878432,6.507875,3.318463,6.833173,0.000000,1,0,1,17.902678,13.440042,6.671223,1,1,0,18.725426,13.499176,-1.49966,5.695999,5.764911
0.040,4.880176,6.507634,3.315074,6.831745,0.000000,1,0,1,17.893139,13.433105,6.669960,1,1,0,18.716873,13.490573,-1.49608,5.697609,5.767580
0.041,4.883095,6.506260,3.311464,6.830419,0.000000,1,0,1,17.883738,13.427886,6.668293,1,1,0,18.707914,13.482024,-1.49618,5.699318,5.770268
0.042,4.887287,6.503662,3.307613,6.829202,0.000000,1,0,1,17.874489,13.424526,6.666343,1,1,0,18.698515,13.473535,-1.49680,5.701135,5.772970
0.043,4.891479,6.501063,3.303763,6.827985,0.000000,1,0,1,17.865240,13.421167,6.664436,1,1,0,18.689116,13.465046,-1.49791,5.702951,5.775602
0.044,4.895671,6.498465,3.299912,6.826768,0.000000,1,0,1,17.855991,13.417808,6.662560,1,1,0,18.679716,13.456556,-1.49764,5.704767,5.778184
0.045,4.898676,6.496383,3.295118,6.825390,0.000000,1,0,1,17.846844,13.416209,6.661051,1,1,0,18.670122,13.447827,-1.49697,5.706508,5.780604
0.046,4.900393,6.494863,3.289300,6.823839,0.000000,1,0,1,17.837807,13.416519,6.659800,1,1,0,18.660316,13.438838,-1.49803,5.708166,5.782910
0.047,4.902110,6.493342,3.283483,6.822288,0.000000,1,0,1,17.828768,13.416830,6.658249,1,1,0,18.650511,13.429850,-1.49719,5.709825,5.785101
0.048,4.903827,6.491821,3.277666,6.820737,0.000000,1,0,1,17.819729,13.417140,6.656487,1,1,0,18.640703,13.420860,-1.49800,5.711483,5.787211
0.049,4.905191,6.488809,3.272108,6.819016,0.000000,1,0,1,17.810768,13.419257,6.653811,1,1,0,18.630981,13.412389,-1.49581,5.713146,5.789287
0.050,4.906174,6.484179,3.266829,6.817113,0.000000,1,0,1,17.801893,13.423333,6.650489,1,1,0,18.621351,13.404476,-1.49710,5.714814,5.791338
0.051,4.907156,6.479550,3.261551,6.815209,0.000000,1,0,1,17.793018,13.427408,6.647223,1,1,0,18.611719,13.396564,-1.50164,5.716481,5.793398
0.052,4.908137,6.474921,3.256273,6.813306,0.000000,1,0,1,17.784143,13.431484,6.643995,1,1,0,18.602089,13.388652,-1.49512,5.718149,5.795464
0.053,4.909578,6.472678,3.253301,6.811379,0.000000,1,0,1,17.775499,13.437806,6.641899,1,1,0,18.595285,13.381253,-1.49964,5.719858,5.797564
0.054,4.911514,6.473018,3.252827,6.809427,0.000000,1,0,1,17.767107,13.446562,6.640601,1,1,0,18.591545,13.374410,-1.49865,5.721611,5.799686
0.055,4.913451,6.473359,3.252354,6.807475,0.000000,1,0,1,17.758715,13.455318,6.639828,1,1,0,18.587805,13.367566,-1.49772,5.723365,5.801831
0.056,4.915388,6.473700,3.251880,6.805523,0.000000,1,0,1,17.750322,13.464074,6.639424,1,1,0,18.584064,13.360723,-1.49693,5.725119,5.803991
0.057,4.915156,6.473339,3.252860,6.803658,0.000000,1,0,1,17.742035,13.475276,6.638633,1,1,0,18.580193,13.356280,-1.49741,5.726898,5.806156
0.058,4.912573,6.472218,3.255413,6.801886,0.000000,1,0,1,17.733860,13.489127,6.637570,1,1,0,18.576178,13.354437,-1.49583,5.728706,5.808325
0.059,4.909991,6.471097,3.257966,6.800114,0.000000,1,0,1,17.725685,13.502978,4.692451,1,1,1,18.572165,13.352594,-1.50003,5.730515,5.810516
0.060,4.907409,6.469976,3.260519,6.798342,0.000000,1,0,1,17.717510,13.516829,1.373886,0,0,0,18.568150,13.350752,-1.49758,5.732323,5.812722
0.061,4.905953,6.468885,3.260921,6.797225,0.000000,1,0,1,17.709415,13.533106,0.000000,0,0,0,18.564047,13.351433,-1.49919,5.734188,5.814956
0.062,4.905717,6.467826,3.258993,6.796818,0.000000,1,0,1,17.701408,13.552009,0.000000,0,0,0,18.559845,13.354848,-1.50005,5.736115,5.817212
0.063,4.905481,6.466767,3.257065,6.796411,0.000000,1,0,1,17.693401,13.570912,0.000000,0,0,0,18.555643,13.358263,-1.49737,5.738043,5.819428
0.064,4.905245,6.465708,3.255136,6.796003,0.000000,1,0,1,17.685394,13.589815,0.000000,0,0,0,18.551441,13.361678,-1.49722,5.739970,5.821617
0.065,4.906393,6.466641,3.254443,6.797681,0.000000,1,0,1,17.677309,13.610271,0.000000,0,0,0,18.546726,13.367421,-1.49737,5.741872,5.823689
0.066,4.909039,6.469734,3.255087,6.801618,0.000000,1,0,1,17.669136,13.632408,0.000000,0,0,0,18.541458,13.375686,-1.49912,5.743748,5.825676
0.067,4.911685,6.472826,3.255732,6.805554,0.000000,1,0,1,17.660965,13.654545,0.000000,0,0,0,18.536190,13.383950,-1.49639,5.745623,5.827520
0.068,4.914330,6.475919,3.256376,6.809490,0.000000,1,0,1,17.652794,13.676682,0.000000,0,0,0,18.530922,13.392216,-1.49758,5.747498,5.829263
0.069,4.916426,6.477225,3.260237,6.811686,0.000000,1,0,1,17.644613,13.700051,0.000000,0,0,0,18.525661,13.402262,-1.49892,5.749327,5.830859
0.070,4.917926,6.476597,3.267582,6.811995,0.000000,1,0,1,17.636421,13.724755,0.000000,0,0,0,18.520411,13.414239,-1.49753,5.751107,5.832350
0.071,4.919426,6.475968,3.274928,6.812304,0.000000,1,0,1,17.628231,13.749460,0.000000,0,0,0,18.515160,13.426215,-1.49630,5.752886,5.833721
0.072,4.920926,6.475340,3.282273,6.812613,0.000000,1,0,1,17.620039,13.774164,0.000000,0,0,0,18.509909,13.438192,-1.49536,5.754666,5.835006
0.073,4.921757,6.475202,3.287424,6.812377,0.000000,1,0,1,17.611841,13.799826,0.000000,0,0,0,18.504374,13.451781,-1.49898,5.756445,5.836193
0.074,4.921863,6.475595,3.290197,6.811551,0.000000,1,0,1,17.603634,13.826525,0.000000,0,0,0,18.498529,13.467118,-1.49507,5.758223,5.837312
0.075,4.921969,6.475989,3.292971,6.810724,0.000000,1,0,1,17.595428,13.853224,0.000000,0,0,0,18.492687,13.482455,-1.49704,5.760001,5.838306
0.076,4.922075,6.476382,3.295744,6.809898,0.000000,1,0,1,17.587221,13.879923,0.000000,0,0,0,18.486843,13.497792,-1.49885,5.761779,5.839213
0.077,4.921233,6.476315,3.303956,6.811032,0.000000,1,0,1,17.579052,13.907265,0.000000,0,0,0,18.480583,13.514572,-1.49820,5.763493,5.839969
0.078,4.919363,6.475749,3.318059,6.814291,0.000000,1,0,1,17.570921,13.935302,0.000000,0,0,0,18.473873,13.532913,-1.49730,5.765137,5.840618
0.079,4.917493,6.475184,3.332163,6.817550,0.000000,1,0,1,17.562790,13.963339,0.000000,0,0,0,18.467163,13.551255,-1.49399,5.766781,5.841150
0.080,4.915623,6.474618,3.346267,6.820809,0.000000,1,0,1,17.554661,13.991376,0.000000,0,0,0,18.460453,13.569596,-1.49636,5.768425,5.841600
0.081,4.915196,6.475323,3.355947,6.824401,0.000000,1,0,1,17.546623,14.020040,0.000000,0,0,0,18.453495,13.589507,-1.50003,5.770014,5.841977
0.082,4.916333,6.477404,3.360835,6.828355,0.000000,1,0,1,17.538689,14.049379,0.000000,0,0,0,18.446268,13.611116,-1.49778,5.771544,5.842304
0.083,4.917470,6.479485,3.365724,6.832309,0.000000,1,0,1,17.530754,14.078720,0.000000,0,0,0,18.439039,13.632727,-1.49833,5.773075,5.842562
0.084,4.918606,6.481566,3.370612,6.836262,0.000000,1,0,1,17.522820,14.108061,0.000000,0,0,0,18.431812,13.654336,-1.49835,5.774605,5.842772
0.085,4.918263,6.483707,3.380411,6.838760,0.000000,1,0,1,17.514957,14.138154,0.000000,0,0,0,18.424450,13.677152,-1.49534,5.776053,5.842917
0.086,4.916318,6.485914,3.395530,6.839682,0.000000,1,0,1,17.507174,14.169063,0.000000,0,0,0,18.416945,13.701274,-1.49645,5.777413,5.843017
0.087,4.914374,6.488120,3.410650,6.840603,0.000000,1,0,1,17.499392,14.199971,0.000000,0,0,0,18.409439,13.725397,-1.50048,5.778773,5.843115
0.088,4.912429,6.490326,3.425769,6.841524,0.000000,1,0,1,17.491608,14.230880,0.000000,0,0,0,18.401932,13.749519,-1.49804,5.780133,5.843213
0.089,4.911169,6.490295,3.445467,6.842451,0.000000,1,0,1,17.483850,14.262200,0.000000,0,0,0,18.394234,13.774660,-1.49777,5.781471,5.843369
0.090,4.910650,6.487841,3.470127,6.843383,0.000000,1,0,1,17.476120,14.293966,0.000000,0,0,0,18.386326,13.800904,-1.49708,5.782787,5.843566
0.091,4.910132,6.485386,3.494787,6.844316,0.000000,1,0,1,17.468390,14.325733,0.000000,0,0,0,18.378420,13.827148,-1.49653,5.784102,5.843776
0.092,4.909614,6.482931,3.519446,6.845249,0.000000,1,0,1,17.460659,14.357499,0.000000,0,0,0,18.370512,13.853393,-1.49772,5.785418,5.843995
0.093,4.909554,6.481342,3.537104,6.845009,0.000000,1,0,1,17.452967,14.389444,0.000000,0,0,0,18.362492,13.880298,-1.49752,5.786692,5.844162
0.094,4.909990,6.480692,3.547175,6.843500,0.000000,1,0,1,17.445316,14.421582,0.000000,0,0,0,18.354349,13.907918,-1.49781,5.787920,5.844293
0.095,4.910427,6.480042,3.557246,6.841990,0.000000,1,0,1,17.437664,14.453720,0.000000,0,0,0,18.346207,13.935538,-1.49901,5.789150,5.844356
0.096,4.910863,6.479391,3.567317,6.840480,0.000000,1,0,1,17.430012,14.485858,0.000000,0,0,0,18.338064,13.963159,-1.49832,5.790379,5.844370
0.097,4.910981,6.478346,3.578436,6.837986,0.000000,1,0,1,17.422266,14.518387,0.000000,0,0,0,18.329874,13.990972,-1.49733,5.791581,5.844297
0.098,4.910755,6.476872,3.590691,6.834426,0.000000,1,0,1,17.414419,14.551339,0.000000,0,0,0,18.321632,14.018994,-1.49771,5.792756,5.844163
0.099,4.910528,6.475399,3.602946,6.830867,0.000000,1,0,1,17.406572,14.584291,0.000000,0,0,0,18.313391,14.047017,-1.49426,5.793931,5.843839
0.100,4.910302,6.473926,3.615200,6.827307,0.000000,1,0,1,17.398726,14.617244,0.000000,0,0,0,18.305149,14.075039,-1.49649,5.795105,5.843380
0.101,4.910885,6.473201,3.644207,6.823286,0.000000,1,0,1,17.390879,14.650393,0.000000,0,0,0,18.296862,14.103292,-1.49730,5.796187,5.842639
0.102,4.912346,6.473287,3.691363,6.818764,0.000000,1,0,1,17.383032,14.683759,0.000000,0,0,0,18.288527,14.131793,-1.49664,5.797168,5.841700
0.103,4.913807,6.473372,3.738518,6.814242,0.000000,1,0,1,17.375185,14.717123,0.000000,0,0,0,18.280191,14.160295,-1.49748,5.798150,5.840547
0.104,4.915269,6.473458,3.785674,6.809720,0.000000,1,0,1,17.367338,14.750488,0.000000,0,0,0,18.271856,14.188795,-1.49929,5.799131,5.839244
0.105,4.914836,6.474378,3.825832,6.804032,0.000000,1,0,1,17.359463,14.784334,0.000000,0,0,0,18.263451,14.217371,-1.49627,5.800053,5.837821
0.106,4.912353,6.476202,3.858409,6.797080,0.000000,1,0,1,17.351553,14.818704,0.000000,0,0,0,18.254967,14.246027,-1.49641,5.800912,5.836312
0.107,4.909869,6.478024,3.890986,6.790127,0.000000,1,0,1,17.343643,14.853072,0.000000,0,0,0,18.246481,14.274683,-1.49661,5.801771,5.834658
0.108,4.907385,6.479848,3.923564,6.783175,0.000000,1,0,1,17.335733,14.887442,0.000000,0,0,0,18.237997,14.303339,-1.49780,5.802629,5.832901
0.109,4.904895,6.481747,3.946804,6.773983,0.000000,1,0,1,17.327873,14.922125,0.000000,0,0,0,18.229544,14.331515,-1.49765,5.803327,5.830961
0.110,4.902400,6.483730,3.959928,6.762365,0.000000,1,0,1,17.320066,14.957149,0.000000,0,0,0,18.221123,14.359171,-1.49765,5.803850,5.828891
0.111,4.899905,6.485712,3.973051,6.750747,0.000000,1,0,1,17.312260,14.992173,0.000000,0,0,0,18.212702,14.386827,-1.50056,5.804373,5.826699
0.112,4.897410,6.487694,3.986175,6.739129,0.000000,1,0,1,17.304451,15.027197,0.000000,0,0,0,18.204283,14.414483,-1.50045,5.804896,5.824421
0.113,4.896768,6.489185,3.997968,6.728395,0.000000,1,0,1,17.296604,15.062524,0.000000,0,0,0,18.195662,14.441909,-1.49765,5.805279,5.822098
0.114,4.898133,6.490144,4.008317,6.718617,0.000000,1,0,1,17.288710,15.098181,0.000000,0,0,0,18.186823,14.469086,-1.49566,5.805510,5.819745
0.115,4.899499,6.491103,4.018667,6.708841,0.000000,1,0,1,17.280817,15.133837,0.000000,0,0,0,18.177986,14.496262,-1.49691,5.805741,5.817364
0.116,4.900865,6.492062,4.029017,6.699064,0.000000,1,0,1,17.272923,15.169494,0.000000,0,0,0,18.169147,14.523438,-1.49649,5.805972,5.814965
0.117,4.901479,6.492553,4.042421,6.688819,0.000000,1,0,1,17.265064,15.205248,0.000000,0,0,0,18.160267,14.550611,-1.49849,5.806057,5.812542
0.118,4.901279,6.492538,4.059133,6.678069,0.000000,1,0,1,17.257242,15.241109,0.000000,0,0,0,18.151335,14.577781,-1.49650,5.805986,5.810102
0.119,4.901080,6.492523,4.075845,6.667318,0.000000,1,0,1,17.249422,15.276970,0.000000,0,0,0,18.142405,14.604950,-1.49619,5.805914,5.807649
0.120,4.900880,6.492508,4.092557,6.656568,0.000000,1,0,1,17.241600,15.312831,0.000000,0,0,0,18.133474,14.632119,-1.49887,5.805843,5.805186
0.121,4.900949,6.492307,4.103968,6.643598,0.000000,1,0,1,17.233660,15.347738,0.000000,0,0,0,18.124445,14.659262,-1.49678,5.805745,5.802722
0.122,4.901308,6.491905,4.109634,6.628226,0.000000,1,0,1,17.225588,15.381613,0.000000,0,0,0,18.115307,14.686376,-1.49906,5.805619,5.800255
0.123,4.901666,6.491503,4.115301,6.612853,0.000000,1,0,1,17.217518,15.415486,0.000000,0,0,0,18.106171,14.713489,-1.49758,5.805492,5.797783
0.124,4.902024,6.491101,4.120967,6.597480,0.000000,1,0,1,17.209446,15.449361,0.000000,0,0,0,18.097034,14.740602,-1.50007,5.805367,5.795308
0.125,4.901765,6.492429,4.122147,6.581738,0.000000,1,0,1,17.201351,15.481397,0.000000,0,0,0,18.087877,14.767793,-1.50048,5.805152,5.792817
0.126,4.900837,6.495630,4.118464,6.565593,0.000000,1,0,1,17.193228,15.511441,0.000000,0,0,0,18.078701,14.795066,-1.49586,5.804842,5.790316
0.127,4.899909,6.498831,4.114782,6.549448,0.000000,1,0,1,17.185104,15.541485,0.000000,0,0,0,18.069523,14.822339,-1.49738,5.804532,5.787786
0.128,4.898981,6.502032,4.111100,6.533304,0.000000,1,0,1,17.176983,15.571529,0.000000,0,0,0,18.060345,14.849612,-1.49644,5.804222,5.785236
0.129,4.898294,6.504601,4.108527,6.518390,0.000000,1,0,1,17.168880,15.600071,0.000000,0,0,0,18.051105,14.877291,-1.49671,5.803869,5.782638
0.130,4.897868,6.506485,4.107155,6.504809,0.000000,1,0,1,17.160803,15.626984,0.000000,0,0,0,18.041798,14.905407,-1.50042,5.803469,5.780007
0.131,4.897442,6.508369,4.105783,6.491228,0.000000,1,0,1,17.152725,15.653896,0.000000,0,0,0,18.032490,14.933524,-1.49771,5.803069,5.777297
0.132,4.897016,6.510254,4.104411,6.477647,0.000000,1,0,1,17.144646,15.680809,0.000000,0,0,0,18.023182,14.961640,-1.50008,5.802669,5.774529
0.133,4.895320,6.512022,4.102932,6.464312,0.000000,1,0,1,17.136692,15.705962,0.000000,0,0,0,18.013857,14.989394,-1.49837,5.802115,5.771651
0.134,4.892250,6.513665,4.101338,6.451242,0.000000,1,0,1,17.128874,15.729211,0.000000,0,0,0,18.004517,15.016754,-1.49671,5.801394,5.768692
0.135,4.889180,6.515308,4.099745,6.438172,0.000000,1,0,1,17.121054,15.752460,0.000000,0,0,0,17.995174,15.044115,-1.49769,5.800673,5.765605
0.136,4.886109,6.516951,4.098151,6.425102,0.000000,1,0,1,17.113235,15.775708,0.000000,0,0,0,17.985834,15.071475,-1.49572,5.799952,5.762427
0.137,4.883869,6.517614,4.094263,6.413153,0.000000,1,0,1,17.105433,15.796639,0.000000,0,0,0,17.976467,15.098593,-1.49887,5.799092,5.759106
0.138,4.882527,6.517218,4.087887,6.402418,0.000000,1,0,1,17.097651,15.815060,0.000000,0,0,0,17.967073,15.125446,-1.49861,5.798082,5.755684
0.139,4.881185,6.516821,4.081512,6.391682,0.000000,1,0,1,17.089867,15.833480,0.000000,0,0,0,17.957680,15.152300,-1.49778,5.797071,5.752105
0.140,4.879843,6.516424,4.075137,6.380947,0.000000,1,0,1,17.082085,15.851899,0.000000,0,0,0,17.948286,15.179153,-1.49614,5.796062,5.748415
0.141,4.879309,6.516263,4.066063,6.371208,0.000000,1,0,1,17.074369,15.868046,0.000000,0,0,0,17.938761,15.203860,-1.49792,5.794920,5.744554
0.142,4.879648,6.516358,4.054068,6.362549,0.000000,1,0,1,17.066729,15.881728,0.000000,0,0,0,17.929090,15.226242,-1.49734,5.793637,5.740571
0.143,4.879988,6.516452,4.042071,6.353890,0.000000,1,0,1,17.059086,15.895411,0.000000,0,0,0,17.919422,15.248623,-1.49844,5.792354,5.736413
0.144,4.880328,6.516547,4.030076,6.345232,0.000000,1,0,1,17.051445,15.909094,0.000000,0,0,0,17.909752,15.271005,-1.49515,5.791070,5.732131
0.145,4.882028,6.516017,4.017169,6.336983,0.000000,1,0,1,17.043953,15.920556,0.000000,0,0,0,17.899984,15.291292,-1.49872,5.789611,5.727670
0.146,4.885201,6.514810,4.003277,6.329178,0.000000,1,0,1,17.036621,15.929611,0.000000,0,0,0,17.890108,15.309311,-1.49754,5.787962,5.723081
0.147,4.888375,6.513602,3.989384,6.321373,0.000000,1,0,1,17.029287,15.938667,0.000000,0,0,0,17.880234,15.327330,-1.49770,5.786312,5.718299
0.148,4.891550,6.512395,3.975492,6.313569,0.000000,1,0,1,17.021955,15.947722,0.000000,0,0,0,17.870358,15.345348,-1.49728,5.784662,5.713380
0.149,4.892703,6.510785,3.959258,6.306207,0.000000,1,0,1,17.015009,15.955364,0.000000,0,0,0,17.860571,15.361227,-1.49763,5.782860,5.708260
0.150,4.891666,6.508739,3.940488,6.299326,0.000000,1,0,1,17.008478,15.961475,0.000000,0,0,0,17.850880,15.374786,-1.49960,5.780893,5.702997
0.151,4.890630,6.506692,3.921718,6.292445,0.000000,1,0,1,17.001949,15.967586,0.000000,0,0,0,17.841190,15.388346,-1.49909,5.778926,5.697569
0.152,4.889594,6.504645,3.902948,6.285564,0.000000,1,0,1,16.995419,15.973696,0.000000,0,0,0,17.831499,15.401906,-1.49833,5.776959,5.692023
0.153,4.888152,6.503755,3.891978,6.279136,0.000000,1,0,1,16.989445,15.978643,0.000000,0,0,0,17.821728,15.414076,-1.49818,5.774856,5.686347
0.154,4.886271,6.504117,3.889456,6.273199,0.000000,1,0,1,16.984072,15.982331,0.000000,0,0,0,17.811867,15.424743,-1.49695,5.772604,5.680580
0.155,4.884390,6.504478,3.886935,6.267262,0.000000,1,0,1,16.978699,15.986019,0.000000,0,0,0,17.802008,15.435409,-1.49704,5.770352,5.674663
0.156,4.882509,6.504840,3.884413,6.261324,0.000000,1,0,1,16.973326,15.989707,0.000000,0,0,0,17.792147,15.446074,-1.49843,5.768101,5.668638
0.157,4.882010,6.505627,3.883655,6.256006,0.000000,1,0,1,16.968666,15.992570,0.000000,0,0,0,17.782326,15.459178,-1.49726,5.765649,5.662463
0.158,4.883007,6.506876,3.884807,6.251357,0.000000,1,0,1,16.964783,15.994539,0.000000,0,0,0,17.772549,15.474920,-1.49721,5.762980,5.656181
0.159,4.884004,6.508124,3.885959,6.246708,0.000000,1,0,1,16.960897,15.996509,0.000000,0,0,0,17.762772,15.490664,-1.49815,5.760311,5.649919
0.160,4.885001,6.509373,3.887110,6.242060,0.000000,1,0,1,16.957012,15.998478,0.000000,0,0,0,17.752995,15.506406,-1.49800,5.757641,5.643670
0.161,4.884214,6.510992,3.889826,6.238163,0.000000,1,0,1,16.954670,15.999779,0.000000,0,0,0,17.743395,15.517323,-1.49709,5.754888,5.637643
0.162,4.881495,6.513011,3.894235,6.235082,0.000000,1,0,1,16.953997,16.000355,0.000000,0,0,0,17.733992,15.523014,-1.49367,5.752044,5.631773
0.163,4.878776,6.515031,3.898645,6.232000,0.000000,1,0,1,16.953323,16.000933,0.000000,0,0,0,17.724586,15.528705,-1.49944,5.749199,5.626242
0.164,4.876056,6.517051,3.903054,6.228918,0.000000,1,0,1,16.952650,16.001509,0.000000,0,0,0,17.715183,15.534394,-1.49854,5.746355,5.620949
0.165,4.874658,6.517653,3.913204,6.226016,0.000000,1,0,1,16.954357,16.001469,0.000000,0,0,0,17.705885,15.538862,-1.49763,5.743474,5.616092
0.166,4.874690,6.516719,3.929572,6.223309,0.000000,1,0,1,16.958643,16.000761,0.000000,0,0,0,17.696703,15.542005,-1.49807,5.740555,5.611543
0.167,4.874722,6.515786,3.945940,6.220602,0.000000,1,0,1,16.962929,16.000055,0.000000,0,0,0,17.687519,15.545148,-1.49810,5.737636,5.607557
