"Time","v3 L COP","v2 R COP","49 RDS cle","47 R marks","39 FRx (cm)","35 HRx (cm)","v1 xCoM","42 CoMy (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform"
0.549,0.000000,4.080436,1,0,17.510883,14.699415,5.599746,5.635966,0,0,18.706980,13.865977,-0.00008
0.550,0.000000,4.080857,1,0,17.503082,14.690478,5.599272,5.635085,0,0,18.711834,13.856855,0.00014
0.551,0.000000,4.080901,1,0,17.495279,14.681541,5.598932,5.634204,0,0,18.716688,13.847733,0.00023
0.552,0.000000,4.080890,1,0,17.487764,14.672716,5.598652,5.633371,0,0,18.721130,13.838614,0.00008
0.553,0.000000,4.080776,1,0,17.481152,14.664241,5.598486,5.632689,0,0,18.724287,13.829505,0.00000
0.554,0.000000,4.080669,1,0,17.474541,14.655766,5.598359,5.632006,0,0,18.727442,13.820397,0.00000
0.555,0.000000,4.080578,1,0,17.467928,14.647290,5.598306,5.631324,0,0,18.730597,13.811289,0.00023
0.556,0.000000,4.080531,1,0,17.461769,14.638777,5.598276,5.630657,0,0,18.733402,13.802223,0.00001
0.557,0.000000,4.080564,1,0,17.457031,14.630144,5.598292,5.630041,0,0,18.735109,13.793290,-0.00001
0.558,0.000000,4.080660,1,0,17.452291,14.621511,5.598350,5.629424,0,0,18.736816,13.784356,-0.00007
0.559,0.000000,4.080869,1,0,17.447554,14.612878,5.598489,5.628807,0,0,18.738523,13.775423,-0.00007
0.560,0.000000,4.081091,1,0,17.443584,14.604244,5.598694,5.628178,0,0,18.740084,13.766535,-0.00008
0.561,0.000000,4.081337,1,0,17.442028,14.595611,5.599021,5.627510,0,0,18.741190,13.757792,0.00016
0.562,0.000000,4.081261,1,0,17.440470,14.586978,5.599406,5.626842,0,0,18.742296,13.749049,0.00008
0.563,0.000000,4.080583,1,0,17.438911,14.578344,5.599897,5.626173,0,0,18.743402,13.740307,0.00008
0.564,0.000000,4.079354,1,0,17.438391,14.569736,5.600439,5.625538,0,0,18.744488,13.731633,0.00015
0.565,0.000000,4.077093,1,0,17.441114,14.561208,5.601075,5.625003,0,0,18.745501,13.723177,0.00015
0.566,0.000000,3.366461,1,1,17.443838,14.552679,5.601806,5.624469,0,0,18.746515,13.714722,0.00015
0.567,0.000000,1.328652,0,0,17.446562,14.544151,5.602715,5.623935,0,0,18.747530,13.706265,-0.00008
0.568,0.000000,0.000000,0,0,17.450401,14.535698,5.603751,5.623505,0,0,18.761381,13.697856,0.00023
0.569,0.000000,0.000000,0,0,17.457741,14.527481,5.605024,5.623399,0,0,18.815437,13.689591,-0.00015
0.570,0.000000,0.000000,0,0,17.465078,14.519264,5.606327,5.623294,0,0,18.869495,13.681326,-0.00007
0.571,0.000000,0.000000,0,0,17.472418,14.511047,5.607685,5.623189,0,0,18.923552,13.673061,0.00008
0.572,0.000000,0.000000,0,0,17.480858,14.502895,5.608958,5.623062,0,0,18.962969,13.664958,0.00000
0.573,0.000000,0.000000,0,0,17.492746,14.494947,5.610073,5.622868,0,0,18.956532,13.657361,0.00015
0.574,0.000000,0.000000,0,0,17.504637,14.487000,5.611084,5.622674,0,0,18.950094,13.649764,0.00023
0.575,0.000000,0.000000,0,0,17.516527,14.479053,5.611903,5.622480,0,0,18.943657,13.642166,0.00000
0.576,0.000000,0.000000,0,0,17.529301,14.471178,5.612637,5.622302,0,0,18.936905,13.634827,-0.00007
0.577,0.000000,0.000000,0,0,17.544842,14.463531,5.613211,5.622173,0,0,18.929165,13.628293,-0.00015
0.578,1.179083,0.000000,0,0,17.560383,14.455884,5.613754,5.622045,0,1,18.921425,13.621759,-0.00001
0.579,4.567253,0.000000,0,0,17.575924,14.448237,5.614240,5.621916,1,0,18.913685,13.615226,-0.00007
0.580,6.775642,0.000000,0,0,17.592281,14.440628,5.614747,5.621808,1,0,18.905899,13.609066,0.00007
0.581,6.773640,0.000000,0,0,17.611193,14.433137,5.615293,5.621766,1,0,18.897968,13.604075,0.00031
0.582,6.772053,0.000000,0,0,17.630106,14.425647,5.615844,5.621723,1,0,18.890039,13.599085,0.00001
0.583,6.771242,0.000000,0,0,17.649019,14.418156,5.616408,5.621681,1,0,18.882109,13.594094,-0.00031
0.584,6.772191,0.000000,0,0,17.668242,14.410686,5.616960,5.621633,1,0,18.874083,13.589561,0.00000
0.585,6.776435,0.000000,0,0,17.688431,14.403283,5.617488,5.621570,1,0,18.865749,13.586455,-0.00001
0.586,6.780788,0.000000,0,0,17.708620,14.395881,5.618056,5.621506,1,0,18.857418,13.583350,-0.00007
0.587,6.785345,0.000000,0,0,17.728809,14.388478,5.618698,5.621442,1,0,18.849085,13.580245,0.00007
0.588,5.607149,0.000000,0,0,17.749222,14.381095,5.619446,5.621402,1,1,18.840597,13.577952,-0.00007
0.589,2.212991,0.000000,0,0,17.770330,14.373771,5.620394,5.621437,0,0,18.831621,13.578206,-0.00007
0.590,0.000000,0.000000,0,0,17.791437,14.366446,5.621490,5.621471,0,0,18.822645,13.578459,0.00023
0.591,0.000000,0.000000,0,0,17.812546,14.359122,5.622862,5.621505,0,0,18.813667,13.578712,0.00015
0.592,0.000000,0.000000,0,0,17.833700,14.351807,5.624399,5.621603,0,0,18.804495,13.579839,-0.00007
0.593,0.000000,0.000000,0,0,17.855007,14.344514,5.626243,5.621896,0,0,18.794704,13.583700,-0.00015
0.594,0.000000,0.000000,0,0,17.876314,14.337222,5.628193,5.622190,0,0,18.784912,13.587561,0.00000
0.595,0.000000,0.000000,0,0,17.897621,14.329930,5.630339,5.622484,0,0,18.775122,13.591422,0.00001
0.596,0.000000,0.000000,0,0,17.919022,14.322620,5.632518,5.622778,0,0,18.765205,13.596240,0.00016
0.597,0.000000,0.000000,0,0,17.940718,14.315253,5.634759,5.623077,0,0,18.754896,13.604053,0.00015
0.598,0.000000,0.000000,0,0,17.962414,14.307886,5.637004,5.623375,0,0,18.744585,13.611866,-0.00008
0.599,0.000000,0.000000,0,0,17.984112,14.300519,5.639259,5.623673,0,0,18.734276,13.619678,0.00023
0.600,0.000000,0.000000,0,0,18.005905,14.293110,5.641500,5.623963,0,0,18.723913,13.628321,0.00015
0.601,0.000000,0.000000,0,0,18.028009,14.285565,5.643718,5.624225,0,0,18.713385,13.639561,0.00016
0.602,0.000000,0.000000,0,0,18.050112,14.278022,5.645898,5.624487,0,0,18.702856,13.650801,-0.00008
0.603,0.000000,0.000000,0,0,18.072216,14.270478,5.648006,5.624750,0,0,18.692327,13.662040,-0.00008
0.604,0.000000,0.000000,0,0,18.094330,14.262887,5.650053,5.625053,0,0,18.681734,13.674203,0.00001
0.605,0.000000,0.000000,0,0,18.116476,14.255146,5.651983,5.625485,0,0,18.670937,13.689256,0.00016
0.606,0.000000,0.000000,0,0,18.138624,14.247405,5.653849,5.625917,0,0,18.660139,13.704309,0.00007
0.607,0.000000,0.000000,0,0,18.160770,14.239664,5.655593,5.626349,0,0,18.649342,13.719361,0.00016
0.608,0.000000,0.000000,0,0,18.182922,14.231915,5.657269,5.626832,0,0,18.638540,13.735202,0.00007
0.609,0.000000,0.000000,0,0,18.205088,14.224145,5.658820,5.627470,0,0,18.627722,13.753512,-0.00007
0.610,0.000000,0.000000,0,0,18.227253,14.216374,5.660275,5.628108,0,0,18.616905,13.771823,-0.00008
0.611,0.000000,0.000000,0,0,18.249418,14.208603,5.661551,5.628747,0,0,18.606089,13.790133,0.00015
0.612,0.000000,0.000000,0,0,18.271629,14.200639,5.662705,5.629405,0,0,18.595205,13.809355,-0.00008
0.613,0.000000,0.000000,0,0,18.293983,14.192068,5.663629,5.630128,0,0,18.584114,13.831433,0.00015
0.614,0.000000,0.000000,0,0,18.316336,14.183497,5.664438,5.630852,0,0,18.573025,13.853512,0.00023
0.615,0.000000,0.000000,0,0,18.338690,14.174926,5.665033,5.631575,0,0,18.561934,13.875590,0.00009
0.616,0.000000,0.000000,0,0,18.361067,14.166166,5.665537,5.632318,0,0,18.550774,13.898791,-0.00008
0.617,0.000000,0.000000,0,0,18.383516,14.156815,5.665873,5.633122,0,0,18.539391,13.925512,0.00008
0.618,0.000000,0.000000,0,0,18.405968,14.147463,5.666169,5.633927,0,0,18.528008,13.952232,-0.00008
0.619,0.000000,0.000000,0,0,18.428419,14.138111,5.666393,5.634731,0,0,18.516624,13.978952,0.00000
0.620,0.000000,0.000000,0,0,18.450838,14.128641,5.666636,5.635493,0,0,18.505205,14.006628,-0.00001
0.621,0.000000,0.000000,0,0,18.473154,14.118802,5.666914,5.636120,0,0,18.493675,14.037295,0.00008
0.622,0.000000,0.000000,0,0,18.495472,14.108962,5.667253,5.636747,0,0,18.482147,14.067964,0.00000
0.623,0.000000,0.000000,0,0,18.517790,14.099123,5.667710,5.637374,0,0,18.470617,14.098631,-0.00008
0.624,0.000000,0.000000,0,0,18.540102,14.089205,5.668273,5.638004,0,0,18.460606,14.129993,0.00015
0.625,0.000000,0.000000,0,0,18.562397,14.079040,5.669038,5.638641,0,0,18.455351,14.163535,0.00000
0.626,0.000000,0.000000,0,0,18.584694,14.068874,5.669977,5.639278,0,0,18.450096,14.197077,0.00001
0.627,0.000000,0.000000,0,0,18.606989,14.058709,5.671242,5.639915,0,0,18.444839,14.230618,0.00008
0.628,0.000000,0.000000,0,0,18.629267,14.048494,5.672729,5.640596,0,0,18.439106,14.264534,0.00000
0.629,0.000000,0.000000,0,0,18.651489,14.038128,5.674634,5.641417,0,0,18.431871,14.299625,0.00000
0.630,0.000000,0.000000,0,0,18.673712,14.027761,5.676692,5.642238,0,0,18.424637,14.334716,0.00000
0.631,0.000000,0.000000,0,0,18.695934,14.017395,5.679038,5.643058,0,0,18.417402,14.369806,0.00008
0.632,0.000000,0.000000,0,0,18.718210,14.007121,5.681445,5.643863,0,0,18.410093,14.405293,-0.00007
0.633,0.000000,0.000000,0,0,18.740652,13.997141,5.683964,5.644615,0,0,18.402554,14.442016,0.00023
0.634,0.000000,0.000000,0,0,18.763096,13.987161,5.686487,5.645368,0,0,18.395014,14.478739,0.00023
0.635,0.000000,0.000000,0,0,18.785540,13.977180,5.689016,5.646121,0,0,18.387474,14.515462,0.00015
0.636,0.000000,0.000000,0,0,18.808010,13.967544,5.691509,5.646929,0,0,18.379864,14.552495,0.00007
0.637,0.000000,0.000000,0,0,18.830572,13.958980,5.693932,5.647915,0,0,18.372028,14.590502,0.00023
0.638,0.000000,0.000000,0,0,18.853132,13.950416,5.696306,5.648901,0,0,18.364195,14.628508,0.00016
0.639,0.000000,0.000000,0,0,18.875692,13.941852,5.698586,5.649886,0,0,18.356359,14.666514,0.00000
0.640,0.000000,0.000000,0,0,18.898193,13.933655,5.700797,5.650937,0,0,18.348461,14.704524,0.00016
0.641,0.000000,0.000000,0,0,18.920502,13.926608,5.702882,5.652192,0,0,18.340361,14.742545,0.00008
0.642,0.000000,0.000000,0,0,18.942812,13.919561,5.704826,5.653447,0,0,18.332260,14.780567,0.00008
0.643,0.000000,0.000000,0,0,18.965120,13.912516,5.706506,5.654701,0,0,18.324158,14.818588,-0.00008
0.644,0.000000,0.000000,0,0,18.986906,13.906083,5.707985,5.655983,0,0,18.315874,14.856838,0.00001
0.645,0.000000,0.000000,0,0,19.007053,13.901576,5.709086,5.657348,0,0,18.307011,14.895806,0.00007
0.646,0.000000,0.000000,0,0,19.027199,13.897069,5.710058,5.658713,0,0,18.298149,14.934773,0.00000
0.647,0.000000,0.000000,0,0,19.047346,13.892561,5.710788,5.660078,0,0,18.289286,14.973742,0.00000
0.648,0.000000,0.000000,0,0,19.066637,13.888655,5.711475,5.661469,0,0,18.280256,15.012822,0.00001
0.649,0.000000,0.000000,0,0,19.083250,13.886629,5.712084,5.662944,0,0,18.270702,15.052258,0.00015
0.650,0.000000,0.000000,0,0,19.099865,13.884603,5.712626,5.664418,0,0,18.261148,15.091694,0.00000
0.651,0.000000,0.000000,0,0,19.116478,13.882577,5.713039,5.665892,0,0,18.251596,15.131129,0.00001
0.652,0.000000,0.000000,0,0,19.132023,13.881179,5.713341,5.667295,0,0,18.242033,15.170787,0.00008
0.653,0.000000,0.000000,0,0,19.144217,13.881748,5.713434,5.668475,0,0,18.232443,15.211139,0.00007
0.654,0.000000,0.000000,0,0,19.156412,13.882318,5.713444,5.669655,0,0,18.222853,15.251492,-0.00015
0.655,0.000000,0.000000,0,0,19.168606,13.882887,5.713299,5.670835,0,0,18.213261,15.291843,0.00000
0.656,0.000000,0.000000,0,0,19.179857,13.884243,5.713115,5.672008,0,0,18.203625,15.332124,-0.00001
0.657,0.000000,0.000000,0,0,19.188156,13.888065,5.712860,5.673157,0,0,18.193840,15.372178,0.00015
0.658,0.000000,0.000000,0,0,19.196457,13.891888,5.712585,5.674306,0,0,18.184055,15.412233,0.00000
0.659,0.000000,0.000000,0,0,19.204756,13.895711,5.712276,5.675456,0,0,18.174271,15.452288,0.00007
0.660,0.000000,0.000000,0,0,19.212141,13.900393,5.711946,5.676572,0,0,18.164474,15.492122,0.00031
0.661,0.000000,0.000000,0,0,19.216665,13.907764,5.711576,5.677582,0,0,18.154648,15.531263,-0.00008
0.662,0.000000,0.000000,0,0,19.221189,13.915137,5.711112,5.678592,0,0,18.144819,15.570406,0.00023
0.663,0.000000,0.000000,0,0,19.225714,13.922509,5.710470,5.679602,0,0,18.134993,15.609548,0.00046
0.664,0.000000,0.000000,0,0,19.229507,13.930917,5.709656,5.680567,0,0,18.125090,15.648523,0.00016
0.665,0.000000,0.000000,0,0,19.231009,13.942564,5.708519,5.681389,0,0,18.114958,15.686978,0.00023
0.666,0.000000,0.000000,0,0,19.232512,13.954212,5.707201,5.682212,0,0,18.104826,15.725433,0.00000
0.667,0.000000,0.000000,0,0,19.234015,13.965859,5.705546,5.683035,0,0,18.094694,15.763888,0.00001
0.668,0.000000,0.000000,0,0,19.235218,13.978471,5.703717,5.683815,0,0,18.084484,15.801846,0.00015
0.669,0.000000,0.000000,0,0,19.235483,13.994101,5.701561,5.684460,0,0,18.074028,15.838241,0.00015
0.670,0.000000,0.000000,0,0,19.235748,14.009729,5.699197,5.685104,0,0,18.063574,15.874637,0.00000
0.671,0.000000,0.000000,0,0,19.236013,14.025359,5.696442,5.685750,0,0,18.053120,15.911033,-0.00016
0.672,0.000000,0.000000,0,0,19.236160,14.041785,5.693442,5.686298,0,0,18.042667,15.946668,0.00015
0.673,0.000000,0.000000,0,0,19.235935,14.060711,5.689983,5.686546,0,0,18.032221,15.979921,0.00015
0.674,0.000000,0.000000,0,0,19.235712,14.079636,5.686283,5.686794,0,0,18.021774,16.013174,0.00008
0.675,0.000000,0.000000,0,0,19.235487,14.098561,5.682130,5.687043,0,0,18.011328,16.046429,-0.00015
0.676,0.000000,0.000000,0,0,19.235296,14.118040,5.677762,5.687149,0,0,18.000919,16.078951,0.00023
0.677,0.000000,0.000000,0,0,19.235214,14.139254,5.672988,5.686811,0,0,17.990629,16.109184,-0.00016
0.678,0.000000,0.000000,0,0,19.235130,14.160468,5.668062,5.686474,0,0,17.980341,16.139416,0.00008
0.679,0.000000,0.000000,0,0,19.235046,14.181682,5.662850,5.686137,0,0,17.970053,16.169649,0.00007
0.680,0.000000,0.000000,0,0,19.234945,14.203199,5.657560,5.685671,0,0,17.959717,16.198849,0.00000
0.681,0.000000,0.000000,0,0,19.234791,14.225669,5.652122,5.684804,0,0,17.949232,16.224812,-0.00007
0.682,0.000000,0.000000,0,0,19.234634,14.248138,5.646667,5.683937,0,0,17.938747,16.250774,0.00031
0.683,0.000000,0.000000,0,0,19.234480,14.270608,5.641181,5.683070,0,0,17.928265,16.276735,0.00031
0.684,0.000000,0.000000,0,0,19.234257,14.293218,5.635739,5.682111,0,0,17.917730,16.301987,0.00007
0.685,0.000000,0.000000,0,0,19.233826,14.316269,5.630380,5.680868,0,0,17.907043,16.325008,-0.00007
0.686,0.000000,0.000000,0,0,19.233395,14.339320,5.625130,5.679624,0,0,17.896358,16.348032,0.00009
0.687,0.000000,0.000000,0,0,19.232964,14.362371,5.620085,5.678381,0,0,17.885672,16.371054,0.00008
0.688,0.000000,0.000000,0,0,19.232548,14.385646,5.615207,5.677064,0,0,17.875042,16.393232,0.00008
0.689,0.000000,0.000000,0,0,19.232178,14.409617,5.610638,5.675517,0,0,17.864592,16.412771,0.00001
0.690,0.000000,0.000000,0,0,19.231810,14.433589,5.606235,5.673970,0,0,17.854141,16.432310,-0.00007
0.691,0.000000,0.000000,0,0,19.231440,14.457561,5.602140,5.672423,0,0,17.843691,16.451849,-0.00001
0.692,0.000000,0.000000,0,0,19.231087,14.481846,5.598190,5.670809,0,0,17.833281,16.470587,0.00015
0.693,0.000000,0.000000,0,0,19.230783,14.507114,5.594511,5.668983,0,0,17.823000,16.486814,0.00007
0.694,0.000000,0.000000,0,0,19.230480,14.532382,5.590933,5.667156,0,0,17.812717,16.503040,0.00008
0.695,0.000000,0.000000,0,0,19.230177,14.557651,5.587547,5.665329,0,0,17.802437,16.519268,-0.00031
0.696,0.000000,0.000000,0,0,19.229788,14.583316,5.584219,5.663479,0,0,17.792145,16.534651,0.00038
0.697,0.000000,0.000000,0,0,19.229122,14.610222,5.580997,5.661555,0,0,17.781822,16.547392,0.00008
0.698,0.000000,0.000000,0,0,19.228458,14.637128,5.577796,5.659631,0,0,17.771498,16.560133,-0.00015
0.699,0.000000,0.000000,0,0,19.227793,14.664034,5.574630,5.657707,0,0,17.761175,16.572874,0.00015
0.700,0.000000,0.000000,0,0,19.227051,14.691155,5.571438,5.655758,0,0,17.750818,16.584406,0.00023
0.701,0.000000,0.000000,0,0,19.226065,14.718950,5.568197,5.653729,0,0,17.740360,16.592150,-0.00030
0.702,0.000000,0.000000,0,0,19.225079,14.746745,5.564839,5.651700,0,0,17.729902,16.599894,-0.00001
0.703,0.000000,0.000000,0,0,19.224092,14.774540,5.561262,5.649671,0,0,17.719442,16.607637,0.00007
0.704,0.000000,0.000000,0,0,19.223139,14.802334,5.557488,5.647551,0,0,17.709068,16.614454,-0.00008
0.705,0.000000,0.000000,0,0,19.222290,14.830126,5.553346,5.645146,0,0,17.698952,16.618368,0.00008
0.706,0.000000,0.000000,0,0,19.221441,14.857918,5.549044,5.642742,0,0,17.688837,16.622280,0.00015
0.707,0.000000,0.000000,0,0,19.220591,14.885710,5.544444,5.640337,0,0,17.678720,16.626192,0.00015
0.708,0.000000,0.000000,0,0,19.219728,14.913323,5.539749,5.637876,0,0,17.668554,16.629421,0.00007
0.709,0.000000,0.000000,0,0,19.218819,14.940377,5.534880,5.635238,0,0,17.658234,16.630508,0.00007
0.710,0.000000,0.000000,0,0,19.217911,14.967431,5.529956,5.632600,0,0,17.647911,16.631596,0.00016
0.711,0.000000,0.000000,0,0,19.217001,14.994485,5.524933,5.629962,0,0,17.637589,16.632683,-0.00001
0.712,0.000000,0.000000,0,0,19.215895,15.021409,5.519892,5.627251,0,0,17.627344,16.633324,0.00007
0.713,0.000000,0.000000,0,0,19.214170,15.047925,5.514819,5.624306,0,0,17.617346,16.632566,0.00001
0.714,0.000000,0.000000,0,0,19.212446,15.074442,5.509779,5.621361,0,0,17.607347,16.631809,0.00000
0.715,0.000000,0.000000,0,0,19.210720,15.100958,5.504806,5.618416,0,0,17.597349,16.631054,0.00000
0.716,0.000000,0.000000,0,0,19.208763,15.127284,5.499925,5.615446,0,0,17.587475,16.629881,0.00000
0.717,0.000000,0.000000,0,0,19.206074,15.153013,5.495220,5.612393,0,0,17.577997,16.627401,-0.00007
0.718,0.000000,0.000000,0,0,19.203384,15.178741,5.490674,5.609341,0,0,17.568518,16.624924,-0.00001
0.719,0.000000,0.000000,0,0,19.200697,15.204471,5.486427,5.606289,0,0,17.559038,16.622444,-0.00007
0.720,0.000000,0.000000,0,0,19.197578,15.229811,5.482386,5.603290,0,0,17.549614,16.619589,0.00001
0.721,0.000000,0.000000,0,0,19.193121,15.253935,5.478733,5.600456,0,0,17.540363,16.615557,0.00000
0.722,0.000000,0.000000,0,0,19.188662,15.278058,5.475235,5.597622,0,0,17.531111,16.611525,-0.00008
0.723,0.000000,0.000000,0,0,19.184204,15.302181,5.472032,5.594789,0,0,17.521860,16.607492,0.00015
0.724,0.000000,0.000000,0,0,19.179312,15.325881,5.468916,5.591967,0,0,17.512648,16.603386,0.00000
0.725,0.000000,0.000000,0,0,19.173058,15.348252,5.465963,5.589180,0,0,17.503561,16.599047,-0.00007
0.726,0.000000,0.000000,0,0,19.166805,15.370625,5.463068,5.586394,0,0,17.494474,16.594706,0.00007
0.727,0.000000,0.000000,0,0,19.160553,15.392996,5.460280,5.583607,0,0,17.485386,16.590364,-0.00001
0.728,0.000000,0.000000,0,0,19.154009,15.414794,5.457540,5.580812,0,0,17.476397,16.585800,0.00007
0.729,0.000000,0.000000,0,0,19.146555,15.434793,5.454885,5.577992,0,0,17.467714,16.580534,0.00000
0.730,0.000000,0.000000,0,0,19.139099,15.454792,5.452293,5.575172,0,0,17.459032,16.575268,-0.00015
0.731,0.000000,0.000000,0,0,19.131645,15.474791,5.449820,5.572353,0,0,17.450350,16.570002,0.00008
0.732,0.000000,0.000000,0,0,19.123945,15.494164,5.447428,5.569556,0,0,17.441807,16.564636,0.00015
0.733,0.000000,0.000000,0,0,19.115484,15.511578,5.445189,5.566830,0,0,17.433693,16.558966,0.00008
0.734,0.000000,0.000000,0,0,19.107023,15.528991,5.443017,5.564105,0,0,17.425579,16.553293,0.00009
0.735,0.000000,0.000000,0,0,19.098562,15.546404,5.440969,5.561379,0,0,17.417465,16.547621,-0.00001
0.736,0.000000,0.000000,0,0,19.089973,15.563142,5.438976,5.558641,0,0,17.409487,16.541729,-0.00007
0.737,0.000000,0.000000,0,0,19.080992,15.577761,5.437086,5.555861,0,0,17.401924,16.535143,0.00008
0.738,0.000000,0.000000,0,0,19.072010,15.592380,5.435308,5.553082,0,0,17.394363,16.528559,-0.00008
0.739,0.000000,0.000000,0,0,19.063028,15.606998,5.433740,5.550303,0,0,17.386801,16.521975,0.00007
0.740,0.000000,0.000000,0,0,19.053831,15.620836,5.432349,5.547552,0,0,17.379423,16.515345,0.00000
0.741,0.000000,0.000000,0,0,19.043966,15.632225,5.431291,5.544894,0,0,17.372618,16.508579,-0.00008
0.742,0.000000,0.000000,0,0,19.034101,15.643613,5.430423,5.542236,0,0,17.365812,16.501812,0.00000
0.743,0.000000,0.000000,0,0,19.024237,15.655002,5.429911,5.539578,0,0,17.359007,16.495045,0.00023
0.744,0.000000,0.000000,0,0,19.014252,15.665412,5.429589,5.536983,0,0,17.348942,16.488161,-0.00016
0.745,0.000000,0.000000,0,0,19.003891,15.672759,5.429620,5.534580,0,0,17.328674,16.480915,0.00007
0.746,0.000000,0.000000,0,0,18.993532,15.680106,5.429842,5.532178,0,0,17.308405,16.473667,-0.00007
0.747,0.000000,0.000000,0,0,18.983173,15.687453,5.430419,5.529776,0,0,17.288136,16.466419,-0.00001
0.748,0.000000,0.000000,0,0,18.972628,15.693748,5.431186,5.527477,0,0,17.272223,16.459044,0.00000
0.749,0.000000,0.000000,0,0,18.961498,15.696747,5.432306,5.525501,0,0,17.269953,16.451267,-0.00015
0.750,0.000000,0.000000,0,0,18.950367,15.699746,5.433598,5.523525,0,0,17.267685,16.443491,0.00008
0.751,0.000000,0.000000,0,0,18.939238,15.702744,5.435208,5.521549,0,0,17.265415,16.435715,0.00015
0.752,0.000000,0.000000,0,0,18.928009,15.704800,5.436967,5.519635,0,0,17.258852,16.427963,0.00015
0.753,0.000000,0.000000,0,0,18.916471,15.703897,5.439005,5.517912,0,0,17.238842,16.420296,0.00001
0.754,0.000000,0.000000,0,0,18.904936,15.702993,5.441175,5.516190,0,0,17.218834,16.412628,0.00007
0.755,0.000000,0.000000,0,0,18.893398,15.702091,5.443592,5.514468,0,0,17.198824,16.404959,0.00008
0.756,0.000000,0.000000,0,0,18.881544,15.700367,5.446131,5.512857,0,0,17.184231,16.397188,0.00000
0.757,0.000000,0.000000,0,0,18.868696,15.696074,5.448897,5.511598,0,0,17.186598,16.389095,-0.00016
0.758,0.000000,0.000000,0,0,18.855848,15.691779,5.451796,5.510339,0,0,17.188967,16.381002,0.00008
0.759,0.000000,0.000000,0,0,18.843000,15.687485,5.454940,5.509080,0,0,17.191336,16.372908,0.00008
0.760,0.000000,0.000000,0,0,18.829847,15.682685,5.458219,5.507897,0,0,17.194248,16.364664,0.00001
0.761,0.000000,0.000000,0,0,18.815737,15.676303,5.461749,5.506953,0,0,17.198872,16.355944,-0.00008
0.762,0.000000,0.000000,0,0,18.801626,15.669921,5.465348,5.506008,0,0,17.203493,16.347225,0.00023
0.763,0.000000,0.000000,0,0,18.787516,15.663539,5.469079,5.505064,0,0,17.208117,16.338505,-0.00008
0.764,0.000000,0.000000,0,0,18.773085,15.656797,5.472813,5.504177,0,0,17.213392,16.329800,0.00015
0.765,0.000000,0.000000,0,0,18.757645,15.648933,5.476554,5.503466,0,0,17.220711,16.321142,0.00015
0.766,0.000000,0.000000,0,0,18.742205,15.641069,5.480312,5.502756,0,0,17.228031,16.312483,0.00000
0.767,0.000000,0.000000,0,0,18.726765,15.633205,5.484101,5.502046,0,0,17.235350,16.303823,-0.00023
0.768,0.000000,0.000000,0,0,18.711092,15.625255,5.487923,5.501463,0,0,17.243099,16.295048,0.00000
0.769,0.000000,0.000000,0,0,18.694687,15.617029,5.491806,5.501277,0,0,17.252199,16.285908,0.00000
0.770,0.000000,0.000000,0,0,18.678282,15.608805,5.495646,5.501092,0,0,17.261297,16.276768,-0.00023
0.771,0.000000,0.000000,0,0,18.661877,15.600579,5.499405,5.500907,0,0,17.270397,16.267628,0.00023
0.772,0.000000,0.000000,0,0,18.645308,15.592159,5.503037,5.500751,0,0,17.279741,16.258427,-0.00008
0.773,0.000000,0.000000,0,0,18.628225,15.583127,5.506431,5.500688,0,0,17.289852,16.249039,0.00009
0.774,0.000000,0.000000,0,0,18.611145,15.574095,5.509697,5.500625,0,0,17.299965,16.239651,0.00015
0.775,0.000000,0.000000,0,0,18.594063,15.565063,5.512727,5.500561,0,0,17.310076,16.230265,0.00023
0.776,0.000000,0.000000,0,0,18.576895,15.555739,5.515661,5.500628,0,0,17.320381,16.220858,-0.00023
0.777,0.000000,0.000000,0,0,18.559450,15.545507,5.518415,5.501102,0,0,17.331291,16.211388,0.00007
0.778,0.000000,0.000000,0,0,18.542007,15.535275,5.521124,5.501575,0,0,17.342201,16.201920,-0.00008
0.779,0.000000,0.000000,0,0,18.524563,15.525043,5.523747,5.502049,0,0,17.353109,16.192450,-0.00007
0.780,0.000000,0.000000,0,0,18.507010,15.514491,5.526362,5.502608,0,0,17.364218,16.182816,-0.00007
0.781,0.000000,0.000000,0,0,18.489113,15.502943,5.528962,5.503434,0,0,17.375940,16.172659,0.00000
0.782,0.000000,0.000000,0,0,18.471216,15.491394,5.531500,5.504259,0,0,17.387665,16.162504,0.00024
0.783,0.000000,0.000000,0,0,18.453320,15.479845,5.533924,5.505085,0,0,17.399389,16.152349,0.00001
0.784,0.000000,0.000000,0,0,18.435375,15.468176,5.536232,5.505914,0,0,17.411287,16.142241,-0.00015
0.785,0.000000,0.000000,0,0,18.417278,15.456127,5.538325,5.506756,0,0,17.423729,16.132282,0.00008
0.786,0.000000,0.000000,0,0,18.399179,15.444078,5.540361,5.507598,0,0,17.436171,16.122324,0.00015
0.787,0.000000,0.000000,0,0,18.381083,15.432030,5.542293,5.508440,0,0,17.448612,16.112366,0.00007
0.788,0.000000,0.000000,0,0,18.362936,15.420012,5.544241,5.509306,0,0,17.460947,16.102362,0.00022
0.789,0.000000,0.000000,0,0,18.344631,15.408085,5.546220,5.510245,0,0,17.472944,16.092218,0.00000
0.790,0.000000,0.000000,0,0,18.326326,15.396159,5.548190,5.511185,0,0,17.484941,16.082073,-0.00008
