"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","v2 R COP","m3 RDS cle","m1 R marks","49 RDS cle","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","m4 LDS cle","m2 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform","42 CoMy (cm)","v1 xCoM"
0.000,4.823706,6.984756,4.257684,7.832952,0.000000,0,0,0,18.310968,15.937983,0.000000,0,0,0,17.602554,15.411970,-1.51656,5.946777,5.966320
0.001,4.814887,6.983809,4.260080,7.826101,0.000000,0,0,0,18.332365,15.925707,0.000000,0,0,0,17.592688,15.441358,-1.51725,5.946993,5.966772
0.002,4.802522,6.982746,4.259974,7.818698,0.000000,0,0,0,18.352713,15.913336,0.000000,0,0,0,17.582890,15.470077,-1.51581,5.947321,5.967292
0.003,4.787612,6.981600,4.258071,7.810899,0.000000,0,0,0,18.372305,15.900895,0.000000,0,0,0,17.573145,15.498316,-1.51533,5.947729,5.967844
0.004,4.772702,6.980454,4.256169,7.803100,0.000000,0,0,0,18.391899,15.888454,0.000000,0,0,0,17.563398,15.526555,-1.51655,5.948136,5.968320
0.005,4.757792,6.979308,4.254266,7.795301,0.000000,0,0,0,18.411491,15.876015,0.000000,0,0,0,17.553654,15.554794,-1.51754,5.948545,5.968763
0.006,4.744693,6.979396,4.251232,7.787584,0.000000,0,0,0,18.429955,15.863249,0.000000,0,0,0,17.543936,15.582129,-1.51621,5.948996,5.968972
0.007,4.732895,6.980370,4.247386,7.779926,0.000000,0,0,0,18.447603,15.850249,0.000000,0,0,0,17.534241,15.608812,-1.51970,5.949479,5.969075
0.008,4.721097,6.981343,4.243540,7.772268,0.000000,0,0,0,18.465254,15.837250,0.000000,0,0,0,17.524544,15.635496,-1.51574,5.949963,5.968905
0.009,4.709299,6.982317,4.239694,7.764609,0.000000,0,0,0,18.482904,15.824251,0.000000,0,0,0,17.514849,15.662180,-1.51502,5.950446,5.968613
0.010,4.706754,6.982529,4.237597,7.757124,0.000000,0,0,0,18.497665,15.811108,0.000000,0,0,0,17.505241,15.688039,-1.51581,5.950912,5.968046
0.011,4.710855,6.982195,4.236755,7.749763,0.000000,0,0,0,18.510353,15.797860,0.000000,0,0,0,17.495701,15.713305,-1.51900,5.951365,5.967356
0.012,4.714956,6.981861,4.235914,7.742403,0.000000,0,0,0,18.523041,15.784614,0.000000,0,0,0,17.486158,15.738572,-1.51623,5.951818,5.966398
0.013,4.719057,6.981526,4.235073,7.735042,0.000000,0,0,0,18.535728,15.771366,0.000000,0,0,0,17.476616,15.763839,-1.51849,5.952271,5.965319
0.014,4.721340,6.981258,4.234141,7.694320,0.000000,0,0,0,18.545439,15.758008,0.000000,0,0,0,17.467184,15.787903,-1.51940,5.952550,5.963999
0.015,4.722318,6.981038,4.233143,7.629636,0.000000,0,0,0,18.553015,15.744569,0.000000,0,0,0,17.457830,15.811103,-1.51705,5.952703,5.962570
0.016,4.723296,6.980817,4.232145,7.564952,0.000000,0,0,0,18.560589,15.731130,0.000000,0,0,0,17.448479,15.834304,-1.51603,5.952856,5.961020
0.017,4.724274,6.980597,4.231147,7.500268,0.000000,0,0,0,18.568163,15.717690,0.000000,0,0,0,17.439125,15.857504,-1.52140,5.953009,5.959414
0.018,4.725181,6.980127,4.229088,7.435605,0.000000,0,0,0,18.572651,15.704201,0.000000,0,0,0,17.429876,15.879980,-1.51082,5.953128,5.957816
0.019,4.726038,6.979478,4.226267,7.370955,0.000000,0,0,0,18.574923,15.690674,0.000000,0,0,0,17.420706,15.901936,-1.51248,5.953223,5.956223
0.020,4.726896,6.978829,4.223447,7.306305,0.000000,0,0,0,18.577194,15.677148,0.000000,0,0,0,17.411533,15.923891,-1.51966,5.953318,5.954699
0.021,4.727753,6.978179,4.220626,7.241655,0.000000,0,0,0,18.579464,15.663621,0.000000,0,0,0,17.402361,15.945848,-1.51606,5.953413,5.953207
0.022,4.727667,6.977661,4.218335,7.176848,1.537982,0,0,0,18.579639,15.650152,0.000000,0,0,0,17.393148,15.970496,-1.51364,5.953442,5.951831
0.023,4.726903,6.977237,4.216424,7.111929,3.773422,0,1,0,18.578310,15.636725,0.000000,0,0,0,17.383905,15.997079,-1.51743,5.953424,5.950506
0.024,4.726139,6.976813,4.214513,7.047010,4.470059,1,0,1,18.576979,15.623299,0.000000,0,0,0,17.374662,16.023661,-1.51854,5.953405,5.949351
0.025,4.725376,6.976389,4.212602,6.982090,4.468867,1,0,1,18.575649,15.609872,0.000000,0,0,0,17.365419,16.050243,-1.51688,5.953387,5.948274
0.026,4.725399,6.976612,4.210974,6.917241,4.468357,1,0,1,18.572979,15.596597,0.000000,0,0,0,17.356358,16.075998,-1.51666,5.953303,5.947420
0.027,4.725990,6.977301,4.209550,6.852440,4.468156,1,0,1,18.569345,15.583431,0.000000,0,0,0,17.347425,16.101158,-1.51417,5.953171,5.946668
0.028,4.726580,6.977989,4.208126,6.787641,4.467690,1,0,1,18.565714,15.570266,0.000000,0,0,0,17.338495,16.126318,-1.51414,5.953039,5.946170
0.029,4.727170,6.978677,4.206701,6.722840,4.467104,1,0,1,18.562080,15.557100,0.000000,0,0,0,17.329563,16.151476,-1.51378,5.952907,5.945789
0.030,4.728256,6.977519,4.201674,6.692485,4.465225,1,0,1,18.557573,15.544108,0.000000,0,0,0,17.320694,16.175833,-1.51647,5.952799,5.945677
0.031,4.729698,6.975034,4.194058,6.686868,4.462759,1,0,1,18.552437,15.531240,0.000000,0,0,0,17.311867,16.199614,-1.51315,5.952708,5.945687
0.032,4.731141,6.972549,4.186442,6.681251,4.459518,1,0,1,18.547300,15.518373,0.000000,0,0,0,17.303040,16.223394,-1.53238,5.952617,5.945933
0.033,4.732583,6.970065,4.178826,6.675634,4.455925,1,0,1,18.542164,15.505505,0.000000,0,0,0,17.294212,16.247175,-1.51922,5.952526,5.946286
0.034,4.733047,6.968706,4.173245,6.670572,4.452554,1,0,1,18.536474,15.492860,0.000000,0,0,0,17.285322,16.263483,-1.51490,5.952487,5.946825
0.035,4.732808,6.968154,4.169127,6.665908,4.449284,1,0,1,18.530388,15.480374,0.000000,0,0,0,17.276386,16.274426,-1.51510,5.952487,5.947448
0.036,4.732570,6.967603,4.165009,6.661244,4.447369,1,0,1,18.524302,15.467890,0.000000,0,0,0,17.267452,16.285366,-1.51495,5.952487,5.948204
0.037,4.732332,6.967051,4.160891,6.656580,4.446069,1,0,1,18.518215,15.455404,0.000000,0,0,0,17.258516,16.296307,-1.51440,5.952487,5.949019
0.038,4.733241,6.967306,4.159699,6.652396,4.446709,1,0,1,18.511452,15.443262,0.000000,0,0,0,17.261667,16.307016,-1.51628,5.952558,5.949907
0.039,4.734973,6.968139,4.160611,6.648555,4.448229,1,0,1,18.504200,15.431367,0.000000,0,0,0,17.273497,16.317556,-1.51850,5.952677,5.950826
0.040,4.736706,6.968972,4.161522,6.644713,4.449511,1,0,1,18.496950,15.419471,0.000000,0,0,0,17.285328,16.328098,-1.51625,5.952797,5.951722
0.041,4.738439,6.969806,4.162433,6.640872,4.450684,1,0,1,18.489698,15.407575,0.000000,0,0,0,17.297157,16.338640,-1.51680,5.952918,5.952606
0.042,4.738471,6.969061,4.160110,6.642356,4.449447,1,0,1,18.481762,15.396174,0.000000,0,0,0,17.296936,16.348526,-1.51658,5.953092,5.953390
0.043,4.737282,6.967184,4.155465,6.647665,4.447117,1,0,1,18.473331,15.385131,0.000000,0,0,0,17.288057,16.357941,-1.51486,5.953305,5.954128
0.044,4.736094,6.965307,4.150820,6.652973,4.444049,1,0,1,18.464901,15.374087,0.000000,0,0,0,17.279179,16.367355,-1.51666,5.953519,5.954828
0.045,4.734905,6.963430,4.146174,6.658281,4.440647,1,0,1,18.456470,15.363044,0.000000,0,0,0,17.270302,16.376772,-1.51743,5.953732,5.955510
0.046,4.733783,6.961012,4.144383,6.663699,4.438733,1,0,1,18.447666,15.352724,0.000000,0,0,0,17.261393,16.386042,-1.51334,5.953995,5.956234
0.047,4.732708,6.958207,4.144641,6.669194,4.437494,1,0,1,18.438593,15.342924,0.000000,0,0,0,17.252462,16.395210,-1.51724,5.954292,5.956976
0.048,4.731634,6.955401,4.144899,6.674690,4.437292,1,0,1,18.429520,15.333124,0.000000,0,0,0,17.243534,16.404377,-1.51681,5.954589,5.957738
0.049,4.730559,6.952596,4.145157,6.680185,4.437560,1,0,1,18.420446,15.323323,0.000000,0,0,0,17.234604,16.413546,-1.51620,5.954886,5.958508
0.050,4.730222,6.949911,4.145683,6.686059,4.437868,1,0,1,18.411303,15.314367,0.000000,0,0,0,17.225782,16.423090,-1.51548,5.955154,5.959263
0.051,4.730416,6.947311,4.146402,6.692204,4.438194,1,0,1,18.402109,15.306018,0.000000,0,0,0,17.217039,16.432905,-1.51840,5.955400,5.960010
0.052,4.730609,6.944712,4.147120,6.698348,4.438681,1,0,1,18.392914,15.297668,0.000000,0,0,0,17.208296,16.442720,-1.51660,5.955645,5.960791
0.053,4.730803,6.942113,4.147839,6.704493,4.439240,1,0,1,18.383720,15.289319,0.000000,0,0,0,17.199553,16.452536,-1.51445,5.955891,5.961586
0.054,4.730822,6.940512,4.149477,6.711048,4.440231,1,0,1,18.374380,15.281948,0.000000,0,0,0,17.190783,16.460649,-1.51635,5.956061,5.962468
0.055,4.730716,6.939629,4.151774,6.717898,4.441418,1,0,1,18.364937,15.275282,0.000000,0,0,0,17.181992,16.467545,-1.51690,5.956179,5.963388
0.056,4.730610,6.938745,4.154072,6.724748,4.442494,1,0,1,18.355494,15.268615,0.000000,0,0,0,17.173201,16.474438,-1.51613,5.956296,5.964349
0.057,4.730505,6.937861,4.156371,6.731598,4.443519,1,0,1,18.346050,15.261948,0.000000,0,0,0,17.164410,16.481331,-1.51604,5.956413,5.965329
0.058,4.730091,6.938862,4.158544,6.738597,4.443993,1,0,1,18.336704,15.256422,0.000000,0,0,0,17.155817,16.487793,-1.51602,5.956462,5.966298
0.059,4.729456,6.941217,4.160627,6.745701,4.444217,1,0,1,18.327429,15.251717,0.000000,0,0,0,17.147364,16.493942,-1.51804,5.956462,5.967261
0.060,4.728822,6.943572,4.162711,6.752806,4.445060,1,0,1,18.318153,15.247011,0.000000,0,0,0,17.138910,16.500093,-1.52146,5.956462,5.968263
0.061,4.728187,6.945926,4.164795,6.759911,4.446183,1,0,1,18.308880,15.242306,0.000000,0,0,0,17.130457,16.506243,-1.51863,5.956462,5.969283
0.062,4.726964,6.945626,4.170330,6.766794,4.448929,1,0,1,18.299681,15.239032,0.000000,0,0,0,17.121794,16.511553,-1.51550,5.956630,5.970404
0.063,4.725319,6.943419,4.178343,6.773519,4.452411,1,0,1,18.290539,15.236786,0.000000,0,0,0,17.112978,16.516256,-1.51663,5.956917,5.971570
0.064,4.723674,6.941212,4.186357,6.780243,4.455530,1,0,1,18.281397,15.234541,0.000000,0,0,0,17.104164,16.520962,-1.51757,5.957205,5.972806
0.065,4.722029,6.939005,4.194370,6.786967,4.458484,1,0,1,18.272255,15.232295,0.000000,0,0,0,17.095348,16.525665,-1.51462,5.957492,5.974075
0.066,4.720967,6.937819,4.197208,6.793943,4.459071,1,0,1,18.263176,15.231236,0.000000,0,0,0,17.086771,16.529799,-1.51804,5.957854,5.975359
0.067,4.720323,6.937367,4.196329,6.801101,4.458585,1,1,1,18.254145,15.231030,0.000000,0,0,0,17.078363,16.533524,-1.51879,5.958269,5.976650
0.068,4.719678,6.936915,4.195449,6.808258,2.924732,0,0,0,18.245113,15.230824,0.000000,0,0,0,17.069958,16.537247,-1.51498,5.958683,5.977907
0.069,4.719035,6.936463,4.194570,6.815414,0.695516,0,0,0,18.236082,15.230617,0.000000,0,0,0,17.061550,16.540972,-1.51733,5.959098,5.979148
0.070,4.719215,6.935724,4.197130,6.822682,0.000000,0,0,0,18.226982,15.231670,0.000000,0,0,0,17.052263,16.544086,-1.51479,5.959546,5.980329
0.071,4.719989,6.934778,4.202159,6.830030,0.000000,0,0,0,18.217834,15.233629,0.000000,0,0,0,17.042341,16.546762,-1.51041,5.960016,5.981482
0.072,4.720762,6.933833,4.207189,6.837378,0.000000,0,0,0,18.208685,15.235587,0.000000,0,0,0,17.032419,16.549438,-1.51691,5.960486,5.982653
0.073,4.721535,6.932887,4.212219,6.844726,0.000000,0,0,0,18.199537,15.237546,0.000000,0,0,0,17.022497,16.552114,-1.52000,5.960957,5.983832
0.074,4.721576,6.933002,4.218798,6.850053,0.000000,0,0,0,18.190376,15.240959,0.000000,0,0,0,17.013075,16.554089,-1.51729,5.961483,5.985105
0.075,4.721090,6.933879,4.226490,6.853929,0.000000,0,0,0,18.181206,15.245419,0.000000,0,0,0,17.004011,16.555557,-1.52064,5.962049,5.986420
0.076,4.720604,6.934757,4.234181,6.857805,0.000000,0,0,0,18.172035,15.249877,0.000000,0,0,0,16.994946,16.557028,-1.51721,5.962615,5.987755
0.077,4.720119,6.935634,4.241873,6.861681,0.000000,0,0,0,18.162865,15.254336,0.000000,0,0,0,16.985882,16.558498,-1.51644,5.963182,5.989100
0.078,4.722509,6.940050,4.250855,6.865731,0.000000,0,0,0,18.153765,15.260283,0.000000,0,0,0,16.985649,16.559776,-1.51382,5.963755,5.990375
0.079,4.726965,6.947009,4.260763,6.869905,0.000000,0,0,0,18.144714,15.267301,0.000000,0,0,0,16.991760,16.560919,-1.51501,5.964333,5.991619
0.080,4.731421,6.953967,4.270672,6.874080,0.000000,0,0,0,18.135664,15.274318,0.000000,0,0,0,16.997871,16.562061,-1.51646,5.964911,5.992834
0.081,4.735878,6.960925,4.280580,6.878254,0.000000,0,0,0,18.126614,15.281335,0.000000,0,0,0,17.003983,16.563204,-1.51782,5.965488,5.994036
0.082,4.737207,6.959457,4.288102,6.882317,0.000000,0,0,0,18.117554,15.289485,0.000000,0,0,0,17.010162,16.564081,-1.51809,5.966034,5.995266
0.083,4.736291,6.951937,4.293911,6.886300,0.000000,0,0,0,18.108488,15.298449,0.000000,0,0,0,17.016390,16.564768,-1.51765,5.966558,5.996510
0.084,4.735375,6.944417,4.299718,6.890283,0.000000,0,0,0,18.099421,15.307412,0.000000,0,0,0,17.022619,16.565454,-1.51411,5.967082,5.997735
0.085,4.734458,6.936898,4.305527,6.894266,0.000000,0,0,0,18.090355,15.316376,0.000000,0,0,0,17.028849,16.566141,-1.51722,5.967606,5.998952
0.086,4.733284,6.932955,4.309482,6.893108,0.000000,0,0,0,18.081516,15.326791,0.000000,0,0,0,17.029675,16.566422,-1.51863,5.968134,6.000098
0.087,4.731925,6.931582,4.312108,6.888258,0.000000,0,0,0,18.072844,15.338247,0.000000,0,0,0,17.026621,16.566412,-1.51771,5.968666,6.001211
0.088,4.730566,6.930209,4.314733,6.883408,0.000000,0,0,0,18.064169,15.349705,0.000000,0,0,0,17.023567,16.566404,-1.51670,5.969198,6.002306
0.089,4.729206,6.928835,4.317358,6.878557,0.000000,0,0,0,18.055496,15.361161,0.000000,0,0,0,17.020512,16.566395,-1.51547,5.969730,6.003392
0.090,4.728750,6.926481,4.320335,6.873932,0.000000,0,0,0,18.046846,15.373775,0.000000,0,0,0,17.017721,16.565557,-1.51796,5.970423,6.004510
0.091,4.728943,6.923423,4.323565,6.869470,0.000000,0,0,0,18.038216,15.387218,0.000000,0,0,0,17.015118,16.564125,-1.51606,5.971231,6.005641
0.092,4.729136,6.920365,4.326796,6.865007,0.000000,0,0,0,18.029585,15.400661,0.000000,0,0,0,17.012516,16.562691,-1.51608,5.972039,6.006690
0.093,4.729328,6.917307,4.330026,6.860544,0.000000,0,0,0,18.020954,15.414104,0.000000,0,0,0,17.009912,16.561258,-1.51788,5.972847,6.007700
0.094,4.730541,6.916410,4.333144,6.855775,0.000000,0,0,0,18.012247,15.428548,0.000000,0,0,0,17.012323,16.559315,-1.51675,5.973638,6.008479
0.095,4.732487,6.917065,4.336183,6.850786,0.000000,0,0,0,18.003485,15.443710,0.000000,0,0,0,17.018332,16.557003,-1.51635,5.974416,6.009154
0.096,4.734432,6.917721,4.339221,6.845797,0.000000,0,0,0,17.994724,15.458873,0.000000,0,0,0,17.024342,16.554691,-1.51807,5.975195,6.009524
0.097,4.736378,6.918376,4.342259,6.840808,0.000000,0,0,0,17.985962,15.474035,0.000000,0,0,0,17.030350,16.552380,-1.51709,5.975974,6.009756
0.098,4.737407,6.917829,4.341866,6.835518,0.000000,0,0,0,17.977085,15.490014,0.000000,0,0,0,17.036921,16.549591,-1.51500,5.976686,6.009657
0.099,4.737777,6.916419,4.339009,6.830013,0.000000,0,0,0,17.968122,15.506577,0.000000,0,0,0,17.043894,16.546461,-1.51481,5.977351,6.009408
0.100,4.738147,6.915008,4.336153,6.824508,0.000000,0,0,0,17.959162,15.523142,0.000000,0,0,0,17.050867,16.543329,-1.51691,5.978016,6.008917
0.101,4.738517,6.913598,4.333295,6.819003,0.000000,0,0,0,17.950201,15.539706,0.000000,0,0,0,17.057840,16.540199,-1.51564,5.978681,6.008316
0.102,4.739635,6.907418,4.331953,6.813520,0.000000,0,0,0,17.941416,15.557131,0.000000,0,0,0,17.067314,16.536694,-1.51866,5.979270,6.007582
0.103,4.741292,6.897815,4.331698,6.808053,0.000000,0,0,0,17.932758,15.575172,0.000000,0,0,0,17.078587,16.532921,-1.52027,5.979805,6.006788
0.104,4.742948,6.888211,4.331443,6.802587,0.000000,0,0,0,17.924099,15.593215,0.000000,0,0,0,17.089859,16.529146,-1.51899,5.980339,6.005908
0.105,4.744604,6.878607,4.331188,6.797121,0.000000,0,0,0,17.915442,15.611257,0.000000,0,0,0,17.101131,16.525372,-1.51417,5.980874,6.004988
0.106,4.746382,6.872129,4.333660,6.792297,0.000000,0,0,0,17.906895,15.630172,0.000000,0,0,0,17.114553,16.517464,-1.51501,5.981402,6.004029
0.107,4.748247,6.867898,4.338089,6.787935,0.000000,0,0,0,17.898432,15.649714,0.000000,0,0,0,17.129522,16.506588,-1.51785,5.981926,6.003051
0.108,4.750112,6.863665,4.342518,6.783573,0.000000,0,0,0,17.889967,15.669256,0.000000,0,0,0,17.144489,16.495712,-1.51429,5.982450,6.002169
0.109,4.751976,6.859433,4.346948,6.779211,0.000000,0,0,0,17.881504,15.688799,0.000000,0,0,0,17.159458,16.484837,-1.51796,5.982974,6.001329
0.110,4.753207,6.843297,4.351101,6.774758,0.000000,0,0,0,17.872835,15.709255,0.000000,0,0,0,17.175941,16.473967,-1.51864,5.983470,6.000715
0.111,4.753982,6.818611,4.355055,6.770239,0.000000,0,0,0,17.864019,15.730370,0.000000,0,0,0,17.193512,16.463099,-1.51770,5.983948,6.000204
0.112,4.754757,6.793925,4.359010,6.765720,0.000000,0,0,0,17.855206,15.751484,0.000000,0,0,0,17.211082,16.452230,-1.51615,5.984425,5.999914
0.113,4.755532,6.769239,4.362964,6.761201,0.000000,0,0,0,17.846390,15.772598,0.000000,0,0,0,17.228653,16.441362,-1.51639,5.984902,5.999725
0.114,4.755065,6.766728,4.356345,6.756735,0.000000,0,0,0,17.837627,15.798120,0.000000,0,0,0,17.247828,16.430584,-1.51785,5.985350,5.999730
0.115,4.753707,6.780143,4.342133,6.752306,0.000000,0,0,0,17.828903,15.826808,0.000000,0,0,0,17.268150,16.419872,-1.51586,5.985776,5.999823
0.116,4.752349,6.793558,4.327920,6.747877,0.000000,0,0,0,17.820181,15.855495,0.000000,0,0,0,17.288475,16.409161,-1.51338,5.986202,6.000145
0.117,4.750991,6.806973,4.313708,6.743448,0.000000,0,0,0,17.811457,15.884183,0.000000,0,0,0,17.308798,16.398449,-1.51183,5.986628,6.000572
0.118,4.750912,6.516305,4.304760,6.741098,0.000000,0,0,0,17.802702,15.912347,0.000000,0,0,0,17.328823,16.387577,-1.51687,5.987115,6.001262
0.119,4.751750,6.007241,4.299592,6.740242,0.000000,0,0,0,17.793924,15.940136,0.000000,0,0,0,17.348633,16.376589,-1.51476,5.987647,6.002070
0.120,4.752588,5.498176,4.294425,6.739387,0.000000,0,0,0,17.785149,15.967924,0.000000,0,0,0,17.368444,16.365601,-1.51608,5.988178,6.003063
0.121,4.753427,4.989111,4.289257,6.738531,0.000000,0,0,0,17.776371,15.995712,0.000000,0,0,0,17.388254,16.354612,-1.51704,5.988709,6.004140
0.122,4.753440,4.775917,4.286861,6.737533,0.000000,0,0,0,17.767338,16.023195,0.000000,0,0,0,17.400335,16.343687,-1.51567,5.989210,6.005308
0.123,4.752861,4.775221,4.286458,6.736433,0.000000,0,0,0,17.758118,16.050457,0.000000,0,0,0,17.406862,16.332808,-1.51725,5.989689,6.006517
0.124,4.752282,4.774525,4.286054,6.735332,0.000000,0,0,0,17.748898,16.077719,0.000000,0,0,0,17.413389,16.321928,-1.51241,5.990168,6.007797
0.125,4.751703,4.773829,4.285650,6.734232,0.000000,0,0,0,17.739677,16.104980,0.000000,0,0,0,17.419916,16.311047,-1.51925,5.990647,6.009109
0.126,4.752045,5.568799,4.286098,6.733347,0.000000,0,0,0,17.730600,16.132067,0.000000,0,0,0,17.438951,16.300499,-1.51736,5.991131,6.010489
0.127,4.753049,6.935227,4.287159,6.732616,0.000000,0,0,0,17.721630,16.159023,0.000000,0,0,0,17.466970,16.290188,-1.51604,5.991618,6.011899
0.128,4.754053,8.301655,4.288220,6.731885,0.000000,0,0,0,17.712658,16.185980,0.000000,0,0,0,17.494989,16.279877,-1.51716,5.992105,6.013348
0.129,4.755056,9.668083,4.289281,6.731154,0.000000,0,0,0,17.703686,16.212936,0.000000,0,0,0,17.523008,16.269566,-1.51753,5.992592,6.014814
0.130,4.756264,10.238075,4.294866,6.730344,0.000000,0,0,0,17.694778,16.239487,0.000000,0,0,0,17.551544,16.258974,-1.51660,5.993120,6.016290
0.131,4.757618,10.236057,4.303701,6.729477,0.000000,0,0,0,17.685919,16.265745,0.000000,0,0,0,17.580454,16.248184,-1.51569,5.993678,6.017769
0.132,4.758972,10.234039,4.312535,6.728610,0.000000,0,0,0,17.677057,16.292002,0.000000,0,0,0,17.609362,16.237392,-1.51596,5.994236,6.019263
0.133,4.760326,10.232021,4.321370,6.727743,0.000000,0,0,0,17.668198,16.318260,0.000000,0,0,0,17.638271,16.226603,-1.51634,5.994793,6.020764
0.134,4.761275,9.437876,4.329445,6.726559,0.000000,0,0,0,17.659628,16.344238,0.000000,0,0,0,17.667116,16.215820,-1.51724,5.995467,6.022282
0.135,4.761933,8.074816,4.336976,6.725148,0.000000,0,0,0,17.651268,16.370020,0.000000,0,0,0,17.695919,16.205046,-1.51747,5.996224,6.023807
0.136,4.762591,6.711755,4.344506,6.723736,0.000000,0,0,0,17.642910,16.395800,0.000000,0,0,0,17.724720,16.194271,-1.51686,5.996981,6.025281
0.137,4.763248,5.348694,4.352036,6.722325,0.000000,0,0,0,17.634550,16.421579,0.000000,0,0,0,17.753521,16.183496,-1.51479,5.997738,6.026733
0.138,4.762250,5.111793,4.358514,6.721195,0.000000,0,0,0,17.626759,16.446747,0.000000,0,0,0,17.782455,16.173792,-1.51551,5.998480,6.028078
0.139,4.760062,5.683713,4.364235,6.720266,0.000000,0,0,0,17.619375,16.471472,0.000000,0,0,0,17.811485,16.164854,-1.51674,5.999211,6.029375
0.140,4.757874,6.255634,4.369957,6.719337,0.000000,0,0,0,17.611994,16.496199,0.000000,0,0,0,17.840515,16.155916,-1.51487,5.999942,6.030654
0.141,4.755685,6.827555,4.375679,6.718409,0.000000,0,0,0,17.604610,16.520924,0.000000,0,0,0,17.869545,16.146978,-1.51613,6.000673,6.031926
0.142,4.754346,7.049443,4.381849,6.717588,0.000000,0,0,0,17.597574,16.545147,0.000000,0,0,0,17.898331,16.137777,-1.51368,6.001463,6.033289
0.143,4.753616,7.019932,4.388343,6.716846,0.000000,0,0,0,17.590786,16.569008,0.000000,0,0,0,17.926943,16.128389,-1.51191,6.002296,6.034694
0.144,4.752887,6.990422,4.394836,6.716103,0.000000,0,0,0,17.583998,16.592869,0.000000,0,0,0,17.955553,16.118999,-1.51736,6.003129,6.036200
0.145,4.752157,6.960911,4.401330,6.715361,0.000000,0,0,0,17.577209,16.616730,0.000000,0,0,0,17.984165,16.109612,-1.51678,6.003963,6.037752
0.146,4.751422,6.936876,4.406834,6.714787,0.000000,0,0,0,17.570518,16.639580,0.000000,0,0,0,18.013231,16.100048,-1.51719,6.004771,6.039396
0.147,4.750683,6.916774,4.411626,6.714333,0.000000,0,0,0,17.563900,16.661707,0.000000,0,0,0,18.042627,16.090359,-1.51639,6.005562,6.041081
0.148,4.749944,6.896672,4.416418,6.713880,0.000000,0,0,0,17.557281,16.683832,0.000000,0,0,0,18.072021,16.080671,-1.51595,6.006352,6.042899
0.149,4.749205,6.876570,4.421210,6.713426,0.000000,0,0,0,17.550663,16.705957,0.000000,0,0,0,18.101418,16.070982,-1.51515,6.007143,6.044775
0.150,4.747077,6.863045,4.420812,6.712708,0.000000,0,0,0,17.539459,16.726913,0.000000,0,0,0,18.130749,16.061018,-1.51697,6.008026,6.046824
0.151,4.743949,6.854244,4.416687,6.711798,0.000000,0,0,0,17.524963,16.747030,0.000000,0,0,0,18.160034,16.050854,-1.51573,6.008977,6.048951
0.152,4.740823,6.845442,4.412561,6.710889,0.000000,0,0,0,17.510468,16.767147,0.000000,0,0,0,18.189322,16.040689,-1.51630,6.009928,6.051225
0.153,4.737696,6.836641,4.408436,6.709980,0.000000,0,0,0,17.495972,16.787264,0.000000,0,0,0,18.218607,16.030525,-1.51926,6.010879,6.053565
0.154,4.736851,6.845046,4.453383,6.709216,0.000000,0,0,0,17.476442,16.806175,0.000000,0,0,0,18.245211,16.020134,-1.51771,6.011896,6.056010
0.155,4.737643,6.865809,4.533575,6.708554,0.000000,0,0,0,17.453297,16.824217,0.000000,0,0,0,18.269886,16.009577,-1.51766,6.012961,6.058502
0.156,4.738436,6.886572,4.613767,6.707893,0.000000,0,0,0,17.430151,16.842260,0.000000,0,0,0,18.294563,15.999021,-1.51579,6.014026,6.061068
0.157,4.739229,6.907335,4.693958,6.707232,0.000000,0,0,0,17.407005,16.860304,0.000000,0,0,0,18.319239,15.988464,-1.51400,6.015091,6.063667
0.158,4.737910,6.929039,4.718654,6.706619,0.000000,0,0,0,17.394815,16.877289,0.000000,0,0,0,18.344103,15.978148,-1.51779,6.016259,6.066312
0.159,4.735076,6.951420,4.703493,6.706042,0.000000,0,0,0,17.390493,16.893513,0.000000,0,0,0,18.369101,15.968003,-1.51714,6.017500,6.068978
0.160,4.732242,6.973801,4.688331,6.705465,0.000000,0,0,0,17.386171,16.909739,0.000000,0,0,0,18.394100,15.957859,-1.51873,6.018742,6.071660
0.161,4.729407,6.996181,4.673169,6.704888,0.000000,0,0,0,17.381847,16.925962,0.000000,0,0,0,18.419098,15.947715,-1.51964,6.019983,6.074348
0.162,4.723034,6.996791,4.662835,6.704256,0.000000,0,0,0,17.379593,16.940681,0.000000,0,0,0,18.435720,15.937457,-1.51906,6.021308,6.077017
0.163,4.714120,6.981766,4.655970,6.703585,0.000000,0,0,0,17.378820,16.954319,0.000000,0,0,0,18.446325,15.927117,-1.51810,6.022694,6.079678
0.164,4.705205,6.966741,4.649104,6.702913,0.000000,0,0,0,17.378050,16.967957,0.000000,0,0,0,18.456932,15.916778,-1.51519,6.024080,6.082262
0.165,4.696291,6.951715,4.642238,6.702242,0.000000,0,0,0,17.377279,16.981592,0.000000,0,0,0,18.467537,15.906438,-1.51755,6.025465,6.084811
0.166,4.687548,6.954616,4.635530,6.701626,0.000000,0,0,0,17.378229,16.994053,0.000000,0,0,0,18.478170,15.895868,-1.51518,6.026775,6.087214
0.167,4.678927,6.970392,4.628934,6.701050,0.000000,0,0,0,17.380415,17.005665,0.000000,0,0,0,18.488823,15.885134,-1.51679,6.028030,6.089550
