"Time","v3 L COP","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","34 FRx (cm)","29 HRx (cm)","67 LDS cle","65 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.030,6.118081,5.067033,5.024238,5.260550,0.000000,0,0,14.190643,10.654609,1,0,14.099470,8.934299,0.41234,0.10034
0.031,6.123026,5.261600,5.029090,5.271638,0.000000,0,0,14.182954,10.645387,1,0,14.110428,8.924645,0.43581,0.10046
0.032,6.125329,5.432906,5.034672,5.283134,0.000000,0,0,14.174785,10.635502,1,0,14.117537,8.914742,0.46465,0.10030
0.033,6.125985,5.583912,5.040891,5.294985,0.000000,0,0,14.166195,10.625038,1,0,14.121286,8.904621,0.48353,0.10029
0.034,6.124894,5.734918,5.047109,5.306836,0.000000,0,0,14.157606,10.614573,1,0,14.125035,8.894501,0.51024,0.10049
0.035,6.122714,5.885923,5.053328,5.318687,0.000000,0,0,14.149016,10.604110,1,0,14.128784,8.884379,0.53719,0.10038
0.036,6.123000,6.015538,5.059739,5.330865,0.000000,0,0,14.140084,10.593605,1,0,14.129883,8.874711,0.58136,0.10019
0.037,6.124822,6.126484,5.066318,5.343331,0.000000,0,0,14.130854,10.583063,1,0,14.128668,8.865438,0.60808,0.10032
0.038,6.128722,6.237431,5.072896,5.355796,0.000000,0,0,14.121623,10.572522,1,0,14.127454,8.856164,0.63036,0.10044
0.039,6.133917,6.348378,5.079475,5.368261,0.000000,0,0,14.112392,10.561981,1,0,14.126239,8.846890,0.65204,0.10014
0.040,6.139540,6.426357,5.086061,5.380632,0.000000,0,0,14.102953,10.551708,1,0,14.121561,8.837304,0.67540,0.09999
0.041,6.145430,6.475568,5.092655,5.392921,0.000000,0,0,14.093330,10.541671,1,0,14.113861,8.827447,0.69825,0.10031
0.042,6.150273,6.524779,5.099248,5.405210,0.000000,0,0,14.083709,10.531632,1,0,14.106161,8.817589,0.72557,0.10028
0.043,6.154464,6.573990,5.105842,5.417499,0.000000,0,0,14.074086,10.521595,1,0,14.098461,8.807732,0.76428,0.10016
0.044,6.156842,6.641416,5.112419,5.429143,0.000000,0,0,14.064740,10.511630,1,0,14.091541,8.798122,0.78526,0.10042
0.045,6.158089,6.724736,5.118982,5.440226,0.000000,0,0,14.055636,10.501729,1,0,14.085302,8.788730,0.81055,0.10050
0.046,6.159739,6.808055,5.125546,5.451309,0.000000,0,0,14.046533,10.491829,1,0,14.079063,8.779337,0.83181,0.10029
0.047,6.161640,6.891376,5.132109,5.462391,0.000000,0,0,14.037429,10.481928,1,0,14.072824,8.769945,0.85669,0.10038
0.048,6.166058,7.010194,5.138835,5.472600,0.000000,0,0,14.028562,10.471855,1,0,14.065935,8.760795,0.87392,0.10057
0.049,6.172044,7.159990,5.145704,5.482048,0.000000,0,0,14.019900,10.461633,1,0,14.058478,8.751856,0.90029,0.10036
0.050,6.178393,7.309786,5.152574,5.491495,0.000000,0,0,14.011240,10.451409,1,0,14.051021,8.742917,0.93257,0.10019
0.051,6.184967,7.459583,5.159442,5.500942,0.000000,0,0,14.002580,10.441187,1,0,14.043564,8.733979,0.95671,0.10038
0.052,6.189421,7.618107,5.166157,5.509423,0.000000,0,0,13.993794,10.430749,1,0,14.035001,8.725170,0.97548,0.10036
0.053,6.192554,7.784247,5.172736,5.517063,0.000000,0,0,13.984900,10.420122,1,0,14.025474,8.716475,0.99373,0.10012
0.054,6.195061,7.950388,5.179315,5.524702,0.000000,0,0,13.976007,10.409495,1,0,14.015945,8.707779,1.01592,0.10003
0.055,6.197180,8.116529,5.185894,5.532341,0.000000,0,0,13.967113,10.398870,1,0,14.006418,8.699083,1.03158,0.10012
0.056,6.200640,8.249517,5.194268,5.539029,0.000000,0,0,13.958261,10.388068,1,0,13.996570,8.690072,1.05148,0.10008
0.057,6.204936,8.353578,5.204210,5.544886,0.000000,0,0,13.949447,10.377116,1,0,13.986443,8.680785,1.07086,0.09986
0.058,6.209578,8.457638,5.214152,5.550743,0.000000,0,0,13.940633,10.366163,1,0,13.976315,8.671499,1.10516,0.09978
0.059,6.214435,8.561698,5.224094,5.556599,0.000000,0,0,13.931818,10.355211,1,0,13.966188,8.662212,1.11928,0.09992
0.060,6.218175,8.587564,5.234283,5.561562,0.000000,0,0,13.922882,10.344134,1,0,13.955987,8.652728,1.13841,0.09982
0.061,6.221219,8.545196,5.244688,5.565744,0.000000,0,0,13.913841,10.332949,1,0,13.945721,8.643071,1.15443,0.09948
0.062,6.223354,8.502826,5.255093,5.569926,0.000000,0,0,13.904799,10.321763,1,0,13.935455,8.633415,1.17045,0.09945
0.063,6.224925,8.460457,5.265497,5.574108,0.000000,0,0,13.895759,10.310578,1,0,13.925189,8.623758,1.18666,0.09961
0.064,6.226209,8.348749,5.274433,5.577642,0.000000,0,0,13.886800,10.299697,1,0,13.915246,8.613396,1.20135,0.09936
0.065,6.227315,8.176531,5.282087,5.580611,0.000000,0,0,13.877913,10.289081,1,0,13.905583,8.602415,1.21988,0.09913
0.066,6.228491,8.004313,5.289741,5.583580,0.000000,0,0,13.869025,10.278464,1,0,13.895922,8.591434,1.24654,0.09933
0.067,6.229709,7.832096,5.297394,5.586548,0.000000,0,0,13.860139,10.267848,1,0,13.886259,8.580454,1.25942,0.09940
0.068,6.231008,7.610163,5.304671,5.588789,0.000000,0,0,13.851584,10.257174,1,0,13.876586,8.570183,1.27078,0.09918
0.069,6.232357,7.344845,5.311619,5.590393,0.000000,0,0,13.843322,10.246448,1,0,13.866901,8.560532,1.28815,0.09927
0.070,6.232588,7.079527,5.318567,5.591997,0.000000,0,0,13.835059,10.235721,1,0,13.857218,8.550881,1.29913,0.09957
0.071,6.232121,6.814210,5.325514,5.593602,0.000000,0,0,13.826797,10.224995,1,0,13.847534,8.541230,1.31323,0.09953
0.072,6.229640,6.545388,5.332359,5.594262,0.000000,0,0,13.818786,10.214034,1,0,13.837499,8.531408,1.32360,0.09941
0.073,6.225901,6.273509,5.339114,5.594097,0.000000,0,0,13.810996,10.202868,1,0,13.827158,8.521438,1.34687,0.09949
0.074,6.222152,6.001630,5.345869,5.593932,0.000000,0,0,13.803205,10.191701,1,0,13.816816,8.511467,1.35638,0.09960
0.075,6.218397,5.729751,5.352623,5.593768,0.000000,0,0,13.795416,10.180534,1,0,13.806475,8.501496,1.36707,0.09945
0.076,6.216805,5.473924,5.358418,5.592618,0.000000,0,0,13.787890,10.169587,1,0,13.795745,8.491353,1.36714,0.09935
0.077,6.216561,5.232106,5.363375,5.590611,0.000000,0,0,13.780597,10.158831,1,0,13.784677,8.481060,1.38750,0.09955
0.078,6.217694,4.990287,5.368331,5.588602,0.000000,0,0,13.773303,10.148073,1,0,13.773608,8.470767,1.39405,0.09968
0.079,6.219685,4.748469,5.373288,5.586594,0.000000,0,0,13.766009,10.137317,1,0,13.762540,8.460474,1.40703,0.09967
0.080,6.221686,4.518987,5.377495,5.583487,0.000000,0,0,13.759195,10.126418,1,0,13.751629,8.450889,1.41493,0.09982
0.081,6.223693,4.300270,5.381049,5.579422,0.000000,0,0,13.752801,10.115395,1,0,13.740853,8.441922,1.42759,0.10016
0.082,6.225508,4.081553,5.384603,5.575356,0.000000,0,0,13.746407,10.104371,1,0,13.730079,8.432955,1.43672,0.10020
0.083,6.227202,3.862836,5.388157,5.571290,0.000000,0,0,13.740012,10.093348,1,0,13.719303,8.423988,1.44288,0.10031
0.084,6.228864,3.670600,5.391653,5.566492,0.000000,0,0,13.733497,10.082437,1,0,13.708323,8.414448,1.44794,0.10066
0.085,6.230505,3.501472,5.395098,5.561055,0.000000,0,0,13.726877,10.071622,1,0,13.697165,8.404408,1.45204,0.10064
0.086,6.232424,3.332343,5.398544,5.555618,0.000000,0,0,13.720257,10.060808,1,0,13.686007,8.394366,1.45771,0.10050
0.087,6.234517,3.163215,5.401989,5.550181,0.000000,0,0,13.713637,10.049994,1,0,13.674849,8.384326,1.46143,0.10069
0.088,6.237055,3.000923,5.405063,5.544512,0.000000,0,0,13.707114,10.039277,1,0,13.663487,8.374139,1.46763,0.10077
0.089,6.239872,2.844598,5.407813,5.538640,0.000000,0,0,13.700675,10.028646,1,0,13.651949,8.363823,1.47477,0.10043
0.090,6.242452,2.688272,5.410563,5.532768,0.000000,0,0,13.694237,10.018013,1,0,13.640410,8.353507,1.47861,0.10028
0.091,6.244885,2.531947,5.413312,5.526896,0.000000,0,0,13.687798,10.007381,1,0,13.628871,8.343191,1.47990,0.10051
0.092,6.246439,2.372644,5.415643,5.521221,0.000000,0,0,13.681049,9.996337,1,0,13.617088,8.332229,1.48281,0.10034
0.093,6.247446,2.210742,5.417609,5.515718,0.000000,0,0,13.674030,9.984933,1,0,13.605091,8.320703,1.48451,0.10010
0.094,6.248194,2.048841,5.419574,5.510214,0.000000,0,0,13.667011,9.973528,1,0,13.593095,8.309176,1.48383,0.10024
0.095,6.248782,1.886940,5.421540,5.504710,0.000000,0,0,13.659992,9.962124,1,0,13.581098,8.297650,1.48231,0.10033
0.096,6.249825,1.715785,5.423754,5.499372,0.000000,0,0,13.653605,9.950809,1,0,13.569382,8.285666,1.48753,0.09997
0.097,6.251153,1.536554,5.426186,5.494178,0.000000,0,0,13.647767,9.939574,1,0,13.557911,8.273281,1.48353,0.09975
0.098,6.252464,1.357323,5.428618,5.488984,0.000000,0,0,13.641930,9.928339,1,0,13.546440,8.260896,1.48270,0.09985
0.099,6.253765,1.178092,5.431050,5.483790,0.000000,0,0,13.636092,9.917104,1,0,13.534969,8.248511,1.48066,0.09974
0.100,6.254456,1.004415,5.432213,5.478805,0.000000,0,0,13.631250,9.905606,1,0,13.523111,8.236562,1.47868,0.09942
0.101,6.254766,0.835584,5.432268,5.474001,0.000000,0,0,13.627277,9.893881,1,0,13.510914,8.224993,1.47728,0.09924
0.102,6.254851,0.666754,5.432323,5.469197,0.000000,0,0,13.623304,9.882155,1,0,13.498717,8.213423,1.47933,0.09934
0.103,6.254796,0.497924,5.432377,5.464394,0.000000,0,0,13.619331,9.870430,1,0,13.486521,8.201854,1.47169,0.09937
0.104,6.254925,0.348962,5.432131,5.459857,0.000000,0,0,13.615829,9.858397,1,0,13.473997,8.190116,1.46168,0.09914
0.105,6.255170,0.217337,5.431622,5.455553,0.000000,0,0,13.612736,9.846094,1,0,13.461189,8.178230,1.45788,0.09899
0.106,6.254889,0.085713,5.431113,5.451249,0.000000,0,0,13.609643,9.833792,1,0,13.448380,8.166345,1.45327,0.09916
0.107,6.254280,-0.045912,5.430604,5.446945,0.000000,0,0,13.606549,9.821489,1,0,13.435573,8.154460,1.44678,0.09913
0.108,6.252515,-0.166579,5.430373,5.442519,0.000000,0,0,13.602706,9.808691,1,0,13.422322,8.142079,1.44278,0.09884
0.109,6.250030,-0.277685,5.430385,5.437986,0.000000,0,0,13.598207,9.795461,1,0,13.408686,8.129266,1.43559,0.09886
0.110,6.247578,-0.388790,5.430397,5.433454,0.000000,0,0,13.593708,9.782229,1,0,13.395050,8.116453,1.42894,0.09917
0.111,6.245146,-0.499896,5.430408,5.428921,0.000000,0,0,13.589210,9.768998,1,0,13.381414,8.103641,1.42150,0.09905
0.112,6.244037,-0.562332,5.430168,5.424272,0.000000,0,0,13.584502,9.756083,1,0,13.367575,8.090395,1.41163,0.09882
0.113,6.243752,-0.582297,5.429709,5.419520,0.000000,0,0,13.579614,9.743445,1,0,13.353556,8.076774,1.39558,0.09902
0.114,6.244218,-0.602262,5.429249,5.414768,0.000000,0,0,13.574724,9.730807,1,0,13.339538,8.063151,1.38925,0.09915
0.115,6.245154,-0.622227,5.428790,5.410017,0.000000,0,0,13.569835,9.718169,1,0,13.325520,8.049529,1.37831,0.09894
0.116,6.245777,-0.644304,5.427819,5.405156,0.000000,0,0,13.564713,9.705186,1,0,13.311361,8.035990,1.36581,0.09895
0.117,6.246204,-0.668223,5.426401,5.400199,0.000000,0,0,13.559391,9.691902,1,0,13.297081,8.022522,1.35837,0.09923
0.118,6.245404,-0.692141,5.424983,5.395242,0.000000,0,0,13.554068,9.678617,1,0,13.282801,8.009055,1.34750,0.09923
0.119,6.243836,-0.716060,5.423565,5.390285,0.000000,0,0,13.548744,9.665334,1,0,13.268520,7.995587,1.33494,0.09912
0.120,6.240641,-0.733701,5.422115,5.385332,0.000000,0,0,13.543220,9.652196,1,0,13.254236,7.982059,1.31012,0.09923
0.121,6.236431,-0.745863,5.420637,5.380381,0.000000,0,0,13.537519,9.639185,1,0,13.239949,7.968479,1.30065,0.09943
0.122,6.232352,-0.758025,5.419159,5.375430,0.000000,0,0,13.531817,9.626174,1,0,13.225662,7.954898,1.28795,0.09939
0.123,6.228354,-0.770186,5.417681,5.370480,0.000000,0,0,13.526116,9.613164,1,0,13.211375,7.941317,1.27310,0.09925
0.124,6.226166,-0.806258,5.417791,5.365525,0.000000,0,0,13.519683,9.599877,1,0,13.196548,7.927067,1.25942,0.09943
0.125,6.225107,-0.863196,5.419286,5.360567,0.000000,0,0,13.512611,9.586351,1,0,13.181248,7.912232,1.24655,0.09956
0.126,6.224428,-0.920133,5.420781,5.355608,0.000000,0,0,13.505539,9.572825,1,0,13.165947,7.897397,1.23173,0.09933
0.127,6.223985,-0.977070,5.422276,5.350650,0.000000,0,0,13.498467,9.559299,1,0,13.150647,7.882562,1.20256,0.09919
0.128,6.222218,-1.059046,5.421840,5.345572,0.000000,0,0,13.491348,9.544957,1,0,13.135296,7.868117,1.18646,0.09940
0.129,6.219625,-1.162873,5.419718,5.340392,0.000000,0,0,13.484189,9.529904,1,0,13.119901,7.854012,1.17054,0.09946
0.130,6.216755,-1.266699,5.417596,5.335211,0.000000,0,0,13.477030,9.514852,1,0,13.104505,7.839906,1.15410,0.09912
0.131,6.213712,-1.370525,5.415474,5.330030,0.000000,0,0,13.469870,9.499798,1,0,13.089109,7.825801,1.13973,0.09903
0.132,6.211755,-1.477621,5.413512,5.324591,0.000000,0,0,13.462418,9.484701,1,0,13.073707,7.811564,1.12078,0.09924
0.133,6.210475,-1.587569,5.411689,5.318925,0.000000,0,0,13.454709,9.469565,1,0,13.058298,7.797211,1.10446,0.09906
0.134,6.209561,-1.697517,5.409867,5.313260,0.000000,0,0,13.447001,9.454430,1,0,13.042890,7.782859,1.08274,0.09867
0.135,6.208874,-1.807465,5.408044,5.307594,0.000000,0,0,13.439292,9.439294,1,0,13.027480,7.768506,1.05264,0.09864
0.136,6.207487,-1.923997,5.406050,5.301317,0.000000,0,0,13.431846,9.424428,1,0,13.011794,7.754212,1.02535,0.09887
0.137,6.205662,-2.046273,5.403907,5.294507,0.000000,0,0,13.424628,9.409798,1,0,12.995866,7.739970,1.01467,0.09882
0.138,6.203165,-2.168550,5.401763,5.287696,0.000000,0,0,13.417412,9.395166,1,0,12.979938,7.725727,0.99525,0.09877
0.139,6.200250,-2.290826,5.399619,5.280886,0.000000,0,0,13.410194,9.380536,1,0,12.964009,7.711484,0.97678,0.09902
0.140,6.197024,-2.387296,5.397329,5.273527,0.000000,0,0,13.402555,9.365374,1,0,12.947836,7.697405,0.95442,0.09925
0.141,6.193604,-2.461246,5.394911,5.265690,0.000000,0,0,13.394547,9.349746,1,0,12.931449,7.683469,0.91559,0.09928
0.142,6.190341,-2.535195,5.392492,5.257853,0.000000,0,0,13.386538,9.334119,1,0,12.915062,7.669534,0.89526,0.09944
0.143,6.187174,-2.609144,5.390074,5.250015,0.000000,0,0,13.378529,9.318492,1,0,12.898675,7.655598,0.87380,0.09980
0.144,6.184623,-2.701849,5.387441,5.241618,0.000000,0,0,13.370481,9.303107,1,0,12.882524,7.641252,0.85274,0.09988
0.145,6.182456,-2.810921,5.384621,5.232731,0.000000,0,0,13.362400,9.287933,1,0,12.866579,7.626548,0.83232,0.09990
0.146,6.181212,-2.919992,5.381800,5.223844,0.000000,0,0,13.354319,9.272760,1,0,12.850634,7.611843,0.81152,0.10019
0.147,6.180544,-3.029064,5.378980,5.214957,0.000000,0,0,13.346237,9.257586,1,0,12.834688,7.597139,0.78425,0.10034
0.148,6.180707,-3.148744,5.376021,5.205476,0.000000,0,0,13.338107,9.242085,1,0,12.818746,7.582535,0.74280,0.10017
0.149,6.181388,-3.277681,5.372941,5.195477,0.000000,0,0,13.329936,9.226297,1,0,12.802806,7.568019,0.72184,0.10020
0.150,6.181200,-3.406618,5.369861,5.185478,0.000000,0,0,13.321764,9.210509,1,0,12.786867,7.553504,0.69825,0.10039
0.151,6.180470,-3.535555,5.366781,5.175479,0.000000,0,0,13.313593,9.194722,1,0,12.770927,7.538988,0.67529,0.10023
0.152,6.177464,-3.673084,5.363350,5.165389,0.000000,0,0,13.305964,9.179081,1,0,12.755146,7.524235,0.65284,0.10007
0.153,6.173039,-3.818110,5.359612,5.155219,0.000000,0,0,13.298807,9.163568,1,0,12.739501,7.509277,0.62939,0.10029
0.154,6.168306,-3.963135,5.355875,5.145049,0.000000,0,0,13.291651,9.148055,1,0,12.723857,7.494318,0.60223,0.10039
0.155,6.163381,-4.108160,5.352138,5.134879,0.000000,0,0,13.284494,9.132543,1,0,12.708212,7.479360,0.55791,0.10020
0.156,6.160328,-4.280737,5.347832,5.124602,0.000000,0,0,13.277147,9.117066,1,0,12.692490,7.464450,0.53535,0.10029
0.157,6.158442,-4.477355,5.343029,5.114232,0.000000,0,0,13.269634,9.101623,1,0,12.676700,7.449584,0.51071,0.10056
0.158,6.157253,-4.673974,5.338227,5.103861,0.000000,0,0,13.262121,9.086178,1,0,12.660909,7.434717,0.48731,0.10039
0.159,6.156498,-4.870592,5.333424,5.093491,0.000000,0,0,13.254607,9.070734,1,0,12.645119,7.419851,0.46086,0.10034
0.160,6.154769,-5.062829,5.328499,5.083019,0.000000,0,0,13.246493,9.055212,1,0,12.629609,7.405198,0.43562,0.10068
0.161,6.152433,-5.251241,5.323468,5.072459,0.000000,0,0,13.237856,9.039623,1,0,12.614346,7.390730,0.40740,0.10064
0.162,6.149516,-5.439654,5.318436,5.061900,0.000000,0,0,13.229218,9.024035,1,0,12.599081,7.376262,0.35801,0.10050
0.163,6.146235,-5.628067,5.313405,5.051340,0.000000,0,0,13.220581,9.008446,1,0,12.583817,7.361794,0.33449,0.10074
0.164,6.143103,-5.808968,5.308152,5.040420,0.000000,0,0,13.212353,8.993016,1,0,12.568666,7.347258,0.31072,0.10085
0.165,6.140062,-5.983314,5.302706,5.029187,0.000000,0,0,13.204481,8.977726,1,0,12.553616,7.332662,0.28509,0.10055
0.166,6.136792,-6.157660,5.297260,5.017954,0.000000,0,0,13.196610,8.962435,1,0,12.538565,7.318066,0.26006,0.10045
0.167,6.133377,-6.332006,5.291814,5.006721,0.000000,0,0,13.188739,8.947145,1,0,12.523514,7.303470,0.22998,0.10059
0.168,6.129236,-6.468176,5.284685,4.995266,0.000000,0,0,13.181190,8.931478,1,0,12.508178,7.288267,0.18275,0.10046
0.169,6.124642,-6.571031,5.276087,4.983619,0.000000,0,0,13.173922,8.915483,1,0,12.492593,7.272535,0.15709,0.10025
0.170,6.119709,-6.673886,5.267489,4.971971,0.000000,0,0,13.166654,8.899489,1,0,12.477008,7.256803,0.13215,0.10030
0.171,6.114564,-6.776742,5.258891,4.960323,0.000000,0,0,13.159386,8.883494,1,0,12.461423,7.241071,0.10508,0.10042
0.172,6.109729,-6.850146,5.251349,4.948611,0.000000,0,0,13.152898,8.867449,1,0,12.445509,7.225424,0.08003,0.10032
0.173,6.105088,-6.897850,5.244730,4.936842,0.000000,0,0,13.147093,8.851357,1,0,12.429306,7.209852,0.05446,0.10024
0.174,6.101467,-6.945553,5.238110,4.925074,0.000000,0,0,13.141287,8.835265,1,0,12.413104,7.194280,0.02352,0.10046
0.175,6.098481,-6.993257,5.231490,4.913305,0.000000,0,0,13.135482,8.819174,1,0,12.396901,7.178707,-0.02030,0.10053
0.176,6.096858,-7.043393,5.224816,4.901649,0.000000,0,0,13.130036,8.803105,1,0,12.380527,7.163172,-0.05211,0.10038
0.177,6.096086,-7.095651,5.218093,4.890089,0.000000,0,0,13.124905,8.787058,1,0,12.364005,7.147668,-0.07404,0.10047
0.178,6.095290,-7.147910,5.211371,4.878530,0.000000,0,0,13.119773,8.771010,1,0,12.347482,7.132164,-0.10258,0.10066
0.179,6.094481,-7.200168,5.204649,4.866971,0.000000,0,0,13.114641,8.754962,1,0,12.330959,7.116660,-0.12640,0.10055
0.180,6.092345,-7.259566,5.197845,4.855755,0.000000,0,0,13.109364,8.739201,1,0,12.315033,7.101340,-0.15843,0.10050
0.181,6.089383,-7.325196,5.190970,4.844841,0.000000,0,0,13.103957,8.723689,1,0,12.299626,7.086181,-0.20477,0.10078
0.182,6.086378,-7.390826,5.184095,4.833927,0.000000,0,0,13.098551,8.708177,1,0,12.284221,7.071022,-0.22954,0.10080
0.183,6.083346,-7.456455,5.177220,4.823012,0.000000,0,0,13.093145,8.692665,1,0,12.268815,7.055862,-0.25650,0.10076
0.184,6.081637,-7.550023,5.169868,4.812443,0.000000,0,0,13.087173,8.677253,1,0,12.253133,7.040833,-0.27928,0.10105
0.185,6.080752,-7.667970,5.162100,4.802174,0.000000,0,0,13.080707,8.661928,1,0,12.237210,7.025918,-0.30758,0.10115
0.186,6.079623,-7.785918,5.154332,4.791905,0.000000,0,0,13.074241,8.646604,1,0,12.221288,7.011003,-0.33605,0.10100
0.187,6.078341,-7.903866,5.146564,4.781636,0.000000,0,0,13.067775,8.631279,1,0,12.205365,6.996088,-0.38106,0.10112
0.188,6.075123,-8.003952,5.138390,4.771731,0.000000,0,0,13.059828,8.615949,1,0,12.189284,6.981510,-0.40491,0.10134
0.189,6.070699,-8.088451,5.129861,4.762143,0.000000,0,0,13.050589,8.600613,1,0,12.173064,6.967227,-0.43151,0.10114
0.190,6.065847,-8.172951,5.121332,4.752555,0.000000,0,0,13.041349,8.585277,1,0,12.156845,6.952944,-0.45258,0.10109
0.191,6.060728,-8.257450,5.112803,4.742968,0.000000,0,0,13.032110,8.569942,1,0,12.140625,6.938661,-0.47883,0.10139
0.192,6.057031,-8.315564,5.104133,4.733794,0.000000,0,0,13.021981,8.554631,1,0,12.124605,6.924347,-0.50750,0.10122
0.193,6.054221,-8.350652,5.095340,4.724981,0.000000,0,0,13.011074,8.539345,1,0,12.108758,6.910009,-0.55666,0.10093
0.194,6.052151,-8.385738,5.086546,4.716168,0.000000,0,0,13.000167,8.524057,1,0,12.092912,6.895670,-0.57779,0.10107
0.195,6.050543,-8.420826,5.077753,4.707355,0.000000,0,0,12.989261,8.508771,1,0,12.077065,6.881331,-0.60064,0.10114
0.196,6.048537,-8.433210,5.069087,4.698826,0.000000,0,0,12.978132,8.493681,1,0,12.061581,6.867706,-0.62386,0.10090
0.197,6.046283,-8.425782,5.060530,4.690545,0.000000,0,0,12.966812,8.478763,1,0,12.046412,6.854704,-0.64836,0.10093
0.198,6.043672,-8.418354,5.051974,4.682263,0.000000,0,0,12.955492,8.463844,1,0,12.031244,6.841702,-0.67165,0.10117
0.199,6.040838,-8.410926,5.043418,4.673981,0.000000,0,0,12.944172,8.448926,1,0,12.016076,6.828699,-0.71567,0.10098
0.200,6.037858,-8.393951,5.035120,4.666088,0.000000,0,0,12.932744,8.434070,1,0,12.000818,6.815961,-0.73990,0.10095
0.201,6.034788,-8.368647,5.027049,4.658535,0.000000,0,0,12.921224,8.419269,1,0,11.985482,6.803454,-0.76099,0.10124
