"Time","v5 L COP","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","67 RDS cle","65 R mark","34 FRx (cm)","29 HRx (cm)","68 LDS cle","66 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.519,0.000000,12.215187,4.542857,5.122070,0.000000,0,0,15.931386,12.813497,0,0,16.484018,13.401664,1.35681,0.09964
0.520,0.000000,12.243884,4.555385,5.135972,0.000000,0,0,15.907644,12.845369,0,0,16.539604,13.386387,1.33621,0.09986
0.521,0.000000,12.264890,4.568367,5.149924,0.000000,0,0,15.876147,12.877230,0,0,16.594110,13.370931,1.32523,0.09988
0.522,0.000000,12.285895,4.581348,5.163966,0.000000,0,0,15.844651,12.909091,0,0,16.648617,13.355474,1.31226,0.09959
0.523,0.000000,12.306901,4.594330,5.178046,0.000000,0,0,15.813154,12.940952,0,0,16.703123,13.340018,1.30188,0.09949
0.524,0.000000,12.298598,4.608655,5.192050,0.000000,0,0,15.793156,12.967958,0,0,16.754284,13.324995,1.28815,0.09967
0.525,0.000000,12.272179,4.623809,5.206021,0.000000,0,0,15.780264,12.991965,0,0,16.803375,13.310240,1.27289,0.09961
0.526,0.000000,12.245759,4.638964,5.219462,0.000000,0,0,15.767373,13.015971,0,0,16.852467,13.295485,1.26022,0.09924
0.527,0.000000,12.219339,4.654119,5.232675,0.000000,0,0,15.754481,13.039977,0,0,16.901558,13.280728,1.23703,0.09922
0.528,0.000000,12.154181,4.669168,5.244861,0.000000,0,0,15.743761,13.066359,0,0,16.944998,13.266591,1.21719,0.09947
0.529,0.000000,12.065077,4.684151,5.256608,0.000000,0,0,15.734383,13.094207,0,0,16.984943,13.252835,1.20148,0.09928
0.530,0.000000,11.975972,4.699135,5.267070,0.000000,0,0,15.725004,13.122056,0,0,17.024889,13.239080,1.18713,0.09900
0.531,0.000000,11.886868,4.714119,5.276982,0.000000,0,0,15.715626,13.149905,0,0,17.064835,13.225325,1.17889,0.09911
0.532,0.000000,11.755198,4.728644,5.285462,0.000000,0,0,15.699383,13.172771,0,0,17.094763,13.211574,1.15311,0.09918
0.533,0.000000,11.597216,4.742886,5.293327,0.000000,0,0,15.678898,13.192555,0,1,17.118500,13.197826,1.13922,0.09897
0.534,1.961348,11.439234,4.757127,5.299502,0.000000,0,0,15.658412,13.212339,1,0,17.142237,13.184078,1.10352,0.09896
0.535,4.763274,11.281252,4.771368,5.304953,0.000000,0,0,15.637927,13.232124,1,0,17.165974,13.170331,1.08704,0.09912
0.536,5.608356,11.081872,4.784217,5.308566,0.000000,0,0,15.622657,13.265654,1,0,17.178463,13.156557,1.07132,0.09924
0.537,5.614791,10.856904,4.796206,5.311391,0.000000,0,0,15.610610,13.307679,1,0,17.183998,13.142766,1.05118,0.09924
0.538,5.617570,10.631936,4.808196,5.312521,0.000000,0,0,15.598564,13.349705,1,0,17.189533,13.128976,1.03348,0.09937
0.539,5.618783,10.406968,4.820185,5.312923,0.000000,0,0,15.586517,13.391730,1,0,17.195068,13.115186,1.01440,0.09975
0.540,5.614225,10.142237,4.831547,5.311847,0.000000,0,0,15.581916,13.429157,1,0,17.192398,13.100936,0.99518,0.09984
0.541,5.607194,9.852925,4.842522,5.310137,0.000000,0,0,15.581916,13.463743,1,0,17.184652,13.086401,0.95383,0.09987
0.542,5.598841,9.563615,4.853497,5.306976,0.000000,0,0,15.581916,13.498329,1,0,17.176908,13.071867,0.93582,0.10019
0.543,5.589920,9.274303,4.864472,5.303193,0.000000,0,0,15.581916,13.532915,1,0,17.169163,13.057333,0.91476,0.10045
0.544,5.584443,8.955277,4.874207,5.297952,0.000000,0,0,15.581916,13.570392,1,0,17.156250,13.042693,0.89584,0.10034
0.545,5.580441,8.617883,4.883175,5.292086,0.000000,0,0,15.581916,13.609653,1,0,17.140142,13.027988,0.87280,0.10042
0.546,5.577703,8.280488,4.892144,5.284922,0.000000,0,0,15.581916,13.648915,1,0,17.124033,13.013285,0.85297,0.10071
0.547,5.575504,7.943093,4.901112,5.277201,0.000000,0,0,15.581916,13.688177,1,0,17.107925,12.998580,0.83740,0.10061
0.548,5.571187,7.583933,4.909087,5.268273,0.000000,0,0,15.581916,13.715487,1,0,17.091743,12.983789,0.78934,0.10057
0.549,5.565961,7.211320,4.916446,5.258827,0.000000,0,0,15.581916,13.735410,1,0,17.075516,12.968946,0.76813,0.10083
0.550,5.558694,6.838706,4.923806,5.248008,0.000000,0,0,15.581916,13.755333,1,0,17.059288,12.954103,0.74585,0.10087
0.551,5.550552,6.466093,4.931166,5.236600,0.000000,0,0,15.581916,13.775255,1,0,17.043060,12.939260,0.72189,0.10074
0.552,5.541674,6.073957,4.936697,5.223708,0.000000,0,0,15.581916,13.798385,1,0,17.026838,12.924271,0.69687,0.10096
0.553,5.532481,5.669753,4.941099,5.210178,0.000000,0,0,15.581916,13.823496,1,0,17.010620,12.909190,0.67688,0.10118
0.554,5.524993,5.265549,4.945500,5.195414,0.000000,0,0,15.581916,13.848607,1,0,16.994400,12.894111,0.65247,0.10092
0.555,5.518238,4.861345,4.949902,5.180120,0.000000,0,0,15.581916,13.873718,1,0,16.978182,12.879030,0.60913,0.10085
0.556,5.515049,4.456405,4.953151,5.164106,0.000000,0,0,15.604845,13.890852,1,0,16.962032,12.880217,0.58060,0.10104
0.557,5.513391,4.051008,4.955688,5.147785,0.000000,0,0,15.641947,13.903054,1,0,16.945927,12.891458,0.55893,0.10086
0.558,5.513088,3.645612,4.958224,5.131202,0.000000,0,0,15.679049,13.915257,1,0,16.929819,12.902699,0.53146,0.10057
0.559,5.513366,3.240216,4.960761,5.114508,0.000000,0,0,15.716151,13.927459,1,0,16.913713,12.913939,0.51163,0.10067
0.560,5.512391,2.855800,4.962553,5.097953,0.000000,0,0,15.759701,13.940877,1,0,16.897436,12.908844,0.48523,0.10071
0.561,5.510880,2.484351,4.963884,5.081459,0.000000,0,0,15.807236,13.955047,1,0,16.881052,12.893649,0.45929,0.10035
0.562,5.508937,2.112902,4.965216,5.065546,0.000000,0,0,15.854770,13.969216,1,0,16.864670,12.878454,0.41016,0.10021
0.563,5.506809,1.741454,4.966548,5.049882,0.000000,0,0,15.902305,13.983385,1,0,16.848286,12.863259,0.38589,0.10023
0.564,5.505874,1.422493,4.967202,5.035207,0.000000,0,0,15.950415,13.994772,1,0,16.831894,12.848068,0.36163,0.10011
0.565,5.505451,1.135976,4.967438,5.020955,0.000000,0,0,15.998880,14.004438,1,0,16.815496,12.832880,0.33356,0.09973
0.566,5.507101,0.849459,4.967673,5.007975,0.000000,0,0,16.047346,14.014106,1,0,16.799101,12.817691,0.31097,0.09927
0.567,5.509641,0.562942,4.967909,4.995540,0.000000,0,0,16.095812,14.023772,1,0,16.782703,12.802502,0.28351,0.09918
0.568,5.514254,0.343755,4.967474,4.984526,0.000000,0,0,16.133791,14.029080,1,0,16.767031,12.787510,0.23148,0.09917
0.569,5.519757,0.166188,4.966625,4.974120,0.000000,0,0,16.165285,14.031695,1,0,16.751808,12.772639,0.21088,0.09883
0.570,5.524306,-0.011379,4.965776,4.965217,0.000000,0,0,16.196781,14.034309,1,0,16.736584,12.757769,0.18265,0.09823
0.571,5.528447,-0.188946,4.964927,4.956958,0.000000,0,0,16.228275,14.036924,1,0,16.721361,12.742898,0.15778,0.09798
0.572,5.528898,-0.302062,4.963616,4.950150,0.000000,0,0,16.257862,14.039709,1,0,16.706448,12.727923,0.12955,0.09808
0.573,5.527768,-0.375338,4.962021,4.943964,0.000000,0,0,16.286266,14.042601,1,0,16.691723,12.712885,0.10620,0.09790
0.574,5.525403,-0.448615,4.960426,4.939026,0.000000,0,0,16.314672,14.045491,1,0,16.677000,12.697846,0.07843,0.09745
0.575,5.522510,-0.521891,4.958830,4.934623,0.000000,0,0,16.343079,14.048383,1,0,16.662277,12.682809,0.02762,0.09721
0.576,5.520673,-0.553577,4.956822,4.931112,0.000000,0,0,16.355492,14.050989,1,0,16.647291,12.667951,0.00397,0.09723
0.577,5.519287,-0.559555,4.954557,4.927985,0.000000,0,0,16.358019,14.053421,1,0,16.632145,12.653204,-0.02350,0.09729
0.578,5.513862,-0.565533,4.952293,4.925376,0.000000,0,0,16.360548,14.055852,1,0,16.616999,12.638457,-0.04715,0.09723
0.579,5.506704,-0.571511,4.950029,4.922990,0.000000,0,0,16.363075,14.058283,1,0,16.601852,12.623711,-0.07553,0.09706
0.580,5.493986,-0.560648,4.947479,4.920941,0.000000,0,0,16.391352,14.060870,1,0,16.586601,12.608869,-0.10300,0.09717
0.581,5.478884,-0.539377,4.944751,4.919037,0.000000,0,0,16.435543,14.063554,1,0,16.571285,12.593968,-0.15488,0.09740
0.582,5.482327,-0.518106,4.942023,4.917526,0.000000,0,0,16.479734,14.066236,1,0,16.555967,12.579068,-0.17731,0.09730
0.583,5.493717,-0.496834,4.939296,4.916184,0.000000,0,0,16.523926,14.068920,1,0,16.540651,12.564168,-0.20493,0.09698
0.584,5.532709,-0.469360,4.937229,4.915344,0.000000,0,0,16.570045,14.070508,1,0,16.525066,12.549741,-0.23056,0.09693
0.585,5.583530,-0.438053,4.935571,4.914718,0.000000,0,0,16.617355,14.071418,1,0,16.509319,12.535605,-0.25665,0.09712
0.586,5.570174,-0.406746,4.933913,4.914540,0.000000,0,0,16.664665,14.072328,1,0,16.493570,12.521471,-0.28061,0.09709
0.587,5.529312,-0.375438,4.932255,4.914553,0.000000,0,0,16.711975,14.073237,1,0,16.477823,12.507336,-0.33279,0.09409
0.588,5.357319,-0.349508,4.931262,4.914817,0.000000,0,0,16.757429,14.076036,1,0,16.461540,12.493305,-0.35767,0.09003
0.589,5.129127,-0.326900,4.930680,4.915188,0.000000,0,0,16.801737,14.080005,1,0,16.444927,12.479340,-0.38300,0.08865
0.590,4.944117,-0.304293,4.930098,4.915629,0.000000,0,0,16.846045,14.083972,1,0,16.428314,12.465375,-0.40695,0.08881
0.591,4.777615,-0.281685,4.929515,4.916100,0.000000,0,0,16.890352,14.087940,1,0,16.411699,12.451409,-0.43152,0.08998
0.592,4.825711,-0.274759,4.929526,4.916486,0.000000,0,0,16.917988,14.094367,1,0,16.395367,12.437634,-0.45776,0.09165
0.593,4.965778,-0.277525,4.929904,4.916837,0.000000,0,0,16.935316,14.102315,1,0,16.379208,12.423974,-0.50766,0.09314
0.594,5.170227,-0.280292,4.930281,4.916934,0.000000,0,0,16.952644,14.110262,1,0,16.363049,12.410315,-0.53024,0.09471
0.595,5.402269,-0.283059,4.930659,4.916920,0.000000,0,0,16.969973,14.118210,1,0,16.346888,12.396655,-0.55420,0.09597
0.596,5.510287,-0.308367,4.931290,4.916453,0.000000,0,0,16.981737,14.121245,1,0,16.330999,12.383097,-0.57663,0.09698
0.597,5.565151,-0.347609,4.932078,4.915792,0.000000,0,0,16.990063,14.121245,1,0,16.315279,12.369601,-0.60349,0.09816
0.598,5.546098,-0.386852,4.932866,4.914498,0.000000,0,0,16.998388,14.121245,1,0,16.299559,12.356105,-0.62500,0.09880
0.599,5.495368,-0.426094,4.933654,4.912932,0.000000,0,0,17.006714,14.121245,1,0,16.283838,12.342609,-0.66422,0.09936
0.600,5.466509,-0.498431,4.934802,4.910711,0.000000,0,0,17.016891,14.121245,1,0,16.268650,12.329304,-0.69763,0.10012
0.601,5.447022,-0.591226,4.936172,4.908208,0.000000,0,0,17.028217,14.121245,1,0,16.253794,12.316117,-0.71838,0.10042
0.602,5.446839,-0.684020,4.937542,4.905179,0.000000,0,0,17.039541,14.121245,1,0,16.238937,12.302930,-0.73883,0.10089
0.603,5.454927,-0.776815,4.938913,4.901923,0.000000,0,0,17.050867,14.121245,1,0,16.224081,12.289742,-0.76385,0.10155
0.604,5.457639,-0.896053,4.940765,4.898182,0.000000,0,0,17.068003,14.121245,1,0,16.209484,12.276824,-0.78369,0.10178
0.605,5.458047,-1.031636,4.942916,4.894232,0.000000,0,0,17.088730,14.121245,1,0,16.195047,12.264071,-0.80780,0.10218
0.606,5.454156,-1.167219,4.945067,4.889575,0.000000,0,0,17.109457,14.121245,1,0,16.180609,12.251318,-0.84854,0.10265
0.607,5.448422,-1.302802,4.947217,4.884615,0.000000,0,0,17.130186,14.121245,1,0,16.166172,12.238565,-0.87112,0.10271
0.608,5.444986,-1.468107,4.948743,4.878536,0.000000,0,0,17.148809,14.113692,1,0,16.151310,12.226509,-0.89005,0.10297
0.609,5.442534,-1.651784,4.949883,4.871977,0.000000,0,0,17.166132,14.101472,1,0,16.136185,12.214883,-0.90790,0.10324
0.610,5.441020,-1.835461,4.951023,4.863952,0.000000,0,0,17.183455,14.089251,1,0,16.121061,12.203258,-0.93292,0.10307
0.611,5.439906,-2.019137,4.952163,4.855297,0.000000,0,0,17.200777,14.077029,1,0,16.105938,12.191631,-0.95154,0.10314
0.612,5.437061,-2.231197,4.951785,4.845051,0.000000,0,0,17.210022,14.063302,1,0,16.091461,12.180405,-0.99350,0.10332
0.613,5.433474,-2.460802,4.950469,4.834122,0.000000,0,0,17.214277,14.048644,1,0,16.077383,12.169425,-1.00922,0.10302
0.614,5.429747,-2.690407,4.949153,4.821655,0.000000,0,0,17.218531,14.033986,1,0,16.063305,12.158446,-1.02554,0.10294
0.615,5.425961,-2.920011,4.947837,4.808529,0.000000,0,0,17.222786,14.019328,1,0,16.049227,12.147467,-1.04706,0.10310
0.616,5.424191,-3.174656,4.945258,4.793995,0.000000,0,0,17.232006,14.004100,1,0,16.035357,12.137156,-1.06461,0.10281
0.617,5.423285,-3.444779,4.941897,4.778858,0.000000,0,0,17.244297,13.988520,1,0,16.021616,12.127261,-1.08322,0.10255
0.618,5.423640,-3.714903,4.938536,4.762417,0.000000,0,0,17.256586,13.972939,1,0,16.007874,12.117366,-1.11862,0.10262
0.619,5.424535,-3.985026,4.935175,4.745417,0.000000,0,0,17.268877,13.957357,1,0,15.994131,12.107471,-1.13495,0.10244
0.620,5.425295,-4.269804,4.930514,4.727311,0.000000,0,0,17.288740,13.944752,1,0,15.980448,12.098063,-1.15082,0.10192
0.621,5.425996,-4.563640,4.925049,4.708729,0.000000,0,0,17.313286,13.933985,1,0,15.966801,12.088957,-1.16501,0.10170
0.622,5.425971,-4.857476,4.919585,4.689407,0.000000,0,0,17.337833,13.923218,1,0,15.953154,12.079851,-1.18271,0.10167
0.623,5.425635,-5.151311,4.914121,4.669768,0.000000,0,0,17.362379,13.912452,1,0,15.939507,12.070745,-1.19766,0.10139
0.624,5.424490,-5.435394,4.907719,4.649821,0.000000,0,0,17.383125,13.899413,1,0,15.926520,12.045940,-1.22910,0.10092
0.625,5.422998,-5.713447,4.900739,4.629743,0.000000,0,0,17.401525,13.884972,1,0,15.913941,12.011432,-1.24252,0.10052
0.626,5.421883,-5.991500,4.893758,4.609674,0.000000,0,0,17.419924,13.870530,1,0,15.901362,11.976924,-1.25290,0.10042
0.627,5.420928,-6.269553,4.886777,4.589610,0.000000,0,0,17.438322,13.856089,1,0,15.888783,11.942415,-1.27151,0.10026
0.628,5.421431,-6.524228,4.878915,4.569653,0.000000,0,0,17.458612,13.843659,1,0,15.876085,11.925220,-1.28510,0.09980
0.629,5.422558,-6.764452,4.870508,4.549741,0.000000,0,0,17.480070,13.832474,1,0,15.863312,11.918725,-1.29669,0.09963
0.630,5.424145,-7.004676,4.862100,4.529920,0.000000,0,0,17.501528,13.821288,1,0,15.850538,11.912230,-1.31897,0.09984
0.631,5.425928,-7.244901,4.853693,4.510139,0.000000,0,0,17.522985,13.810102,1,0,15.837765,11.905735,-1.33057,0.09984
0.632,5.426967,-7.450280,4.843937,4.490570,0.000000,0,0,17.538860,13.797832,1,0,15.825214,11.900547,-1.34293,0.09967
0.633,5.427688,-7.634120,4.833349,4.471092,0.000000,0,0,17.551285,13.784890,1,0,15.812800,11.896169,-1.35529,0.09984
0.634,5.428194,-7.817961,4.822761,4.452199,0.000000,0,0,17.563707,13.771949,1,0,15.800387,11.891789,-1.36169,0.10014
0.635,5.428608,-8.001801,4.812172,4.433556,0.000000,0,0,17.576132,13.759007,1,0,15.787973,11.887410,-1.37482,0.10000
0.636,5.429613,-8.147777,4.801713,4.415949,0.000000,0,0,17.588402,13.746984,1,0,15.775735,11.884596,-1.39008,0.10007
0.637,5.430871,-8.270346,4.791333,4.398787,0.000000,0,0,17.600578,13.735530,1,0,15.763605,11.882749,-1.39984,0.10048
0.638,5.432556,-8.392916,4.780952,4.382929,0.000000,0,0,17.612753,13.724075,1,0,15.751474,11.880900,-1.40869,0.10048
0.639,5.434422,-8.515485,4.770573,4.367629,0.000000,0,0,17.624929,13.712620,1,0,15.739345,11.879053,-1.41571,0.10050
0.640,5.436358,-8.600510,4.760661,4.353584,0.000000,0,0,17.632696,13.699483,1,0,15.727527,11.879396,-1.42365,0.10086
0.641,5.438325,-8.662327,4.751039,4.340076,0.000000,0,0,17.637739,13.685305,1,0,15.715903,11.881094,-1.43097,0.10090
0.642,5.440385,-8.724144,4.741416,4.327611,0.000000,0,0,17.642782,13.671127,1,0,15.704279,11.882792,-1.44302,0.10074
0.643,5.442486,-8.785962,4.731794,4.315592,0.000000,0,0,17.647825,13.656949,1,0,15.692655,11.884490,-1.44989,0.10091
0.644,5.444690,-8.815390,4.722138,4.304467,0.000000,0,0,17.656145,13.642592,1,0,15.681590,11.889252,-1.45416,0.10104
0.645,5.446938,-8.824798,4.712460,4.293725,0.000000,0,0,17.666491,13.628126,1,0,15.670872,11.895906,-1.45645,0.10080
0.646,5.448752,-8.834206,4.702783,4.283889,0.000000,0,0,17.676836,13.613659,1,0,15.660153,11.902562,-1.46332,0.10074
0.647,5.450380,-8.843614,4.693105,4.274442,0.000000,0,0,17.687181,13.599193,1,0,15.649434,11.909217,-1.46835,0.10089
0.648,5.451353,-8.834216,4.684143,4.265859,0.000000,0,0,17.694424,13.587831,1,0,15.638583,11.918685,-1.47354,0.10086
0.649,5.452045,-8.813195,4.675623,4.257645,0.000000,0,0,17.699749,13.578391,1,0,15.627650,11.929893,-1.47461,0.10066
0.650,3.543965,-8.792175,4.667103,4.250007,0.000000,0,0,17.705072,13.568950,1,1,15.616717,11.941099,-1.47858,0.10062
0.651,0.817838,-8.771154,4.658583,4.242616,0.000000,0,0,17.710398,13.559509,0,0,15.605784,11.952307,-1.47873,0.10072
0.652,0.000000,-8.746581,4.650202,4.235455,0.000000,0,0,17.712431,13.552703,0,0,15.594623,11.965615,-1.47964,0.10057
0.653,0.000000,-8.719810,4.641907,4.228393,0.000000,0,0,17.712431,13.547524,0,0,15.583320,11.980223,-1.48102,0.10029
0.654,0.000000,-8.693041,4.633612,4.221428,0.000000,0,0,17.712431,13.542347,0,0,15.572017,11.994830,-1.47919,0.10031
0.655,0.000000,-8.666271,4.625318,4.214504,0.000000,0,0,17.712431,13.537169,0,0,15.560714,12.009438,-1.47934,0.10042
0.656,0.000000,-8.638057,4.617344,4.207798,0.000000,0,0,17.712431,13.526741,0,0,15.549843,12.027123,-1.47903,0.10014
0.657,0.000000,-8.608950,4.609569,4.201185,0.000000,0,0,17.712431,13.513068,0,0,15.539240,12.046713,-1.47781,0.09992
0.658,0.000000,-8.579844,4.601793,4.194953,0.000000,0,0,17.712431,13.499395,0,0,15.528638,12.066302,-1.47491,0.10009
0.659,0.000000,-8.550736,4.594018,4.188885,0.000000,0,1,17.712431,13.485723,0,0,15.518035,12.085891,-1.47339,0.10013
0.660,0.000000,-8.516942,4.586705,4.183166,1.286652,1,0,17.712431,13.469091,0,0,15.507764,12.108229,-1.46790,0.09979
0.661,0.000000,-8.480250,4.579678,4.177596,3.124727,1,0,17.712431,13.450629,0,0,15.497699,12.132265,-1.46484,0.09974
0.662,0.000000,-8.443559,4.572651,4.172114,3.673587,1,0,17.712431,13.432168,0,0,15.487633,12.156302,-1.45645,0.09996
0.663,0.000000,-8.406867,4.565624,4.166670,3.669927,1,0,17.712431,13.413707,0,0,15.477568,12.180339,-1.45218,0.09980
0.664,0.000000,-8.369873,4.558117,4.161012,3.666271,1,0,17.712431,13.396307,0,0,15.467943,12.206849,-1.44836,0.09952
0.665,0.000000,-8.332692,4.550315,4.155261,3.662617,1,0,17.712431,13.379562,0,0,15.458591,12.234889,-1.44638,0.09960
0.666,0.000000,-8.295511,4.542513,4.149165,3.658971,1,0,17.712431,13.362819,0,0,15.449241,12.262929,-1.44028,0.09968
0.667,0.000000,-8.258330,4.534711,4.142920,3.655328,1,0,17.712431,13.346075,0,0,15.439889,12.290969,-1.42197,0.09947
0.668,0.000000,-8.225746,4.526551,4.136337,3.651719,1,0,17.701475,13.336223,0,0,15.431196,12.320762,-1.42151,0.09937
0.669,0.000000,-8.196004,4.518171,4.129608,3.648123,1,0,17.683744,13.330629,0,0,15.422912,12.351636,-1.40762,0.09949
0.670,0.000000,-8.166261,4.509790,4.122515,3.644615,1,0,17.666016,13.325036,0,0,15.414627,12.382511,-1.40228,0.09959
0.671,0.000000,-8.136518,4.501410,4.115266,3.641145,1,0,17.648287,13.319443,0,0,15.406343,12.413386,-1.39297,0.09950
0.672,0.000000,-8.125580,4.493115,4.107565,3.637813,1,0,17.634115,13.312521,0,0,15.398458,12.445664,-1.38245,0.09954
0.673,0.000000,-8.126266,4.484873,4.099671,3.634542,1,0,17.622143,13.304778,0,0,15.390821,12.478809,-1.36292,0.09978
0.674,0.000000,-8.126951,4.476632,4.091250,3.631403,1,0,17.610170,13.297035,0,0,15.383184,12.511954,-1.35513,0.09981
0.675,0.000000,-8.127636,4.468390,4.082603,3.628322,1,0,17.598200,13.289292,0,0,15.375547,12.545099,-1.34521,0.09950
0.676,0.000000,-8.141738,4.459928,4.073493,3.625352,1,0,17.586691,13.281581,0,0,15.367785,12.578653,-1.32889,0.09943
0.677,0.000000,-8.164131,4.451329,4.064184,3.622430,1,0,17.575470,13.273888,0,0,15.359943,12.612460,-1.31958,0.09963
0.678,0.000000,-8.186525,4.442730,4.054614,3.619602,1,0,17.564249,13.266194,0,0,15.352102,12.646267,-1.30890,0.09948
0.679,0.000000,-8.208920,4.434132,4.044933,3.616814,1,0,17.553028,13.258501,0,0,15.344262,12.680074,-1.29593,0.09915
0.680,0.000000,-8.235435,4.425677,4.035187,3.614114,1,0,17.533573,13.247961,0,0,15.336910,12.714617,-1.26846,0.09917
0.681,0.000000,-8.264497,4.417313,4.025414,3.611450,1,0,17.509027,13.235662,0,0,15.329862,12.749614,-1.25488,0.09938
0.682,0.000000,-8.293559,4.408948,4.015652,3.608907,1,0,17.484484,13.223362,0,0,15.322813,12.784611,-1.24161,0.09918
0.683,0.000000,-8.322621,4.400584,4.005896,3.606416,1,0,17.459938,13.211062,0,0,15.315764,12.819608,-1.22742,0.09892
0.684,0.000000,-8.340196,4.391838,3.996264,3.604075,1,0,17.443216,13.198068,0,0,15.309765,12.855278,-1.21201,0.09906
0.685,0.000000,-8.350668,4.382856,3.986684,3.601799,1,0,17.431330,13.184645,0,0,15.304412,12.891365,-1.20102,0.09912
0.686,0.000000,-8.361141,4.373875,3.977515,3.599642,1,0,17.419445,13.171221,0,0,15.299060,12.927452,-1.16791,0.09886
0.687,0.000000,-8.371614,4.364893,3.968521,3.597535,1,0,17.407558,13.157798,0,0,15.293708,12.963539,-1.15005,0.09879
0.688,0.000000,-8.352391,4.355900,3.960276,3.595494,1,0,17.396105,13.146679,0,0,15.289948,12.999682,-1.13708,0.09894
0.689,0.000000,-8.314814,4.346901,3.952352,3.593482,1,0,17.384918,13.136986,0,0,15.287173,13.035860,-1.11649,0.09895
0.690,0.000000,-8.277235,4.337901,3.945382,3.591478,1,0,17.373730,13.127293,0,0,15.284398,13.072038,-1.09985,0.09877
0.691,0.000000,-8.239656,4.328902,3.938820,3.589478,1,0,17.362543,13.117599,0,0,15.281624,13.108216,-1.08368,0.09863
0.692,0.000000,-8.171442,4.320257,3.933285,3.587448,1,0,17.350172,13.110369,0,0,15.279489,13.144749,-1.06705,0.09879
0.693,0.000000,-8.084290,4.311831,3.928189,3.585406,1,0,17.337070,13.104660,0,0,15.277750,13.181501,-1.02936,0.09889
0.694,0.000000,-7.997138,4.303406,3.924173,3.583393,1,0,17.323967,13.098951,0,0,15.276011,13.218254,-1.01013,0.09863
0.695,0.000000,-7.909986,4.294981,3.920619,3.581393,1,0,17.310865,13.093243,0,0,15.274272,13.255007,-0.98755,0.09854
0.696,0.000000,-7.785850,4.286713,3.918132,3.579500,1,0,17.297424,13.086301,0,0,15.273992,13.292027,-0.97275,0.09877
0.697,0.000000,-7.638852,4.278542,3.916101,3.577654,1,0,17.283773,13.078598,0,0,15.274611,13.329210,-0.95001,0.09880
0.698,0.000000,-7.491855,4.270370,3.915023,3.575951,1,0,17.270121,13.070895,0,0,15.275231,13.366394,-0.93262,0.09854
0.699,0.000000,-7.344857,4.262199,3.914352,3.574310,1,0,17.256470,13.063192,0,0,15.275851,13.403579,-0.91080,0.09854
0.700,0.000000,-7.177603,4.254406,3.914453,3.572844,1,0,17.241823,13.054967,0,0,15.279825,13.440584,-0.87189,0.09882
0.701,0.000000,-6.997828,4.246846,3.914885,3.571454,1,0,17.226559,13.046419,0,0,15.285873,13.477481,-0.85022,0.09871
0.702,0.000000,-6.818053,4.239287,3.915922,3.570299,1,0,17.211296,13.037870,0,0,15.291922,13.514377,-0.82764,0.09834
0.703,0.000000,-6.638278,4.231728,3.917218,3.569246,1,0,17.196033,13.029322,0,0,15.297969,13.551273,-0.80750,0.09833
0.704,0.000000,-6.448613,4.224503,3.918974,3.568473,1,0,17.182039,13.020794,0,0,15.307657,13.587257,-0.78354,0.09850
0.705,0.000000,-6.252834,4.217485,3.920926,3.567820,1,0,17.168827,13.012279,0,0,15.319594,13.622677,-0.76279,0.09842
0.706,0.000000,-6.057055,4.210467,3.923205,3.567377,1,0,17.155617,13.003763,0,0,15.331532,13.658097,-0.71732,0.09823
0.707,0.000000,-5.861276,4.203449,3.925623,3.567024,1,0,17.142406,12.995248,0,0,15.343470,13.693517,-0.69183,0.09821
0.708,0.000000,-5.661178,4.196722,3.928345,3.566802,1,0,17.132896,12.984451,0,0,15.359168,13.727853,-0.67154,0.09838
0.709,0.000000,-5.458411,4.190175,3.931198,3.566637,1,0,17.125673,12.972246,0,0,15.377190,13.761518,-0.64926,0.09843
0.710,0.000000,-5.255643,4.183628,3.934465,3.566632,1,0,17.118450,12.960040,0,0,15.395212,13.795184,-0.62469,0.09822
0.711,0.000000,-5.052876,4.177081,3.937910,3.566696,1,0,17.111227,12.947834,0,0,15.413234,13.828850,-0.60226,0.09819
0.712,0.000000,-4.848041,4.171503,3.941939,3.566953,1,0,17.103909,12.936811,0,0,15.435512,13.860102,-0.57785,0.09841
0.713,0.000000,-4.641928,4.166524,3.946218,3.567294,1,0,17.096535,12.926520,0,0,15.460420,13.889861,-0.53146,0.09837
0.714,0.000000,-4.435815,4.161545,3.951179,3.567746,1,0,17.089159,12.916229,0,0,15.485328,13.919621,-0.50674,0.09794
0.715,0.000000,-4.229702,4.156566,3.956432,3.568246,1,0,17.081783,12.905938,0,0,15.510236,13.949381,-0.48050,0.09772
0.716,0.000000,-4.017121,4.152427,3.962325,3.568763,1,0,17.072672,12.892507,0,0,15.508354,13.977553,-0.45349,0.09787
0.717,0.000000,-3.800543,4.148808,3.968492,3.569287,1,0,17.062489,12.877134,0,0,15.489914,14.004745,-0.43137,0.09770
0.718,0.000000,-3.583964,4.145188,3.975186,3.569825,1,0,17.052305,12.861762,0,0,15.471473,14.031938,-0.40665,0.09735
0.719,0.000000,-3.367386,4.141569,3.982105,3.570370,1,0,17.042122,12.846390,0,0,15.453032,14.059130,-0.38330,0.09717
0.720,0.000000,-3.146321,4.138541,3.989508,3.570942,1,0,17.034674,12.836663,0,0,15.434304,14.084387,-0.33020,0.09711
